"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","individualCount","habitat","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","preparations","fieldNotes","references","nomenclaturalCode","verbatimEventDate","county","verbatimElevation","collectionID","identificationRemarks","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","typeStatus","typifiedName","organismID","datasetID","accessRights","identificationQualifier","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cupania emarginata",1840911708,-22.923889,-42.320278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.486+0000","2018-09-24T19:59:03.673+0000",207,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2018-06-20T00:00:00","Rio de Janeiro",2018,3,21,"2018-03-21T00:00:00","2018-06-30T17:13:20.719+0000","2018-12-08T19:50:28.405+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385298","1511","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Araruama","Distrito de Praia Seca. Restinga da trilha interpretativa atrás da sub-sede do Parque Estadual da Costa do Sol. Parque Estadual da Costa do Sol","RB",1840911708,"urn:catalog:JBRJ:RB:1385298","PhysicalObject","C. Baez; E. Fernandez, T. Lima, R. Gomes","RB01385298","RB 762887","JBRJ","Arbusto, 1,5 m. Folhas verdes discolores. Flores e estames alvos.","C. Baez",NA,NA,"","","",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Araruama","Rio de Janeiro","brazil",1427,"Araruama",3300209,-42.296121,-22.756538,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.923889,-42.320278,"original coordinates","original coordinates OK"
"2","Cupania emarginata",1840923983,-22.591389,-44.356667,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.687+0000","2018-11-24T08:57:00.704+0000",126,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2018-02-01T00:00:00","Rio de Janeiro",2017,9,20,"2017-09-20T00:00:00","2018-11-05T16:00:01.000+0000","2018-12-08T19:50:36.197+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052560","958","SPSF - Herbário Dom Bento José Pickel","Barra Mansa","Floresta próximo à Estrada Virgílio Vilela.","SPSF",1840923983,"BRA:IF:SPSF:0000052560","Collection","A. Maruyama & A.G. Silva","52560","","IF","COLETA: Árvore ca. 7,0m de altura. Frutos verdes.; GEOGRAFIA: Borda;","A. Maruyama",512,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Barra Mansa","Rio de Janeiro","brazil",1529,"Barra Mansa",3300407,-44.188191,-22.504586,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.591389,-44.356667,"original coordinates","original coordinates outside municipality original in barra mansa falls in resende"
"3","Cupania emarginata",1819183129,-22.753889,-41.996944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.444+0000","2018-09-24T19:58:58.762+0000",207,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,10,2,"2017-10-02T00:00:00","2018-01-12T11:14:14.732+0000","2018-12-10T05:45:50.545+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378412","1851","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cabo Frio","Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.","RB",1819183129,"urn:catalog:JBRJ:RB:1378412","PhysicalObject","L.J.S. Pinto; G.A. de Queiroz","RB01378412","RB 755964","JBRJ","Árvore terrestre, heliófila, nas margens da lagoa. Folhas coriáceas discolores verdes, infrutescência ereta, frutos secos imaturos verdes.","L.J.S.Pinto",NA,NA,"","","",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Cabo Frio","Rio de Janeiro","brazil",1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.753889,-41.996944,"original coordinates","original coordinates OK"
"4","Cupania emarginata",1913566260,-18.912706,-43.419384,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.783+0000","2018-09-24T16:33:41.083+0000",136,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2016-01-01T00:00:00","Minas Gerais",2016,1,13,"2016-01-13T00:00:00","2018-08-03T12:39:30.000+0000","2018-12-10T13:35:39.170+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005346","1852","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","HDJF",1913566260,"BRA:UFVJM:HDJF:0000005346","Collection","Moreira, SN; Pereira, E","5346","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore 4m de altura. Flor Creme.; Remanescente de Floresta Estacional Semidecidual","Moreira, SN",718,0,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.912706,-43.419384,"original coordinates","original coordinates OK"
"5","Cupania emarginata",1424509799,-23.0125,-43.450278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:08.189+0000","2018-09-24T20:04:18.084+0000",207,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","none","Rio de Janeiro",2015,5,21,"2015-05-21T00:00:00","2015-05-28T10:40:18.482+0000","2018-12-06T17:01:07.203+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:958600","06","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Recreio dos Bandeirantes. Parque Natural Municipal de Marapendi","RB",1424509799,"urn:catalog:JBRJ:RB:958600","PhysicalObject","Manoel Antonio da Fonseca Costa Filho; Márcia Botelho","RB00958600","RB 624902","JBRJ","Fruto verde claro cordiforme, não visitada por borboleta de praia Parides ascanius.","",NA,NA,"","","",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.0125,-43.450278,"original coordinates","original coordinates OK"
"6","Cupania emarginata",1303587511,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.586+0000","2018-02-15T05:17:49.802+0000",121,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2015-06-01T00:00:00","Minas Gerais",2015,5,12,"2015-05-12T00:00:00","2018-01-16T21:13:23.000+0000","2018-12-07T20:27:26.407+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177022","323","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","BHCB",1303587511,"BRA:UFMG:BHCB:0000177022","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177022","","Universidade Federal de Minas Gerais (UFMG)","","",0,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"7","Cupania emarginata",1303588047,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.734+0000","2018-02-15T05:17:50.405+0000",121,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2015-11-01T00:00:00","Minas Gerais",2015,6,25,"2015-06-25T00:00:00","2018-01-16T21:13:23.000+0000","2018-12-07T20:27:26.559+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177668","530","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","BHCB",1303588047,"BRA:UFMG:BHCB:0000177668","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177668","","Universidade Federal de Minas Gerais (UFMG)","","",0,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"8","Cupania emarginata",1316181538,-20.251389,-43.386111,"gass84,preneglat,preneglon","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.981+0000","2018-01-05T18:24:13.993+0000",137,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","none","Minas Gerais",2015,7,29,"2015-07-29T00:00:00","2016-09-19T18:43:31.000+0000","2018-12-09T14:26:06.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011384","5149","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Mariana","Região do distrito de Camargos","BHZB",1316181538,"BRA:FZB-BH:BHZB:0000011384","Collection","Rezende, S.G.","11384","","FZB-BH","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","",725,0,"","pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.251389,-43.386111,"original coordinates","original coordinates OK"
"9","Cupania emarginata",1455891378,-20.5975,-40.423889,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.505+0000","2018-10-09T15:49:05.738+0000",142,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","2016-10-20T00:00:00","Espírito Santo",2015,7,8,"2015-07-08T00:00:00","","2018-10-09T15:49:45.034+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000039360","49","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo Cesar Vinha.","VIES",1455891378,"BRA:UFES:VIES:0000039360","Collection","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","39360","","UFES","Frutos cordiformes amarelados.","Wandekoken, D.T.",NA,NA,"","pt","Universidade Federal do Espírito Santo, UFES",NA,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.5975,-40.423889,"original coordinates","original coordinates OK"
"10","Cupania emarginata",1587331548,-18.523611,-39.735,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.998+0000","2017-12-29T14:35:09.849+0000",123,"none","PRESERVED_SPECIMEN",3785722,6,7707728,220,933,6657,3189959,3785722,3785722,"Cupania emarginata Cambess.","Cupania emarginata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania emarginata","Cupania","emarginata","SPECIES","ACCEPTED","none","Espírito Santo",2014,3,22,"2014-03-22T00:00:00","","2018-07-07T03:31:51.840+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000091979","1960","UFP - Herbário UFP - Geraldo Mariz","Conceição da Barra","Parque Estadual de Itaúnas","UFP",1587331548,"BRA:UFPE:UFP:0000091979","Collection","Amorim, B.S.","91979","","UFPE","HABITAT:Borada da mata, Restinga.; DESC:Arvoreta 5m alt., frutos secos.;","",NA,NA,"","pt","Universidade Federal de Pernambuco, UFPE",0,"","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,"Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.523611,-39.735,"original coordinates","original coordinates OK"
