"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","preparations","county","fieldNumber","verbatimLocality","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","rights","higherGeography","higherClassification","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Averrhoidium gardnerianum",1889189019,-11.55,-39.266667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.708+0000","2018-12-03T16:16:30.433+0000",122,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Bahia",2018,4,22,"2018-04-22T00:00:00","2018-08-28T19:18:40.000+0000","2018-12-03T16:17:57.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132538","30468","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Caminho para Juazeirinho.","pt","ALCB",1889189019,"BRA:UFBA:ALCB:0000132538","Collection","Guedes, ML; Lopes, RB; Gama, HC","132538","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas pinadas, folíolos membranáceos, margens serreadas. Frutos bacáceo, avermelhadas..","Guedes, ML",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.55,-39.266667,"original coordinates","original coordinates OK"
"2","Averrhoidium gardnerianum",1890638271,-11.839722,-39.612778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.680+0000","2018-09-10T18:28:00.596+0000",124,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","none","","Bahia",2018,4,30,"2018-04-30T00:00:00","2018-09-06T20:13:25.000+0000","2018-12-08T13:12:38.009+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000241684","16555","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Pé de Serra","Morro do Leão.","pt","HUEFS",1890638271,"BRA:UEFS:HUEFS:0000241684","Collection","Queiroz, L.P.de","241684","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. Afloramento granítico com floresta decídua na encosta.","",460,0,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Pé de Serra","Bahia","brazil",3618,"Pé de Serra",2924058,-39.607431,-11.861179,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.839722,-39.612778,"original coordinates","original coordinates OK"
"3","Averrhoidium gardnerianum",1638347409,-12.266667,-38.966667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.092+0000","2018-09-24T19:58:50.252+0000",207,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2017-04-25T00:00:00","","Bahia",2016,3,2,"2016-03-02T00:00:00","2017-08-30T15:03:45.322+0000","2018-12-06T03:12:52.818+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1358240","1377","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Feira de Santana","Conglomerado BA_670_F-1-7-4","","RB",1638347409,"urn:catalog:JBRJ:RB:1358240","PhysicalObject","Santos, E. A.","RB01358240","JBRJ","","Árvore","C. Pessoa",NA,NA,"RB 743362","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.266667,-38.966667,"original coordinates","original coordinates OK"
"4","Averrhoidium gardnerianum",1657212226,-11.0429,-37.1944,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.059+0000","2018-09-24T19:50:17.208+0000",132,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2016-11-01T00:00:00","SOUTH_AMERICA","Sergipe",2016,5,10,"2016-05-10T00:00:00","2018-08-31T18:31:24.000+0000","2018-12-10T06:05:04.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000035961","609","ASE - Herbário da Universidade Federal de Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","pt","ASE",1657212226,"BRA:UFS:ASE:0000035961","Collection","Santana, JP","35961","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, 7m, frutos imaturos de cor verde, cálice presente. Folhas paripinnadas com margens serreada.; Mata Atlântica.","Santana, JP",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Nossa Senhora do Socorro","Sergipe","brazil",3763,"Nossa Senhora do Socorro",2804805,-37.143775,-10.862084,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0429,-37.1944,"original coordinates","original coordinates outside municipality original in nossa senhora do socorro falls in sao cristovao"
"5","Averrhoidium gardnerianum",1135822432,-11.443889,-41.200833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.661+0000","2018-09-10T18:27:43.313+0000",124,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","none","","Bahia",2015,4,25,"2015-04-25T00:00:00","2018-09-06T20:13:25.000+0000","2018-12-06T21:47:05.586+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216567","13063","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Mata das Guaribas.","pt","HUEFS",1135822432,"BRA:UEFS:HUEFS:0000216567","Collection","Melo, E.","216567","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata estacional.","",1080,0,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.443889,-41.200833,"original coordinates","original coordinates OK"
"6","Averrhoidium gardnerianum",1213520578,-9.435556,-38.566944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.390+0000","2018-11-23T18:21:12.581+0000",125,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2015-08-11T00:00:00","","Alagoas",2015,6,20,"2015-06-20T00:00:00","","2018-11-23T18:22:08.185+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057967","139","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e Padre, Morro do Craunã.","pt","MAC",1213520578,"BRA:IMA:MAC:0000057967","Collection","M.W.Tavares-Silva; M.C.S.Mota; E.C.O.Chagas; M.C.S.Esteves","57967","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 40 cm. Frutos vermelhos.; Caatinga.","M.C.S.Mota",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.435556,-38.566944,"original coordinates","original coordinates outside municipality original in agua branca falls in gloria"
"7","Averrhoidium gardnerianum",1213520669,-9.435556,-38.566944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.371+0000","2018-11-23T18:21:12.541+0000",125,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2015-08-11T00:00:00","","Alagoas",2015,6,20,"2015-06-20T00:00:00","","2018-11-23T18:22:07.940+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057961","133","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e Padre, Morro do Craunã.","pt","MAC",1213520669,"BRA:IMA:MAC:0000057961","Collection","M.W.Tavares-Silva; M.C.S.Mota; E.C.O.Chagas; M.C.S.Esteves","57961","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 4 m. Frutos imaturos verdes.; Caatinga.","M.C.S.Mota",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.435556,-38.566944,"original coordinates","original coordinates outside municipality original in agua branca falls in gloria"
"8","Averrhoidium gardnerianum",1657212945,-10.5118,-37.0733,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.741+0000","2018-09-24T19:50:18.280+0000",132,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2016-09-01T00:00:00","SOUTH_AMERICA","Sergipe",2015,9,28,"2015-09-28T00:00:00","2018-08-31T18:31:24.000+0000","2018-12-10T06:05:05.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038198","426","ASE - Herbário da Universidade Federal de Sergipe","Nossa Senhora do Socorro","Povoado Oiteiros","pt","ASE",1657212945,"BRA:UFS:ASE:0000038198","Collection","Santana Junior, JA; Silva, JE; Schettino, SC; Figueiredo, MAM","38198","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com frutos cápsulas, maduras vermelhas.","Figueiredo, MAM",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Nossa Senhora do Socorro","Sergipe","brazil",3763,"Nossa Senhora do Socorro",2804805,-37.143775,-10.862084,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.5118,-37.0733,"original coordinates","original coordinates outside municipality original in nossa senhora do socorro falls in capela"
"9","Averrhoidium gardnerianum",1094929703,-14.949722,-39.627778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.554+0000","2018-09-10T18:27:41.833+0000",124,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","none","","Bahia",2014,3,10,"2014-03-10T00:00:00","","2018-09-10T18:28:08.272+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213458","1670","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ibicaraí","Fazenda Nova Esperança.","pt","HUEFS",1094929703,"BRA:UEFS:HUEFS:0000213458","Collection","Neves, D.M.","213458","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",188,0,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Ibicaraí","Bahia","brazil",3239,"Ibicaraí",2912103,-39.568851,-14.848461,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.949722,-39.627778,"original coordinates","original coordinates outside municipality original in ibicarai falls in itape"
"10","Averrhoidium gardnerianum",1087694780,-10.806389,-37.169722,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.879+0000","2018-09-24T19:50:15.426+0000",132,"none","PRESERVED_SPECIMEN",3788266,6,7707728,220,933,6657,7265161,3788266,3788266,"Averrhoidium gardnerianum Baill.","Averrhoidium gardnerianum Baill.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Averrhoidium","Averrhoidium gardnerianum","Averrhoidium","gardnerianum","SPECIES","ACCEPTED","2014-09-11T00:00:00","SOUTH_AMERICA","Sergipe",2014,5,1,"2014-05-01T00:00:00","2018-08-31T18:31:24.000+0000","2018-12-08T13:06:02.479+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032274","228","ASE - Herbário da Universidade Federal de Sergipe","Laranjeiras","","pt","ASE",1087694780,"BRA:UFS:ASE:0000032274","Collection","Almeida, ES","32274","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, com ca. de 4,3 m de altura. Casca externa marrom, fina, áspera, com placas lenhosas, e casca interna branca. Coordenadas UTM: E (0700082m) N (8805536m); Nº de conglomerado: 118, Nº da subunidade: 3, Nº da subparcela: 10, Nº da","Silva, ACC",NA,NA,"","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"",NA,NA,"","","",NA,"","","","Laranjeiras","Sergipe","brazil",3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.806389,-37.169722,"original coordinates","original coordinates OK"
