"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","individualCount","fieldNotes","references","habitat","institutionID","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","county","taxonID","bibliographicCitation","verbatimElevation","higherGeography","higherClassification","identificationQualifier","coordinateUncertaintyInMeters","fieldNumber","organismID","datasetID","accessRights","rights","identificationRemarks","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cupania racemosa",1913603999,-22.9708,-43.2041,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:25.102+0000","2018-11-24T12:35:25.123+0000",123,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2018-07-20T00:00:00",79,0,"Paraná",2018,7,20,"2018-07-20T00:00:00","2018-11-19T18:53:28.000+0000","2018-12-10T13:35:59.068+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000017186","266","EFC - Herbário Escola de Florestas Curitiba","Rio de Janeiro","Parque Natural Municipal da Catacumba","pt","EFC",1913603999,"BRA:UFPR:EFC:0000017186","Collection","Souza, I.","17186","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvoreta 5 m, frutos imaturos verdes. Floresta Ombrófila Densa __COMMOM_NAME__: Camboatã-de-rego","Souza, I.","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Rio de Janeiro","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-22.9708,-43.2041,"original coordinates","original coordinates OK"
"2","Cupania racemosa",1671186448,-22.2825,-41.767778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:13.960+0000","2018-09-24T19:58:53.315+0000",207,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","none",30,NA,"Rio de Janeiro",2017,3,9,"2017-03-09T00:00:00","2017-10-09T05:48:58.810+0000","2018-12-06T15:03:57.813+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1370857","1738","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento de F.O.D. das terras baixas.","","RB",1671186448,"urn:catalog:JBRJ:RB:1370857","PhysicalObject","L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago","RB01370857","JBRJ","","CAP 20 cm; folhas membranáceas; frutos marrom","","RB 749270","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.2825,-41.767778,"original coordinates","original coordinates OK"
"3","Cupania racemosa",1913591989,-11.2258,-37.363,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.401+0000","2018-09-24T19:50:19.683+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2017-09-14T00:00:00",NA,NA,"Sergipe",2017,9,14,"2017-09-14T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-10T13:35:52.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040200","8","ASE - Herbário da Universidade Federal de Sergipe","Umbaúba","","pt","ASE",1913591989,"BRA:UFS:ASE:0000040200","Collection","Matos, AL; Freire, GS","40200","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com cerca de 8 m. Inflorescência ferrugínea.; Mata Atlântica.","Freire, GS","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Umbaúba","Sergipe","brazil",3687,"Umbaúba",2807600,-37.662545,-11.399376,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.2258,-37.363,"original coordinates","original coordinates outside municipality original in umbauba falls in estancia"
"4","Cupania racemosa",1913591814,-6.5131,-37.5326,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.396+0000","2018-09-24T19:50:19.474+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2017-09-14T00:00:00",NA,NA,"Sergipe",2017,9,14,"2017-09-14T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-10T13:35:52.540+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040194","2","ASE - Herbário da Universidade Federal de Sergipe","Arauá","Fazenda engenho.","pt","ASE",1913591814,"BRA:UFS:ASE:0000040194","Collection","Matos, AL; Freire, GS","40194","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com cerca de 7 m. Frutos maduros ferrugíneos.; Mata Atlântica.","Freire, GS","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Arauá","Sergipe","brazil",3705,"Arauá",2800407,-37.590898,-11.261173,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-6.5131,-37.5326,"original coordinates","original coordinates outside municipality original in araua falls in riacho dos cavalos"
"5","Cupania racemosa",1455752897,-15.433333,-39.1,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.408+0000","2018-12-03T16:16:13.211+0000",122,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2017-01-01T00:00:00",NA,NA,"Bahia",2016,9,17,"2016-09-17T00:00:00","2018-08-28T19:18:47.000+0000","2018-12-03T16:17:15.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126207","24990","ALCB - Herbário Alexandre Leal Costa","Olivença","","pt","ALCB",1455752897,"BRA:UFBA:ALCB:0000126207","Collection","Guedes, ML; Alunos de Botânica Econômica","126207","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas com folíolos coriáceos, discolores. Fruto cápsula.","Guedes, ML","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Olivença","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.433333,-39.1,"original coordinates","original coordinates outside municipality original in olivenca falls in santa luzia"
"6","Cupania racemosa",1585334110,-22.920556,-43.083056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.532+0000","2018-09-24T19:58:45.721+0000",207,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2016-12-19T00:00:00",294,NA,"Rio de Janeiro",2016,12,19,"2016-12-19T00:00:00","2017-10-15T12:57:08.105+0000","2018-12-07T01:15:09.766+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1338197","1093","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","São Francisco. Parque Natural Municipal de Niterói (PARNIT). Morro Santo Inácio.","","RB",1585334110,"urn:catalog:JBRJ:RB:1338197","PhysicalObject","D.N.S. Machado; G.A. de Queiroz; L.R. Caires & L.S. Cunha","RB01338197","JBRJ","","","D.N. da Silva Machado","RB 735518","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.920556,-43.083056,"original coordinates","original coordinates OK"
"7","Cupania racemosa",1264696438,-10.441001,-36.5945,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.083+0000","2018-09-24T19:50:17.229+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2015-02-12T00:00:00",354,0,"Sergipe",2015,11,13,"2015-11-13T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-08T13:34:52.408+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036037","17","ASE - Herbário da Universidade Federal de Sergipe","Santo Amaro das Brotas","Assentamento Celso Furtado, Reserva Legal","pt","ASE",1264696438,"BRA:UFS:ASE:0000036037","Collection","Santos Neto, AM","36037","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, folhas alternas e frutos tricoca marrons; Restinga","Santos Neto, AM","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Santo Amaro das Brotas","Sergipe","brazil",3775,"Santo Amaro das Brotas",2806602,-36.979729,-10.770663,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.441001,-36.5945,"original coordinates","original coordinates outside municipality original in santo amaro das brotas falls in neopolis"
"8","Cupania racemosa",1087694757,-11.483333,-37.766389,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.873+0000","2018-09-24T19:50:15.437+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2014-08-08T00:00:00",NA,NA,"Sergipe",2014,3,24,"2014-03-24T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-08T13:06:02.522+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032247","78","ASE - Herbário da Universidade Federal de Sergipe","Cristinápolis","","pt","ASE",1087694757,"BRA:UFS:ASE:0000032247","Collection","Almeida, ES","32247","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com base reta, casca externa cinza, grossa, estriada e com placas lenhosas, e casca interna branca. Coordenadas UTM: E (0640705m) N (8731184m). Nº do conglomerado: 174, Nº da subunidade: 1, Nº da subparcela: 10, Nº da árvore: 4","Silva, ACC","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Cristinápolis","Sergipe","brazil",3671,"Cristinápolis",2801702,-37.738719,-11.478687,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.483333,-37.766389,"original coordinates","original coordinates OK"
"9","Cupania racemosa",1087694939,-10.758056,-37.315,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.924+0000","2018-09-24T19:50:15.516+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2014-05-07T00:00:00",NA,NA,"Sergipe",2014,4,16,"2014-04-16T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-08T13:06:02.617+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032424","63","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Vegetação secundária em estagio médio, avançado. Solo argiloso","pt","ASE",1087694939,"BRA:UFS:ASE:0000032424","Collection","Gonçalves, FB","32424","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, com ca. de 6,5m de altura. Casca externa cinza, fina, lisa, e casca interna branca amarelada. Coordenadas UTM: E (0690239m) N (8805593m). Nº de conglomerado: 117, Nº da subunidade: 04, Nº da subparcela: 03, Nº da árvore: 09(F6","Silva, TR","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.758056,-37.315,"original coordinates","original coordinates OK"
"10","Cupania racemosa",1087694841,-11.273889,-37.79,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.869+0000","2018-09-24T19:50:15.492+0000",132,"none","PRESERVED_SPECIMEN",3784833,6,7707728,220,933,6657,3189959,3784833,3784833,"Cupania racemosa Radlk.","Cupania racemosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania racemosa","Cupania","racemosa","SPECIES","ACCEPTED","2014-09-04T00:00:00",NA,NA,"Sergipe",2014,4,2,"2014-04-02T00:00:00","2018-08-31T18:31:25.000+0000","2018-12-08T13:06:02.503+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032322","926","ASE - Herbário da Universidade Federal de Sergipe","Itabaianinha","","pt","ASE",1087694841,"BRA:UFS:ASE:0000032322","Collection","Santos, LAS","32322","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Casca externa marrom, grossa, rugosa, e casca interna esverdeada. Coordenadas UTM: E (0630969m) N (8751133m). Nº do conglomerado: 159, Nº da subunidade: 2, Nº da subparcela: 10, Nº da árvore: 5R (F8).","Santos, LAS","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","","",NA,NA,NA,"","","","","","",NA,"Itabaianinha","Sergipe","brazil",3706,"Itabaianinha",2803005,-37.776958,-11.258565,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.273889,-37.79,"original coordinates","original coordinates OK"
