"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","otherCatalogNumbers","fieldNotes","habitat","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","verbatimEventDate","preparations","verbatimElevation","identificationRemarks","verbatimTaxonRank","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Allophylus quercifolius",1702655606,-8.307222,-37.069456,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.702+0000","2018-05-05T12:05:51.025+0000",121,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2014-02-28T00:00:00",859,0,"SOUTH_AMERICA","Pernambuco",2014,1,30,"2014-01-30T00:00:00","2018-04-13T19:01:34.000+0000","2018-12-08T11:34:42.826+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022024","3105","HVASF - Herbário Vale do São Francisco","Sertânia","Ramal Agreste, Trecho IV","pt","HVASF",1702655606,"BRA:UNIVASF:HVASF:0000022024","Collection","A.C.P. Oliveira","22024","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbustivo, ca. 2,5 m alt.. Folíolos membranáceos, levemente discolores, verde-claros. Frutos maduros vermelhos.","V.M. Cotarelli",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Sertânia","Pernambuco","brazil",4228,"Sertânia",2614105,-37.336639,-8.209519,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.307222,-37.069456,"original coordinates","original coordinates OK"
"2","Allophylus quercifolius",1077582438,-8.085833,-35.518056,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.857+0000","2018-08-03T12:05:13.206+0000",130,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2014-01-29T00:00:00",NA,NA,"SOUTH_AMERICA","Pernambuco",2014,1,29,"2014-01-29T00:00:00","2018-07-10T14:22:04.000+0000","2018-12-09T10:54:49.085+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089804","5753","IPA - Herbário - IPA Dárdano de Andrade Lima","Gravatá","Sítio Avencas, LT GAR-PFE, próximo a T 134-1.","pt","IPA",1077582438,"BRA:IPA:IPA:0000089804","Collection","Oliveira, M.","89804","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","Oliveira, M.",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Gravatá","Pernambuco","brazil",4231,"Gravatá",2606408,-35.562036,-8.199693,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.085833,-35.518056,"original coordinates","original coordinates OK"
"3","Allophylus quercifolius",1853946196,-6.119167,-36.18,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:45.450+0000","2018-09-25T13:57:44.253+0000",120,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2016-05-04T00:00:00",NA,NA,"","Rio Grande do Norte",2014,3,29,"2014-03-29T00:00:00","","2018-09-25T13:57:44.267+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000491870","1232","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São Tomé","","pt","SP",1853946196,"BRA:IBt:SP:0000491870","Collection","Santos, LAS","491870","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Dávila, NC",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"São Tomé","Rio Grande do Norte","brazil",4888,"São Tomé",2412906,-36.128439,-5.988296,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.119167,-36.18,"original coordinates","original coordinates OK"
"4","Allophylus quercifolius",1571705045,-7.712222,-39.014167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:02.081+0000","2018-09-24T19:58:43.922+0000",207,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2014-11-29T00:00:00",503,NA,"","Ceará",2014,10,29,"2014-10-29T00:00:00","2017-10-15T12:50:09.867+0000","2018-12-08T17:22:57.766+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1326559","8729","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Jati","VPR Ipê","","RB",1571705045,"urn:catalog:JBRJ:RB:1326559","PhysicalObject","A.P. Fontana; J.R. Silva","RB01326559","JBRJ","","","A.P. Fontana",NA,"RB 732487","Savana estépica, neossolo crômico","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Jati","Ceará","brazil",4351,"Jati",2307205,-38.989708,-7.694552,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.712222,-39.014167,"original coordinates","original coordinates OK"
"5","Allophylus quercifolius",1702655412,-7.713444,-39.006917,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.467+0000","2018-05-05T12:05:49.799+0000",121,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2013-08-28T00:00:00",458,0,"SOUTH_AMERICA","Ceará",2013,8,28,"2013-08-28T00:00:00","2018-04-13T19:01:34.000+0000","2018-12-08T11:34:42.811+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021236","1030","HVASF - Herbário Vale do São Francisco","Jati","Reservatório Jati","pt","HVASF",1702655412,"BRA:UNIVASF:HVASF:0000021236","Collection","D.G. Oliveira","21236","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 3,0m alt.. Caule com deiscência de ritidoma na base e liso nas demais porções. Folhas alternas, compostas trifolioladas, foliolos com margem serreada, glabrescentes. Material botânico em estágio vegetativo. Amostra da madeira incorporada à Xiloteca.","D.G. Oliveira",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Jati","Ceará","brazil",4351,"Jati",2307205,-38.989708,-7.694552,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.713444,-39.006917,"original coordinates","original coordinates OK"
"6","Allophylus quercifolius",1702654040,-8.25895,-37.713222,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.075+0000","2018-05-05T12:05:41.614+0000",121,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2012-04-13T00:00:00",514,0,"SOUTH_AMERICA","Pernambuco",2012,4,10,"2012-04-10T00:00:00","2018-04-13T19:01:34.000+0000","2018-12-08T11:34:41.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014402","284","HVASF - Herbário Vale do São Francisco","Custódia","Lote 10. Reservatório Copiti","pt","HVASF",1702654040,"BRA:UNIVASF:HVASF:0000014402","Collection","F.F. Onofre","14402","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore, ca. de 4m alt., apresentando copa pouco densa. Folhas compostas, alternas, trifoliadas. Frutos maduros amarelados levemente alaranjados.","F.F. Onofre",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Custódia","Pernambuco","brazil",4237,"Custódia",2605103,-37.681072,-8.174451,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.25895,-37.713222,"original coordinates","original coordinates OK"
"7","Allophylus quercifolius",1213519208,-9.435556,-38.566944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:09.989+0000","2018-11-23T18:21:10.219+0000",125,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","none",NA,NA,"","Alagoas",2012,4,14,"2012-04-14T00:00:00","","2018-11-23T18:22:02.486+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000054720","13566","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","Morro do Craunã.","pt","MAC",1213519208,"BRA:IMA:MAC:0000054720","Collection","R.P.Lyra-Lemos; J.W.Alves-Silva; E.S.França; M.J.Silva","54720","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Subarbusto rupícola. Frutos laranjas.; Caatinga.","M.C.S.Mota",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.435556,-38.566944,"original coordinates","original coordinates outside municipality original in agua branca falls in gloria"
"8","Allophylus quercifolius",1087686205,-10.036106,-37.409756,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.130+0000","2018-09-24T19:50:11.387+0000",132,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2012-04-16T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2012,4,11,"2012-04-11T00:00:00","2018-08-31T18:31:24.000+0000","2018-12-08T13:05:58.981+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000023155","2","ASE - Herbário da Universidade Federal de Sergipe","Porto da Folha","Povoado Lagoa Grande, Fragmento de Caatinga do assentamento rural São Judas Tadeu","pt","ASE",1087686205,"BRA:UFS:ASE:0000023155","Collection","Freitas, BAL; Oliveira, DG; Barreto, SSB","23155","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Frutos imaturos com coloração verde-amarelada. Folhas concolor. Altura ca. 5 metros.; Árvore. Frutos imaturos com coloração verde-amarelada. Folhas concolor. Altura ca. 5 metros.; Caatinga","Oliveira, DG",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Porto da Folha","Sergipe","brazil",3929,"Porto da Folha",2805604,-37.421868,-9.913921,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.036106,-37.409756,"original coordinates","original coordinates OK"
"9","Allophylus quercifolius",1077610206,-9.435556,-38.566944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:11.183+0000","2018-11-23T18:21:11.231+0000",125,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2015-07-21T00:00:00",NA,NA,"","Alagoas",2012,7,20,"2012-07-20T00:00:00","2018-11-22T17:02:21.000+0000","2018-12-09T10:55:00.044+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000056342","1236","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","Morro do Craunã.","pt","MAC",1077610206,"BRA:IMA:MAC:0000056342","Collection","J.W.Alves-Silva; A.Costa","56342","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 4 m. Frutos marrons.; Caatinga.","M.C.S.Mota",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.435556,-38.566944,"original coordinates","original coordinates outside municipality original in agua branca falls in gloria"
"10","Allophylus quercifolius",1087688104,-10.033611,-37.408333,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.677+0000","2018-09-24T19:50:12.285+0000",132,"none","PRESERVED_SPECIMEN",5577063,6,7707728,220,933,6657,3189992,5577063,5577063,"Allophylus quercifolius Radlk.","Allophylus quercifolius Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","Allophylus quercifolius","Allophylus","quercifolius","SPECIES","ACCEPTED","2012-08-14T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2012,7,16,"2012-07-16T00:00:00","2018-08-31T18:31:24.000+0000","2018-12-08T13:05:59.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000025134","7","ASE - Herbário da Universidade Federal de Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao assentamento São Judas Tadeu","pt","ASE",1087688104,"BRA:UFS:ASE:0000025134","Collection","Freitas, BAL; Oliveira, DG","25134","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto. Frutos vermelho-alaranjados. Folhas pubescentes. Altura ca. 4,2 m; Arbusto. Frutos vermelho-alaranjados. Folhas pubescentes. Altura ca. 4,2 m; Caatinga","Oliveira, DG",NA,"","","","",NA,NA,NA,"","","","",NA,"","","","","","","","","","",NA,NA,NA,"Porto da Folha","Sergipe","brazil",3929,"Porto da Folha",2805604,-37.421868,-9.913921,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.033611,-37.408333,"original coordinates","original coordinates OK"
