"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","occurrenceRemarks","continent","references","created","associatedSequences","taxonID","higherClassification","otherCatalogNumbers","identificationQualifier","fieldNotes","institutionID","higherGeography","fieldNumber","verbatimLocality","preparations","previousIdentifications","individualCount","nomenclaturalStatus","nomenclaturalCode","bibliographicCitation","collectionID","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Matayba intermedia",1853940213,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.645+0000","2018-10-24T15:38:20.163+0000",121,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2018-03-14T00:00:00",100,0,"Santa Catarina",2017,10,7,"2017-10-07T00:00:00","2018-10-24T15:39:03.543+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058353","97","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","rua Antonio Zendrom. Início da trilha próximo à casa do coletor.","pt","FURB",1853940213,"BRA:FURB:FURB:0000058353","Collection","Gebien, W.","58353","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Gebien, W.","","","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"2","Matayba intermedia",1837380372,-27.718889,-48.871389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.036+0000","2018-10-24T15:38:19.350+0000",121,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2017-12-04T00:00:00",NA,NA,"Santa Catarina",2017,12,4,"2017-12-04T00:00:00","2018-12-08T03:39:40.882+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000056389","1933","FURB - Herbário Dr. Roberto Miguel Klein","Águas Mornas","","pt","FURB",1837380372,"BRA:FURB:FURB:0000056389","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","56389","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.","2018-10-11T17:28:09.000+0000","","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Águas Mornas","Santa Catarina","brazil",478,"Águas Mornas",4200606,-48.936097,-27.732571,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.718889,-48.871389,"original coordinates","original coordinates OK"
"3","Matayba intermedia",1570749984,-12.133333,-41.033333,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.216+0000","2018-11-24T12:31:36.315+0000",126,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2016-05-01T00:00:00",0,0,"Bahia",2016,3,25,"2016-03-25T00:00:00","2018-12-08T17:16:16.244+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012464","24529","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Morro do Chapéu","4 a 8 km de Morro de Chapéu para Utinga","pt","HUESB",1570749984,"BRA:UESB:HUESB:0000012464","Collection","Guedes, M.L.; Veloso, E.; Casaes, M.; Araujo, F.; Costa; Veloso, E.; Casaes, M.; Araujo, F.; Costa","12464","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Guedes, M.L.","2018-11-22T19:53:17.000+0000","Árvore. Folha com folíolos cartáceos, discolores. Inflorescência com flores cremes. Fruto jovens imaturos.; Area antropizada","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.133333,-41.033333,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"4","Matayba intermedia",1563170133,-26.943055,-49.378889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.318+0000","2018-10-24T15:38:17.548+0000",121,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2016-10-29T00:00:00",118,0,"Santa Catarina",2016,10,29,"2016-10-29T00:00:00","2018-12-07T14:50:39.356+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051552","5590","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Centro, propriedade do Sr. Feler.","pt","FURB",1563170133,"BRA:FURB:FURB:0000051552","Collection","Funez, L.A.","51552","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Funez, L.A.","2018-10-11T17:28:09.000+0000","Flores alvas","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.943055,-49.378889,"original coordinates","original coordinates OK"
"5","Matayba intermedia",1316183569,-24.0404,-47.5959,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.228+0000","2018-12-03T16:41:37.196+0000",122,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","none",800,0,"São Paulo",2015,1,7,"2015-01-07T00:00:00","2018-12-09T14:26:07.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000188971","202","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183569,"BRA:UNICAMP:UEC:0000188971","Collection","Silva, B.G.; Koch, I.; Castello, A.C.D.; Vidal Junior, J.D.","188971","UNICAMP","Universidade Estadual de Campinas, UNICAMP","","2018-11-21T16:39:02.000+0000","Árvore, 3 m de altura e 3,2 cm de DAP; Floresta Ombrófila Densa","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0404,-47.5959,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"6","Matayba intermedia",1077424875,-26.8225,-48.778611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.884+0000","2018-10-24T15:38:15.672+0000",121,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2015-02-10T00:00:00",178,0,"Santa Catarina",2015,2,10,"2015-02-10T00:00:00","2018-12-06T14:18:07.321+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045801","1155","FURB - Herbário Dr. Roberto Miguel Klein","Navegantes","Leiteiro.","pt","FURB",1077424875,"BRA:FURB:FURB:0000045801","Collection","Oliveira, A.A. de","45801","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de","2018-10-11T17:28:09.000+0000","Fito IFFSC 753 /S/4","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Navegantes","Santa Catarina","brazil",705,"Navegantes",4211306,-48.725507,-26.828953,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.8225,-48.778611,"original coordinates","original coordinates OK"
"7","Matayba intermedia",1837385601,-28.104722,-48.680833,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:13.127+0000","2018-08-03T12:06:30.489+0000",127,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2014-05-11T00:00:00",0,0,"Santa Catarina",2014,5,11,"2014-05-11T00:00:00","2018-12-08T03:39:44.459+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000013171","194","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Garopaba","Comunidade Quilombola, Aldeia","pt","EAFM",1837385601,"BRA:IFAM - CMZL:EAFM:0000013171","Collection","Avila, J.V.C.; Valadares, K. & Zank, S.","13171","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Zank, S.; Valadares, K.;  Avila, J.","2018-07-19T12:36:22.000+0000","","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Garopaba","Santa Catarina","brazil",413,"Garopaba",4205704,-48.658371,-28.046427,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.104722,-48.680833,"original coordinates","original coordinates outside municipality original in garopaba falls in imbituba"
"8","Matayba intermedia",1848251539,-12.581528,-60.404861,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.994+0000","2018-06-04T19:36:12.732+0000",118,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2015-01-01T00:00:00",461,0,"Rondônia",2014,6,19,"2014-06-19T00:00:00","2018-12-08T15:08:36.057+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409283","5284","MBM - Herbário do Museu Botânico Municipal","Vilhena","Sítio Recanto dos Pássaros, 36 km de Vilhena, próximo à BR-364","pt","MBM",1848251539,"BRA:MBM:MBM:0000409283","Collection","Caxambu, MG","409283","MBM","Museu Botânico Municipal de Curitiba, MBM","Barboza, E","2018-05-10T19:13:02.000+0000","Arbusto ca. 2 m, psamófilo. Flores alvas.; Em capoeira. Solo: Neossolo Quartzênico não Hidromórfico. Relevo: suave-ondulado.","SOUTH_AMERICA","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Vilhena","Rondônia","brazil",3582,"Vilhena",1100304,-60.252358,-12.088154,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-12.581528,-60.404861,"original coordinates","original coordinates OK"
"9","Matayba intermedia",1077479876,-12.581528,-60.404861,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.101+0000","2018-11-24T12:32:09.149+0000",118,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2015-01-01T00:00:00",461,0,"Rondônia",2014,6,19,"2014-06-19T00:00:00","2018-12-06T14:18:26.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000014589","5284","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Vilhena","Sítio Recanto dos Pássaros, 36 Km de","pt","HCF",1077479876,"BRA:UTFPR:HCF:0000014589","Collection","M.G. Caxambu","14589","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","E. Barboza","2018-10-30T18:03:03.000+0000","arbusto ca. 2 m, heliófito, psamófilo. Flores alvas. Em capoeira.","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Vilhena","Rondônia","brazil",3582,"Vilhena",1100304,-60.252358,-12.088154,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-12.581528,-60.404861,"original coordinates","original coordinates OK"
"10","Matayba intermedia",1837385360,-28.104722,-48.680833,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:13.051+0000","2018-08-03T12:06:30.442+0000",127,"none","PRESERVED_SPECIMEN",3784293,6,7707728,220,933,6657,3190011,3784293,3784293,"Matayba intermedia Radlk.","Matayba intermedia Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba intermedia","Matayba","intermedia","SPECIES","ACCEPTED","2014-07-09T00:00:00",0,0,"Santa Catarina",2014,7,9,"2014-07-09T00:00:00","2018-12-08T03:39:44.398+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000013034","57","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Garopaba","Comunidade Quilombola, Aldeia","pt","EAFM",1837385360,"BRA:IFAM - CMZL:EAFM:0000013034","Collection","Avila, J.V.C.; Valadares, K. & Zank, S.","13034","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Zank, S.; Valadares, K.;  Avila, J.","2018-07-19T12:36:22.000+0000","","","","","",NA,"","","","","","","","","","",NA,"","","","","",NA,"","","Garopaba","Santa Catarina","brazil",413,"Garopaba",4205704,-48.658371,-28.046427,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.104722,-48.680833,"original coordinates","original coordinates outside municipality original in garopaba falls in imbituba"
