"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","otherCatalogNumbers","occurrenceRemarks","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","higherGeography","organismID","datasetID","accessRights","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","individualCount","fieldNumber","identificationQualifier","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Matayba marginata",1853944887,-20.382417,-43.506414,"gass84,iddatunl","3345dcbc-a43d-4307-9cd8-084cb293d6bb","99e6e602-8dbd-46fe-aebb-ab1993168565","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:37.495+0000","2018-07-04T12:05:54.104+0000",130,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2018-01-01T00:00:00",0,0,"Minas Gerais",2018,1,13,"2018-01-13T00:00:00","2018-07-07T02:10:31.574+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","OUPR - Herbário ""Professor José Badini""","BRA:UFOP:OUPR:0000030457","104","OUPR - Herbário ""Professor José Badini""","Ouro Preto","Serra das Camarinhas, Trilha que se inicia na pedreira desativada e termina no Bairro São Sebastião, próximo à estação de esgoto desativada.","pt","OUPR",1853944887,"BRA:UFOP:OUPR:0000030457","Collection","Badia, C.C.V.; Soares, D.A. & Alves, R.E.","30457","UFOP","Universidade Federal de Ouro Preto (UFOP)","Messias, M.C.T.B.","","","","","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.382417,-43.506414,"original coordinates","original coordinates OK"
"2","Matayba marginata",1423895052,-21.989167,-43.891389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:24.968+0000","2018-09-24T19:57:45.998+0000",207,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","none",1163,NA,"Minas Gerais",2015,9,30,"2015-09-30T00:00:00","2018-12-06T16:55:15.419+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1021535","1704","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio Preto","Vila do Funil. trilha para Buraco da Égua.","","RB",1423895052,"urn:catalog:JBRJ:RB:1021535","PhysicalObject","M.S.Wängler; M.F.Bocayuva-Cunha; T.Gomes-Veloso & C.A.Vieira","RB01021535","JBRJ","","R.L.G.Coelho, via foto","2017-10-08T17:08:37.188+0000","RB 633546","Floresta Ombrófila Densa. Flores brancas.","","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Rio Preto","Minas Gerais","brazil",1691,"Rio Preto",3155900,-43.879212,-22.04123,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.989167,-43.891389,"original coordinates","original coordinates OK"
"3","Matayba marginata",1077483840,-18.203333,-43.583333,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:01.467+0000","2017-12-29T14:08:04.706+0000",136,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2013-03-06T00:00:00",NA,NA,"Minas Gerais",2014,1,16,"2014-01-16T00:00:00","2018-12-06T14:18:28.539+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000002045","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Campus JK, próximo da área de compostagem.","pt","HDJF",1077483840,"BRA:UFVJM:HDJF:0000002045","Collection","Souto, A","2045","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Pinheiro, AC","2017-12-16T14:12:23.000+0000","","Cerrado, campo rupestre","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.203333,-43.583333,"original coordinates","original coordinates OK"
"4","Matayba marginata",1143418164,-21.718889,-43.901111,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.190+0000","2018-11-28T18:02:34.196+0000",125,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2014-11-21T00:00:00",1380,0,"Minas Gerais",2014,10,18,"2014-10-18T00:00:00","2018-11-28T18:03:00.096+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066363","9","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, atrás do camping","pt","CESJ",1143418164,"BRA:UFJF:CESJ:0000066363","Collection","B. Moreira; L.C.D. Dias","66363","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","B. Moreira","","","Árvore,ca. 8m, flores brancas","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.718889,-43.901111,"original coordinates","original coordinates OK"
"5","Matayba marginata",1087660664,-20.023889,-43.579722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.008+0000","2017-12-29T14:10:17.182+0000",121,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2013-02-01T00:00:00",1286,0,"Minas Gerais",2013,2,19,"2013-02-19T00:00:00","2018-12-08T13:05:47.316+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000165977","1997","BHCB - Herbário da Universidade Federal de Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","pt","BHCB",1087660664,"BRA:UFMG:BHCB:0000165977","Collection","Souza, FS; Tomich, S; Miranda, E; Machado, TM","165977","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2017-03-31T18:05:43.000+0000","","Arbusto no Campo Rupestre Ferruginoso Arbustivo, frutos passados. Projeto Lacunas do Conhecimento.","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Barão de Cocais","Minas Gerais","brazil",2452,"Barão de Cocais",3105400,-43.496196,-19.892185,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.023889,-43.579722,"original coordinates","original coordinates outside municipality original in barao de cocais falls in santa barbara"
"6","Matayba marginata",1087662489,-20.3525,-43.414444,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.531+0000","2017-12-29T14:10:18.035+0000",121,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2014-04-01T00:00:00",853,0,"Minas Gerais",2013,2,28,"2013-02-28T00:00:00","2018-12-08T13:05:48.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000168394","647","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina Del Rey, Litotipo: Itabirito, filito e itabirito dolomítico.","pt","BHCB",1087662489,"BRA:UFMG:BHCB:0000168394","Collection","Miranda, E; Tomich, S; Machado, TM; Souza, FS","168394","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2017-03-31T18:05:43.000+0000","","Arbustiva em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.3525,-43.414444,"original coordinates","original coordinates OK"
"7","Matayba marginata",1087707397,-14.406667,-40.122222,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.792+0000","2018-08-03T12:12:38.649+0000",121,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2013-10-01T00:00:00",980,0,"Bahia",2013,3,1,"2013-03-01T00:00:00","2018-12-08T13:06:06.242+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000006667","2058","HURB - Herbário do Recôncavo da Bahia","Boa Nova","Parque Nacional de Boa Nova; Setor sul, Fazenda Liberdade, Região da Farofa","pt","HURB",1087707397,"BRA:UFRB:HURB:0000006667","Collection","Aona, L.Y.S.; Biggs, N.; Costa, I.R.; Duarte, E.; Fonseca, W.O.; Lucas, E.; Monro, A.","6667","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","R.L.G. Coelho","2018-07-31T12:27:48.000+0000","","Hábito: árvore","","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.406667,-40.122222,"original coordinates","original coordinates OK"
"8","Matayba marginata",1077298221,-22.020833,-43.864722,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:32.118+0000","2018-11-28T18:02:32.184+0000",125,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","2012-01-01T00:00:00",NA,NA,"Minas Gerais",2012,6,13,"2012-06-13T00:00:00","2018-12-06T14:17:04.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000062895","238","CESJ - Herbário Leopoldo Krieger","Rio Preto","Serra Negra, Trilha para a cachoeira da Água Amarela. Coordenadas UTM: Zona 23k, 617186.358E, 7564421.814N (Datum: WGS 84). Altitude: 985 m.s.m.","pt","CESJ",1077298221,"BRA:UFJF:CESJ:0000062895","Collection","J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","62895","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","J.H.C. Ribeiro","2018-10-30T16:38:33.000+0000","","Arvoreta, 1.5m, sobre solo quartzitico. Indivíduo 301 fitossociologia.","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Rio Preto","Minas Gerais","brazil",1691,"Rio Preto",3155900,-43.879212,-22.04123,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.020833,-43.864722,"original coordinates","original coordinates OK"
"9","Matayba marginata",1087655044,-20.170833,-43.44,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:40.798+0000","2017-12-29T14:10:14.614+0000",121,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2011,10,5,"2011-10-05T00:00:00","2018-12-08T13:05:45.073+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000154009","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","pt","BHCB",1087655044,"BRA:UFMG:BHCB:0000154009","Collection","Gontijo, FD","154009","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2017-03-31T18:05:43.000+0000","","Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Árvore","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.170833,-43.44,"original coordinates","original coordinates OK"
"10","Matayba marginata",1087656169,-20.198056,-43.435556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:41.261+0000","2017-12-29T14:10:15.020+0000",121,"none","PRESERVED_SPECIMEN",3784185,6,7707728,220,933,6657,3190011,3784185,3784185,"Matayba marginata Radlk.","Matayba marginata Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba marginata","Matayba","marginata","SPECIES","ACCEPTED","none",1056,0,"Minas Gerais",2011,10,7,"2011-10-07T00:00:00","2018-12-08T13:05:45.558+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000157272","244","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina de Fábrica Nova, Cava Leste, Mina de Fábrica Nova, Complexo Mariana.Campo Rupestre Ferruginoso/Floresta Estacional Semidecidual","pt","BHCB",1087656169,"BRA:UFMG:BHCB:0000157272","Collection","Gontijo, FD","157272","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2017-03-31T18:05:43.000+0000","","Árvore","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"",NA,"","",NA,"","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.198056,-43.435556,"original coordinates","original coordinates OK"
