"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","individualCount","preparations","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","higherClassification","habitat","fieldNotes","georeferenceSources","rights","verbatimTaxonRank","coordinateUncertaintyInMeters","georeferenceProtocol","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Matayba heterophylla",1424474444,-5.173611,-43.221389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:43.857+0000","2018-09-24T20:03:57.355+0000",207,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","2014-01-20T00:00:00","Maranhão",2013,10,20,"2013-10-20T00:00:00","2014-05-26T15:14:28.540+0000","2018-12-06T17:00:43.786+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:837971","937","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Matões","Parcela P10 referente aos estudos para o EIA da LT Presidente Dutra - Teresina II - Sobral III.","RB",1424474444,"urn:catalog:JBRJ:RB:837971","PhysicalObject","E.M.Saddi; Pedro Samor, Pablo Gomes & Rafael Bruno","RB00837971","RB 593421","JBRJ","Arvoreta com cerca de 2,5m de altura. Flores perfumadas e amareladas.","E.M.Saddi",NA,NA,"","","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","Matões","Maranhão","brazil",5013,"Matões",2106607,-43.299523,-5.383507,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-5.173611,-43.221389,"original coordinates","original coordinates OK"
"2","Matayba heterophylla",1094920551,-13.539167,-41.872222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:51.444+0000","2018-09-10T18:27:36.038+0000",124,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Bahia",2013,12,1,"2013-12-01T00:00:00","","2018-09-10T18:28:02.626+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000203964","56824","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Fazenda Vacaro, perto da estrada para o Pico das Almas.","HUEFS",1094920551,"BRA:UEFS:HUEFS:0000203964","Collection","Harley, R.M.","203964","","UEFS","Cerrado.","",1254,0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.539167,-41.872222,"original coordinates","original coordinates OK"
"3","Matayba heterophylla",1077242787,-13.433333,-40.416667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:47.612+0000","2018-12-03T16:16:07.606+0000",122,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","2012-12-01T00:00:00","Bahia",2012,7,8,"2012-07-08T00:00:00","2018-08-28T19:18:50.000+0000","2018-12-06T14:16:39.315+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000106748","20123","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Chapada Diamantina, Caminho para Fazendola","ALCB",1077242787,"BRA:UFBA:ALCB:0000106748","Collection","Guedes, ML; Lisboa, MS; et al.","106748","","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores cremes . Frutos jovens de cor verde.","Guedes, ML",NA,NA,"pt","Universidade Federal da Bahia (UFBA)","SOUTH_AMERICA",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.433333,-40.416667,"original coordinates","original coordinates outside municipality original in rio de contas falls in maracas"
"4","Matayba heterophylla",1094880744,-12.696389,-44.993333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:30.880+0000","2018-09-10T18:27:13.749+0000",124,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","2010-11-01T00:00:00","Bahia",2010,5,21,"2010-05-21T00:00:00","","2018-09-10T18:27:37.450+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000163659","8131","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Desidério","Ca. 6 Km S do povoado de Gales do TImbó.","HUEFS",1094880744,"BRA:UEFS:HUEFS:0000163659","Collection","Melo, E.","163659","","UEFS","Cerrado.","M.S.Ferrucci",677,0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","São Desidério","Bahia","brazil",3489,"São Desidério",2928901,-45.482902,-12.798637,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.696389,-44.993333,"original coordinates","original coordinates OK"
"5","Matayba heterophylla",1095244747,-13.944722,-42.556666,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:27.275+0000","2018-11-23T18:21:27.489+0000",123,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Bahia",2008,1,21,"2008-01-21T00:00:00","","2018-11-23T18:22:39.251+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000069303","2527","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAETITE","Estrada Caetité - Itapetinga, BA - 430.","CEN",1095244747,"BRA:Cenargen:CEN:0000069303","Collection","José Floriano Barêa Pastore","69303","","Cenargen","Ramificado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (143532). Feira de Santana - Bahia.","B. M. T. Walter",963,0,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","",1,"Exsicatas","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","CAETITE","Bahia","brazil",3351,"Caetité",2905206,-42.492478,-13.971521,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.944722,-42.556666,"original coordinates","original coordinates OK"
"6","Matayba heterophylla",1094860906,-13.4625,-46.320833,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:18.316+0000","2018-09-10T18:27:03.299+0000",124,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","2010-08-01T00:00:00","Goiás",2008,1,18,"2008-01-18T00:00:00","","2018-09-10T18:27:20.973+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000143523","2518","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Domingos","Estrada para Parque Estadual de Serra Ronca.","HUEFS",1094860906,"BRA:UEFS:HUEFS:0000143523","Collection","Pastore, J.F.B.","143523","","UEFS","Campo arenoso, cerrado ralo.","R.Perdiz",760,0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","São Domingos","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.4625,-46.320833,"original coordinates","original coordinates OK"
"7","Matayba heterophylla",1929996181,-13.9447,-42.5567,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:27:53.378+0000","2018-11-18T15:27:53.398+0000",96,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Bahia",2008,1,21,"2008-01-21T00:00:00","","2018-12-06T11:24:01.469+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","9dd5a1b2-1b97-4a5b-8847-006346cdbe3e","2527","Vascular plants","","Estrada CaetitÃ©-Itapetininga","NY",1929996181,"9dd5a1b2-1b97-4a5b-8847-006346cdbe3e","PhysicalObject","J. F. B. Pastore","02692592","","NY","","",481.5,481.5,"en","","SOUTH_AMERICA",NA,"sheet","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987798","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","21 Jan 2008",21,"CaetitÃ©",21,"3159 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,"","","","","","","","",NA,"",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.9447,-42.5567,"original coordinates","original coordinates outside municipality original in  falls in caetite"
"8","Matayba heterophylla",1257922570,-13.944722,-42.556667,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:53:45.383+0000","2016-03-21T14:24:13.289+0000",28,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Bahia",2008,1,21,"2008-01-21T00:00:00","2013-03-20T11:31:00.000+0000","2018-07-07T19:44:40.286+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100578040","Pastore 2527","Tropicos","","Estrada Caetité - Itapetinga. BA-430.","MO",1257922570,"urn:catalog:MO:Tropicos:100578040","PhysicalObject","J.F.B. Pastore","100578040","","MO","","R.F. Melo",963,NA,"","MOBOT","SOUTH_AMERICA",1,"","","","ICNafp","",NA,"Caetité",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15859","No opinion",28600156,"http://www.tropicos.org/Specimen/100578040","","","","","","","",NA,"",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.944722,-42.556667,"original coordinates","original coordinates outside municipality original in  falls in caetite"
"9","Matayba heterophylla",1095244836,-13.4625,-46.320833,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:27.302+0000","2018-11-23T18:21:27.555+0000",123,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Goiás",2008,1,18,"2008-01-18T00:00:00","","2018-11-23T18:22:39.327+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000069296","2518","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO DOMINGOS","Estrada para Parque Estadual de Serra Ronca.","CEN",1095244836,"BRA:Cenargen:CEN:0000069296","Collection","José Floriano Barêa Pastore","69296","","Cenargen","Arbusto pequeno. Ramificado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (143523). Feira de Santana - Bahia.","B. M. T. Walter",760,0,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","",1,"Exsicatas","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","SAO DOMINGOS","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.4625,-46.320833,"original coordinates","original coordinates OK"
"10","Matayba heterophylla",1234545519,-13.572972,-41.839,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:46.669+0000","2018-09-25T14:05:31.590+0000",126,"none","PRESERVED_SPECIMEN",3784323,6,7707728,220,933,6657,3190011,3784323,3784323,"Matayba heterophylla Radlk.","Matayba heterophylla Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Matayba","Matayba heterophylla","Matayba","heterophylla","SPECIES","ACCEPTED","none","Bahia",2008,2,20,"2008-02-20T00:00:00","","2018-09-25T14:05:31.620+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000193865","393","SPF - Herbário da Universidade de São Paulo","Rio de Contas","","SPF",1234545519,"BRA:USP:SPF:0000193865","Collection","Urdampilleta, JD","193865","","USP","","Ferrucci, MS",1038,0,"pt","Universidade de São Paulo, USP","",NA,"","","","","",NA,"",NA,"","","",NA,"","","","","","","","",NA,"",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.572972,-41.839,"original coordinates","original coordinates OK"
