"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","elevation","elevationAccuracy","fieldNotes","references","habitat","institutionID","county","preparations","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","higherGeography","higherClassification","identificationQualifier","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cupania rugosa",1944982241,-16.560278,-39.420278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.576+0000","2018-11-24T12:34:53.608+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","none","Bahia",2014,11,22,"2014-11-22T00:00:00","2018-11-24T12:36:01.193+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000151051","4","CEPEC - Herbário do Centro de Pesquisas do Cacau","GUARATINGA","Conglomerado BA_1389-2-2-2","pt","CEPEC",1944982241,"BRA:CEPLAC:CEPEC:0000151051","Collection","Paulino, R.C.","151051","10/1/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","","",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","GUARATINGA","Bahia","brazil",2976,"Guaratinga",2911808,-39.93772,-16.553034,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.560278,-39.420278,"original coordinates","original coordinates outside municipality original in guaratinga falls in porto seguro"
"2","Cupania rugosa",1077241436,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.483+0000","2018-12-03T16:16:06.752+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2012-09-01T00:00:00","Bahia",2012,7,18,"2012-07-18T00:00:00","2018-12-06T14:16:38.883+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000105377","90","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Ilha dos Frades","pt","ALCB",1077241436,"BRA:UFBA:ALCB:0000105377","Collection","Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML","105377","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 7 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência em botões.","Guedes, ML; Queiroz, EP","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"3","Cupania rugosa",1077241422,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.460+0000","2018-12-03T16:16:06.736+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2012-09-01T00:00:00","Bahia",2012,7,17,"2012-07-17T00:00:00","2018-12-06T14:16:38.866+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000105352","65","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Ilha dos Frades","pt","ALCB",1077241422,"BRA:UFBA:ALCB:0000105352","Collection","Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML","105352","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 10 m de altura. Folhas discolores. Botões florais cremes.","Guedes, ML; Queiroz, EP","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"4","Cupania rugosa",1095638279,-11.557778,-37.5125,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.834+0000","2018-06-04T19:36:08.747+0000",118,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2011-05-01T00:00:00","Bahia",2011,1,25,"2011-01-25T00:00:00","2018-07-07T12:39:40.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393977","648","MBM - Herbário do Museu Botânico Municipal","Jandaíra","Litoral Norte, Abadia","pt","MBM",1095638279,"BRA:MBM:MBM:0000393977","Collection","Gomes, FS; Guedes, ML; Costa, AS","393977","","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto, ca. 5m alt. Folhas cartáceas, discolores, com pêlos. Frutos vermelhos, cápsula.; Restinga arbustiva-arbórea.","Guedes, ML; Gomes, FS","SOUTH_AMERICA","",65,0,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.557778,-37.5125,"original coordinates","original coordinates OK"
"5","Cupania rugosa",1077238765,-12.933333,-39.516667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:44.785+0000","2018-12-03T16:16:05.664+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2011-08-01T00:00:00","Bahia",2011,3,14,"2011-03-14T00:00:00","2018-12-06T14:16:37.729+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000100800","18248","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba. Parcela 04","pt","ALCB",1077238765,"BRA:UFBA:ALCB:0000100800","Collection","Guedes, ML; Queiroz, LP de; Queiroz, LP de; Mattos Andrade, PE de; et al.","100800","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Ca. 5m de alt.; ramos e folíolos pilosos. Matarial estéril.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.933333,-39.516667,"original coordinates","original coordinates outside municipality original in salvador falls in elisio medrado"
"6","Cupania rugosa",1077239098,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.123+0000","2018-12-03T16:16:05.772+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2011-09-01T00:00:00","Bahia",2011,5,10,"2011-05-10T00:00:00","2018-12-06T14:16:37.867+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000101178","18498","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Condomínio Grenville","pt","ALCB",1077239098,"BRA:UFBA:ALCB:0000101178","Collection","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","101178","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Folhas com folíolos coriáceos, com a face abaxial com infdumentos ferrugíneos.; estádio médio de regeneração","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"7","Cupania rugosa",1077239286,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.074+0000","2018-12-03T16:16:05.910+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2011-09-01T00:00:00","Bahia",2011,5,11,"2011-05-11T00:00:00","2018-12-06T14:16:38.035+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000101361","18532","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Greenville, parcela 17, ind. 409","pt","ALCB",1077239286,"BRA:UFBA:ALCB:0000101361","Collection","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","101361","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 7 m de altura, DAP 9,07. Folhas com folíolos coriáceos, discolores, face abaxial com pelos ferrugíneos. Frutos cápsulas passadas.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"8","Cupania rugosa",1094943673,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.232+0000","2018-12-03T16:16:32.950+0000",122,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","2011-11-01T00:00:00","Bahia",2011,7,26,"2011-07-26T00:00:00","2018-12-03T16:18:04.203+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000101557","18743","ALCB - Herbário Alexandre Leal Costa","Salvador","Rio Ipitanga.","pt","ALCB",1094943673,"BRA:UFBA:ALCB:0000101557","Collection","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","101557","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência com flores em botões.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:18:48.000+0000",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"9","Cupania rugosa",1094900109,-11.612778,-37.458333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.855+0000","2018-09-10T18:27:25.310+0000",124,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","none","Bahia",2011,7,27,"2011-07-27T00:00:00","2018-09-10T18:27:51.116+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000183027","288","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jandaíra","Est. Costa Azul. (invisa).","pt","HUEFS",1094900109,"BRA:UEFS:HUEFS:0000183027","Collection","Matos, E.N.de","183027","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta.","","","",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.612778,-37.458333,"original coordinates","original coordinates OK"
"10","Cupania rugosa",1094905808,-11.890556,-37.602222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.644+0000","2018-09-10T18:27:28.342+0000",124,"none","PRESERVED_SPECIMEN",3784723,6,7707728,220,933,6657,3189959,3784723,3784723,"Cupania rugosa Radlk.","Cupania rugosa Radlk.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania rugosa","Cupania","rugosa","SPECIES","ACCEPTED","none","Bahia",2011,11,26,"2011-11-26T00:00:00","2018-09-10T18:27:54.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188894","1865","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Conde","Sítio do Conde-Fazenda Cezo","pt","HUEFS",1094905808,"BRA:UEFS:HUEFS:0000188894","Collection","Matos, E.N.de","188894","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","","",NA,NA,"","","","","","","","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.890556,-37.602222,"original coordinates","original coordinates OK"
