"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","otherCatalogNumbers","fieldNotes","individualCount","habitat","institutionID","verbatimEventDate","higherGeography","endDayOfYear","startDayOfYear","higherClassification","elevationAccuracy","preparations","nomenclaturalCode","organismID","datasetID","accessRights","collectionID","references","county","verbatimElevation","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cupania paniculata",1699426013,-12.683333,-41.166667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.422+0000","2018-12-03T16:16:31.425+0000",122,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2017-07-01T00:00:00","SOUTH_AMERICA","Bahia",2017,6,17,"2017-06-17T00:00:00","2018-08-28T19:18:47.000+0000","2018-12-05T23:49:33.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128526","25766","ALCB - Herbário Alexandre Leal Costa","Wagner","Chapada Diamantina, Caminho para o Rio Bonito","pt","ALCB",1699426013,"BRA:UFBA:ALCB:0000128526","Collection","Guedes, ML; Araújo, FS; Alunos de Botânica BIO C05","128526","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas com folíolos coriáceos, face abaxial com indumento ferrugíneo. inflorescência com flores em botões.","Guedes, ML",NA,"","",NA,"","","","",NA,NA,"",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"2","Cupania paniculata",1424514635,-13.287222,-41.890555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.974+0000","2018-09-24T20:04:20.735+0000",207,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","none","","Bahia",2015,7,5,"2015-07-05T00:00:00","2017-10-18T17:33:39.633+0000","2018-12-06T17:01:09.811+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:991539","2992","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Abaíra","Catolés de Cima, trilha principal da Serra do Barbado.","","RB",1424514635,"urn:catalog:JBRJ:RB:991539","PhysicalObject","M Nadruz; JF Baumbratz, M Bovini, T Meneguzzo & L Jordão","RB00991539","JBRJ","","folhas cartáceas, lâmina cartácea esverdeada discolor; flor com pedúnculo e pedicelos ferrugíneos, cálice esverdeado, corola e filetes esbranquiçados.","NADRUZ",1248,"RB 629812","Área com pouca influência antrópica",NA,"","","","",NA,NA,"",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Abaíra","Bahia","brazil",3422,"Abaíra",2900108,-41.733851,-13.297212,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.287222,-41.890555,"original coordinates","original coordinates OK"
"3","Cupania paniculata",1456358262,-13.4564,-41.7578,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:33:03.784+0000","2018-03-05T21:12:43.053+0000",58,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Bahia",2014,7,25,"2014-07-25T00:00:00","","2018-07-07T07:59:13.375+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3c545fc75-2143-481d-8c3d-b809fb92b97f","4309","NMNH Extant Biology","","Rio de Contas, Distrito de Arapiranga, trilha a partir do Sitio Seco, Estrada Real - Porto Gordo","","Botany",1456358262,"http://n2t.net/ark:/65665/3c545fc75-2143-481d-8c3d-b809fb92b97f","PhysicalObject","N. Roque, M. Alves & A. Gándara","3693620","US","","","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",904,"","",1,"Mata seca","http://biocol.org/urn:lsid:biocol.org:col:34871","25 July 2014","South America, Brazil, Bahia",206,206,"Plantae, Dicotyledonae, Sapindales, Sapindaceae",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.4564,-41.7578,"original coordinates","original coordinates outside municipality original in  falls in rio de contas"
"4","Cupania paniculata",1913601201,-14.752778,-42.546667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:04.280+0000","2018-09-25T14:54:09.152+0000",121,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","none","","Bahia",2014,8,5,"2014-08-05T00:00:00","2018-08-30T19:11:19.000+0000","2018-12-10T13:35:58.512+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000019531","22072","HURB - Herbário do Recôncavo da Bahia","Licínio de Almeida","Serra Geral; Pedra Preta","pt","HURB",1913601201,"BRA:UFRB:HURB:0000019531","Collection","Guedes, M.L.; Roque, N.; Campos, L. & Gandara, A.","19531","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","ALCB 115336Hábito: arbusto","M.L.Guedes",963,"","",NA,"","","","",NA,NA,"",0,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.752778,-42.546667,"original coordinates","original coordinates OK"
"5","Cupania paniculata",1322450482,-12.9733,-41.3342,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:36:06.691+0000","2018-03-05T21:18:52.621+0000",58,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","none","","Bahia",2014,11,15,"2014-11-15T00:00:00","","2018-07-06T22:21:39.867+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3e828c1c9-a4b4-4755-8b21-dfba5cd19549","4538","NMNH Extant Biology","","Morro do Chapéu, Estrada para assentamento Cafezal - Cafelândia","","Botany",1322450482,"http://n2t.net/ark:/65665/3e828c1c9-a4b4-4755-8b21-dfba5cd19549","PhysicalObject","N. Roque","3679523","US","","","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"","",1,"Mata estacional semidecidual","http://biocol.org/urn:lsid:biocol.org:col:34871","","South America - Neotropics, Brazil, Bahia",319,319,"Plantae, Dicotyledonae, Sapindales, Sapindaceae",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.9733,-41.3342,"original coordinates","original coordinates outside municipality original in  falls in mucuge"
"6","Cupania paniculata",1095638154,-13,-41.366667,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.715+0000","2018-06-04T19:36:08.835+0000",118,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2013-08-01T00:00:00","SOUTH_AMERICA","Bahia",2013,7,27,"2013-07-27T00:00:00","","2018-07-07T12:39:40.242+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393814","20831","MBM - Herbário do Museu Botânico Municipal","Mucugê","Caminho para Guiné","pt","MBM",1095638154,"BRA:MBM:MBM:0000393814","Collection","Guedes, ML","393814","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto, folhas com folíolos coriáceos, discolores, folhas com pelos ferrugíneos. Inflorescência com flores com pelos ferrugíneos.; Cerrado.","Guedes, ML",NA,"","",NA,"","","","",NA,NA,"",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"7","Cupania paniculata",1848251451,-15.72625,-40.961028,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.016+0000","2018-06-04T19:36:12.763+0000",118,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2015-01-01T00:00:00","SOUTH_AMERICA","Minas Gerais",2013,10,19,"2013-10-19T00:00:00","2018-05-10T19:12:56.000+0000","2018-12-08T15:08:35.967+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409320","901","MBM - Herbário do Museu Botânico Municipal","Divisópolis","Sítio do Seu Tozinho/Adelson","pt","MBM",1848251451,"BRA:MBM:MBM:0000409320","Collection","Siqueira, EL","409320","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore ca. 4 m, heliófita. Frutos e folhas (abaxial) pilosos. Frutos imaturos verdes.; Relevo: suave-ondulado.","Barboza, E",800,"","",NA,"","","","",NA,NA,"",0,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Divisópolis","Minas Gerais","brazil",3103,"Divisópolis",3122454,-40.911193,-15.763481,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.72625,-40.961028,"original coordinates","original coordinates OK"
"8","Cupania paniculata",1077478276,-15.72625,-40.961028,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:08.262+0000","2018-11-24T12:32:08.398+0000",118,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2015-01-01T00:00:00","","Minas Gerais",2013,10,19,"2013-10-19T00:00:00","2018-10-30T18:03:02.000+0000","2018-12-06T14:18:25.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000013021","901","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Divisópolis","Sítio do Seu Tozinho/ Adelson","pt","HCF",1077478276,"BRA:UTFPR:HCF:0000013021","Collection","E.L. Siqueira","13021","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 4 m, heliófita. Frutos e folhas (abaxial) pilosos. Frutos imaturos verdes.","E. Barboza",800,"","",NA,"","","","",NA,NA,"",0,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Divisópolis","Minas Gerais","brazil",3103,"Divisópolis",3122454,-40.911193,-15.763481,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.72625,-40.961028,"original coordinates","original coordinates OK"
"9","Cupania paniculata",1090938186,-13.55,-41.8,"gass84","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.828+0000","2018-10-25T12:33:37.898+0000",124,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2012-08-01T00:00:00","","Bahia",2012,7,8,"2012-07-08T00:00:00","2018-10-11T14:00:20.000+0000","2018-12-09T06:15:21.744+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000021308","20108","HST - Herbário Sérgio Tavares","Rio de Contas","Chapada Diamantina","pt","HST",1090938186,"BRA:UFRPE:HST:0000021308","Collection","M.L.Guedes; M.Lisboa, et al.","21308","Universidade Federal Rural de Pernambuco, UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arbusto ca. 2 m alt.; folhas com folíolos cartáceos, discolores, face abaxial pubescente; inflorescência terminal, flores cremes.","M.L.Guedes",NA,"","",NA,"","","","",NA,NA,"",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.55,-41.8,"original coordinates","original coordinates OK"
"10","Cupania paniculata",1077250527,-13.233333,-41.75,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:57.287+0000","2018-12-03T16:16:24.594+0000",122,"none","PRESERVED_SPECIMEN",7798107,6,7707728,220,933,6657,3189959,7798107,7798107,"Cupania paniculata Cambess.","Cupania paniculata Cambess.","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania paniculata","Cupania","paniculata","SPECIES","ACCEPTED","2012-01-01T00:00:00","SOUTH_AMERICA","Bahia",2011,7,21,"2011-07-21T00:00:00","2018-08-28T19:18:47.000+0000","2018-12-06T14:16:42.707+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:000102043A","19003","ALCB - Herbário Alexandre Leal Costa","Piatã","Chapada Diamantina","pt","ALCB",1077250527,"BRA:UFBA:ALCB:000102043A","Collection","Guedes, ML; Velozo, ES; et al.","102043A","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 5 m de altura. Folhas coriáceas, discolores, pilosas. Inflorescência terminal. Fruto cápsula, tomentos.","Guedes, ML",NA,"","",NA,"","","","",NA,NA,"",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.233333,-41.75,"original coordinates","original coordinates OK"
