"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","institutionID","nomenclaturalCode","higherGeography","datasetName","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","organismID","institutionCode","ownerInstitutionCode","datasetID","accessRights","collectionID","higherClassification","recordNumber","habitat","georeferencedBy","georeferenceRemarks","verbatimCoordinateSystem","associatedReferences","verbatimLocality","catalogNumber","identificationQualifier","occurrenceRemarks","reproductiveCondition","identifiedBy","modified","verbatimEventDate","preparations","otherCatalogNumbers","startDayOfYear","verbatimElevation","municipality.original","references","endDayOfYear","county","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","fieldNumber","rights","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","identificationRemarks","locationRemarks","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cupania diphylla",1090894078,-2.400278,-44.4,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:29.328+0000","2018-11-23T18:22:29.367+0000",122,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","none",NA,NA,"","Maranhão",2012,11,11,"2012-11-11T00:00:00","2018-12-09T06:15:05.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000007026","","","","MAR - Herbário do Maranhão","Sub-bacia dos rios Pepital e Grande","pt","MAR",1090894078,"BRA:UFMA:MAR:0000007026","Collection","Oliveira, E.C.M",NA,"UFMA","Universidade Federal do Maranhão (UFMA)",NA,NA,"","","","",NA,NA,NA,NA,NA,"7026","","Arbusto com folhas compostas imparipinadas, inflorescencia em paniculas terminais, frutos em cápsulas com três lóculos bem destacados com uma semente em cada um.",NA,"","2018-11-01T18:58:27.000+0000","","","",NA,"","Alcântara","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Alcântara","Maranhão","brazil",5429,"Alcântara",2100204,-44.531679,-2.392973,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.400278,-44.4,"original coordinates","original coordinates OK"
"2","Cupania diphylla",1929052782,-2.5047,-54.8844,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:55:53.161+0000","2018-11-18T14:55:53.167+0000",96,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","2017-01-01T00:00:00",36.5,36.5,"SOUTH_AMERICA","ParÃ¡",2011,11,24,"2011-11-24T00:00:00","2018-12-08T19:31:27.388+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","5ad7d84f-92a7-4cf9-87ff-b03a66a7c832","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","","Vascular plants","along E side of road to Punta Piedra, about 3.4 km from where the road departs to the NW from the SantarÃ©mâAlter do ChÃ£o road (PA-457), ca. 21.5 km E and somewhat S of SantarÃ©m","en","NY",1929052782,"5ad7d84f-92a7-4cf9-87ff-b03a66a7c832","PhysicalObject","B. M. Torke",NA,"NY","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","","1286","Shubby savanna on white sand terra firme, with tree islands",NA,NA,NA,NA,NA,"02540890","","",NA,"P. Acevedo-RodrÃ­guez","","24 Nov 2011","sheet","",328,"240 ft","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772361",328,"SantarÃ©m",NA,"",NA,"","","","",NA,"","","","","","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.5047,-54.8844,"original coordinates","original coordinates outside municipality original in  falls in santarem"
"3","Cupania diphylla",1563339732,-2.5047,-54.8844,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:36:21.987+0000","2018-03-05T21:19:22.850+0000",58,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","none",73,NA,"SOUTH_AMERICA","Para",2011,11,24,"2011-11-24T00:00:00","2018-12-07T14:52:58.303+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3eb2126f6-1c85-4b2c-a363-ec1f615b5311","http://biocol.org/urn:lsid:biocol.org:col:34871","","South America, Brazil, Para","NMNH Extant Biology","Road to Punta Piedra, along E side of road; about 3.4 km from where the road departs to the NW from the Santarém-Alter do Chão road (PA-457), ca. 21.5 km E and somewhat S of Santarém","","Botany",1563339732,"http://n2t.net/ark:/65665/3eb2126f6-1c85-4b2c-a363-ec1f615b5311","PhysicalObject","B. M. Torke, V. de F. Mansano & C. Suemitsu",NA,"US","",NA,NA,"","Plantae, Dicotyledonae, Sapindales, Sapindaceae","1286","Shrubby savanna on white sand terra firme, with tree islands",NA,NA,NA,NA,NA,"3701443","","",NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","","","","",328,"","","",328,"",1,"",NA,"","","","",NA,"","","","","","","","","","Para","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.5047,-54.8844,"original coordinates","original coordinates outside municipality original in  falls in santarem"
"4","Cupania diphylla",1424498327,-2.4825,-54.9625,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:58.586+0000","2018-09-24T20:04:11.204+0000",207,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","none",NA,NA,"","Pará",2011,11,26,"2011-11-26T00:00:00","2018-12-06T17:01:00.843+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:909183","","","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Alter do Chão, trilha do hotel Belo Alter.","","RB",1424498327,"urn:catalog:JBRJ:RB:909183","PhysicalObject","VIDAL F. MANSANO",NA,"JBRJ","",NA,NA,"","","925","",NA,NA,NA,NA,NA,"RB00909183","","arvoreta, frutos imaturos verdes, maduros alaranjados, sementes pretas e arilo branco",NA,"H.MEDEIROS","2018-02-28T10:02:51.350+0000","","","RB 613159",NA,"","Santarém","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Santarém","Pará","brazil",5404,"Santarém",1506807,-55.239613,-2.675716,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.4825,-54.9625,"original coordinates","original coordinates OK"
"5","Cupania diphylla",1424480719,-2.446389,-54.915833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:47.327+0000","2018-09-24T20:04:00.574+0000",207,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","2017-08-19T00:00:00",53,NA,"","Pará",2011,11,24,"2011-11-24T00:00:00","2018-12-06T17:00:47.403+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:854496","","","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","along road to Punta Piedra, which departs to the NW from the Santarém-Alter do Chão road (PA-457) about 22 km SW of Santarém, ca. 0.2 km S of village of Punta Piedra.","","RB",1424480719,"urn:catalog:JBRJ:RB:854496","PhysicalObject","Benjamin M. Torke; Vidal Mansano & Chieno Suemitsu",NA,"JBRJ","",NA,NA,"","","1304","",NA,NA,NA,NA,NA,"RB00854496","","Shrubby tree, ca. 4 m tall, fruits maturing bright orange-red; SILCA COLLECTION",NA,"P.ACEVEDO R.","2017-10-07T23:27:24.803+0000","","","RB 597618",NA,"","Pará","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Pará","Pará","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.446389,-54.915833,"original coordinates","original coordinates outside municipality original in para falls in santarem"
"6","Cupania diphylla",1424480647,-2.504722,-54.884444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:47.333+0000","2018-09-24T20:04:00.571+0000",207,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","2017-08-19T00:00:00",73,NA,"","Pará",2011,11,24,"2011-11-24T00:00:00","2018-12-06T17:00:47.339+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:854478","","","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","along E side of road to Punta Piedra, about 3.4 km from where the road departs to the NW from the Santarém-Alter do Chão road (PA-457), ca. 21.5 km E and somewhat S of Santarém.","","RB",1424480647,"urn:catalog:JBRJ:RB:854478","PhysicalObject","Benjamin M. Torke; Vidal Mansano & Chieno Suemitsu",NA,"JBRJ","",NA,NA,"","","1286","",NA,NA,NA,NA,NA,"RB00854478","","Tree, ca. 4 m tall, fruits maturing orange-red; SILICA COLLECTION",NA,"P.ACEVEDO R.","","","","RB 597600",NA,"","Pará","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Pará","Pará","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.504722,-54.884444,"original coordinates","original coordinates outside municipality original in para falls in santarem"
"7","Cupania diphylla",1563265863,-2.4464,-54.9158,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:26:06.149+0000","2018-03-05T18:03:21.552+0000",58,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","none",53,NA,"SOUTH_AMERICA","Para",2011,11,24,"2011-11-24T00:00:00","2018-12-07T14:51:50.301+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3759a6501-fb13-4bda-9e90-a0c4381f7776","http://biocol.org/urn:lsid:biocol.org:col:34871","","South America, Brazil, Para","NMNH Extant Biology","Road to Punta Piedra, which departs to the NW from the Santarém-Alter do Chão road (PA-457) about 22 km SW of Santarém, ca. 0.2 km S of village of Punta Piedra","","Botany",1563265863,"http://n2t.net/ark:/65665/3759a6501-fb13-4bda-9e90-a0c4381f7776","PhysicalObject","B. M. Torke, V. de F. Mansano & C. Suemitsu",NA,"US","",NA,NA,"","Plantae, Dicotyledonae, Sapindales, Sapindaceae","1304","Low stunted forest on sand, terra firme",NA,NA,NA,NA,NA,"3701442","","",NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","","","","",328,"","","",328,"",1,"",NA,"","","","",NA,"","","","","","","","","","Para","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.4464,-54.9158,"original coordinates","original coordinates outside municipality original in  falls in santarem"
"8","Cupania diphylla",1931145634,-2.4464,-54.9158,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:24:56.920+0000","2018-11-18T16:24:57.096+0000",96,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","2017-01-01T00:00:00",26.5,26.5,"SOUTH_AMERICA","ParÃ¡",2011,11,24,"2011-11-24T00:00:00","2018-12-08T04:59:05.265+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","ef06b18a-0067-4e8a-87da-55553f4feeda","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","","Vascular plants","along road to Punta Piedra, which departs to the NW from the SantarÃ©mâAlter do ChÃ£o road (PA-457) about 22 km SW of SantarÃ©m, ca. 0.2 km S of village of Punta Piedra","en","NY",1931145634,"ef06b18a-0067-4e8a-87da-55553f4feeda","PhysicalObject","B. M. Torke",NA,"NY","",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","","1304","Low stunted forest on sand, terra firme",NA,NA,NA,NA,NA,"02540889","","",NA,"P. Acevedo-RodrÃ­guez","","24 Nov 2011","sheet","",328,"174 ft","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772379",328,"SantarÃ©m",NA,"",NA,"","","","",NA,"","","","","","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.4464,-54.9158,"original coordinates","original coordinates outside municipality original in  falls in santarem"
"9","Cupania diphylla",1090667908,-9.3325,-56.775833,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:30.466+0000","2017-12-29T14:48:14.511+0000",118,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","2011-12-15T00:00:00",213,0,"","Mato Grosso",2011,12,6,"2011-12-06T00:00:00","2018-12-08T04:44:02.672+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000007301","","","","HERBAM - Herbário da Amazônia Meridional","Terra Firme.","pt","HERBAM",1090667908,"BRA:UNEMAT:HERBAM:0000007301","Collection","Soares, CRA; Damasceno, ASV; Santos, ML; Duarte, JAS; Zanin, HRW",NA,"UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)",NA,NA,"","","Preto 564832","",NA,NA,NA,NA,NA,"7301","","UHE Teles Pires",NA,"Silva, DR","2017-12-21T17:35:10.000+0000","","","",NA,"","Paranaíta","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Paranaíta","Mato Grosso","brazil",3982,"Paranaíta",5106299,-56.684596,-9.592842,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.3325,-56.775833,"original coordinates","original coordinates OK"
"10","Cupania diphylla",1913567960,-6.4025,-50.303333,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:39.087+0000","2018-09-24T16:35:59.570+0000",121,"none","PRESERVED_SPECIMEN",3785805,6,7707728,220,933,6657,3189959,3785805,3785805,"Cupania diphylla Vahl","Cupania diphylla Vahl","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","Cupania diphylla","Cupania","diphylla","SPECIES","ACCEPTED","none",649,0,"SOUTH_AMERICA","Pará",2010,8,29,"2010-08-29T00:00:00","2018-12-10T13:35:40.158+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000142486","","","","BHCB - Herbário da Universidade Federal de Minas Gerais","Floresta Nacional de Carajás, Corpo D.","pt","BHCB",1913567960,"BRA:UFMG:BHCB:0000142486","Collection","Almeida, TE; Megale, ME; Arruda, AJ",NA,"Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)",NA,NA,"","","2481","",NA,NA,NA,NA,NA,"142486","","",NA,"","2018-09-03T23:37:10.000+0000","","","",NA,"","Canaã dos Carajás","",NA,"",NA,"",NA,"","","","",NA,"","","","","","","","","Canaã dos Carajás","Pará","brazil",4764,"Canaã dos Carajás",1502152,-50.086631,-6.424191,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-6.4025,-50.303333,"original coordinates","original coordinates OK"
