"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","fieldNotes","continent","individualCount","nomenclaturalStatus","nomenclaturalCode","county","fieldNumber","taxonID","bibliographicCitation","collectionID","institutionID","higherGeography","verbatimLocality","preparations","higherClassification","references","created","associatedSequences","habitat","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","identificationID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","verbatimCoordinateSystem","informationWithheld","previousIdentifications","rights","reproductiveCondition","organismID","datasetID","accessRights","depth","depthAccuracy","scientificNameID","dynamicProperties","acceptedNameUsage","locationID","parentNameUsage","eventID","eventRemarks","higherGeographyID","verbatimTaxonRank","associatedOccurrences","georeferencedDate","identificationQualifier","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Gallesia integrifolia",1819183166,-22.753889,-41.996944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.484+0000","2018-09-24T19:58:58.772+0000",207,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,10,4,"2017-10-04T00:00:00","2018-01-12T11:16:35.632+0000","2018-12-10T05:45:50.558+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378466","1905","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cabo Frio","Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.","RB",1819183166,"urn:catalog:JBRJ:RB:1378466","PhysicalObject","L.J.S. Pinto; G.A. de Queiroz","RB01378466","RB 756018","JBRJ","Árvore heliófila,  com odor de alho. Folhas cartáceas discolores verdes. Infrutescência pêndula passada, cálice marrom. Frutos secos maduros marrons.","L.J.S.Pinto","","",NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Cabo Frio","Rio de Janeiro","brazil",1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.753889,-41.996944,"original coordinates","original coordinates OK"
"2","Gallesia integrifolia",1455392540,-23.4025,-51.947222,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:48.229+0000","2017-12-29T14:22:52.103+0000",131,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Paraná",2016,2,16,"2016-02-16T00:00:00","2017-03-06T19:48:40.000+0000","2018-12-09T07:19:24.861+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000030974","03","HUEM - Herbário UEM","Maringá","ADUEM, Sede Campestre,, Próximo ao estacionamaneto da ADUEM","HUEM",1455392540,"BRA:UEM:HUEM:0000030974","Collection","Rafael Marchi","30974","","UEM","Arbórea, cerca de 7,0 m de altura; botões florais de coloração verde claro; pétalas de coloração verde e estâmes de coloração branca","","pt","Universidade Estadual de Maringá, UEM",NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Maringá","Paraná","brazil",1212,"Maringá",4115200,-51.967566,-23.400537,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.4025,-51.947222,"original coordinates","original coordinates OK"
"3","Gallesia integrifolia",1423909315,-20.423333,-40.479722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:56.341+0000","2018-09-24T19:57:53.243+0000",207,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Espírito Santo",2016,2,1,"2016-02-01T00:00:00","2016-05-27T14:16:30.408+0000","2018-12-06T16:55:25.408+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1121354","1214","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Viana","Jucuruaba. Fazenda Experimental Reginaldo Conde (INCAPER). Zona Ciliar do rio Jucu. Coletas na borda do fragmento florestal.","RB",1423909315,"urn:catalog:JBRJ:RB:1121354","PhysicalObject","Michel Ribeiro; Ezinete M. Rozário","RB01121354","RB 648716","JBRJ","Tronco com fissuras reticuladas, de cor cinzento escuro, casca externo amarelo-claro, casca interna amarelo-pálido. Frutos passados. Frequente.","Michel Ribeiro","","",NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Viana","Espírito Santo","brazil",2292,"Viana",3205101,-40.5121,-20.400895,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.423333,-40.479722,"original coordinates","original coordinates OK"
"4","Gallesia integrifolia",1944983732,-12.266667,-38.966667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.658+0000","2018-11-24T12:34:55.701+0000",122,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Bahia",2016,2,29,"2016-02-29T00:00:00","","2018-11-24T12:36:01.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153732","1330","CEPEC - Herbário do Centro de Pesquisas do Cacau","FEIRA DE SANTANA","Conglomerado BA_670_F-1-9-17","CEPEC",1944983732,"BRA:CEPLAC:CEPEC:0000153732","Collection","Santos, E.A.","153732","27/4/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L. Daneu","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","FEIRA DE SANTANA","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.266667,-38.966667,"original coordinates","original coordinates OK"
"5","Gallesia integrifolia",1423921989,-21.741667,-41.635,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:20.136+0000","2018-09-24T19:57:59.519+0000",207,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,5,18,"2016-05-18T00:00:00","2017-10-14T09:39:11.097+0000","2018-12-06T16:55:32.044+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1157485","465","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Campos dos Goytacazes","Rio Preto, Fazenda de Zé Amaro.","RB",1423921989,"urn:catalog:JBRJ:RB:1157485","PhysicalObject","L.P.Mauad; L.F.A. de Paula, R.G.Barbosa-Silva, R.C.Forzza","RB01157485","RB 657256","JBRJ","Flores de cor creme a esverdeadas. Cheiro característico de alho.","L.P.Mauad","","",227,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Campos dos Goytacazes","Rio de Janeiro","brazil",1797,"Campos dos Goytacazes",3301009,-41.404072,-21.746346,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.741667,-41.635,"original coordinates","original coordinates OK"
"6","Gallesia integrifolia",1837395056,-13.641806,-40.331361,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.097+0000","2018-11-24T12:31:36.239+0000",126,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","2016-01-01T00:00:00","Bahia",2016,7,30,"2016-07-30T00:00:00","2018-11-22T19:53:00.000+0000","2018-12-08T03:39:50.229+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012275","249","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Lafaiete Coutinho","Fazenda Boa Esperança","HUESB",1837395056,"BRA:UESB:HUESB:0000012275","Collection","Morato, K.V.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","12275","","UESB","Árvore, ca.12 m alt. Folha verde, membranaceae. Fruto imaturo verde. Cheiro forte.; Mata de gerais","","pt","Universidade Estadual do Sudoeste da Bahia (UESB)",502,0,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Lafaiete Coutinho","Bahia","brazil",3388,"Lafaiete Coutinho",2918704,-40.273086,-13.627139,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.641806,-40.331361,"original coordinates","original coordinates OK"
"7","Gallesia integrifolia",1500100288,-22.919444,-42.903056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.982+0000","2018-09-24T19:58:41.194+0000",207,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","2016-08-19T00:00:00","Rio de Janeiro",2016,8,19,"2016-08-19T00:00:00","2017-10-15T12:38:35.068+0000","2018-12-08T21:23:44.166+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1312075","1017","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Maricá","Inoã, Monumento Natural Municipal da Pedra de Inoã, acesso pelo Empreendimento Terras Alphaville Maricá II","RB",1500100288,"urn:catalog:JBRJ:RB:1312075","PhysicalObject","D.N.S. Machado; G.A. de Queiroz; J.M. Silva; L.S. Cunha","RB01312075","RB 728724","JBRJ","","D.N.S. Machado","","",157,NA,"Mata Atlântica, Floresta Ombrófila Densa Submontana","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Maricá","Rio de Janeiro","brazil",1364,"Maricá",3302700,-42.817006,-22.91525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.919444,-42.903056,"original coordinates","original coordinates OK"
"8","Gallesia integrifolia",1211325280,-19.800278,-40.693611,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:01.753+0000","2017-12-15T16:34:52.787+0000",129,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Espírito Santo",2015,9,2,"2015-09-02T00:00:00","2017-09-14T14:50:03.000+0000","2018-12-06T10:43:30.129+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000049533","512","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","São João de Petrópolis, Ifes campus Santa Teresa, mata do São Brás, próximo ao ponto de captação de água.","MBML-HERBARIO",1211325280,"BRA:MBML:MBML-HERBARIO:0000049533","Collection","F. Z. Saiter; F. Falk, J. Ribeiro, B.N. Mello, T. Rangel","49533","","MBML","Árvore com 8m de altura, com frutos verdes. Pau-d'alho.","F. Z. Saiter","pt","Museu de Biologia Professor Mello Leitão, MBML",285,0,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.800278,-40.693611,"original coordinates","original coordinates OK"
"9","Gallesia integrifolia",1423909233,-20.425556,-40.478056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:56.072+0000","2018-09-24T19:57:53.195+0000",207,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","none","Espírito Santo",2015,9,3,"2015-09-03T00:00:00","2016-05-27T14:14:12.497+0000","2018-12-06T16:55:25.250+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1121306","1163","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Viana","Jucuruaba. Fazenda Experimental Eng. Reginaldo Conde/INCAPER.","RB",1423909233,"urn:catalog:JBRJ:RB:1121306","PhysicalObject","Michel Ribeiro","RB01121306","RB 648669","JBRJ","Copa decídua. Frutos secos coletados no chão. Espécie frequente no fragmento.","Michel Ribeiro","","",NA,NA,"","",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Viana","Espírito Santo","brazil",2292,"Viana",3205101,-40.5121,-20.400895,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.425556,-40.478056,"original coordinates","original coordinates OK"
"10","Gallesia integrifolia",1089260658,-22.958056,-48.524167,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.562+0000","2018-09-24T19:20:45.788+0000",128,"none","PRESERVED_SPECIMEN",7309641,6,7707728,220,422,2516,7309638,7309641,7309641,"Gallesia integrifolia (Spreng.) Harms","Gallesia integrifolia (Spreng.) Harms","Plantae","Tracheophyta","Caryophyllales","Phytolaccaceae","Gallesia","Gallesia integrifolia","Gallesia","integrifolia","SPECIES","ACCEPTED","2014-09-09T00:00:00","São Paulo",2014,3,23,"2014-03-23T00:00:00","2018-08-13T19:48:08.000+0000","2018-12-08T04:39:27.425+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057068","s.n.","EAC - Herbário Prisco Bezerra","Botucatu","","EAC",1089260658,"BRA:UFC:EAC:0000057068","Collection","Douglas Francisco","57068","","Universidade Federal do Ceará, UFC","Árvore nativa; coletada na área da Centroflora.; Mata Atlântica e Cerrado.","Andrade, I.M.","pt","Universidade Federal do Ceará, UFC",NA,NA,"","SOUTH_AMERICA",NA,"","","","",NA,"","","","","","","","","","","","",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.958056,-48.524167,"original coordinates","original coordinates OK"
