"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","fieldNotes","georeferenceSources","identificationRemarks","fieldNumber","verbatimLocality","higherGeography","eventRemarks","higherClassification","coordinateUncertaintyInMeters","nomenclaturalStatus","taxonID","bibliographicCitation","taxonRemarks","rights","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Piptadenia moniliformis",1889163596,-9.198333,-44.44,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.725+0000","2018-08-03T12:01:43.242+0000",136,"none","PRESERVED_SPECIMEN",2951785,6,7707728,220,1370,5386,2951753,2951785,2951785,"Piptadenia moniliformis Benth.","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Piptadenia","moniliformis","SPECIES","ACCEPTED","2018-01-28T00:00:00",289,0,"SOUTH_AMERICA","Piauí",2018,1,28,"2018-01-28T00:00:00","2018-08-03T12:01:43.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005264","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Bom Jesus","Fazenda Angical, zona rural, comunidade de Eugenópolis","pt","HDJF",1889163596,"BRA:UFVJM:HDJF:0000005264","Collection","Silva, LS","5264","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvore. AC. 8m; Transição Cerrado/Caatinga","Silva, LS","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.198333,-44.44,"original coordinates","original coordinates OK"
"2","Piptadenia moniliformis",1901019208,-10.424444,-41.624444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.959+0000","2018-11-14T17:20:05.972+0000",124,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","none",619,0,"","Bahia",2017,1,22,"2017-01-22T00:00:00","2018-12-09T13:08:43.564+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242335","60","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sento Sé","Trilha para o riacho da Caiçara.","pt","HUEFS",1901019208,"BRA:UEFS:HUEFS:0000242335","Collection","Almeida, E.D.S.","242335","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Fitofisionomia Savana. Solo Neossolo Litólico Eutrófico.","","2018-11-09T19:14:10.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.424444,-41.624444,"original coordinates","original coordinates OK"
"3","Piptadenia moniliformis",1587303415,-10.427111,-41.624389,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.527+0000","2018-05-05T12:05:52.851+0000",121,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","HOMOTYPIC_SYNONYM","2017-11-22T00:00:00",417,0,"SOUTH_AMERICA","Bahia",2017,1,21,"2017-01-21T00:00:00","2018-07-07T03:36:13.611+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023283","309","HVASF - Herbário Vale do São Francisco","Sento Sé","Área Proposta Parque Nacional do Boqueirão da Onça, Comunidade Brejo da Brásida,Baixão da Caiçara","pt","HVASF",1587303415,"BRA:UNIVASF:HVASF:0000023283","Collection","D.S. Fernandes","23283","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto, ca. de 1,80m de alt., botões florais verdes.","R.T. Queiroz","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.427111,-41.624389,"original coordinates","original coordinates OK"
"4","Piptadenia moniliformis",1901019194,-10.427222,-41.618611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.952+0000","2018-11-14T17:20:05.967+0000",124,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","none",645,0,"","Bahia",2017,1,22,"2017-01-22T00:00:00","2018-12-09T13:08:43.510+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242334","62","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sento Sé","Trilha para o riacho da Caiçara. Estrada entre o povoado Brejo da Brásida e o povoado do Alegre.","pt","HUEFS",1901019194,"BRA:UEFS:HUEFS:0000242334","Collection","Almeida, E.D.S.","242334","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Fitofisionomia Savana. Solo Neossolo Litólico Eutrófico.","","2018-11-09T19:14:10.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.427222,-41.618611,"original coordinates","original coordinates OK"
"5","Piptadenia moniliformis",1699901765,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.303+0000","2018-11-14T17:20:03.316+0000",124,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","2017-11-01T00:00:00",684,0,"","Ceará",2017,3,29,"2017-03-29T00:00:00","2018-12-05T23:54:04.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233548","594","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901765,"BRA:UEFS:HUEFS:0000233548","Collection","Moonlight, P.W.","233548","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","P.W.Moonlight","2018-11-09T19:14:09.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"6","Piptadenia moniliformis",1848112361,-3.358889,-41.023333,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.446+0000","2018-09-24T19:20:47.351+0000",128,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","2017-03-01T00:00:00",96.5,8.5,"SOUTH_AMERICA","Ceará",2017,3,15,"2017-03-15T00:00:00","2018-12-08T15:07:36.698+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000061137","4467","EAC - Herbário Prisco Bezerra","Granja","distrito Santa Terezinha, localizade São Miguel (cachoeira).","pt","EAC",1848112361,"BRA:UFC:EAC:0000061137","Collection","Souza, E.B.","61137","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Árvore, ca. 5 m alt.; caules cinzas, lenticelados; folíolos papiráceos, discolores; flor com cálice verde-claro e corola br","Souza, E.B.","2018-08-13T19:42:14.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Granja","Ceará","brazil",5340,"Granja",2304707,-41.005166,-3.234146,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.358889,-41.023333,"original coordinates","original coordinates OK"
"7","Piptadenia moniliformis",1705511394,-11.483333,-41.316667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.966+0000","2018-11-14T17:20:03.977+0000",124,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","none",925,0,"","Bahia",2017,3,4,"2017-03-04T00:00:00","2018-12-09T16:22:35.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235316","5201","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","ca. 200m W of BA-052 road at km 287. Part of voucher specimen collections of a permanent 0.5 ha plot MOR01 during project NordEste.","pt","HUEFS",1705511394,"BRA:UEFS:HUEFS:0000235316","Collection","Särkinen, T.","235316","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer.","","2018-11-09T19:14:09.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.483333,-41.316667,"original coordinates","original coordinates OK"
"8","Piptadenia moniliformis",1837839962,-3.961944,-40.817778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.971+0000","2018-11-14T17:20:05.067+0000",124,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","2017-03-01T00:00:00",NA,NA,"","Ceará",2017,3,5,"2017-03-05T00:00:00","2018-12-08T03:44:07.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239718","140","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Graça","Sítio Santa Clara.","pt","HUEFS",1837839962,"BRA:UEFS:HUEFS:0000239718","Collection","Araújo, F.F.","239718","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de caatinga fechada, solo com presença de rochas. Floresta estacional semi-decidua (mata seca).","F.F.Araújo","2018-11-09T19:14:09.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Graça","Ceará","brazil",5210,"Graça",2304657,-40.776806,-4.048471,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.961944,-40.817778,"original coordinates","original coordinates OK"
"9","Piptadenia moniliformis",1802516572,-11.366667,-40,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.501+0000","2018-12-03T16:15:48.825+0000",122,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","2017-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2017,4,18,"2017-04-18T00:00:00","2018-12-08T03:53:09.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128534","25774","ALCB - Herbário Alexandre Leal Costa","Capim Grosso","Próximo à cidade.","pt","ALCB",1802516572,"BRA:UFBA:ALCB:0000128534","Collection","Guedes, ML; Alunos de Botânica Econômica","128534","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas bipinadas, folíolos discolores. Inflorescência espiga com botões cremes. Frutos folículo moniliforme, regularmente constrito entre as sementes.","Guedes, ML","2018-08-28T19:07:32.000+0000",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","Capim Grosso","Bahia","brazil",3698,"Capim Grosso",2906873,-39.983445,-11.322798,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.366667,-40,"original coordinates","original coordinates OK"
"10","Piptadenia moniliformis",1913583845,-11.366666,-40,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.172+0000","2018-11-23T18:21:44.333+0000",123,"none","PRESERVED_SPECIMEN",3795607,6,7707728,220,1370,5386,2951753,2951785,2951785,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Piptadenia moniliformis Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Piptadenia","Piptadenia moniliformis","Pityrocarpa","moniliformis","SPECIES","SYNONYM","none",NA,NA,"","Bahia",2017,4,18,"2017-04-18T00:00:00","2018-12-10T13:35:48.705+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103865","25774","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAPIM GROSSO","Próximo à cidade.","pt","CEN",1913583845,"BRA:Cenargen:CEN:0000103865","Collection","Maria Lenise Silva Guedes","103865","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Folhas bipinadas, folíolos discolores. Inflorescência espiga com botões cremes. Frutos folículo moniliforme, regularmente constrito entre as sementes.","M. L. Guedes","2018-10-26T13:53:10.000+0000",1,"Exsicatas","","","","","","",NA,"",NA,"","","","","","","","","","","",NA,"",NA,"","",NA,NA,"","","","CAPIM GROSSO","Bahia","brazil",3698,"Capim Grosso",2906873,-39.983445,-11.322798,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.366666,-40,"original coordinates","original coordinates OK"
