"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","otherCatalogNumbers","identifiedBy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","infraspecificEpithet","fieldNotes","fieldNumber","verbatimLocality","verbatimElevation","identificationQualifier","individualCount","higherGeography","higherClassification","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","georeferenceProtocol","eventRemarks","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","rights","verbatimCoordinateSystem","organismID","datasetID","accessRights","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Swartzia apetala",1936707248,-11.56,-40.905278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.489+0000","2018-11-14T17:20:06.512+0000",124,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",650,0,"Bahia",2018,3,29,"2018-03-29T00:00:00","2018-11-14T17:20:06.580+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243830","13712","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Chapada Diamantina, Cachoeira Domingos Lopes.","pt","HUEFS",1936707248,"BRA:UEFS:HUEFS:0000243830","Collection","Melo, E.","243830","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar.","","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.56,-40.905278,"original coordinates","original coordinates OK"
"2","Swartzia apetala",1844892424,-22.925833,-42.4525,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.369+0000","2018-09-24T19:59:04.342+0000",207,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","2018-04-24T00:00:00",NA,NA,"Rio de Janeiro",2018,4,24,"2018-04-24T00:00:00","2018-12-09T18:54:25.877+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386782","8","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Jacarepiá. JAC01. PE da Costa do Sol","","RB",1844892424,"urn:catalog:JBRJ:RB:1386782","PhysicalObject","B.Agapito; C.Farney","RB01386782","JBRJ","","Ramos novos verdes, folhas verdes iguais, fruto laranja, ramo cilíndrico (BPA10)","2018-05-04T15:02:07.081+0000","RB 764363","C.Farney","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.925833,-42.4525,"original coordinates","original coordinates OK"
"3","Swartzia apetala",1844892469,-21.387222,-41.083889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.435+0000","2018-09-24T19:59:04.494+0000",207,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2018,4,28,"2018-04-28T00:00:00","2018-12-09T18:54:25.828+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386900","26","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro que contorna a faixa leste da mata, a 10 m da entrada da Trilha da Pitomba e Parcela 3 PPBio. Floresta estacional. Estação Ecológica Estadual de Guaxindiba","","RB",1844892469,"urn:catalog:JBRJ:RB:1386900","PhysicalObject","Elenice A. Fortes; M.A. Faitanin, H.B.M. Viana, N.B. Neves Neto","RB01386900","JBRJ","","Arbusto ca. 1.20 m alt. Muito ramificado na base, DAP ca.  2.5 cm. Frutos alaranjados, abertos, com semente preta e arilo branco, odor fétido.","2018-05-08T16:11:55.469+0000","RB 764481","H.B.M. Viana","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.387222,-41.083889,"original coordinates","original coordinates OK"
"4","Swartzia apetala",1844892461,-21.387222,-41.083889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.434+0000","2018-09-24T19:59:04.451+0000",207,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2018,4,28,"2018-04-28T00:00:00","2018-12-09T18:54:25.825+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386898","6","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro  que contorna a faixa leste da mata. Próximo à entrada da Trilha da Pitomba e Parcela 3 PPBio.  Floresta estacional. Estação Ecológica Estadual de Guaxindiba","","RB",1844892461,"urn:catalog:JBRJ:RB:1386898","PhysicalObject","Elenice A. Fortes; M.A. Faitanin, H.B.M. Viana, N.B. Neves Neto","RB01386898","JBRJ","","Subarbusto 77 cm alt. DAP ca. 1.70 cm. Raque alada, folhas coriáceas, glabras em ambas as faces. Frutos jovens  lisos esverdeados. Inflorescência racemosa cauliflora e ramiflora. Fotos MAF e EBMV.","2018-05-07T20:57:52.513+0000","RB 764479","H.B.M. Viana","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.387222,-41.083889,"original coordinates","original coordinates OK"
"5","Swartzia apetala",1090878231,-19.970556,-40.140556,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:06.987+0000","2018-10-09T15:49:00.228+0000",142,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","2018-04-23T00:00:00",NA,NA,"Espírito Santo",2018,4,1,"2018-04-01T00:00:00","2018-12-09T06:14:59.728+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000024730","256","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Aracruz","Santa Cruz. Estação Biológica Marinha Augusto Ruschi","pt","VIES",1090878231,"BRA:UFES:VIES:0000024730","Collection","Wandekoken, D.T.; Ruschi, G.G.; Oliveira Filho, N.E.; Ferreira, J.A.","24730","UFES","Universidade Federal do Espírito Santo, UFES","Arvoreta no sub-bosque. Área de transição entre restinga e tabuleiro.","2018-10-03T13:52:20.000+0000","","Wandekoken, D.T.","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Aracruz","Espírito Santo","brazil",2480,"Aracruz",3200607,-40.176413,-19.767401,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.970556,-40.140556,"original coordinates","original coordinates OK"
"6","Swartzia apetala",1884025816,-21.3725,-41.094722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.209+0000","2018-09-24T19:59:08.671+0000",207,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2018,7,18,"2018-07-18T00:00:00","2018-12-07T12:57:06.636+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394973","44","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata onde passa a estrada da Cobiça, próximo à Trilha Cachorro do Mato. Floresta Estacional. Estação Ecológica Estadual de Guaxindiba","","RB",1884025816,"urn:catalog:JBRJ:RB:1394973","PhysicalObject","Elenice A. Fortes; Haroldo C. de Lima, Mariana A. Faitanin, Herick B. M. Viana, Nilson B. Neves Neto","RB01394973","JBRJ","","Arvoreta, ca. 4 m alt.,  muito ramificado na base, casca levemente fissurada, acinzentada. Folhas glabras, ramos roliços. Inflorescência em racemos. Flores com sepálas verde amareladas, pistilo verde, estames já caídos, botões florais verdes, globosos. Fruto casca alaranjada, arilo branco, semente preta brilhosa. Flores em álcool. Fotos EAF.","2018-07-23T11:03:02.047+0000","RB 772366","H.C. de Lima","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.3725,-41.094722,"original coordinates","original coordinates OK"
"7","Swartzia apetala",1837389095,-17.376683,-56.490428,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:15.730+0000","2018-11-23T18:21:15.765+0000",125,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Alagoas",2017,1,6,"2017-01-06T00:00:00","2018-12-08T03:39:46.641+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000063599","s.n.","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Coruripe","Povoado do Poxim, Margem a esquerda do rio Poxim.","pt","MAC",1837389095,"BRA:IMA:MAC:0000063599","Collection","I.A.Bayma","63599","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 4 m. Botões verdes; flor branca. Frutos imaturos verdes.; Mata Atlântica.","2018-11-22T16:47:53.000+0000","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Coruripe","Alagoas","brazil",3899,"Coruripe",2702306,-36.229105,-10.082243,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-17.376683,-56.490428,"original coordinates","original coordinates outside municipality original in coruripe falls in corumba"
"8","Swartzia apetala",1503740931,-22.922222,-42.400278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:00.990+0000","2018-09-24T19:58:43.037+0000",207,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,5,2,"2017-05-02T00:00:00","2018-12-08T09:17:26.413+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1321063","448","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Vilatur. Restinga de Ipitangas. Entrada 300m antes do final da rua praia recreio dos bandeirantes, sentido continental. Parque Estadual da Costa do Sol","","RB",1503740931,"urn:catalog:JBRJ:RB:1321063","PhysicalObject","Carlos D.M. Ferreira; M.G. Bovini; P. Feliz; K. Santiago","RB01321063","JBRJ","","Arvoreta, 2,5m. Folhas cartáceas, discolores, discolores, face adaxial verde escuro, face abaxial verde claro. Pedúnculo verde escuro; botões florais amarelo a esverdeado; presença de caulifloria. Heliófita, solo arenoso.","2017-10-11T11:29:31.017+0000","RB 731179","V.F.MANSANO","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.922222,-42.400278,"original coordinates","original coordinates OK"
"9","Swartzia apetala",1658213516,-13.150278,-39.337222,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:01.954+0000","2018-08-03T12:12:44.304+0000",121,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2017,8,28,"2017-08-28T00:00:00","2018-08-03T12:12:48.642+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000016564","150","HURB - Herbário do Recôncavo da Bahia","Laje","Fazenda Sete Voltas;","pt","HURB",1658213516,"BRA:UFRB:HURB:0000016564","Collection","Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","16564","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Coleção CarpotecaHábito: arvoredo","","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Laje","Bahia","brazil",3437,"Laje",2918803,-39.344708,-13.164705,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.150278,-39.337222,"original coordinates","original coordinates OK"
"10","Swartzia apetala",1806875303,-13.66475,-40.178278,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.518+0000","2018-11-24T12:31:36.533+0000",126,"none","PRESERVED_SPECIMEN",5351925,6,7707728,220,1370,5386,2950920,5351925,5351925,"Swartzia apetala Raddi","Swartzia apetala Raddi","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia apetala","Swartzia","apetala","SPECIES","ACCEPTED","2018-02-01T00:00:00",759,0,"Bahia",2017,11,28,"2017-11-28T00:00:00","2018-12-10T04:45:46.392+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000013324","2696","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Lafaiete Coutinho","Fazenda Floresta.","pt","HUESB",1806875303,"BRA:UESB:HUESB:0000013324","Collection","Macedo, G.E.L.; Moreira, R.S.; Silva, G.S.; Lazarino, L.C.; Moreira, R.S.; Silva, G.S.; Lazarino, L.C.","13324","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Arbóreo. Folha composta, coreácea, imparipenada. Fruto alaranjado, vagem.; Borda da mata.","2018-11-22T19:52:22.000+0000","","Moreira, R.S.","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","",NA,"","","","",NA,"","","","","","Lafaiete Coutinho","Bahia","brazil",3388,"Lafaiete Coutinho",2918704,-40.273086,-13.627139,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.66475,-40.178278,"original coordinates","original coordinates OK"
