"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","fieldNotes","created","associatedSequences","taxonID","higherClassification","higherGeography","habitat","coordinateUncertaintyInMeters","verbatimElevation","georeferenceProtocol","georeferenceSources","eventRemarks","nomenclaturalStatus","bibliographicCitation","georeferencedDate","organismID","datasetID","accessRights","rights","identificationQualifier","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Platymiscium floribundum",1844892393,-21.395278,-41.083056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.451+0000","2018-09-24T19:59:04.424+0000",207,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,30,"2018-04-30T00:00:00","2018-05-07T20:58:22.204+0000","2018-12-09T18:54:25.751+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386910","23","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Dentro da mata, próximo à borda leste onde passa a estrada de aceiro de contorno. Floresta estacional. Estação Ecológica Estadual de Guaxindiba","RB",1844892393,"urn:catalog:JBRJ:RB:1386910","PhysicalObject","Elenice A. Fortes; R.G. Rangel","RB01386910","RB 764491","JBRJ","Árvore ca. 5 m alt. Tronco com sulcos longitudinais, formando placas retangulares, DAP ca. 16 cm. Frutos jovens amarronzados, muito finos.","E.A. Fortes","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.395278,-41.083056,"original coordinates","original coordinates OK"
"2","Platymiscium floribundum",1913570970,-27.540278,-48.689444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.945+0000","2018-10-24T15:38:21.132+0000",121,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2018-07-19T00:00:00","Santa Catarina",2018,7,19,"2018-07-19T00:00:00","2018-10-11T17:20:26.000+0000","2018-12-10T13:35:41.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060166","3133","FURB - Herbário Dr. Roberto Miguel Klein","São José","","FURB",1913570970,"BRA:FURB:FURB:0000060166","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60166","","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","pt","Universidade Regional de Blumenau, FURB",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","São José","Santa Catarina","brazil",521,"São José",4216602,-48.672899,-27.577183,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.540278,-48.689444,"original coordinates","original coordinates OK"
"3","Platymiscium floribundum",1931772588,-26.19,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.125+0000","2018-10-24T15:38:21.244+0000",121,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2018-08-31T00:00:00","Santa Catarina",2018,8,31,"2018-08-31T00:00:00","2018-10-11T17:20:26.000+0000","2018-12-07T06:14:59.565+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060446","3344","FURB - Herbário Dr. Roberto Miguel Klein","São Francisco do Sul","Vila da Glória.","FURB",1931772588,"BRA:FURB:FURB:0000060446","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60446","","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","pt","Universidade Regional de Blumenau, FURB",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.19,-48.69,"original coordinates","original coordinates OK"
"4","Platymiscium floribundum",1931773108,-27.09,-49.410833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.225+0000","2018-10-24T15:38:21.234+0000",121,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2018-09-25T00:00:00","Santa Catarina",2018,9,25,"2018-09-25T00:00:00","2018-10-11T17:20:26.000+0000","2018-12-07T06:14:59.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060564","3454","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","Ribeirão Vinte.","FURB",1931773108,"BRA:FURB:FURB:0000060564","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60564","","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","pt","Universidade Regional de Blumenau, FURB",333,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.09,-49.410833,"original coordinates","original coordinates OK"
"5","Platymiscium floribundum",1913592208,-21.396389,-41.081111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.126+0000","2018-09-24T19:59:10.306+0000",207,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,9,11,"2018-09-11T00:00:00","2018-09-17T13:56:19.064+0000","2018-12-10T13:35:52.878+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398063","56","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro  que contorna a faixa leste da mata, no primeiro dente. Floresta Estacional Semidecidual. Estação Ecológica Estadual de Guaxindiba","RB",1913592208,"urn:catalog:JBRJ:RB:1398063","PhysicalObject","Elenice A. Fortes; Haroldo C. de Lima","RB01398063","RB 775267","JBRJ","Árvore 10-11 m alt., tronco com casca sulcada. Com folhas jovens, verdes, glabras e membranáceas dispostas no final dos ramos. Inflorescência com eixo verde. Flores com cálice verde; corola amarela, vexilo com mácula vinosa. Frutos imaturos vinosos e frutos jovens esverdeados. Observou-se formigas nos ramos. Amostra banco DNA. Material em álcool. Fotos EAF e HCL.","E.A. Fortes & H.C de Lima","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.396389,-41.081111,"original coordinates","original coordinates OK"
"6","Platymiscium floribundum",1705511717,-3.175,-41.866944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.089+0000","2018-11-14T17:20:04.099+0000",124,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","none","Piauí",2017,4,18,"2017-04-18T00:00:00","2018-11-09T19:18:43.000+0000","2018-12-09T16:22:35.276+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235636","164","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Buriti dos Lopes","","HUEFS",1705511717,"BRA:UEFS:HUEFS:0000235636","Collection","Mizushima, M.","235636","","UEFS","Caatinga","","pt","Universidade Estadual de Feira de Santana (UEFS)",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Buriti dos Lopes","Piauí","brazil",5339,"Buriti dos Lopes",2202000,-41.803312,-3.238464,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.175,-41.866944,"original coordinates","original coordinates OK"
"7","Platymiscium floribundum",1848739971,-3.599722,-40.509444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.586+0000","2018-11-14T17:20:05.601+0000",124,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2017-07-01T00:00:00","Ceará",2017,7,27,"2017-07-27T00:00:00","2018-11-09T19:18:43.000+0000","2018-12-08T22:44:20.731+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000241517","4749","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alcântaras","Carmolândia Serra da Meruoca.","HUEFS",1848739971,"BRA:UEFS:HUEFS:0000241517","Collection","Souza, E.B.","241517","","UEFS","Área de vegetação de Floresta Seca degradada sobre solos areno-argilosos.","E.B.Souza & F.F.Araújo","pt","Universidade Estadual de Feira de Santana (UEFS)",830,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Alcântaras","Ceará","brazil",5288,"Alcântaras",2300507,-40.544839,-3.593232,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.599722,-40.509444,"original coordinates","original coordinates OK"
"8","Platymiscium floribundum",1837394469,-25.1503,-48.3008,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.549+0000","2018-11-24T12:35:24.555+0000",123,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2017-11-04T00:00:00","Paraná",2017,11,3,"2017-11-03T00:00:00","2018-11-19T18:52:48.000+0000","2018-12-08T03:39:49.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016375","1401","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","RPPN Salto Morato","EFC",1837394469,"BRA:UFPR:EFC:0000016375","Collection","Völtz, R.R.; Santos, G.H.","16375","","Universidade Federal do Paraná, UFPR","Árvore 18 m, flore amarelo-alaranjado; dossel de Floresa Ombrófila Densa Submontana de encosta","Völtz, R.R.","pt","Universidade Federal do Paraná, UFPR",350,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1503,-48.3008,"original coordinates","original coordinates OK"
"9","Platymiscium floribundum",1801347845,-27.0398,-48.5998,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.378+0000","2018-10-25T12:35:02.978+0000",123,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2017-11-24T00:00:00","Santa Catarina",2017,11,23,"2017-11-23T00:00:00","2018-10-16T19:23:08.000+0000","2018-12-08T01:46:36.430+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016102","","EFC - Herbário Escola de Florestas Curitiba","Balneário Camboriú","Rodovia BR-101/Morro do Boi","EFC",1801347845,"BRA:UFPR:EFC:0000016102","Collection","Seki, M.S.","16102","","Universidade Federal do Paraná, UFPR","Árvore 9 m, com flores e sem frutos; ocorrência em arvoredo às margens da rodovia. Floresta Ombrófila Densa Submontana __COMMOM_NAME__: jacarandá-do-litoral","Seki M. S.","pt","Universidade Federal do Paraná, UFPR",110,0,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Balneário Camboriú","Santa Catarina","brazil",662,"Balneário Camboriú",4202008,-48.620501,-27.005573,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.0398,-48.5998,"original coordinates","original coordinates OK"
"10","Platymiscium floribundum",1931784579,-27.023333,-48.585,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.747+0000","2018-10-25T12:34:38.488+0000",128,"none","PRESERVED_SPECIMEN",2944754,6,7707728,220,1370,5386,2944717,2944754,2944754,"Platymiscium floribundum Vogel","Platymiscium floribundum Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Platymiscium","Platymiscium floribundum","Platymiscium","floribundum","SPECIES","ACCEPTED","2017-11-10T00:00:00","Santa Catarina",2017,11,10,"2017-11-10T00:00:00","2018-10-03T20:54:21.000+0000","2018-12-07T06:15:07.831+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013850","789","CRI - Herbário Pe. Dr. Raulino Reitz","Balneário Camboriú","Estaleiro APA Costa Brava","CRI",1931784579,"BRA:UNESC:CRI:0000013850","Collection","Alexandre Medeiros","13850","","UNESC","Flor amarela/ fragrância adocicada","Alexandre Medeiros","pt","Universidade do Extremo Sul Catarinense (UNESC)",NA,NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"","","",NA,"","","","","","","",NA,"","",NA,"","","","Balneário Camboriú","Santa Catarina","brazil",662,"Balneário Camboriú",4202008,-48.620501,-27.005573,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.023333,-48.585,"original coordinates","original coordinates OK"
