"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","identificationQualifier","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","rights","verbatimTaxonRank","fieldNumber","verbatimLocality","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Hymenaea eriogyne",1587303411,-10.783389,-42.819306,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.486+0000","2018-05-05T12:05:52.650+0000",121,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","2017-04-17T00:00:00",454,0,"SOUTH_AMERICA","Bahia",2017,3,23,"2017-03-23T00:00:00","2018-07-07T03:33:30.952+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023248","3882","HVASF - Herbário Vale do São Francisco","Barra","Dunas de Ibiraba/Icatu, no topo das dunas","pt","HVASF",1587303411,"BRA:UNIVASF:HVASF:0000023248","Collection","J.A. Siqueira Filho","23248","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta ca. 3 m alt., de copa larga, flores alvas, vespertinas, sépalas com denso indumento marrons. Ocasional","R.B. Pinto","",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.783389,-42.819306,"original coordinates","original coordinates OK"
"2","Hymenaea eriogyne",1699901653,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.326+0000","2018-11-14T17:20:03.337+0000",124,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","2017-11-01T00:00:00",684,0,"","Ceará",2017,3,29,"2017-03-29T00:00:00","2018-12-05T23:54:03.990+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233524","570","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901653,"BRA:UEFS:HUEFS:0000233524","Collection","Moonlight, P.W.","233524","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","R.T.Pennington","2018-11-09T19:15:23.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"3","Hymenaea eriogyne",1705511740,-10.786944,-42.769722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.129+0000","2018-11-14T17:20:04.136+0000",124,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",421,0,"","Bahia",2017,8,18,"2017-08-18T00:00:00","2018-12-09T16:22:35.264+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235695","4198","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Comunidade Paulista, ca. 10 km de Ibiraba, trilha sobre as dunas de areia branca em direção à Ibiraba. Vegetação de Caatinga. Plot 2 Projeto Nordeste.","pt","HUEFS",1705511740,"BRA:UEFS:HUEFS:0000235695","Collection","Cardoso, D.","235695","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","2018-11-09T19:15:21.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.786944,-42.769722,"original coordinates","original coordinates OK"
"4","Hymenaea eriogyne",1913572952,-8.2131,-35.4543,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:09.461+0000","2018-09-24T16:39:03.637+0000",130,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","2017-09-12T00:00:00",NA,NA,"SOUTH_AMERICA","Pernambuco",2017,8,26,"2017-08-26T00:00:00","2018-12-10T13:35:43.007+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000091602","s.n.","IPA - Herbário - IPA Dárdano de Andrade Lima","Camocim de São Felix","","pt","IPA",1913572952,"BRA:IPA:IPA:0000091602","Collection","Silva, S.L.","91602","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Material botânico em estudo para fim de dissertação de Mestrado na UFPE, da aluna Sarah Luanne Silva no Depto. de Ciências Farmacêuticas (Inovação Terapêutica), sob a orientação do Profº Dr. Luiz Alberto Lira Soares.","Bocage, A.","2018-09-12T14:15:01.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","Camocim de São Felix","Pernambuco","brazil",4207,"Camocim de São Félix",2603504,-35.761754,-8.339821,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.2131,-35.4543,"original coordinates","original coordinates outside municipality original in camocim de sao felix falls in cha grande"
"5","Hymenaea eriogyne",1499623626,-7.031,-39.265333,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.151+0000","2018-09-14T17:57:12.249+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Paraíba",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.597+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055068","3226","FUEL - Herbário da Universidade Estadual de Londrina","","","pt","FUEL",1499623626,"BRA:UEL:FUEL:0000055068","Collection","Chaves, CL","55068","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.031,-39.265333,"original coordinates","original coordinates outside municipality original in  falls in caririacu"
"6","Hymenaea eriogyne",1499623619,-6.985389,-35.657111,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.144+0000","2018-09-14T17:57:12.248+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Paraíba",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.608+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055071","3217","FUEL - Herbário da Universidade Estadual de Londrina","","Estrada para a Lagoa Nova, Vale do Brejo","pt","FUEL",1499623619,"BRA:UEL:FUEL:0000055071","Collection","Chaves, CL","55071","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.985389,-35.657111,"original coordinates","original coordinates outside municipality original in  falls in areia"
"7","Hymenaea eriogyne",1499623604,-7.001972,-36.706972,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.140+0000","2018-09-14T17:57:12.254+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Paraíba",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.573+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055066","3223","FUEL - Herbário da Universidade Estadual de Londrina","","","pt","FUEL",1499623604,"BRA:UEL:FUEL:0000055066","Collection","Chaves, CL","55066","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.001972,-36.706972,"original coordinates","original coordinates outside municipality original in  falls in junco do serido"
"8","Hymenaea eriogyne",1499623478,-7.571056,-36.708306,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.133+0000","2018-09-14T17:57:12.271+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Paraíba",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055065","3224","FUEL - Herbário da Universidade Estadual de Londrina","","","pt","FUEL",1499623478,"BRA:UEL:FUEL:0000055065","Collection","Chaves, CL","55065","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.571056,-36.708306,"original coordinates","original coordinates outside municipality original in  falls in serra branca"
"9","Hymenaea eriogyne",1499623623,-6.985667,-35.654806,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.108+0000","2018-09-14T17:57:12.255+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Ceará",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.637+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055063","3219","FUEL - Herbário da Universidade Estadual de Londrina","Juazeiro do Norte","","pt","FUEL",1499623623,"BRA:UEL:FUEL:0000055063","Collection","Chaves, CL","55063","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","Juazeiro do Norte","Ceará","brazil",4508,"Juazeiro do Norte",2307304,-39.289815,-7.180017,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-6.985667,-35.654806,"original coordinates","original coordinates outside municipality original in juazeiro do norte falls in areia"
"10","Hymenaea eriogyne",1499623500,-6.964528,-35.756028,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.160+0000","2018-09-14T17:57:12.246+0000",126,"none","PRESERVED_SPECIMEN",2950749,6,7707728,220,1370,5386,2950720,2950749,2950749,"Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea eriogyne","Hymenaea","eriogyne","SPECIES","ACCEPTED","none",9999,0,"","Paraíba",2016,11,NA,"2016-11-01T00:00:00","2018-12-06T10:30:42.551+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055070","3221","FUEL - Herbário da Universidade Estadual de Londrina","","Estrada para a Lagoa Nova, Vale do Brejo","pt","FUEL",1499623500,"BRA:UEL:FUEL:0000055070","Collection","Chaves, CL","55070","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","","Chaves, CL","2018-09-12T15:51:13.000+0000",NA,"","","","","","","","","","","","","",NA,"",NA,"","",NA,"","",NA,"","","",NA,"","",NA,"","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.964528,-35.756028,"original coordinates","original coordinates outside municipality original in  falls in areia"
