"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","individualCount","preparations","fieldNumber","verbatimLocality","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calliandra depauperata",1699901569,-9.046944,-40.319722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.283+0000","2018-11-14T17:20:03.305+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","2017-11-01T00:00:00",386,0,"Pernambuco",2017,3,13,"2017-03-13T00:00:00","2018-11-09T19:12:20.000+0000","2018-12-05T23:54:03.889+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233343","390","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Petrolina","EMBRAPA research station, 10km SW from Lagoa Grande on BR428 to Petrolina. Around 2km as the crow flies from the road, 100m SE of EMBRAPA flux tower and around permanent plot.","pt","HUEFS",1699901569,"BRA:UEFS:HUEFS:0000233343","Collection","Moonlight, P.W.","233343","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Very dry Caatinga undergoing drought. Canopy ca. 2.5-4m with emergent trees to 6m. Dense shrubby layer. Sapium, Manihot, Haspidospermim, Croton, Cnidosculus spp. Abundant. Occasional cacti spp. and Bromeliaceae in herb layer. Crystalline rocks in sand.","P.W.Moonlight","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.046944,-40.319722,"original coordinates","original coordinates OK"
"2","Calliandra depauperata",1676473457,-13.927222,-41.095,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:01.398+0000","2018-08-03T12:12:43.713+0000",121,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2017,8,5,"2017-08-05T00:00:00","2018-07-31T12:25:34.000+0000","2018-12-10T07:36:50.233+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000015681","2670","HURB - Herbário do Recôncavo da Bahia","Contendas do Sincorá","FLONA;","pt","HURB",1676473457,"BRA:UFRB:HURB:0000015681","Collection","Costa, G.; Correia, F.R.; Vitório, C.D.P.","15681","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Contendas do Sincorá","Bahia","brazil",3366,"Contendas do Sincorá",2908804,-41.090527,-13.820247,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.927222,-41.095,"original coordinates","original coordinates OK"
"3","Calliandra depauperata",1264697521,-11.071389,-41.689444,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.899+0000","2018-08-03T12:12:41.765+0000",121,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,2,24,"2016-02-24T00:00:00","2018-07-31T12:25:34.000+0000","2018-12-08T13:34:53.154+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000011419","1720","HURB - Herbário do Recôncavo da Bahia","São Gabriel","Fazenda de Jeziel;","pt","HURB",1264697521,"BRA:UFRB:HURB:0000011419","Collection","Costa, G.; Moraes, A. C. S.","11419","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: vermelha; Hábito: subarbusto bastante ramificado","","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","São Gabriel","Bahia","brazil",3732,"São Gabriel",2929255,-41.69284,-11.062046,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.071389,-41.689444,"original coordinates","original coordinates OK"
"4","Calliandra depauperata",1264704085,-9.042778,-42.677222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.801+0000","2018-11-14T17:19:58.811+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","2016-04-01T00:00:00",372,0,"Piauí",2016,2,6,"2016-02-06T00:00:00","2018-11-09T19:12:20.000+0000","2018-12-08T13:34:56.964+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221221","14","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","A 1500 m na saída de São Raimundo Nonato no sentido São Lorenço-Piauí.","pt","HUEFS",1264704085,"BRA:UEFS:HUEFS:0000221221","Collection","Paula, A.de P.de O.","221221","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga, solo areno argiloso com pouca matéria orgânica.","L.P.Queiroz","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.042778,-42.677222,"original coordinates","original coordinates OK"
"5","Calliandra depauperata",1264704101,-8.129167,-41.131944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.805+0000","2018-11-14T17:19:58.817+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","2016-04-01T00:00:00",368,0,"Piauí",2016,2,2,"2016-02-02T00:00:00","2018-11-09T19:12:20.000+0000","2018-12-08T13:34:56.966+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221220","13","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Paulistana","Área próxima a cidade de Paulista e aproximadamente 300 m da rodovia que vai para Simões-Piauí.","pt","HUEFS",1264704101,"BRA:UEFS:HUEFS:0000221220","Collection","Paula, A.de P.de O.","221220","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga, solo pedregosos com pouca matéria orgânica.","L.P.Queiroz","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Paulistana","Piauí","brazil",4248,"Paulistana",2207801,-41.147913,-8.117815,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.129167,-41.131944,"original coordinates","original coordinates OK"
"6","Calliandra depauperata",1324591639,-12.664722,-39.598333,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:58.216+0000","2018-08-03T12:12:41.996+0000",121,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,9,4,"2016-09-04T00:00:00","2018-07-31T12:25:34.000+0000","2018-12-06T08:55:08.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000011835","2007","HURB - Herbário do Recôncavo da Bahia","Santa Teresinha","Represa da Cidade;","pt","HURB",1324591639,"BRA:UFRB:HURB:0000011835","Collection","Costa, G.; Correia, F.R.","11835","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Santa Teresinha","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.664722,-39.598333,"original coordinates","original coordinates OK"
"7","Calliandra depauperata",1440657997,-10.308889,-41.429444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.388+0000","2018-11-14T17:20:00.392+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","none",1254,0,"Bahia",2016,12,1,"2016-12-01T00:00:00","2018-11-09T19:12:20.000+0000","2018-12-09T10:45:53.983+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225914","16507","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","Trilha de Minas do Mimoso para o Alegre.","pt","HUEFS",1440657997,"BRA:UEFS:HUEFS:0000225914","Collection","Queiroz, L.P.de","225914","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Afloramento rochoso.","","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.308889,-41.429444,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"8","Calliandra depauperata",1077246141,-11.583333,-41.2,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:49.744+0000","2018-12-03T16:16:09.724+0000",122,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","2014-05-01T00:00:00",1288,0,"Bahia",2014,1,18,"2014-01-18T00:00:00","2018-08-28T19:05:24.000+0000","2018-12-06T14:16:40.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113149","21258","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Piemonte da Diamantina, Caminho para o Morrão.","pt","ALCB",1077246141,"BRA:UFBA:ALCB:0000113149","Collection","Guedes, ML; Costa, TF; Alunos de Botânica III","113149","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Colunar, aureolas com espinhos e gloquídios.","Guedes, ML","SOUTH_AMERICA","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.583333,-41.2,"original coordinates","original coordinates OK"
"9","Calliandra depauperata",1094930115,-9.556667,-42.154444,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.723+0000","2018-11-14T17:19:55.744+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","2015-05-01T00:00:00",447,0,"Bahia",2014,2,23,"2014-02-23T00:00:00","","2018-11-14T17:19:55.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213889","13","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Remanso","Estrada Remanso para São Raimundo Nonato.","pt","HUEFS",1094930115,"BRA:UEFS:HUEFS:0000213889","Collection","Silva, V.C.","213889","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. Solo argilo-arenoso e pedregoso.","L.P.Queiroz","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Remanso","Bahia","brazil",3981,"Remanso",2926004,-42.257652,-9.593475,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.556667,-42.154444,"original coordinates","original coordinates OK"
"10","Calliandra depauperata",1252590362,-7.975,-39.460833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.300+0000","2018-11-14T17:19:58.306+0000",124,"none","PRESERVED_SPECIMEN",2981989,6,7707728,220,1370,5386,2981784,2981989,2981989,"Calliandra depauperata Benth.","Calliandra depauperata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra depauperata","Calliandra","depauperata","SPECIES","ACCEPTED","none",472,0,"Pernambuco",2014,3,20,"2014-03-20T00:00:00","2018-11-09T19:12:20.000+0000","2018-12-08T15:43:23.519+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000220190","7942","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serrita","Flona Negreiros","pt","HUEFS",1252590362,"BRA:UEFS:HUEFS:0000220190","Collection","Fontana, A.P.","220190","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","",NA,"","","","","Serrita","Pernambuco","brazil",4305,"Serrita",2614006,-39.382268,-7.850088,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.975,-39.460833,"original coordinates","original coordinates OK"
