"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","infraspecificEpithet","elevation","elevationAccuracy","coordinateUncertaintyInMeters","habitat","higherGeography","georeferenceProtocol","eventRemarks","taxonRemarks","identificationQualifier","higherClassification","individualCount","preparations","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","rights","fieldNumber","verbatimLocality","verbatimTaxonRank","georeferencedDate","typeStatus","verbatimCoordinateSystem","identificationRemarks","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Copaifera oblongifolia",1324592887,-18.544167,-52.140833,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:40.976+0000","2018-11-07T17:23:02.035+0000",128,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","2016-11-01T00:00:00","Goiás",2013,1,19,"2013-01-19T00:00:00","2018-10-10T13:22:06.000+0000","2018-12-06T08:55:09.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000007570","5505","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Aporé","GO 206.","pt","HJ",1324592887,"BRA:UFG:HJ:0000007570","Collection","Souza, L.F.; Sousa, E.C.A.","7570","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","L.F. Souza","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Aporé","Goiás","brazil",2674,"Aporé",5201504,-52.045379,-18.768318,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.544167,-52.140833,"original coordinates","original coordinates OK"
"2","Copaifera oblongifolia",1099312364,-15.500972,-44.668528,"gass84","e153bbae-f9cd-46a6-a4dd-db74983c7075","3046e6a6-6218-4880-9544-98f6c6ace34a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:46.945+0000","2017-12-16T12:23:59.288+0000",146,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","2012-11-23T00:00:00","Minas Gerais",2010,1,31,"2010-01-31T00:00:00","","2018-07-07T09:17:41.018+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HPL - Herbário do Jardim Botânico Plantarum","BRA:JBP:HPL:0000012367","426","HPL - Herbário do Jardim Botânico Plantarum","Chapada Gaúcha","Serra das Ararras - estrada que liga o municipio de Januária até Chapada Gaúcha.","pt","HPL",1099312364,"BRA:JBP:HPL:0000012367","Collection","T.B. Flores, H. Lorenzi & K. Soares","12367","Instituto Plantarum de Estudos da Flora Ltda (HPL)","Instituto Plantarum de Estudos da Flora Ltda (HPL)","","V.C. Souza","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Chapada Gaúcha","Minas Gerais","brazil",3145,"Chapada Gaúcha",3116159,-45.456408,-15.469994,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.500972,-44.668528,"original coordinates","original coordinates outside municipality original in chapada gaucha falls in januaria"
"3","Copaifera oblongifolia",1089253031,-7.885306,-43.381222,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.356+0000","2018-09-24T19:20:41.260+0000",128,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","2010-06-21T00:00:00","Piauí",2010,2,27,"2010-02-27T00:00:00","2018-08-13T19:42:49.000+0000","2018-12-08T04:39:23.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000047174","2274","EAC - Herbário Prisco Bezerra","Pavussu","8km da cidade, estrada para Eliseu Martins, Substrato arenoso.","pt","EAC",1089253031,"BRA:UFC:EAC:0000047174","Collection","Castro, A.S.F.","47174","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arvoreta.; Carrasco arbóreo","Castro, A.S.F.","SOUTH_AMERICA","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Pavussu","Piauí","brazil",4296,"Pavussu",2207850,-43.366936,-7.884785,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-7.885306,-43.381222,"original coordinates","original coordinates OK"
"4","Copaifera oblongifolia",1094873304,-13.828611,-46.959167,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:26.445+0000","2018-11-14T17:19:26.476+0000",124,"none","PRESERVED_SPECIMEN",2978162,6,7707728,220,1370,5386,2978115,2978159,2978162,"Copaifera oblongifolia var. comosa Dwyer","Copaifera oblongifolia var. comosa Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","VARIETY","ACCEPTED","2011-04-01T00:00:00","Goiás",2009,4,24,"2009-04-24T00:00:00","","2018-11-14T17:19:26.508+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000156230","14213","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Nova Roma","Estrada para Alto Paraíso de Goiás.","pt","HUEFS",1094873304,"BRA:UEFS:HUEFS:0000156230","Collection","Queiroz, L.P.de","156230","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","L.P.de Queiroz","","comosa",906,0,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Nova Roma","Goiás","brazil",3372,"Nova Roma",5214903,-47.01036,-13.800418,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.828611,-46.959167,"original coordinates","original coordinates OK"
"5","Copaifera oblongifolia",912467230,-9.68,-55.44,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:57.143+0000","2018-04-09T11:00:02.606+0000",96,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","none","",2008,8,28,"2008-08-28T00:00:00","","2018-12-07T23:24:06.311+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000578306","2473","","Novo Mundo","Fazenda Paraná, nas proximidades da estrada que leva ao Rio Cristalino.","","Herbarium",912467230,"http://specimens.kew.org/herbarium/K000578306","","Sasaki, D.","K000578306","K","","","Milliken, W. & Zappi, D.C.","","",NA,NA,0.2,"Floresta Ombrófila Densa Submontana, dossel ca. 30 m alt., ocorrência de Burseraceae, Moraceae, Leguminosae. Sub-bosque denso.","Novo Mundo","label","Arvore 16 m alt., cap 173 cm. Raiz superficial, ritidoma estriado castanho-claro. Folhas e frutos coletados no chão.","cf.","cf.","LEGUMINOSAE-CAESALPINIOIDEAE",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Novo Mundo","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-9.68,-55.44,"original coordinates","original coordinates OK"
"6","Copaifera oblongifolia",1252587715,-16.703056,-47.988889,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:22.880+0000","2018-09-25T15:43:44.527+0000",123,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","2010-01-01T00:00:00","Goiás",2007,10,23,"2007-10-23T00:00:00","2018-09-20T18:10:48.000+0000","2018-12-08T15:43:21.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000045963","345","UFG - Herbário da Universidade Federal de Goiás","Luziânia","","pt","UFG",1252587715,"BRA:UFG:UFG:0000045963","Collection","Cezare, C.H.G.; Machado, N.A.","45963","UFG","Universidade Federal de Goiás (UFG)","","Villarreal, D.","","",860,0,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Luziânia","Goiás","brazil",2989,"Luziânia",5212501,-47.992749,-16.481968,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.703056,-47.988889,"original coordinates","original coordinates OK"
"7","Copaifera oblongifolia",1090703098,-18.439444,-51.995278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:38.383+0000","2018-11-07T17:22:59.956+0000",128,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","none","Goiás",2006,3,26,"2006-03-26T00:00:00","2018-10-10T13:22:06.000+0000","2018-12-08T04:44:17.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000003282","2950","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Serranópolis","RPPN Pousada das Araras.","pt","HJ",1090703098,"BRA:UFG:HJ:0000003282","Collection","Souza, L.F.","3282","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Serranópolis","Goiás","brazil",2765,"Serranópolis",5220504,-52.21204,-18.225544,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.439444,-51.995278,"original coordinates","original coordinates OK"
"8","Copaifera oblongifolia",1095239039,-12.815277,-48.385,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:24.245+0000","2018-11-23T18:21:24.272+0000",123,"none","PRESERVED_SPECIMEN",2978162,6,7707728,220,1370,5386,2978115,2978159,2978162,"Copaifera oblongifolia var. comosa Dwyer","Copaifera oblongifolia var. comosa Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","VARIETY","ACCEPTED","none","Tocantins",2006,6,16,"2006-06-16T00:00:00","","2018-11-23T18:22:33.953+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000062997","10749","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PALMEIROPOLIS","Estrada de acesso a torre de rádio da Enerpeixe.","pt","CEN",1095239039,"BRA:Cenargen:CEN:0000062997","Collection","Glocimar Pereira-Silva","62997","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Área de influência indireta.","B. M. T. Walter","","comosa",380,0,NA,"","","","","","","",4,"Exsicatas","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","PALMEIROPOLIS","Tocantins","brazil",3457,"Palmeirópolis",1715754,-48.348528,-13.01946,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.815277,-48.385,"original coordinates","original coordinates OK"
"9","Copaifera oblongifolia",1094813248,-15.55,-52.9525,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:46.457+0000","2018-11-14T17:18:46.473+0000",124,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","none","Mato Grosso",2005,4,18,"2005-04-18T00:00:00","","2018-11-14T17:18:46.495+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000095411","1102","HUEFS - Herbario da Universidade Estadual de Feira de Santana","General Carneiro","BR 070, KM 101, entre General Carneiro e Colônia Mururé","pt","HUEFS",1094813248,"BRA:UEFS:HUEFS:0000095411","Collection","Costa, J.","95411","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","",548,0,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","General Carneiro","Mato Grosso","brazil",3137,"General Carneiro",5103908,-53.389666,-15.556697,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.55,-52.9525,"original coordinates","original coordinates OK"
"10","Copaifera oblongifolia",1094812923,-15.191944,-47.475833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:46.115+0000","2018-11-14T17:18:46.124+0000",124,"none","PRESERVED_SPECIMEN",2978159,6,7707728,220,1370,5386,2978115,2978159,2978159,"Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera oblongifolia","Copaifera","oblongifolia","SPECIES","ACCEPTED","none","Goiás",2005,4,15,"2005-04-15T00:00:00","","2018-11-14T17:18:46.134+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000095088","10286","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Formosa","ca. 40 km N de Formosa na estrada para Flores de Goiás, proximo a fazenda Barroquinha.","pt","HUEFS",1094812923,"BRA:UEFS:HUEFS:0000095088","Collection","Queiroz, L.P.de","95088","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","",660,0,NA,"","","","","","","",NA,"","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","",NA,"",NA,"","","Formosa","Goiás","brazil",3173,"Formosa",5208004,-47.247377,-15.307794,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.191944,-47.475833,"original coordinates","original coordinates OK"
