"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","occurrenceRemarks","continent","locality","otherCatalogNumbers","references","created","associatedSequences","taxonID","higherClassification","fieldNotes","individualCount","nomenclaturalStatus","nomenclaturalCode","county","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","habitat","higherGeography","georeferenceProtocol","eventRemarks","identificationQualifier","preparations","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","identificationRemarks","georeferenceSources","verbatimCoordinateSystem","fieldNumber","organismID","datasetID","accessRights","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Zollernia ilicifolia",1837381308,-26.91,-49.77,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.778+0000","2018-10-24T15:38:19.702+0000",121,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","2018-02-22T00:00:00","Santa Catarina",2018,2,19,"2018-02-19T00:00:00","2018-10-11T17:20:33.000+0000","2018-12-08T03:39:41.394+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000057340","2102","FURB - Herbário Dr. Roberto Miguel Klein","Witmarsum","pt","FURB",1837381308,"BRA:FURB:FURB:0000057340","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","57340","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.",NA,NA,"","","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Witmarsum","Santa Catarina","brazil",679,"Witmarsum",4219408,-49.841227,-26.936795,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.91,-49.77,"original coordinates","original coordinates OK"
"2","Zollernia ilicifolia",1801099115,-28.894444,-49.680556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.318+0000","2018-10-24T15:38:18.907+0000",121,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","2017-10-20T00:00:00","Santa Catarina",2017,10,20,"2017-10-20T00:00:00","2018-10-11T17:20:33.000+0000","2018-12-08T01:46:26.108+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055413","1261","FURB - Herbário Dr. Roberto Miguel Klein","Turvo","pt","FURB",1801099115,"BRA:FURB:FURB:0000055413","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","55413","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.",270,0,"fruto imaturo","","","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Turvo","Santa Catarina","brazil",266,"Turvo",4218806,-49.703739,-28.903238,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.894444,-49.680556,"original coordinates","original coordinates OK"
"3","Zollernia ilicifolia",1848369204,-11.943889,-39.474167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.280+0000","2018-12-03T16:16:32.086+0000",122,"none","PRESERVED_SPECIMEN",7497478,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia (Brongn.) Tul.","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","SYNONYM","2018-01-01T00:00:00","Bahia",2017,12,1,"2017-12-01T00:00:00","2018-08-28T19:08:27.000+0000","2018-12-08T15:09:26.166+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130211","30065","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","pt","ALCB",1848369204,"BRA:UFBA:ALCB:0000130211","Collection","Guedes, ML; Alunos de Botânica BIO C05","130211","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Guedes, ML",553,0,"Folhas coriáceas, discolores, margens espinescentes. Inflorescência com flores em botões esverdeados.","SOUTH_AMERICA","Serra do Mocambo.","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.943889,-39.474167,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe"
"4","Zollernia ilicifolia",1324592389,-6.892222,-35.585278,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:32.757+0000","2018-08-03T12:13:53.011+0000",128,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","none","Paraíba",2016,3,24,"2016-03-24T00:00:00","2018-07-26T14:07:39.000+0000","2018-12-06T08:55:08.855+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000062302","4031","JPB - Herbário Lauro Pires Xavier","Pilões","pt","JPB",1324592389,"BRA:UFPB:JPB:0000062302","Collection","Gadelha Neto, PC; Soares Neto, RL","62302","UFPB","Universidade Federal da Paraíba, UFPB","",120,0,"Arvoreta com cerca de 5m. Folhas simples, alternas, glabras, coriáceas de ápice mucronado. Estípulas rígidas. Botões elípticos-assimétricos, tomentosos com ápice acuminado. Flores rosadas, zigomorfas reunidas em rácemo axilar e termin","SOUTH_AMERICA","Cachoeira do Ouricuri","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Pilões","Paraíba","brazil",4614,"Pilões",2511608,-35.608404,-6.883227,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.892222,-35.585278,"original coordinates","original coordinates OK"
"5","Zollernia ilicifolia",1944983577,-12.263056,-38.041667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.447+0000","2018-11-24T12:34:55.474+0000",122,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","none","Bahia",2016,3,15,"2016-03-15T00:00:00","","2018-11-24T12:36:01.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153468","359","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITANAGRA","pt","CEPEC",1944983577,"BRA:CEPLAC:CEPEC:0000153468","Collection","Schulte, T.F.","153468","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","H.C. Lima",NA,NA,"<ll>dwc_commonname:</ll>","","Conglomerado BA_724-4-2-14","7/6/2017","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","ITANAGRA","Bahia","brazil",3553,"Itanagra",2915908,-38.052921,-12.312109,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.263056,-38.041667,"original coordinates","original coordinates OK"
"6","Zollernia ilicifolia",1944983548,-12.263056,-38.041667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.407+0000","2018-11-24T12:34:55.428+0000",122,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","none","Bahia",2016,3,14,"2016-03-14T00:00:00","","2018-11-24T12:36:01.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153456","347","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITANAGRA","pt","CEPEC",1944983548,"BRA:CEPLAC:CEPEC:0000153456","Collection","Schulte, T.F.","153456","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","H.C. Lima",NA,NA,"<ll>dwc_commonname:</ll>","","Conglomerado BA_724-2-10-130","7/6/2017","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","ITANAGRA","Bahia","brazil",3553,"Itanagra",2915908,-38.052921,-12.312109,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.263056,-38.041667,"original coordinates","original coordinates OK"
"7","Zollernia ilicifolia",1837394925,-13.63775,-40.336833,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.057+0000","2018-11-24T12:31:36.210+0000",126,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","none","Bahia",2016,6,14,"2016-06-14T00:00:00","2018-11-22T19:52:22.000+0000","2018-12-08T03:39:50.132+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012136","101","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Lafaiete Coutinho","pt","HUESB",1837394925,"BRA:UESB:HUESB:0000012136","Collection","Morato, K.V.; Silva, G.S.; Silva, G.S.","12136","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","",9999,0,"Arbórea. Folhas coriáceas, limbo com espinhos. Cheiro no caule.&nf;; Mata de Gerais","","Fazenda Boa Esperança","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Lafaiete Coutinho","Bahia","brazil",3388,"Lafaiete Coutinho",2918704,-40.273086,-13.627139,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.63775,-40.336833,"original coordinates","original coordinates OK"
"8","Zollernia ilicifolia",1563170174,-26.943055,-49.378889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.312+0000","2018-10-24T15:38:17.547+0000",121,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","2016-10-29T00:00:00","Santa Catarina",2016,10,29,"2016-10-29T00:00:00","2018-10-11T17:20:33.000+0000","2018-12-07T14:50:39.343+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051562","5600","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","pt","FURB",1563170174,"BRA:FURB:FURB:0000051562","Collection","Funez, L.A.","51562","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Funez, L.A.",118,0,"frutos amarronzados","","Centro, propriedade do Sr. Feler.","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.943055,-49.378889,"original coordinates","original coordinates OK"
"9","Zollernia ilicifolia",1702657849,-5.813056,-35.191944,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:33.994+0000","2017-12-29T14:53:18.355+0000",129,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","none","Rio Grande do Norte",2016,11,10,"2016-11-10T00:00:00","2017-10-30T18:12:49.000+0000","2018-12-08T11:34:44.082+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000006800","1876","HUTO - Herbário da Universidade de Tocantins","Natal","pt","HUTO",1702657849,"BRA:UNITINS:HUTO:0000006800","Collection","Roque, A.A.","6800","UNITINS","Fundação Universidade de Tocantins (UNITINS)","",54,0,"Árvore com 5 m de altura. Folhas concolores verde-claras. Flores brancas. Presença de abelha-arapuá.","","Parque Estadual Dunas de Natal. Bosque dos Namorados. Atrás da administração","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.813056,-35.191944,"original coordinates","original coordinates OK"
"10","Zollernia ilicifolia",1077424498,-28.979444,-49.859167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.665+0000","2018-10-24T15:38:15.376+0000",121,"none","PRESERVED_SPECIMEN",2943588,6,7707728,220,1370,5386,2943579,2943588,2943588,"Zollernia ilicifolia Vogel","Zollernia ilicifolia Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Zollernia","Zollernia ilicifolia","Zollernia","ilicifolia","SPECIES","ACCEPTED","2015-01-12T00:00:00","Santa Catarina",2015,1,12,"2015-01-12T00:00:00","2018-10-11T17:20:32.000+0000","2018-12-06T14:18:06.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045424","942","FURB - Herbário Dr. Roberto Miguel Klein","Jacinto Machado","pt","FURB",1077424498,"BRA:FURB:FURB:0000045424","Collection","Oliveira, A.A. de","45424","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de",311,0,"Regeneração IFFSC 15 /N/175","","Cará.","","","","",NA,"","",NA,"","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,NA,"","","","","","Jacinto Machado","Santa Catarina","brazil",254,"Jacinto Machado",4208708,-49.846789,-28.994565,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.979444,-49.859167,"original coordinates","original coordinates OK"
