"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","identificationQualifier","individualCount","preparations","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","georeferenceSources","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Hymenaea velutina",1699901777,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.373+0000","2018-11-14T17:20:03.379+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","2017-11-01T00:00:00",684,0,"Ceará",2017,3,30,"2017-03-30T00:00:00","2018-11-09T19:15:26.000+0000","2018-12-05T23:54:03.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233620","666","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901777,"BRA:UEFS:HUEFS:0000233620","Collection","Moonlight, P.W.","233620","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","R.T.Pennington","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"2","Hymenaea velutina",1835179253,-8.416667,-42.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.754+0000","2018-11-14T17:20:04.786+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",NA,NA,"Piauí",2017,12,8,"2017-12-08T00:00:00","","2018-11-14T17:20:04.827+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238886","242","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","Parque Nacional Serra da Capivara","pt","HUEFS",1835179253,"BRA:UEFS:HUEFS:0000238886","Collection","Rodrigues, P.","238886","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.416667,-42.333333,"original coordinates","original coordinates outside municipality original in sao raimundo nonato falls in joao costa"
"3","Hymenaea velutina",1901018944,-9.643333,-41.346111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.815+0000","2018-11-14T17:20:03.827+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","2018-10-01T00:00:00",400,0,"Bahia",2016,3,13,"2016-03-13T00:00:00","2018-11-09T19:15:26.000+0000","2018-12-09T13:08:43.298+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234935","254","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Fazenda Santarém.","pt","HUEFS",1901018944,"BRA:UEFS:HUEFS:0000234935","Collection","Souza, I.M.","234935","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","L.P.Queiroz","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.643333,-41.346111,"original coordinates","original coordinates OK"
"4","Hymenaea velutina",1424514839,-10.546389,-45.568056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.162+0000","2018-09-24T20:04:20.776+0000",207,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,3,2,"2015-03-02T00:00:00","2017-10-19T21:19:46.356+0000","2018-12-06T17:01:09.825+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:992228","9215","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Formosa do Rio Preto","Estrada Formosa do Rio Preto para Mateiros, coletas efetuadas entre 23 a 70km de Formosa do Rio Preto.","","RB",1424514839,"urn:catalog:JBRJ:RB:992228","PhysicalObject","A.M. Amorim; R.C. Forzza; P. Labiak; C. Pessoa","RB00992228","JBRJ","","Arvoreta ca. 2m alt. FOlíolos verdes brilhantes em ambas as faces, face inferior mais clara. Frutos imaturos castanhos","R.B.PINTO","RB 629987","Cerrado","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Formosa do Rio Preto","Bahia","brazil",3741,"Formosa do Rio Preto",2911105,-45.761366,-11.020387,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.546389,-45.568056,"original coordinates","original coordinates OK"
"5","Hymenaea velutina",1901018927,-9.406944,-41.155,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.838+0000","2018-11-14T17:20:03.862+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",404,0,"Bahia",2015,10,28,"2015-10-28T00:00:00","2018-11-09T19:15:26.000+0000","2018-12-09T13:08:43.416+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234903","221","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Estrada para Balneário.","pt","HUEFS",1901018927,"BRA:UEFS:HUEFS:0000234903","Collection","Souza, I.M.","234903","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.406944,-41.155,"original coordinates","original coordinates OK"
"6","Hymenaea velutina",1094928161,-5.146944,-40.931667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.751+0000","2018-11-14T17:19:54.775+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",680,5,"Ceará",2014,6,22,"2014-06-22T00:00:00","","2018-11-14T17:19:54.899+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211675","1415","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","RPPN Serra das Almas.","pt","HUEFS",1094928161,"BRA:UEFS:HUEFS:0000211675","Collection","Nascimento, F.H.F.","211675","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146944,-40.931667,"original coordinates","original coordinates OK"
"7","Hymenaea velutina",1094928058,-5.383056,-41.411389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.670+0000","2018-11-14T17:19:54.682+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",490,10,"Piauí",2014,6,27,"2014-06-27T00:00:00","","2018-11-14T17:19:54.698+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211591","1331","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Castelo do Piauí","Amostragem lateral à estrada de terra que segue para as torres de transmissão.","pt","HUEFS",1094928058,"BRA:UEFS:HUEFS:0000211591","Collection","Nascimento, F.H.F.","211591","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Transição Caatinga-Cerrado.","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Castelo do Piauí","Piauí","brazil",5026,"Castelo do Piauí",2202604,-41.572779,-5.31743,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-5.383056,-41.411389,"original coordinates","original coordinates OK"
"8","Hymenaea velutina",1094928057,-5.383056,-41.411389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.695+0000","2018-11-14T17:19:54.714+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",490,10,"Piauí",2014,6,27,"2014-06-27T00:00:00","","2018-11-14T17:19:54.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211581","1321","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Castelo do Piauí","Amostragem lateral à estrada de terra que segue para as torres de transmissão.","pt","HUEFS",1094928057,"BRA:UEFS:HUEFS:0000211581","Collection","Nascimento, F.H.F.","211581","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Transição Caatinga-Cerrado.","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Castelo do Piauí","Piauí","brazil",5026,"Castelo do Piauí",2202604,-41.572779,-5.31743,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-5.383056,-41.411389,"original coordinates","original coordinates OK"
"9","Hymenaea velutina",1094928042,-10.032222,-42.819167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.687+0000","2018-11-14T17:19:54.709+0000",124,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","none",422.5,2.5,"Bahia",2014,8,8,"2014-08-08T00:00:00","","2018-11-14T17:19:54.756+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211558","1299","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sento Sé","Brejo do Zacarias.","pt","HUEFS",1094928042,"BRA:UEFS:HUEFS:0000211558","Collection","Nascimento, F.H.F.","211558","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.032222,-42.819167,"original coordinates","original coordinates outside municipality original in sento se falls in pilao arcado"
"10","Hymenaea velutina",1090913873,-7.547494,-39.316514,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.688+0000","2018-05-05T12:05:47.407+0000",121,"none","PRESERVED_SPECIMEN",2950774,6,7707728,220,1370,5386,2950720,2950774,2950774,"Hymenaea velutina Ducke","Hymenaea velutina Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Hymenaea","Hymenaea velutina","Hymenaea","velutina","SPECIES","ACCEPTED","2016-02-22T00:00:00",834,0,"Pernambuco",2013,1,22,"2013-01-22T00:00:00","2018-04-13T18:53:47.000+0000","2018-12-09T06:15:11.230+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019224","2208","HVASF - Herbário Vale do São Francisco","Serrita","Serra do Jatobá","pt","HVASF",1090913873,"BRA:UNIVASF:HVASF:0000019224","Collection","A.C.P. Oliveira","19224","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore com ca. de 3,50m alt.. Folha composta e alterna. Botões branco esverdeado. Flor branca. Fruto marrom.","R.B. Pinto","","","SOUTH_AMERICA","",NA,"","","","","","",NA,"","","","",NA,"",NA,"","","",NA,"","","Serrita","Pernambuco","brazil",4305,"Serrita",2614006,-39.382268,-7.850088,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.547494,-39.316514,"original coordinates","original coordinates outside municipality original in serrita falls in jardim"
