"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","georeferenceProtocol","eventRemarks","higherClassification","otherCatalogNumbers","fieldNotes","higherGeography","identificationQualifier","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calliandra spinosa",1440657879,-10.308889,-41.429444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.435+0000","2018-11-14T17:20:00.449+0000",124,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","none",1254,0,"Bahia",2016,12,1,"2016-12-01T00:00:00","2018-11-09T19:12:35.000+0000","2018-12-09T10:45:53.920+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225892","16485","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","Trilha de Minas do Mimoso para o Alegre.","pt","HUEFS",1440657879,"BRA:UEFS:HUEFS:0000225892","Collection","Queiroz, L.P.de","225892","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Afloramento rochoso.","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.308889,-41.429444,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"2","Calliandra spinosa",1094931742,-13.930278,-41.087778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.373+0000","2018-11-14T17:19:56.378+0000",124,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","none",348,0,"Bahia",2015,2,6,"2015-02-06T00:00:00","","2018-11-14T17:19:56.386+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000215634","3895","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Contendas do Sincorá","FLONA, ramal contrário a grade de entrada para sede.","pt","HUEFS",1094931742,"BRA:UEFS:HUEFS:0000215634","Collection","Aona, L.Y.S.","215634","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Contendas do Sincorá","Bahia","brazil",3366,"Contendas do Sincorá",2908804,-41.090527,-13.820247,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.930278,-41.087778,"original coordinates","original coordinates OK"
"3","Calliandra spinosa",1303205723,-3,-39,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.549+0000","2018-09-24T19:20:46.375+0000",128,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","2015-09-25T00:00:00",51,0,"Ceará",2015,9,25,"2015-09-25T00:00:00","2018-08-13T19:42:13.000+0000","2018-12-07T20:18:41.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058555","17","EAC - Herbário Prisco Bezerra","São Gonçalo do Amarante","Fazenda Alvorada., substrato terrícola.","pt","EAC",1303205723,"BRA:UFC:EAC:0000058555","Collection","Veras Santos, J.L.","58555","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto com cerca de dois metros de altura, flor de branca a rósea, fruto vagem, DNB 3 cm, situado no Talhão 8 da área de manejo florestal, em solo argilo-arenoso.; Caatinga arbórea-arbustiva secundária.","SOUTH_AMERICA","Veras Santos, J.L.",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"São Gonçalo do Amarante","Ceará","brazil",5287,"São Gonçalo do Amarante",2312403,-39.057763,-3.602697,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3,-39,"original coordinates","original coordinates outside Brazil"
"4","Calliandra spinosa",1094920719,-10.488611,-41.345,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:51.503+0000","2018-11-14T17:19:51.508+0000",124,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","none",809,0,"Bahia",2014,2,18,"2014-02-18T00:00:00","","2018-11-14T17:19:51.524+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000204145","57023","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","ca. 17.7 km de Delfino na estrada para o Rio Murim, em direção a Minas do Mimoso (do entroncamento a direita, 13.1 km de Delfino, na estrada para Umburanas).","pt","HUEFS",1094920719,"BRA:UEFS:HUEFS:0000204145","Collection","Harley, R.M.","204145","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta estacional Decidual. Carrasco, com solo pedregoso.","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.488611,-41.345,"original coordinates","original coordinates OK"
"5","Calliandra spinosa",1264693866,-4.859997,-38.699994,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.079+0000","2018-09-24T19:20:45.592+0000",128,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","2014-03-24T00:00:00",NA,NA,"Ceará",2014,2,27,"2014-02-27T00:00:00","2018-08-13T19:44:33.000+0000","2018-12-08T13:34:50.988+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056429","56","EAC - Herbário Prisco Bezerra","Ibaretama","congl. 177, sub. 3, árv. 6RN.&nf;Vegetação aberta com camada herbácea, arbustiva, arbórea alta. Solo profundo e arenoso.","pt","EAC",1264693866,"BRA:UFC:EAC:0000056429","Collection","Silveira, J.M.D.","56429","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Arbusto, presença de espinhos no fuste; flor roxa.&nf;Dups RB.","SOUTH_AMERICA","Moura, R.",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Ibaretama","Ceará","brazil",5105,"Ibaretama",2305266,-38.725314,-4.780104,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.859997,-38.699994,"original coordinates","original coordinates OK"
"6","Calliandra spinosa",1087686618,-11.128889,-37.145,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.239+0000","2018-09-24T19:50:11.687+0000",132,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","2012-01-25T00:00:00",NA,NA,"Sergipe",2012,1,25,"2012-01-25T00:00:00","2018-08-31T18:25:33.000+0000","2018-12-08T13:05:59.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000023550","46","ASE - Herbário da Universidade Federal de Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao farol do mosqueiro.","pt","ASE",1087686618,"BRA:UFS:ASE:0000023550","Collection","Oliveira, EVS","23550","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Flores pequenas.; Flores pequenas.; Restinga, solo de areias brancas.","SOUTH_AMERICA","Oliveira, EVS",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Aracaju","Sergipe","brazil",3746,"Aracaju",2800308,-37.093231,-10.989493,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.128889,-37.145,"original coordinates","original coordinates OK"
"7","Calliandra spinosa",1638342098,-8.066667,-42.961944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.778+0000","2018-11-14T17:20:02.798+0000",124,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","none",286,0,"Piauí",2011,2,18,"2011-02-18T00:00:00","2018-11-09T19:12:35.000+0000","2018-12-06T03:12:49.553+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000231872","17","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Queimada Nova","Próxima a cidade de Queimada Nova, a 5 Km no sentido da rodovia que vai de Paulistana e Petrolina e ca. 3 m da marfgem direita da rodovia estadual.","pt","HUEFS",1638342098,"BRA:UEFS:HUEFS:0000231872","Collection","Paula, A.de P.de O.","231872","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Solo pedregoso com pouca matéria orgânica.","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Queimada Nova","Piauí","brazil",4174,"Queimada Nova",2208650,-41.334805,-8.513026,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.066667,-42.961944,"original coordinates","original coordinates outside municipality original in queimada nova falls in canto do buriti"
"8","Calliandra spinosa",1089255978,-3.890833,-41.188333,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.418+0000","2018-09-24T19:20:42.871+0000",128,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","2011-11-09T00:00:00",NA,NA,"Ceará",2011,3,16,"2011-03-16T00:00:00","2018-08-13T19:44:33.000+0000","2018-12-08T04:39:24.785+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000050298","s.n.","EAC - Herbário Prisco Bezerra","","BR 222, próx. ao posto fiscal CE-PI","pt","EAC",1089255978,"BRA:UFC:EAC:0000050298","Collection","Silveira, E.","50298","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, flor rósea em pluma rósea-roxeada, fruto vagem.","SOUTH_AMERICA","Loiola, M.I.B.; Nunes, E.",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"","Ceará","brazil",NA,"",NA,NA,NA,"","","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.890833,-41.188333,"original coordinates","original coordinates outside municipality original in  falls in tiangua"
"9","Calliandra spinosa",1099312543,-14.410083,-42.740417,"gass84","e153bbae-f9cd-46a6-a4dd-db74983c7075","3046e6a6-6218-4880-9544-98f6c6ace34a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:47.039+0000","2017-12-16T12:23:59.270+0000",146,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","2011-05-04T00:00:00",547,0,"Bahia",2011,5,4,"2011-05-04T00:00:00","","2018-07-07T09:16:12.770+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HPL - Herbário do Jardim Botânico Plantarum","BRA:JBP:HPL:0000012535","7116","HPL - Herbário do Jardim Botânico Plantarum","Guanambi","Coletado na estrada para Espinosa, em pastagens sobre área de antiga caatinga. Prensado em álcool.","pt","HPL",1099312543,"BRA:JBP:HPL:0000012535","Collection","H. Lorenzi, M. Peixoto & E. Gonçalves","12535","Instituto Plantarum de Estudos da Flora Ltda (HPL)","Instituto Plantarum de Estudos da Flora Ltda (HPL)","","","H. Lorenzi",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Guanambi","Bahia","brazil",3321,"Guanambi",2911709,-42.821865,-14.205523,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.410083,-42.740417,"original coordinates","original coordinates outside municipality original in guanambi falls in candiba"
"10","Calliandra spinosa",1089195570,-5.594167,-35.430556,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:30.307+0000","2018-11-24T12:33:30.372+0000",128,"none","PRESERVED_SPECIMEN",2982128,6,7707728,220,1370,5386,2981784,2982128,2982128,"Calliandra spinosa Ducke","Calliandra spinosa Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra spinosa","Calliandra","spinosa","SPECIES","ACCEPTED","none",55,0,"Rio Grande do Norte",2011,8,18,"2011-08-18T00:00:00","2018-11-05T21:15:13.000+0000","2018-12-08T04:38:56.101+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000059458","6059","JPB - Herbário Lauro Pires Xavier","Ceará-Mirim","Rod. RN 064 entrando na rodovia para o distrito de Castelo. Faz.Diamante, 2Km W da sede da fazenda. Floresta estacional (Tabuleiro)","pt","JPB",1089195570,"BRA:UFPB:JPB:0000059458","Collection","Jardim, JG; Jardim, AB; Roque, AA; W.M.B. São-Mateus","59458","UFPB","Universidade Federal da Paraíba, UFPB","Arvoreta ca. 3-5m alt. Foliolos verdes brilhantes com a face opaca. Frutos imaturos verdes.; DESC: Arvoreta ca. 3-5m alt. Foliolos verdes brilhantes com a face opaca. Frutos imaturos verdes.","SOUTH_AMERICA","Ribeiro, PG",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,"Ceará-Mirim","Rio Grande do Norte","brazil",4979,"Ceará-Mirim",2402600,-35.395343,-5.595789,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.594167,-35.430556,"original coordinates","original coordinates OK"
