"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","otherCatalogNumbers","fieldNotes","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calliandra leptopoda",1587303400,-10.277444,-41.614694,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.467+0000","2018-05-05T12:05:52.849+0000",121,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2017-11-10T00:00:00",415,0,"SOUTH_AMERICA","Bahia",2017,1,20,"2017-01-20T00:00:00","2018-07-07T03:30:26.005+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023256","282","HVASF - Herbário Vale do São Francisco","Sento Sé","Área Proposta para o Parque Nacional do Boqueirão da Onça, Comunidade Brejo da Brásida,Trilha Vicinal a Grota da Santana","pt","HVASF",1587303400,"BRA:UNIVASF:HVASF:0000023256","Collection","D.S. Fernandes","23256","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto, ca. de 1,5m alt., inflorescências em glomérulos, apicais, botões florais imaturos liláses.","R.T. Queiroz","",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.277444,-41.614694,"original coordinates","original coordinates OK"
"2","Calliandra leptopoda",1638342095,-8.066667,-42.961944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.768+0000","2018-11-14T17:20:02.787+0000",124,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","none",286,0,"","Piauí",2011,2,12,"2011-02-12T00:00:00","2018-12-06T03:12:49.543+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000231871","16","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Canto do Buriti","","pt","HUEFS",1638342095,"BRA:UEFS:HUEFS:0000231871","Collection","Paula, A.de P.de O.","231871","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Solo pedregoso com pouca matéria orgânica, em área de transição caatinga-cerrado.","","2018-11-09T19:12:27.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Canto do Buriti","Piauí","brazil",4208,"Canto do Buriti",2202307,-43.330581,-8.339812,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.066667,-42.961944,"original coordinates","original coordinates OK"
"3","Calliandra leptopoda",1090906506,-9.324272,-40.548592,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.155+0000","2018-05-05T12:05:39.000+0000",121,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2011-06-18T00:00:00",389,0,"SOUTH_AMERICA","Pernambuco",2011,5,2,"2011-05-02T00:00:00","2018-12-09T06:15:09.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011869","21","HVASF - Herbário Vale do São Francisco","Petrolina","UNIVASF, Campus Ciências Agrárias, nos arredores do Canil","pt","HVASF",1090906506,"BRA:UNIVASF:HVASF:0000011869","Collection","J.E. Fagundes","11869","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva ca. 1,5m alt. Inflorescência vermelha do tipo umbela. Folhas vermelho ferrugem.","J.E. Fagundes-Silva","2018-04-13T18:52:51.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.324272,-40.548592,"original coordinates","original coordinates OK"
"4","Calliandra leptopoda",1090906545,-9.324561,-40.598772,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.184+0000","2018-05-05T12:05:39.004+0000",121,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2011-07-05T00:00:00",389,0,"SOUTH_AMERICA","Pernambuco",2011,5,2,"2011-05-02T00:00:00","2018-12-09T06:15:09.223+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011876","3","HVASF - Herbário Vale do São Francisco","Petrolina","UNIVASF, Campus Ciências Agrárias, próximo ao refeitório","pt","HVASF",1090906545,"BRA:UNIVASF:HVASF:0000011876","Collection","R.A. Castro","11876","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva rastejante ca. de 30cm alt. Heterofoliada. Folhas apecioladas. Inflorescência tipo umbela. Flores diminutas arroxeadas.","R.A. Castro","2018-04-13T18:52:51.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.324561,-40.598772,"original coordinates","original coordinates OK"
"5","Calliandra leptopoda",1090906462,-9.325111,-40.548611,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.141+0000","2018-05-05T12:05:38.917+0000",121,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2011-06-21T00:00:00",398,0,"SOUTH_AMERICA","Pernambuco",2011,6,17,"2011-06-17T00:00:00","2018-12-09T06:15:09.088+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011808","25","HVASF - Herbário Vale do São Francisco","Petrolina","UNIVASF, Campus de Ciências Agrárias, próximo ao CRAD","pt","HVASF",1090906462,"BRA:UNIVASF:HVASF:0000011808","Collection","D.D. Lima","11808","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 2,5m alt., folhas alternas, inflorescência rósea.","S.D.P. Silva","2018-04-13T18:52:51.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.325111,-40.548611,"original coordinates","original coordinates OK"
"6","Calliandra leptopoda",1090906591,-9.323861,-40.547917,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.221+0000","2018-05-05T12:05:39.099+0000",121,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2011-06-17T00:00:00",394,0,"SOUTH_AMERICA","Pernambuco",2011,6,13,"2011-06-13T00:00:00","2018-12-09T06:15:09.107+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011918","12","HVASF - Herbário Vale do São Francisco","Petrolina","UNIVASF, Campus Ciências Agrárias, em frente ao restaurante/biblioteca","pt","HVASF",1090906591,"BRA:UNIVASF:HVASF:0000011918","Collection","K.M.M.S. Xavier","11918","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 2m alt. Folhas lisas, opostas, paripinadas e bifoliadas. Inflorescência lilás, tipo umbela.","K.M.M.S. Xavier","2018-04-13T18:52:51.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.323861,-40.547917,"original coordinates","original coordinates OK"
"7","Calliandra leptopoda",1077581228,-10.591389,-41.4675,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.444+0000","2018-08-03T12:05:12.232+0000",130,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2010-01-30T00:00:00",917,0,"SOUTH_AMERICA","Bahia",2010,1,27,"2010-01-27T00:00:00","2018-12-09T10:54:48.581+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000088042","2568","IPA - Herbário - IPA Dárdano de Andrade Lima","Umburanas","Saindo do povoado Rodaleiro para cima da serra.","pt","IPA",1077581228,"BRA:IPA:IPA:0000088042","Collection","Carvalho-Sobrinho, J.G.; et al.; et al.","88042","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto delgado ca. 0,5m de altura. Flores vermelhas. Frutos maduros marrons.","Carvalho-Sobrinho, J.G.","2018-07-10T14:14:18.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.591389,-41.4675,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"8","Calliandra leptopoda",1089253945,-10.617778,-41.441944,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.937+0000","2018-09-24T19:20:41.777+0000",128,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2010-01-30T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2010,1,28,"2010-01-28T00:00:00","2018-12-08T04:39:23.592+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000048073","2618","EAC - Herbário Prisco Bezerra","Umburanas","Barra dos Alegres, caminho p/ Riacho da Barra","pt","EAC",1089253945,"BRA:UFC:EAC:0000048073","Collection","Carvalho-Sobrinho, J.G.","48073","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Subarbusto, ca. 30cm, caule marrom-avermelhado, estípulas verdes, infloresc. vináceas; Caatinga","Carvalho-Sobrinho, J.G.","2018-08-13T19:44:32.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.617778,-41.441944,"original coordinates","original coordinates OK"
"9","Calliandra leptopoda",1087081605,-10.423842,-41.534608,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:34.274+0000","2018-09-25T15:48:59.192+0000",123,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","none",770,0,"","Bahia",2010,1,28,"2010-01-28T00:00:00","2018-12-08T13:02:24.947+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000074505","1281","UFP - Herbário UFP - Geraldo Mariz","Umburanas","Barra dos Alegres-Estrada para o Riacho da Barra.","pt","UFP",1087081605,"BRA:UFPE:UFP:0000074505","Collection","Araújo, D.","74505","UFPE","Universidade Federal de Pernambuco, UFPE","HABITAT:Caatinga.; DESC:Erva ereta. Flores vermelhas.;","","2018-09-21T11:39:46.000+0000",0,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.423842,-41.534608,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"10","Calliandra leptopoda",1077581232,-10.423889,-41.534722,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.489+0000","2018-08-03T12:05:12.225+0000",130,"none","PRESERVED_SPECIMEN",2981819,6,7707728,220,1370,5386,2981784,2981819,2981819,"Calliandra leptopoda Benth.","Calliandra leptopoda Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra leptopoda","Calliandra","leptopoda","SPECIES","ACCEPTED","2010-01-28T00:00:00",770,0,"SOUTH_AMERICA","Bahia",2010,1,28,"2010-01-28T00:00:00","2018-12-09T10:54:48.710+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000088044","2298","IPA - Herbário - IPA Dárdano de Andrade Lima","Umburanas","Rio da Barra, PNBO.","pt","IPA",1077581232,"BRA:IPA:IPA:0000088044","Collection","Siqueira Filho, J.A.; Granja, G.; Marques, F.; Granja, G.; Marques, F.","88044","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Erva ca. 35 cm de altura. Flores vináceas.","Siqueira Filho, J.A.","2018-07-10T14:14:18.000+0000",NA,"","","","","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","",NA,"","","",NA,"","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.423889,-41.534722,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
