"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","infraspecificEpithet","continent","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","fieldNotes","rights","habitat","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimCoordinateSystem","georeferenceProtocol","eventRemarks","coordinateUncertaintyInMeters","georeferenceSources","georeferencedDate","taxonRemarks","fieldNumber","verbatimTaxonRank","typeStatus","dynamicProperties","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Macrolobium campestre",1265926750,-10.320277,-64.558055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:37.245+0000","2018-11-23T18:21:37.381+0000",123,"none","PRESERVED_SPECIMEN",1,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","none",143,0,"Rondônia",2013,5,10,"2013-05-10T00:00:00","2018-11-23T18:22:53.080+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000089770","975","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","NOVA MAMORE","Parque Estadual de Guajará Mirim. Trilha da cachoeira 1,7 km.","pt","CEN",1265926750,"BRA:Cenargen:CEN:0000089770","Collection","Exsicatas","Narcísio Costa Bigio - UNIR","89770","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação da Universidade Federal de Rondônia - Herbário Rondoniensis - RON - Coleção João Geraldo Kuhlmann. RON nº 7200.","M. Simon","","","","","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","NOVA MAMORE","Rondônia","brazil",3849,"Nova Mamoré",1100338,-64.629334,-10.382222,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-10.320277,-64.558055,"original coordinates","original coordinates OK"
"2","Macrolobium campestre",1424465555,-1.748333,-56.225556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:38.658+0000","2018-09-24T20:03:52.562+0000",207,"none","PRESERVED_SPECIMEN",NA,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","none",NA,NA,"Pará",2013,8,28,"2013-08-28T00:00:00","2018-12-06T17:00:39.347+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:817579","899","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Oriximiná","Comunidade Casinha. Parcela do Módulo Casinha referente aos estudos para o monitoramento da flora da LT Oriximiná - MRN.","","RB",1424465555,"urn:catalog:JBRJ:RB:817579","PhysicalObject","","E.M.Saddi; Vinícius Cysneiros, João Henrique Martins & Pedro Otávio Samor","RB00817579","JBRJ","","Arbusto com aproximadamente 1m de altura. Ocorrendo em local aberto com solo arenoso e exposto a altas intensidades luminosas. Área sujeita a inundações periódicas. Frutos verdes.","E.M.Saddi","2017-10-19T10:43:27.952+0000","RB 586692","","","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Oriximiná","Pará","brazil",5540,"Oriximiná",1505304,-57.149597,0.25489,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.748333,-56.225556,"original coordinates","original coordinates OK"
"3","Macrolobium campestre",1927789013,-9.3586,-64.6589,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:44:40.706+0000","2018-11-18T14:44:40.801+0000",96,"none","PRESERVED_SPECIMEN",NA,7225475,6,7707728,220,1370,5386,7743878,2948851,7225475,"Macrolobium campestre var. campestre","Macrolobium campestre var. campestre","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","VARIETY","ACCEPTED","2015-01-01T00:00:00",65,65,"RondÃ´nia",2012,2,7,"2012-02-07T00:00:00","2018-12-05T23:29:57.214+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","01769444-ba5c-4edc-b4a5-b048dc99a98a","15988","Vascular plants","","Ramal Miratinga, margem esquerda da BR-364, sentido Rio Branco/AC.","en","NY",1927789013,"01769444-ba5c-4edc-b4a5-b048dc99a98a","PhysicalObject","sheet","G. Pereira-Silva","02144684","NY","","","M. M. FÃ©lix-da-Silva","","","campestre","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2327001","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","07 Feb 2012",38,"Porto Velho",38,"427 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-9.3586,-64.6589,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
"4","Macrolobium campestre",1424473676,-9.358611,-64.658889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:43.433+0000","2018-09-24T20:03:56.948+0000",207,"none","PRESERVED_SPECIMEN",NA,7225475,6,7707728,220,1370,5386,7743878,2948851,7225475,"Macrolobium campestre var. campestre","Macrolobium campestre var. campestre","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","VARIETY","ACCEPTED","2015-01-01T00:00:00",130,NA,"Rondônia",2012,2,7,"2012-02-07T00:00:00","2018-12-06T17:00:43.418+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:836095","15988","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Velho","Ramal Miratinga, margem esquerda da BR - 364, sentido Rio Branco/AC.","","RB",1424473676,"urn:catalog:JBRJ:RB:836095","PhysicalObject","","G. Pereira-Silva; et al","RB00836095","JBRJ","","Árvore com cerca de 4m de altura; pétalas brancas, filete e anteras vinácea. Cálice verde; flor branca; frequente","M.M. Félix-da-Silva","2017-10-14T11:30:57.648+0000","RB 592927","campestre","","","","","",NA,"",NA,"","","Área antropizada; relevo plano; solo arenoso","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Porto Velho","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.358611,-64.658889,"original coordinates","original coordinates OK"
"5","Macrolobium campestre",1095256861,-9.358611,-64.658888,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:33.266+0000","2018-11-23T18:21:33.287+0000",123,"none","PRESERVED_SPECIMEN",8,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","none",130,0,"Rondônia",2012,2,7,"2012-02-07T00:00:00","2018-11-23T18:22:47.687+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000081786","15988","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Ramal Miratinga, margem esquerda da BR - 364, sentido Rio Branco/AC.","pt","CEN",1095256861,"BRA:Cenargen:CEN:0000081786","Collection","Exsicatas","Glocimar Pereira-Silva","81786","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Pétalas branca, filete e anteras vinácea. Cálice verde. Área de influência indireta.","M. Simon","","","","","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.358611,-64.658888,"original coordinates","original coordinates OK"
"6","Macrolobium campestre",1424454494,-9.359444,-64.658333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:32.897+0000","2018-09-24T20:03:46.711+0000",207,"none","PRESERVED_SPECIMEN",NA,7225475,6,7707728,220,1370,5386,7743878,2948851,7225475,"Macrolobium campestre var. campestre","Macrolobium campestre var. campestre","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","VARIETY","ACCEPTED","2015-01-01T00:00:00",108,NA,"Rondônia",2012,6,19,"2012-06-19T00:00:00","2018-12-06T17:00:33.709+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:790196","3623","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Velho","Ramal Miratinga, na BR 364. Local onde se faz extração de areia.","","RB",1424454494,"urn:catalog:JBRJ:RB:790196","PhysicalObject","","A.A. Santos; et al","RB00790196","JBRJ","","Arbusto com 2m de altura. Frutos imaturos verdes. Ocasional","M.M. Félix-da-Silva","","RB 579416","campestre","","","","","",NA,"",NA,"","","Antropizado, campinarana. Relevo plano. Areia branca fina","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Porto Velho","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.359444,-64.658333,"original coordinates","original coordinates OK"
"7","Macrolobium campestre",1095258409,-9.359444,-64.658333,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.056+0000","2018-11-23T18:21:34.113+0000",123,"none","PRESERVED_SPECIMEN",8,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","none",108,0,"Rondônia",2012,6,19,"2012-06-19T00:00:00","2018-11-23T18:22:48.710+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083340","3623","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Ramal Miratinga, na BR - 364. Local onde se faz extração de areia.","pt","CEN",1095258409,"BRA:Cenargen:CEN:0000083340","Collection","Exsicatas","Aécio Amaral-Santos","83340","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","M. Simon","","","","","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.359444,-64.658333,"original coordinates","original coordinates OK"
"8","Macrolobium campestre",1042656688,-0.133139,-60.73,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:14.545+0000","2014-11-24T14:45:10.809+0000",50,"none","PRESERVED_SPECIMEN",NA,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","2008-06-10T00:00:00",0,0,"Amazonas",2008,6,2,"2008-06-02T00:00:00","2018-07-07T16:26:05.491+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:191013","21_08","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","BR 352, Km 23, na propriedade do Sr. Edmundo.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042656688,"urn:catalog:inpa:herbarium:191013","Collection","","Souza, LAG de","223878","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","""Ramos, J.F.; Cortês, A.""","2014-09-26T00:00:00.000+0000","","","SOUTH_AMERICA","","","01.263.896/0015-60","",NA,"Manacapuru",NA,"","","","License Elements","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-0.133139,-60.73,"original coordinates","original coordinates outside municipality original in  falls in rorainopolis"
"9","Macrolobium campestre",1042684525,-2.546944,-59.77,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:20.832+0000","2014-11-24T14:45:43.480+0000",50,"none","PRESERVED_SPECIMEN",NA,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","2009-01-01T00:00:00",0,0,"Amazonas",2008,7,7,"2008-07-07T00:00:00","2018-07-07T16:26:05.482+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:218496","22","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Área de floresta no Alto Rio Preto da Eva (margem direita). Campinarana, dossel com 7 a 12 m de altura, solo arenoso com camada orgânica superficial de cerca de 10 cm, grande quantidade de varas e bromélias terrestres, poucas herbáceas, palmeira deno","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042684525,"urn:catalog:inpa:herbarium:218496","Collection","","","236584","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Ramos, J.F.","2014-09-26T00:00:00.000+0000","","","SOUTH_AMERICA","","","01.263.896/0015-60","",NA,"Rio Preto da Eva",NA,"","","","License Elements","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.546944,-59.77,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"10","Macrolobium campestre",1424231702,-2.026667,-56.613611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:19.352+0000","2018-09-24T20:01:37.372+0000",207,"none","PRESERVED_SPECIMEN",NA,2948851,6,7707728,220,1370,5386,7743878,2948851,2948851,"Macrolobium campestre Huber","Macrolobium campestre Huber","Plantae","Tracheophyta","Fabales","Fabaceae","Macrolobium","Macrolobium campestre","Macrolobium","campestre","SPECIES","ACCEPTED","none",NA,NA,"Pará",2007,12,15,"2007-12-15T00:00:00","2018-12-06T16:58:23.771+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:514720","6819","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Terra Santa","Estrada Porto Trombetas - Terra Santa, cerca de 10 Km antes de Terra Santa. Campina sobre solo arenoso e mata baixa.","","RB",1424231702,"urn:catalog:JBRJ:RB:514720","PhysicalObject","","H.C. de Lima; S.M. de Faria & R.D. Ribeiro","RB00514720","JBRJ","","Arbusto com 3 metros de altura, ramos flexuosos. Fruto castanho-esverdeados. Muito frequente na campina. Material DNA.","","2017-09-12T11:20:35.377+0000","RB 457885","","","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Terra Santa","Pará","brazil",5452,"Terra Santa",1507979,-56.459259,-1.952382,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.026667,-56.613611,"original coordinates","original coordinates OK"
