"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","modified","continent","otherCatalogNumbers","identificationQualifier","fieldNotes","individualCount","preparations","references","created","associatedSequences","taxonID","higherClassification","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","fieldNumber","verbatimLocality","habitat","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","eventRemarks","rights","higherGeography","organismID","datasetID","accessRights","nomenclaturalStatus","bibliographicCitation","taxonRemarks","locationRemarks","identificationRemarks","georeferencedDate","verbatimCoordinateSystem","infraspecificEpithet","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Inga sessilis",1853940450,-26.911667,-49.588055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.800+0000","2018-10-24T15:38:20.224+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-02-14T00:00:00","Santa Catarina",2018,2,14,"2018-02-14T00:00:00","2018-10-24T15:39:03.665+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058621","2042","FURB - Herbário Dr. Roberto Miguel Klein","José Boiteux","pt","FURB",1853940450,"BRA:FURB:FURB:0000058621","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","58621","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Kassner-Filho, A.",NA,NA,"","","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","José Boiteux","Santa Catarina","brazil",695,"José Boiteux",4209151,-49.646426,-26.859394,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.911667,-49.588055,"original coordinates","original coordinates OK"
"2","Inga sessilis",1889165505,-28.526389,-49.413056,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.212+0000","2018-10-24T15:38:20.558+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-06-14T00:00:00","Santa Catarina",2018,6,14,"2018-06-14T00:00:00","2018-10-24T15:39:04.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059132","2873","FURB - Herbário Dr. Roberto Miguel Klein","Urussanga","pt","FURB",1889165505,"BRA:FURB:FURB:0000059132","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59132","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Kassner-Filho, A.",NA,NA,"","","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Urussanga","Santa Catarina","brazil",337,"Urussanga",4219002,-49.330859,-28.49084,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.526389,-49.413056,"original coordinates","original coordinates OK"
"3","Inga sessilis",1889165974,-28.17,-49.322222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.559+0000","2018-10-24T15:38:20.968+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-07-03T00:00:00","Santa Catarina",2018,7,3,"2018-07-03T00:00:00","2018-10-24T15:39:04.453+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059654","3010","FURB - Herbário Dr. Roberto Miguel Klein","Grão Pará","pt","FURB",1889165974,"BRA:FURB:FURB:0000059654","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59654","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca e fruto seco","Kassner-Filho, A.",NA,NA,"","","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Grão Pará","Santa Catarina","brazil",394,"Grão Pará",4206108,-49.314586,-28.155019,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.17,-49.322222,"original coordinates","original coordinates OK"
"4","Inga sessilis",1944851378,-26.306944,-49.313333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.749+0000","2018-11-23T15:39:31.780+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-07-01T00:00:00","Santa Catarina",2018,7,1,"2018-07-01T00:00:00","2018-11-23T15:39:34.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060999","2853","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","pt","FURB",1944851378,"BRA:FURB:FURB:0000060999","Collection","Schwirkowski, P.","60999","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","FOD estágio médio. Semi-ciófita, cálice marrom, corola branca","Schwirkowski, P.",650,0,"Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE. APA Rio Vermelho/Humboldt","","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.306944,-49.313333,"original coordinates","original coordinates OK"
"5","Inga sessilis",1931772599,-28.2625,-48.959444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.179+0000","2018-10-24T15:38:21.282+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-08-11T00:00:00","Santa Catarina",2018,8,11,"2018-08-11T00:00:00","2018-12-07T06:14:59.599+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060500","3267","FURB - Herbário Dr. Roberto Miguel Klein","Armazém","pt","FURB",1931772599,"BRA:FURB:FURB:0000060500","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60500","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto seco","Kassner-Filho, A.",NA,NA,"","2018-10-11T17:20:17.000+0000","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Armazém","Santa Catarina","brazil",381,"Armazém",4201505,-49.015919,-28.238237,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.2625,-48.959444,"original coordinates","original coordinates OK"
"6","Inga sessilis",1848249399,-25.456111,-49.013056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.264+0000","2018-06-04T19:36:12.184+0000",118,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2017-02-14T00:00:00","Paraná",2017,1,30,"2017-01-30T00:00:00","2018-12-08T15:08:34.755+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000407601","2391","MBM - Herbário do Museu Botânico Municipal","Piraquara","pt","MBM",1848249399,"BRA:MBM:MBM:0000407601","Collection","Brotto, ML; Völtz, RR","407601","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 5 m de altura, frutos maduros de cor castanho-escuro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Brotto, ML",1020,0,"Recreio da Serra","2018-05-10T18:55:51.000+0000","SOUTH_AMERICA","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.456111,-49.013056,"original coordinates","original coordinates OK"
"7","Inga sessilis",1702659907,-25.456111,-49.013056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.124+0000","2018-11-24T12:32:17.156+0000",118,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2017-02-14T00:00:00","Paraná",2017,1,30,"2017-01-30T00:00:00","2018-12-08T11:34:45.164+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024171","2391","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Piraquara","pt","HCF",1702659907,"BRA:UTFPR:HCF:0000024171","Collection","M.L. Brotto","24171","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore com 5 m de altura, frutos maduros de cor castanho-escuro. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","M.L. Brotto",1020,0,"Recreio da Serra","2018-10-30T18:00:17.000+0000","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.456111,-49.013056,"original coordinates","original coordinates OK"
"8","Inga sessilis",1829132711,-23.23275,-47,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.892+0000","2018-12-03T16:41:23.607+0000",122,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2018-01-12T00:00:00","São Paulo",2017,11,16,"2017-11-16T00:00:00","2018-12-03T16:42:39.741+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197330","396","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","pt","UEC",1829132711,"BRA:UNICAMP:UEC:0000197330","Collection","Silva, B.G.; Pires, T.P.","197330","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Local: borda da trilha, pleno sol. Solo: serrapilheira. Hábito: arbóreo. Altura: 3m. Látex: não. Cor: sementes com arilo branco. Odor: não. Outros: _; Floresta Estacional Semidecidual","Silva, B.G.",1185,0,"Serra do Japi","2018-11-21T16:27:52.000+0000","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.23275,-47,"original coordinates","original coordinates OK"
"9","Inga sessilis",1077424500,-28.710833,-49.499444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.662+0000","2018-10-24T15:38:15.502+0000",121,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2015-01-15T00:00:00","Santa Catarina",2015,1,15,"2015-01-15T00:00:00","2018-12-06T14:18:06.891+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045446","851","FURB - Herbário Dr. Roberto Miguel Klein","Nova Veneza","pt","FURB",1077424500,"BRA:FURB:FURB:0000045446","Collection","Oliveira, A.A. de","45446","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística Entorno IFFSC 40","Oliveira, AA de",48,0,"São Bento Baixo.","2018-10-11T17:20:17.000+0000","","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.710833,-49.499444,"original coordinates","original coordinates OK"
"10","Inga sessilis",1848247638,-22.32,-42.75,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.086+0000","2018-06-04T19:36:11.662+0000",118,"none","PRESERVED_SPECIMEN",5357552,6,7707728,220,1370,5386,2965936,5357552,5357552,"Inga sessilis (Vell.) Mart.","Inga sessilis (Vell.) Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga sessilis","Inga","sessilis","SPECIES","ACCEPTED","2015-09-17T00:00:00","Rio de Janeiro",2015,9,15,"2015-09-15T00:00:00","2018-12-08T15:08:33.713+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000404871","336","MBM - Herbário do Museu Botânico Municipal","Teresópolis","pt","MBM",1848247638,"BRA:MBM:MBM:0000404871","Collection","Gaui, TD","404871","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 1 m de altura, base dilatada, casca interna avermelhada e externa marrom, fina, lisa. Fruto maduro com 10 cm, formato de ferradura, internamente e externamente marrom, seco.; Floresta Ombrófila Densa, solo raso, com aflora","Gaui, TD",1700,0,"Parque Estadual dos Três Picos, Conglomerado 32-1-2-5","2018-05-10T18:55:51.000+0000","SOUTH_AMERICA","","","",NA,"","","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","","",NA,"","","","","","","","","","","","Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.32,-42.75,"original coordinates","original coordinates OK"
