"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","individualCount","preparations","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceSources","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","created","associatedSequences","taxonID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Chamaecrista eitenorum",1264702242,-12.538333,-41.3675,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:12.231+0000","2018-11-14T17:18:12.280+0000",124,"none","PRESERVED_SPECIMEN",2949507,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum var. eitenorum","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","eitenorum","VARIETY","SYNONYM","2018-01-01T00:00:00",482,0,"Bahia",2016,2,16,"2016-02-16T00:00:00","2018-11-09T19:10:23.000+0000","2018-12-08T13:34:56.143+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000040009","80","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","Rodovia de acesso a Lençóis, BR 242.","pt","HUEFS",1264702242,"BRA:UEFS:HUEFS:0000040009","Collection","Alves, P.A.C.","40009","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Solo argiloso-arenoso.","I.A.C.Coutinho","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.538333,-41.3675,"original coordinates","original coordinates OK"
"2","Chamaecrista eitenorum",1264702246,-12.538333,-41.367222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:12.225+0000","2018-11-14T17:18:12.287+0000",124,"none","PRESERVED_SPECIMEN",2949507,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum var. eitenorum","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","eitenorum","VARIETY","SYNONYM","2018-01-01T00:00:00",482,0,"Bahia",2016,2,14,"2016-02-14T00:00:00","2018-11-09T19:10:23.000+0000","2018-12-08T13:34:56.138+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000040013","76","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","Rodovia de acesso a Lençóis, BR 242.","pt","HUEFS",1264702246,"BRA:UEFS:HUEFS:0000040013","Collection","Alves, P.A.C.","40013","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Solo argiloso.","I.A.C.Coutinho","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.538333,-41.367222,"original coordinates","original coordinates OK"
"3","Chamaecrista eitenorum",1264702239,-12.566389,-41.396944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:12.225+0000","2018-11-14T17:18:12.299+0000",124,"none","PRESERVED_SPECIMEN",2949507,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum var. eitenorum","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","eitenorum","VARIETY","SYNONYM","2018-01-01T00:00:00",450,0,"Bahia",2016,2,15,"2016-02-15T00:00:00","2018-11-09T19:10:23.000+0000","2018-12-08T13:34:56.195+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000040012","77","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","Caminho para o serrano (parte alta) em frente a caixa d#?#água da EMBASA.","pt","HUEFS",1264702239,"BRA:UEFS:HUEFS:0000040012","Collection","Alves, P.A.C.","40012","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Solo areno-argiloso.","I.A.C.Coutinho","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.566389,-41.396944,"original coordinates","original coordinates OK"
"4","Chamaecrista eitenorum",1099617867,-12.538333,-41.367222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.493+0000","2018-11-14T17:19:56.498+0000",124,"none","PRESERVED_SPECIMEN",2949507,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum var. eitenorum","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","eitenorum","VARIETY","SYNONYM","2018-01-01T00:00:00",416,0,"Bahia",2015,2,3,"2015-02-03T00:00:00","2018-11-09T19:10:23.000+0000","2018-12-08T10:13:55.384+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000216052","71","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","Rodovia de acesso a Lençóis, BR 242.","pt","HUEFS",1099617867,"BRA:UEFS:HUEFS:0000216052","Collection","Alves, P.A.C.","216052","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Região de Campo rupestre.","I.A.C.Coutinho","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.538333,-41.367222,"original coordinates","original coordinates OK"
"5","Chamaecrista eitenorum",1077246551,-5.810833,-35.193611,"cudc,cuiv,gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.339+0000","2018-12-03T16:16:10.566+0000",122,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","2014-04-01T00:00:00",47,0,"Rio Grande do Norte",2014,4,13,"2014-04-13T00:00:00","2018-08-28T19:05:50.000+0000","2018-12-06T14:16:40.976+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113598","3483","ALCB - Herbário Alexandre Leal Costa","Natal","Parque das Dunas.","pt","ALCB",1077246551,"BRA:UFBA:ALCB:0000113598","Collection","Cardoso, D","113598","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 6 m alt. Folhas sempre com 2 pares de folíolos cartáceos, nectário alaranjado passando a atropurpúreo, geralmente entre o primeiro par de folíolos. Frutos coletados no chão.","Cardoso. D.","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.810833,-35.193611,"original coordinates","original coordinates OK"
"6","Chamaecrista eitenorum",1270114435,-5.183056,-35.657222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:34.534+0000","2018-12-03T16:15:46.790+0000",122,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","none",31,0,"Rio Grande do Norte",2014,9,18,"2014-09-18T00:00:00","2018-08-28T19:05:50.000+0000","2018-12-03T16:15:48.892+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000072820","769","ALCB - Herbário Alexandre Leal Costa","Touros","Próximo à divisa com o município de São Miguel do Gostoso, área da subestação da Chesf.","pt","ALCB",1270114435,"BRA:UFBA:ALCB:0000072820","Collection","Versiex, LM","72820","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 7 m; Flores amarelas, frutos verdes.; Vegetação de Tabuleiro antropizada com pastagens.","","SOUTH_AMERICA","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Touros","Rio Grande do Norte","brazil",5032,"Touros",2414407,-35.620324,-5.276468,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.183056,-35.657222,"original coordinates","original coordinates outside municipality original in touros falls in sao miguel do gostoso"
"7","Chamaecrista eitenorum",1455707299,-5.76,-36.18,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:56.799+0000","2018-09-24T19:58:39.360+0000",207,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","2015-03-18T00:00:00",NA,NA,"Rio Grande do Norte",2014,10,10,"2014-10-10T00:00:00","2017-03-28T15:50:01.000+0000","2018-09-24T19:58:52.092+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1300228","502","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Lajes","Conglomerado RN 60-02-10-7F6.","","RB",1455707299,"urn:catalog:JBRJ:RB:1300228","PhysicalObject","Gonçalves, F. B.","RB01300228","JBRJ","","Árvore 3,5 m. casca grossa, rugosa, externamente cinza claro, internamente amarelada. Desprendimento em escama. Flor amarela.","Delgado Junior, G. C.","","RB 684382","Área de caatinga serrana em estágio inicial de regeneração. Solo rochoso.",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lajes","Rio Grande do Norte","brazil",4955,"Lajes",2406700,-36.18033,-5.697678,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.76,-36.18,"original coordinates","original coordinates OK"
"8","Chamaecrista eitenorum",1094929587,-8.9025,-43.444444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.502+0000","2018-11-14T17:19:55.531+0000",124,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","none",580,0,"Piauí",2013,2,18,"2013-02-18T00:00:00","","2018-11-14T17:19:55.700+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213375","17939","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Caracol","Parque Nacional da Serra das Confusões. Entre o Lajedo do Canto Verde e a Toca do Urubu.","pt","HUEFS",1094929587,"BRA:UEFS:HUEFS:0000213375","Collection","Martinelli, G.","213375","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Caracol","Piauí","brazil",4076,"Caracol",2202505,-43.346841,-9.089046,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.9025,-43.444444,"original coordinates","original coordinates OK"
"9","Chamaecrista eitenorum",1424461411,-9.221667,-43.488889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:36.342+0000","2018-09-24T20:03:50.479+0000",207,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","none",650,NA,"Piauí",2013,2,20,"2013-02-20T00:00:00","","2018-12-06T17:00:37.279+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:807025","18029","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracol","Parque Nacional da Serra das Confusões. entre o Portal do Parque e a descida da Serra das Confusões.","","RB",1424461411,"urn:catalog:JBRJ:RB:807025","PhysicalObject","G.Martinelli; N.Pougy, E.Fernandez, L.Santos, D.Judice, D.Maurenza, T.Lima, M.Moraes","RB00807025","JBRJ","","arvoreta, 6m; folhas verdes discolores; frutos passados de cor castanho-nigrescente.","H.C. de Lima","","RB 584001","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Caracol","Piauí","brazil",4076,"Caracol",2202505,-43.346841,-9.089046,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.221667,-43.488889,"original coordinates","original coordinates OK"
"10","Chamaecrista eitenorum",1094921997,-12.525,-41.363333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.004+0000","2018-11-14T17:19:52.029+0000",124,"none","PRESERVED_SPECIMEN",2949504,6,7707728,220,1370,5386,2949492,2949504,2949504,"Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista eitenorum","Chamaecrista","eitenorum","","SPECIES","ACCEPTED","none",476,0,"Bahia",2013,8,3,"2013-08-03T00:00:00","","2018-11-14T17:19:52.075+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205400","1579","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","BR 242 para Lençóis +/- 7 km da cidade. Parque Nacional Chapada da Diamantina","pt","HUEFS",1094921997,"BRA:UEFS:HUEFS:0000205400","Collection","Neves, D.M.","205400","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta estacional semidecidual","","","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.525,-41.363333,"original coordinates","original coordinates OK"
