"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","modified","identifiedBy","otherCatalogNumbers","individualCount","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","higherGeography","higherClassification","verbatimElevation","georeferenceProtocol","eventRemarks","identificationQualifier","georeferencedDate","coordinateUncertaintyInMeters","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","identificationRemarks","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Inga subnuda",1835178289,-11.8225,-41.134167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.278+0000","2018-11-14T17:20:04.283+0000",124,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","none",919,0,"Bahia",2017,10,12,"2017-10-12T00:00:00","2018-11-14T17:20:04.298+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000236347","13608","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro de Chapéu","Chapada Diamantina. Estrada Duas Barras para Bonito.","pt","HUEFS",1835178289,"BRA:UEFS:HUEFS:0000236347","Collection","Melo, E.","236347","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata na beira da estrada.","","","","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Morro de Chapéu","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8225,-41.134167,"original coordinates","original coordinates outside municipality original in morro de chapeu falls in morro do chapeu"
"2","Inga subnuda",1324953477,-12.242222,-41.162778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.588+0000","2018-12-03T16:16:15.989+0000",122,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","2016-04-01T00:00:00",456,0,"Bahia",2016,3,11,"2016-03-11T00:00:00","2018-12-06T08:58:00.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122964","24305","ALCB - Herbário Alexandre Leal Costa","Wagner","Ponto 05, Pirajá.","pt","ALCB",1324953477,"BRA:UFBA:ALCB:0000122964","Collection","Guedes, ML; Alunos de Botânica BIO C05","122964","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Folhas com folíolos discolores, face abaxial pubescente. Frutos imaturos.","SOUTH_AMERICA","2018-08-28T19:06:41.000+0000","Guedes, ML","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.242222,-41.162778,"original coordinates","original coordinates OK"
"3","Inga subnuda",1290985150,-14.516667,-39.133333,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.505+0000","2018-09-25T15:15:14.049+0000",81,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,7,21,"2016-07-21T00:00:00","2018-12-09T19:41:58.480+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000021600","1","UESC - Herbário Universidade Estadual de Santa Cruz","Uruçuca","Serra Grande","pt","UESC",1290985150,"BRA:UESC:UESC:0000021600","Collection","Laize Queiroz Alves","21600","UESC","Universidade Estadual de Santa Cruz (UESC)","Mata Higrófila Sul Baiana (Mata Atlântica). Solo argiloso.; Árvore 4m de altura, 15 cm de diâmetro.; Projeto: Ecopsicologia de espécies arbóreas da Bacia Hidrográfica do Rio Almada, submetidas ao alagamento em diferentes tipos de sol","","2018-08-22T12:16:05.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.516667,-39.133333,"original coordinates","original coordinates OK"
"4","Inga subnuda",1455752680,-13.716667,-39.133333,"gass84,txmathi","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.380+0000","2018-12-03T16:16:13.941+0000",122,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","2016-12-01T00:00:00",NA,NA,"Bahia",2016,8,20,"2016-08-20T00:00:00","2018-12-03T16:17:17.677+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126123","24907","ALCB - Herbário Alexandre Leal Costa","Ituberá","Litoral Sul, Barra de Serinhaém.","pt","ALCB",1455752680,"BRA:UFBA:ALCB:0000126123","Collection","Guedes, ML; Alunos de Botânica BIO C05","126123","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas com raque alado ; pinadas. Inflorescência com flores pediceladas, cálice e corola pilosas.","SOUTH_AMERICA","2018-08-28T19:06:42.000+0000","Guedes, ML","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Ituberá","Bahia","brazil",3376,"Ituberá",2917300,-39.147155,-13.750476,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.716667,-39.133333,"original coordinates","original coordinates OK"
"5","Inga subnuda",1094943964,-12.960833,-39.446389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.316+0000","2018-12-03T16:16:33.274+0000",122,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","2015-02-01T00:00:00",NA,NA,"Bahia",2015,2,7,"2015-02-07T00:00:00","2018-12-03T16:18:04.984+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000119093","23245","ALCB - Herbário Alexandre Leal Costa","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio. Rio Cai Camarão.","pt","ALCB",1094943964,"BRA:UFBA:ALCB:0000119093","Collection","Guedes, ML; Costa, TF; Medeiros, A","119093","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 7 m de altura. Folhas com raque alado, folíolos com a face abaxial tomentosa. Fruto legume pubescente.","SOUTH_AMERICA","2018-08-28T19:06:41.000+0000","Guedes, ML","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Varzedo","Bahia","brazil",3464,"Varzedo",2933174,-39.380386,-12.976374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.960833,-39.446389,"original coordinates","original coordinates OK"
"6","Inga subnuda",1890741560,-18.365833,-39.83,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.638+0000","2018-09-24T19:59:08.952+0000",207,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",2015,2,6,"2015-02-06T00:00:00","2018-12-08T13:14:11.813+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395653","169","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição da Barra","Propriedade do Sr. Isaulino. Núcleo juçara, Matriz 169. Floresta Nacional do Rio Preto","","RB",1890741560,"urn:catalog:JBRJ:RB:1395653","PhysicalObject","Grupo de Coletores do Núcleo Juçara","RB01395653","JBRJ","","arbusto, terrícola, ambiente de planície, clareira da floresta, de acesso muito fácil","","2018-08-07T17:13:42.518+0000","","RB 772986",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.365833,-39.83,"original coordinates","original coordinates OK"
"7","Inga subnuda",1143413937,-10.529179,-37.03148,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.421+0000","2018-09-24T19:50:16.200+0000",132,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","none",NA,NA,"Sergipe",2015,5,6,"2015-05-06T00:00:00","2018-09-24T19:50:20.200+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000034115","467","ASE - Herbário da Universidade Federal de Sergipe","Aracaju","APA Morro do Urubu","pt","ASE",1143413937,"BRA:UFS:ASE:0000034115","Collection","Cardoso, DS; Andrade, RS","34115","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore com 4m, fruto imaturo; Mata Atlântica","SOUTH_AMERICA","","Cardoso, DS","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Aracaju","Sergipe","brazil",3746,"Aracaju",2800308,-37.093231,-10.989493,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.529179,-37.03148,"original coordinates","original coordinates outside municipality original in aracaju falls in capela"
"8","Inga subnuda",1275054451,-10.4238,-37.0751,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.235+0000","2018-09-24T19:50:17.481+0000",132,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","2016-04-22T00:00:00",NA,NA,"Sergipe",2015,10,23,"2015-10-23T00:00:00","2018-09-24T19:50:21.250+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036518","134","ASE - Herbário da Universidade Federal de Sergipe","Maruim","Mata do Caititu","pt","ASE",1275054451,"BRA:UFS:ASE:0000036518","Collection","Figueiredo, MAM; Andrade, RS; Santos, E; Farias, MCV","36518","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Ca. de 9 m. Botões florais.; Mata Atlântica.","SOUTH_AMERICA","","Andrade, RS","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Maruim","Sergipe","brazil",3787,"Maruim",2804003,-37.105475,-10.7304,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4238,-37.0751,"original coordinates","original coordinates outside municipality original in maruim falls in capela"
"9","Inga subnuda",1316168677,-9.106389,-36.5,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.623+0000","2018-11-23T18:21:12.921+0000",125,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","none",NA,NA,"Pernambuco",2015,11,1,"2015-11-01T00:00:00","2018-12-09T14:25:58.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000058443","4739","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Lagoa dos Gatos","Serra do Urubu.","pt","MAC",1316168677,"BRA:IMA:MAC:0000058443","Collection","L.Nusbaumer","58443","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 6m. Flores com estames longos e brancos.; Mata Atlântica.","","2018-11-22T16:46:43.000+0000","","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Lagoa dos Gatos","Pernambuco","brazil",4148,"Lagoa dos Gatos",2608701,-35.896191,-8.684964,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.106389,-36.5,"original coordinates","original coordinates outside municipality original in lagoa dos gatos falls in lagoa do ouro"
"10","Inga subnuda",1275054471,-10.5259,-37.031,"gass84,preswcd","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.255+0000","2018-09-24T19:50:17.449+0000",132,"none","PRESERVED_SPECIMEN",5357908,6,7707728,220,1370,5386,2965936,5357908,5357908,"Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga subnuda","Inga","subnuda","SPECIES","ACCEPTED","2016-01-25T00:00:00",55,0,"Sergipe",2015,12,21,"2015-12-21T00:00:00","2018-09-24T19:50:21.214+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036613","50","ASE - Herbário da Universidade Federal de Sergipe","Santo Amaro das Brotas","PA Celso Furtado, Área de reserva legal do assentamento Celso Furtado.","pt","ASE",1275054471,"BRA:UFS:ASE:0000036613","Collection","Santos Neto, AM; Souza, JO; Nunes, SS; Felix, GJ","36613","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 3 metros de altura, frutos verdes.; Mata Atlântica","SOUTH_AMERICA","","Santos Neto, AM","",NA,"","","","","","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","Santo Amaro das Brotas","Sergipe","brazil",3775,"Santo Amaro das Brotas",2806602,-36.979729,-10.770663,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.5259,-37.031,"original coordinates","original coordinates outside municipality original in santo amaro das brotas falls in capela"
