"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identificationQualifier","occurrenceRemarks","identifiedBy","elevation","fieldNotes","elevationAccuracy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","language","preparations","startDayOfYear","verbatimElevation","collectionID","ownerInstitutionCode","individualCount","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","depth","depthAccuracy","scientificNameID","dynamicProperties","vernacularName","eventTime","acceptedNameUsage","verbatimCoordinateSystem","locationID","datasetID","accessRights","identificationID","parentNameUsage","infraspecificEpithet","identificationRemarks","organismID","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Machaerium punctatum",1913592238,-21.411111,-41.081667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.119+0000","2018-09-24T19:59:10.319+0000",207,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,9,11,"2018-09-11T00:00:00","2018-09-17T13:52:49.271+0000","2018-12-10T13:35:52.943+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398064","59","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro  que contorna a faixa leste da mata. Floresta Estacional Semidecidual. Estação Ecológica Estadual de Guaxindiba","RB",1913592238,"urn:catalog:JBRJ:RB:1398064","PhysicalObject","Elenice A. Fortes; Haroldo C. de Lima","RB01398064","RB 775268","JBRJ","cf.","Árvore 8-9 m alt., tronco ramificado  na base, com casca lisa, acinzentada, DAP 14+14,3 cm. Com botões florais verde escuro, indumento fosco. Fotos EAF e HCL.","E.A. Fortes & H.C de Lima",NA,"",NA,"","","","","",NA,"","","",NA,"","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.411111,-41.081667,"original coordinates","original coordinates OK"
"2","Machaerium punctatum",1913592194,-21.401944,-41.082222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.124+0000","2018-09-24T19:59:10.255+0000",207,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,9,12,"2018-09-12T00:00:00","2018-09-17T13:47:17.380+0000","2018-12-10T13:35:52.908+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398066","58","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro  que contorna a faixa leste da mata, próximo à entrada da Trilha da Vera. Floresta Estacional Semidecidual. Estação Ecológica Estadual de Guaxindiba","RB",1913592194,"urn:catalog:JBRJ:RB:1398066","PhysicalObject","Elenice A. Fortes; Haroldo C. de Lima","RB01398066","RB 775270","JBRJ","cf.","Árvore ca. 10 m alt., tronco ramificado na base, com forames, com casca lisa. Flores muito perfumadas, cálice verde; corola verde amarelada, vexilo com estrias nigrescentes. Com frutos. Observou-se insetos forrageando, principalmente abelhas. Amostra banco DNA. Material em álcool. Fotos EAF e HCL.","E.A. Fortes & H.C de Lima",NA,"",NA,"","","","","",NA,"","","",NA,"","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.401944,-41.082222,"original coordinates","original coordinates OK"
"3","Machaerium punctatum",1455706688,-22.981111,-43.044722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:56.335+0000","2018-09-24T19:58:38.976+0000",207,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","2016-05-05T00:00:00","Rio de Janeiro",2016,4,19,"2016-04-19T00:00:00","2017-10-15T12:32:31.000+0000","2018-09-24T19:58:51.617+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1298415","900","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas, Trilha das Andorinhas após o Mirante das Bromélias,","RB",1455706688,"urn:catalog:JBRJ:RB:1298415","PhysicalObject","D.N.S. Machado; L.R. Caires; L.C. de Souza Jr.","RB01298415","RB 725726","JBRJ","","","D.N.S. Machado",196,"Mata Atlântica; Floresta Ombrófila Densa Submontana.",NA,"","","","","",NA,"","","",NA,"","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.981111,-43.044722,"original coordinates","original coordinates outside Brazil"
"4","Machaerium punctatum",1929511146,-21.4097,-41.0825,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:23:37.400+0000","2018-11-18T15:23:37.430+0000",96,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,7,13,"2016-07-13T00:00:00","","2018-12-05T19:43:50.508+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","7b5b1827-58fa-401d-b0e7-56649bf834be","8298","Vascular plants","","E.E.E. Guaxindiba, Estrada da CobiÃ§a, a 13 km da sede de estaÃ§Ã£o. Mata de tabuleiro. EstaÃ§Ã£o EcolÃ³gica Estadual de Guaxindiba","NY",1929511146,"7b5b1827-58fa-401d-b0e7-56649bf834be","PhysicalObject","H. C. de Lima","03148568","","NY","","","",31,"",0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3395036","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","13 Jul 2016",195,"SÃ£o Francisco de Itabapoana","en","sheet",195,"102 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.4097,-41.0825,"original coordinates","original coordinates outside municipality original in  falls in sao francisco de itabapoana"
"5","Machaerium punctatum",1638342387,-21.409722,-41.0825,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.965+0000","2018-11-14T17:20:03.060+0000",124,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","2016-08-01T00:00:00","Rio de Janeiro",2016,7,13,"2016-07-13T00:00:00","2018-11-09T19:18:22.000+0000","2018-12-06T03:12:49.751+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232362","8284","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. E.E.E.Guaxindiba, estrada da Cobiça, a 13 Km da sede de estação.","HUEFS",1638342387,"BRA:UEFS:HUEFS:0000232362","Collection","Lima, H.C.de","232362","","UEFS","","Mata de tabuleiro.","H.C.de Lima",31,"",0,"","","","","",NA,"","pt","",NA,"","","Universidade Estadual de Feira de Santana (UEFS)",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.409722,-41.0825,"original coordinates","original coordinates OK"
"6","Machaerium punctatum",1094927535,-21.393333,-41.086667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.418+0000","2018-11-14T17:19:54.440+0000",124,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Rio de Janeiro",2014,3,21,"2014-03-21T00:00:00","","2018-11-14T17:19:54.457+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211020","7788","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Francisco do Itabapoana","Estação Ecológica Estadual de Guaxindiba, Estrada principal, trecho próximo a segunda porteira.","HUEFS",1094927535,"BRA:UEFS:HUEFS:0000211020","Collection","Lima, H.C.de","211020","","UEFS","","Mata de tabuleiro.","",32,"",0,"","","","","",NA,"","pt","",NA,"","","Universidade Estadual de Feira de Santana (UEFS)",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","São Francisco do Itabapoana","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.393333,-41.086667,"original coordinates","original coordinates outside municipality original in sao francisco do itabapoana falls in sao francisco de itabapoana"
"7","Machaerium punctatum",1090937385,-12.7,-41.333333,"gass84","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.222+0000","2018-10-25T12:33:37.412+0000",124,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","2013-09-01T00:00:00","Bahia",2013,1,28,"2013-01-28T00:00:00","2018-10-11T13:58:28.000+0000","2018-12-09T06:15:21.544+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000020507","20342","HST - Herbário Sérgio Tavares","Chapada da Diamantina","Lençóis/ Andaraí","HST",1090937385,"BRA:UFRPE:HST:0000020507","Collection","M.L.Guedes; Alunos de Microbiologia de Adriana Medeiros","20507","","Universidade Federal Rural de Pernambuco, UFRPE","","Árvore; folhas com folíolos coriáceos, discolores; frutos sâmara.","M.L.Guedes",NA,"",NA,"","","","","",NA,"","pt","",NA,"","","Universidade Federal Rural de Pernambuco, UFRPE",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","Chapada da Diamantina","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.7,-41.333333,"original coordinates","original coordinates outside municipality original in chapada da diamantina falls in andarai"
"8","Machaerium punctatum",1424500807,-11.448333,-41.186667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:00.075+0000","2018-09-24T20:04:13.348+0000",207,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Bahia",2013,3,10,"2013-03-10T00:00:00","2017-10-19T05:26:51.823+0000","2018-12-06T17:01:02.307+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:918766","20577","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bahia","Chapada Diamantina. Piemonte da Chapada Diamantina, Morro do Chapéu, Caminho para Barra II (Barra dos Negros).","RB",1424500807,"urn:catalog:JBRJ:RB:918766","PhysicalObject","M.L. Guedes; P.E.M.A. Silva, Alunos de Botânica III","RB00918766","RB 615460","JBRJ","","Arbusto: Folhas com folíolos cartáceos, discolores. Frutos imaturos verde-castanhos.","M.L. Guedes",1075,"Caatinga/Cerrado.",NA,"","","","","",NA,"","","",NA,"","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","Bahia","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.448333,-41.186667,"original coordinates","original coordinates outside municipality original in bahia falls in morro do chapeu"
"9","Machaerium punctatum",1424409377,-19.278889,-43.637222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:06.439+0000","2018-09-24T20:03:23.439+0000",207,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","none","Minas Gerais",2011,9,3,"2011-09-03T00:00:00","2017-11-19T08:46:21.536+0000","2018-12-06T17:00:07.073+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:707680","245","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana do Riacho","Serra  do  Cipó.  Estrada  de  terra  que  liga  Serra  do  Cipó  (cardeal  Mota)  a  Santana  do  Riacho;  1,4  km  após  a  ponte  de  ferro.  .","RB",1424409377,"urn:catalog:JBRJ:RB:707680","PhysicalObject","C.M. Siniscachi; et al.","RB00707680","RB 545751","JBRJ","","Liana sobre árvore. Ramos acinzentados, lisos, com lenticelas. Folhas verdes- claras, brilhantees, tornando-se muito mais escuras com o tempo. Raques amareladas. Inflorescencia densiflora, floras muito odríferas, atraindo muitas abelhas. Cáliceverde amarronzado; pétalas verde-amareladas, estandarte com estrias marrom-escuras","F.L.R. Filardi",733,"Margem da estrada em mancha de mata semidecidua no cerrado",NA,"","","","","",NA,"","","",NA,"","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.278889,-43.637222,"original coordinates","original coordinates OK"
"10","Machaerium punctatum",1077234059,-14.569722,-42.466389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:41.919+0000","2018-12-03T16:16:03.885+0000",122,"none","PRESERVED_SPECIMEN",5355098,6,7707728,220,1370,5386,2959589,5355098,5355098,"Machaerium punctatum Pers.","Machaerium punctatum Pers.","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium punctatum","Machaerium","punctatum","SPECIES","ACCEPTED","2010-02-01T00:00:00","Bahia",2009,12,11,"2009-12-11T00:00:00","2018-08-28T19:06:56.000+0000","2018-12-06T14:16:35.942+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000093334","406","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Lagoa da Vereda","ALCB",1077234059,"BRA:UFBA:ALCB:0000093334","Collection","Gomes, FS; Guedes, ML; Melo, E; et al.","93334","","Universidade Federal da Bahia (UFBA)","","ca. 5 m alt. Folhas com folíolos cartáceos, discolores, com indumento na face abaxial. Frutos sâmaras, imaturos, verdes.","Guedes, ML; Gomes, FS",738,"",0,"SOUTH_AMERICA","","","","",NA,"","pt","",NA,"","","Universidade Federal da Bahia (UFBA)",NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.569722,-42.466389,"original coordinates","original coordinates OK"
