"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","modified","identificationQualifier","continent","coordinateUncertaintyInMeters","references","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","eventRemarks","higherClassification","higherGeography","georeferencedDate","identificationRemarks","fieldNumber","organismID","datasetID","accessRights","verbatimElevation","taxonRemarks","verbatimCoordinateSystem","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Dalbergia brasiliensis",1944854913,-23.536666,-46.231666,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.302+0000","2018-11-23T18:21:45.337+0000",123,"none","PRESERVED_SPECIMEN",1,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","none",741,0,"São Paulo",2017,1,5,"2017-01-05T00:00:00","2018-11-23T18:23:03.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105402","1272","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MOJI DAS CRUZES","Próximo à divisa com Suzano. Margem do rio Jundiaí.","pt","CEN",1944854913,"BRA:Cenargen:CEN:0000105402","Collection","Exsicatas","Guilherme de M. Antar","105402","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Cálice verde, corola amarela. Pequeno fragmento florestal com mata em estágio inicial de recuperação. Doação Universidade de São Paulo - Herbário SPF.","G. M. Antar","","","","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","MOJI DAS CRUZES","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.536666,-46.231666,"original coordinates","original coordinates outside municipality original in moji das cruzes falls in mogi das cruzes"
"2","Dalbergia brasiliensis",1699872092,-23.536667,-46.231667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:16.233+0000","2018-09-24T19:58:55.642+0000",207,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2017,1,5,"2017-01-05T00:00:00","2018-12-05T23:53:48.515+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1374661","1272","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mogi das Cruzes","Próximo à divisa com Suzano. Margens do Rio Jundiaí","","RB",1699872092,"urn:catalog:JBRJ:RB:1374661","PhysicalObject","","G.M. Antar","RB01374661","JBRJ","","","G.M. Antar","RB 752754","Pequeno fragmento florestal com mata em estágio inicial de recuperação","","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Mogi das Cruzes","São Paulo","brazil",1157,"Mogi das Cruzes",3530607,-46.186298,-23.569535,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.536667,-46.231667,"original coordinates","original coordinates OK"
"3","Dalbergia brasiliensis",1587298372,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.452+0000","2018-10-24T15:38:18.569+0000",121,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2017-07-06T00:00:00",100,0,"Santa Catarina",2017,4,21,"2017-04-21T00:00:00","2018-10-24T15:38:59.928+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054327","14","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Rua Antônio Zendrom. Topo do morro próximo à roça de mandioca.","pt","FURB",1587298372,"BRA:FURB:FURB:0000054327","Collection","","Gebien, W.","54327","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Gebien, W.","","","","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"4","Dalbergia brasiliensis",1423936030,-21.94,-43.763056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:46.181+0000","2018-09-24T19:58:06.730+0000",207,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","none",900,NA,"Minas Gerais",2016,3,19,"2016-03-19T00:00:00","2018-12-06T16:55:39.974+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1190003","2097","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Bárbara do Monte Verde","Estrada de terra para Santa Barbara do Monte Verde.","","RB",1423936030,"urn:catalog:JBRJ:RB:1190003","PhysicalObject","","Neves, D.M.; Bittencourt, P.","RB01190003","JBRJ","","Arvore 8m, foliolos papiraceos, frutos imaturos verde.","","RB 665358","","2017-10-08T22:27:29.140+0000","cf.","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Santa Bárbara do Monte Verde","Minas Gerais","brazil",1717,"Santa Bárbara do Monte Verde",3157278,-43.69529,-21.964268,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.94,-43.763056,"original coordinates","original coordinates OK"
"5","Dalbergia brasiliensis",1801097057,-18.912222,-43.419167,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.467+0000","2017-12-29T14:08:06.584+0000",136,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2016-05-19T00:00:00",719,0,"Minas Gerais",2016,4,10,"2016-04-10T00:00:00","2018-12-08T01:46:24.244+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004781","1950","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","pt","HDJF",1801097057,"BRA:UFVJM:HDJF:0000004781","Collection","","Moreira, SN; Pereira, E","4781","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Fruto Verde imaturo; Remansescente de Cerrado","Moreira, SN","","","2017-12-15T12:55:22.000+0000","","SOUTH_AMERICA",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.912222,-43.419167,"original coordinates","original coordinates OK"
"6","Dalbergia brasiliensis",1226939071,-24.856111,-48.717778,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.774+0000","2018-11-24T08:56:59.927+0000",126,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2015-01-27T00:00:00",870,0,"Paraná",2015,1,19,"2015-01-19T00:00:00","2018-12-07T20:00:35.101+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050009","1857","SPSF - Herbário Dom Bento José Pickel","Adrianópolis","Parque estadual das lauráceas","pt","SPSF",1226939071,"BRA:IF:SPSF:0000050009","Collection","","M.L.Brotto & S.Prado","50009","IF","Instituto Florestal, IF","COLETA: Árvore de 10m de altura; flores amareladas, com odor agradável de intensidade moderada. Flores Ombrófila Densa, vegetação secundária.; GEOGRAFIA: próximo à sede.;","M.L.Brotto","","","2018-11-05T15:53:19.000+0000","","SOUTH_AMERICA",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.856111,-48.717778,"original coordinates","original coordinates OK"
"7","Dalbergia brasiliensis",1423893810,-24.856111,-48.717778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:22.119+0000","2018-09-24T19:57:45.279+0000",207,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2015-01-27T00:00:00",870,NA,"Paraná",2015,1,19,"2015-01-19T00:00:00","2018-12-06T16:55:14.528+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1010863","1857","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Adrianópolis","Parque Estadual das Lauráceas, próximo à sede.","","RB",1423893810,"urn:catalog:JBRJ:RB:1010863","PhysicalObject","","M.L. Brotto; S. Prado","RB01010863","JBRJ","","Árvore de 10m de altura; flores amareladas com odor agradável de intensidade moderada","M.L. Brotto","RB 632235","Floresta Ombrófila Densa, vegetação secundária","","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.856111,-48.717778,"original coordinates","original coordinates OK"
"8","Dalbergia brasiliensis",1077424692,-27.5375,-49.316667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.786+0000","2018-10-24T15:38:15.513+0000",121,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2015-02-05T00:00:00",847,0,"Santa Catarina",2015,2,5,"2015-02-05T00:00:00","2018-12-06T14:18:07.225+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045633","1053","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","Rio do Meio.","pt","FURB",1077424692,"BRA:FURB:FURB:0000045633","Collection","","Oliveira, A.A. de","45633","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 345 /L/17","Oliveira, AA de","","","2018-10-11T17:20:10.000+0000","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.5375,-49.316667,"original coordinates","original coordinates OK"
"9","Dalbergia brasiliensis",1077425701,-27.090278,-49.590555,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.320+0000","2018-10-24T15:38:15.943+0000",121,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2015-03-11T00:00:00",792,0,"Santa Catarina",2015,3,11,"2015-03-11T00:00:00","2018-12-06T14:18:07.672+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046612","1303","FURB - Herbário Dr. Roberto Miguel Klein","Rio do Sul","Mirador.","pt","FURB",1077425701,"BRA:FURB:FURB:0000046612","Collection","","Oliveira, A.A. de","46612","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 573 /N/28","Oliveira, AA de","","","2018-10-11T17:20:10.000+0000","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Rio do Sul","Santa Catarina","brazil",617,"Rio do Sul",4214805,-49.629696,-27.195941,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.090278,-49.590555,"original coordinates","original coordinates OK"
"10","Dalbergia brasiliensis",1095182339,-27.116111,-49.208889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.639+0000","2018-10-24T15:38:16.033+0000",121,"none","PRESERVED_SPECIMEN",NA,2968571,6,7707728,220,1370,5386,2968358,2968571,2968571,"Dalbergia brasiliensis Vogel","Dalbergia brasiliensis Vogel","Plantae","Tracheophyta","Fabales","Fabaceae","Dalbergia","Dalbergia brasiliensis","Dalbergia","brasiliensis","SPECIES","ACCEPTED","2015-04-06T00:00:00",651,0,"Santa Catarina",2015,4,6,"2015-04-06T00:00:00","2018-10-24T15:38:51.780+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000047221","129","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","pt","FURB",1095182339,"BRA:FURB:FURB:0000047221","Collection","","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","47221","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Projeto Restaurar","Seubert, RC","","","","","",NA,"","","","","","","",NA,NA,"","","","","","","","",NA,"","","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.116111,-49.208889,"original coordinates","original coordinates OK"
