"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","otherCatalogNumbers","continent","identifiedBy","elevation","elevationAccuracy","fieldNotes","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","habitat","institutionID","county","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","higherGeography","higherClassification","verbatimElevation","georeferencedDate","typeStatus","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Dipteryx lacunifera",1424291455,-9.190555,-44.534444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.876+0000","2018-09-24T20:02:10.158+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-06T16:58:56.464+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580912","12","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Corrente dos Matões.","","RB",1424291455,"urn:catalog:JBRJ:RB:580912","PhysicalObject","","Ribeiro, F.S. de","RB00580912","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2017-10-19T06:43:51.665+0000","RB 492506","","",340,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.190555,-44.534444,"original coordinates","original coordinates OK"
"12","Dipteryx lacunifera",1303590021,-9.174722,-44.555278,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.803+0000","2018-10-24T15:38:29.359+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2009-08-17T00:00:00","Piauí",2009,1,25,"2009-01-25T00:00:00","2018-12-07T20:27:27.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000025579","28","TEPB - Herbário Graziela Barroso","Bom Jesus","São Gonçalo","pt","TEPB",1303590021,"BRA:UFPI:TEPB:0000025579","Collection","","Ribeiro, F. S. de C.","25579","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, Flor branca, substrato latossolo amarelo, fruto comestível e medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Fava- de-morcego ou Castanha -do - Gurguéia","2018-10-08T19:10:55.000+0000","","","Mansano, V. F.",322,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.174722,-44.555278,"original coordinates","original coordinates OK"
"13","Dipteryx lacunifera",1094867537,-9.189722,-44.237222,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.650+0000","2018-11-14T17:19:22.655+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-11-14T17:19:22.663+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000150275","17","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Bom Jesus","Pati.","pt","HUEFS",1094867537,"BRA:UEFS:HUEFS:0000150275","Collection","","Ribeiro, F.S.de","150275","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","C.Carvalho",324,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.189722,-44.237222,"original coordinates","original coordinates OK"
"14","Dipteryx lacunifera",1424291467,-9.191111,-44.223333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.882+0000","2018-09-24T20:02:10.257+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-06T16:58:56.132+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580929","19","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Porteiras.","","RB",1424291467,"urn:catalog:JBRJ:RB:580929","PhysicalObject","","Ribeiro, F.S. de","RB00580929","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:22:19.897+0000","RB 492516","","CCARVALHO",350,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.191111,-44.223333,"original coordinates","original coordinates OK"
"15","Dipteryx lacunifera",1094867528,-9.1625,-44.579444,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.614+0000","2018-11-14T17:19:22.622+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2009,1,25,"2009-01-25T00:00:00","2018-11-14T17:19:22.632+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000150273","14","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Bom Jesus","Estreito.","pt","HUEFS",1094867528,"BRA:UEFS:HUEFS:0000150273","Collection","","Ribeiro, F.S.de","150273","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","C.Carvalho",323,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.1625,-44.579444,"original coordinates","original coordinates OK"
"16","Dipteryx lacunifera",1094867522,-8.441667,-43.871944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.578+0000","2018-11-14T17:19:22.589+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2017-06-01T00:00:00","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-11-14T17:19:22.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000150281","24","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alvorada do Gurguéia","Base Física da Embrapa.","pt","HUEFS",1094867522,"BRA:UEFS:HUEFS:0000150281","Collection","","Ribeiro, F.S.de","150281","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","","","","C.Carvalho",255,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Alvorada do Gurguéia","Piauí","brazil",4188,"Alvorada do Gurguéia",2200459,-43.96835,-8.456066,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.441667,-43.871944,"original coordinates","original coordinates OK"
"17","Dipteryx lacunifera",1424291496,-8.711111,-44.253333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.888+0000","2018-09-24T20:02:10.184+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-06T16:58:56.138+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580935","23","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Palmeirais","Boa Sorte.","","RB",1424291496,"urn:catalog:JBRJ:RB:580935","PhysicalObject","","Ribeiro, F.S. de","RB00580935","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2018-04-04T09:40:58.658+0000","RB 492522","","CCARVALHO",293,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Palmeirais","Piauí","brazil",4913,"Palmeirais",2207504,-42.955331,-5.882926,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.711111,-44.253333,"original coordinates","original coordinates outside municipality original in palmeirais falls in palmeira do piaui"
"18","Dipteryx lacunifera",1077577375,-9.200556,-44.2325,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.453+0000","2018-08-03T12:05:10.089+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-09T10:54:47.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084144","09","IPA - Herbário - IPA Dárdano de Andrade Lima","Bom Jesus","Pati.","pt","IPA",1077577375,"BRA:IPA:IPA:0000084144","Collection","","Ribeiro, F.S.","84144","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestível e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",333,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.200556,-44.2325,"original coordinates","original coordinates OK"
"19","Dipteryx lacunifera",1424291488,-9.313889,-44.523611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.905+0000","2018-09-24T20:02:10.188+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-06T16:58:56.178+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580945","27","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Serra do Quilombo.","","RB",1424291488,"urn:catalog:JBRJ:RB:580945","PhysicalObject","","Ribeiro, F.S. de","RB00580945","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","2017-10-19T04:25:14.160+0000","RB 492531","","",320,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.313889,-44.523611,"original coordinates","original coordinates OK"
"20","Dipteryx lacunifera",1077577404,-9.185278,-44.242778,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.425+0000","2018-08-03T12:05:10.093+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-09T10:54:47.075+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084142","07","IPA - Herbário - IPA Dárdano de Andrade Lima","Bom Jesus","Pati.","pt","IPA",1077577404,"BRA:IPA:IPA:0000084142","Collection","","Ribeiro, F.S.","84142","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestível e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",341,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.185278,-44.242778,"original coordinates","original coordinates OK"
"21","Dipteryx lacunifera",1303590020,-9.200833,-44.232222,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.785+0000","2018-10-24T15:38:29.363+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2009-08-17T00:00:00","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-07T20:27:27.710+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000025563","8","TEPB - Herbário Graziela Barroso","Bom Jesus","Pati","pt","TEPB",1303590020,"BRA:UFPI:TEPB:0000025563","Collection","","Ribeiro, F. S. de C.","25563","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, Flor branca, substrato latossolo amarelo, fruto comestível e medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Fava- de-morcego ou Castanha -do - Gurguéia","2018-10-08T19:10:55.000+0000","","","Mansano, V. F.",329,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.200833,-44.232222,"original coordinates","original coordinates OK"
"22","Dipteryx lacunifera",1424291497,-9.200833,-44.232222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.887+0000","2018-09-24T20:02:10.130+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-06T16:58:56.141+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580901","08","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Pati.","","RB",1424291497,"urn:catalog:JBRJ:RB:580901","PhysicalObject","","Ribeiro, F.S. de","RB00580901","JBRJ","","Arbusto, flor branca, fruto comestívle e medicinal.","2018-04-04T09:40:55.342+0000","RB 492498","","CCARVALHO",329,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.200833,-44.232222,"original coordinates","original coordinates OK"
"23","Dipteryx lacunifera",1303590019,-8.441389,-43.871944,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:16.787+0000","2018-10-24T15:38:29.287+0000",124,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","2009-08-17T00:00:00","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-07T20:27:27.655+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000025560","2","TEPB - Herbário Graziela Barroso","Alvorada do Gurguéia","Base física da Embrapa","pt","TEPB",1303590019,"BRA:UFPI:TEPB:0000025560","Collection","","Ribeiro, F. S. de C.","25560","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, Flor branca, substrato latossolo amarelo, fruto comestível e medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Fava- de-morcego ou Castanha -do - Gurguéia","2018-10-08T19:10:55.000+0000","","","Mansano, V. F.",251,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Alvorada do Gurguéia","Piauí","brazil",4188,"Alvorada do Gurguéia",2200459,-43.96835,-8.456066,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.441389,-43.871944,"original coordinates","original coordinates OK"
"24","Dipteryx lacunifera",1077577363,-9.190833,-44.228611,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.449+0000","2018-08-03T12:05:10.028+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,24,"2009-01-24T00:00:00","2018-12-09T10:54:47.141+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084153","21","IPA - Herbário - IPA Dárdano de Andrade Lima","Bom Jesus","Porteiras.","pt","IPA",1077577363,"BRA:IPA:IPA:0000084153","Collection","","Ribeiro, F.S.","84153","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestível e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",332,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.190833,-44.228611,"original coordinates","original coordinates OK"
"25","Dipteryx lacunifera",1424291513,-9.151944,-44.625833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:54.883+0000","2018-09-24T20:02:10.249+0000",207,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,25,"2009-01-25T00:00:00","2018-12-06T16:58:56.456+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:580924","16","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jesus","Escalvado.","","RB",1424291513,"urn:catalog:JBRJ:RB:580924","PhysicalObject","","Ribeiro, F.S. de","RB00580924","JBRJ","","Arbusto, flor branca, substrato, fruto comestível medicinal","","RB 492511","","",341,NA,"Cerrado. Substrato latossolo amarelo","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.151944,-44.625833,"original coordinates","original coordinates OK"
"26","Dipteryx lacunifera",1077577390,-8.441389,-43.871944,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:07.423+0000","2018-08-03T12:05:10.073+0000",130,"none","PRESERVED_SPECIMEN",NA,2947135,6,7707728,220,1370,5386,2947121,2947135,2947135,"Dipteryx lacunifera Ducke","Dipteryx lacunifera Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Dipteryx","Dipteryx lacunifera","Dipteryx","lacunifera","SPECIES","ACCEPTED","none","Piauí",2009,1,23,"2009-01-23T00:00:00","2018-12-09T10:54:47.153+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000084140","02","IPA - Herbário - IPA Dárdano de Andrade Lima","Alvorada do Gurguéia","Base fixa da Embrapa.","pt","IPA",1077577390,"BRA:IPA:IPA:0000084140","Collection","","Ribeiro, F.S.","84140","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Arbusto, flor branca, substrato latossolo amarelo, fruto comestivel e medicinal.","2018-07-10T14:15:42.000+0000","","SOUTH_AMERICA","",251,0,"","","",NA,"","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"Alvorada do Gurguéia","Piauí","brazil",4188,"Alvorada do Gurguéia",2200459,-43.96835,-8.456066,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.441389,-43.871944,"original coordinates","original coordinates OK"
