"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","verbatimElevation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","rights","georeferencedDate","higherGeography","identificationQualifier","higherClassification","habitat","verbatimCoordinateSystem","eventRemarks","fieldNumber","verbatimLocality","dynamicProperties","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Copaifera marginata",1291007387,-17.749444,-54.753889,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.965+0000","2018-11-24T08:57:00.061+0000",126,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2016-05-28T00:00:00",475,0,"SOUTH_AMERICA","São Paulo",2016,5,7,"2016-05-07T00:00:00","2018-11-05T15:53:16.000+0000","2018-12-09T19:42:09.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050527","399","SPSF - Herbário Dom Bento José Pickel","Araraquara","Cerradão","pt","SPSF",1291007387,"BRA:IF:SPSF:0000050527","Collection","A.Maruyama & L.A. Oiveira","50527","IF","Instituto Florestal, IF","COLETA: Arbusto ca. 2,5m de alt. Frutos vermelhos, botões florais imaturos.;","A.Maruyama",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Araraquara","São Paulo","brazil",1780,"Araraquara",3503208,-48.181075,-21.791286,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-17.749444,-54.753889,"original coordinates","original coordinates outside municipality original in araraquara falls in pedro gomes"
"2","Copaifera marginata",1316180968,-10.636944,-46.25,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.797+0000","2018-11-14T17:19:59.827+0000",124,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","none",641,0,"","Tocantins",2015,2,1,"2015-02-01T00:00:00","2018-11-09T19:15:14.000+0000","2018-12-09T14:26:05.686+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000224105","777","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mateiros","Estação Ecológica Serra Geral do Tocantis. Estrada alternativa Mateiros-Dianópoli, por dentro da estação ecológica.","pt","HUEFS",1316180968,"BRA:UEFS:HUEFS:0000224105","Collection","Antar, G.M.","224105","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo cerrado.","",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.636944,-46.25,"original coordinates","original coordinates OK"
"3","Copaifera marginata",1829092177,-10.413611,-46.491111,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.492+0000","2018-09-25T14:05:54.851+0000",126,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2014-10-01T00:00:00",492,0,"","Tocantins",2014,9,18,"2014-09-18T00:00:00","","2018-09-25T14:05:54.863+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220162","501","SPF - Herbário da Universidade de São Paulo","Mateiros","","pt","SPF",1829092177,"BRA:USP:SPF:0000220162","Collection","Antar, GM","220162","USP","Universidade de São Paulo, USP","","Antar, GM",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.413611,-46.491111,"original coordinates","original coordinates OK"
"4","Copaifera marginata",1087724553,-9.110833,-45.929722,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.619+0000","2018-03-06T11:59:26.647+0000",127,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","none",282,0,"","Maranhão",2013,5,8,"2013-05-08T00:00:00","2018-03-02T17:28:49.000+0000","2018-12-08T13:06:12.602+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000004083","752","SLUI - Herbário Rosa Mochel","Alto Parnaíba","","pt","SLUI",1087724553,"BRA:UEMA:SLUI:0000004083","Collection","V. Ariati","4083","UEMA","Universidade Estadual do Maranhão (UEMA)","","",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Alto Parnaíba","Maranhão","brazil",3999,"Alto Parnaíba",2100501,-46.212805,-9.509477,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-9.110833,-45.929722,"original coordinates","original coordinates OK"
"5","Copaifera marginata",1226940634,-10.705278,-47.495556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.062+0000","2018-11-14T17:19:58.070+0000",124,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2016-05-01T00:00:00",360,0,"","Tocantins",2012,11,28,"2012-11-28T00:00:00","2018-11-09T19:15:14.000+0000","2018-12-07T20:00:36.356+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000219487","6555","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ponte Alta do Tocantins","","pt","HUEFS",1226940634,"BRA:UEFS:HUEFS:0000219487","Collection","Fonseca, M.L.","219487","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado com manchas de campo (predomínio de gramíneas).","L.P.Queiroz",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.705278,-47.495556,"original coordinates","original coordinates OK"
"6","Copaifera marginata",1272062807,-11.240556,-47.903056,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:05.708+0000","2018-09-10T18:28:49.143+0000",135,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2015-01-01T00:00:00",436,0,"SOUTH_AMERICA","Tocantins",2011,10,20,"2011-10-20T00:00:00","2018-08-17T14:52:28.000+0000","2018-12-07T13:04:19.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000028442","44","HEPH - Herbário Ezechias Paulo Heringer","Ponte Alta do Tocantins","Estação Ecológica Serra Geral do Tocantins. Próximo ao Riacho da Muriçoca/ Serra da Muriçoca.","pt","HEPH",1272062807,"BRA:JBB:HEPH:0000028442","Collection","Barbosa-Silva, D; et al.","28442","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto com 1 m; flor Rosa com manchas brancas;; Cerrado típico; Solo Areia quartizoza; Relevo Plano","Antar, GM",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.240556,-47.903056,"original coordinates","original coordinates outside municipality original in ponte alta do tocantins falls in santa rosa do tocantins"
"7","Copaifera marginata",1213620454,-15.901111,-51.557222,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:11.223+0000","2018-01-05T18:34:41.833+0000",114,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2010-05-15T00:00:00",9999,0,"SOUTH_AMERICA","Goiás",2010,5,15,"2010-05-15T00:00:00","","2018-07-08T01:32:42.883+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000163938","446","UB - Herbário da Universidade de Brasília","Montes Claros de Goiás","Fazenda Vereda","pt","UB",1213620454,"BRA:UnB:UB:0000163938","Collection","Zanatta, MRV; Faria, JEQ; Oliveira, DR","163938","UnB","Universidade de Brasília (UnB)","Muda de árvore ou Subarbusto. Folhas novas avermelhadas.; Cerrado denso.","Zanatta, MRV",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Montes Claros de Goiás","Goiás","brazil",3083,"Montes Claros de Goiás",5213707,-51.580081,-15.914257,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.901111,-51.557222,"original coordinates","original coordinates OK"
"8","Copaifera marginata",1094874701,-10.593611,-46.215278,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:27.397+0000","2018-11-14T17:19:27.411+0000",124,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","2010-06-01T00:00:00",626,0,"","Tocantins",2009,11,11,"2009-11-11T00:00:00","","2018-11-14T17:19:27.440+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000157575","7223","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mateiros","Ca. 33 Km de Mateiros.","pt","HUEFS",1094874701,"BRA:UEFS:HUEFS:0000157575","Collection","Melo, E.","157575","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","L.P.de Queiroz",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.593611,-46.215278,"original coordinates","original coordinates OK"
"9","Copaifera marginata",1077302963,-9.819417,-55.819278,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:46.164+0000","2018-11-24T12:22:46.179+0000",125,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","none",NA,NA,"","Mato Grosso",2009,11,10,"2009-11-10T00:00:00","2018-11-16T16:26:44.000+0000","2018-12-06T14:17:06.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000000721","","CNMT - Herbário Centro Norte Mato Grossense","Poconé","Bahia do Campo - DNSA Chumbo. Cuiabá-Tangará daSerra, a 7km.","pt","CNMT",1077302963,"BRA:UFMT:CNMT:0000000721","Collection","Ribas, H.","721","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","","",NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","Poconé","Mato Grosso","brazil",2939,"Poconé",5106505,-56.948818,-16.785644,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.819417,-55.819278,"original coordinates","original coordinates outside municipality original in pocone falls in carlinda"
"10","Copaifera marginata",1095243977,-13.013333,-48.141388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:26.922+0000","2018-11-23T18:21:27.133+0000",123,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","none",300,0,"","Tocantins",2008,1,24,"2008-01-24T00:00:00","","2018-11-23T18:22:38.716+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000068420","12862","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Margem direita do rio Tocantins, cerca de 500 m a leste da balsa do Coronel.","pt","CEN",1095243977,"BRA:Cenargen:CEN:0000068420","Collection","Glocimar Pereira-Silva","68420","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Botões florais verde. Área de influência indireta.","B. M. T. Walter",4,"Exsicatas","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-13.013333,-48.141388,"original coordinates","original coordinates OK"
"11","Copaifera marginata",1095247500,-13.074166,-48.231388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:28.659+0000","2018-11-23T18:21:28.931+0000",123,"none","PRESERVED_SPECIMEN",2978195,6,7707728,220,1370,5386,2978115,2978195,2978195,"Copaifera marginata Benth.","Copaifera marginata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera marginata","Copaifera","marginata","SPECIES","ACCEPTED","none",1173,0,"","Tocantins",2008,2,28,"2008-02-28T00:00:00","","2018-11-23T18:22:41.485+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000072315","97","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PALMEIROPOLIS","Fazenda do Sr. Antonio da Silva Arruda, torre 98.","pt","CEN",1095247500,"BRA:Cenargen:CEN:0000072315","Collection","João Benedito Pereira","72315","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Botões florais verde.","J. B. Pereira",4,"Exsicatas","","","","","","",NA,"",NA,"","",NA,"","","","","",NA,"","","","",NA,"","","",NA,"","","PALMEIROPOLIS","Tocantins","brazil",3457,"Palmeirópolis",1715754,-48.348528,-13.01946,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-13.074166,-48.231388,"original coordinates","original coordinates OK"
