"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","verbatimElevation","georeferencedDate","georeferenceProtocol","georeferenceSources","typeStatus","higherGeography","dynamicProperties","higherClassification","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Inga vulpina",1931786833,-25.411,-49.2488,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:25.160+0000","2018-10-25T12:35:03.226+0000",123,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2018-09-20T00:00:00",914,0,"Paraná",2018,9,20,"2018-09-20T00:00:00","2018-10-16T19:23:05.000+0000","2018-12-07T06:15:09.302+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000017251","562","EFC - Herbário Escola de Florestas Curitiba","Curitiba","UFPR Agrárias","pt","EFC",1931786833,"BRA:UFPR:EFC:0000017251","Collection","Dall Agnol, R.T.","17251","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore, 2m, flores muito atrativas para insetos, estames rubros. Cultivada","Schimelpfeng, L.C.T.","","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.411,-49.2488,"original coordinates","original coordinates OK"
"2","Inga vulpina",1853943286,-20.286444,-43.461528,"gass84,iddatunl","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.391+0000","2018-07-04T12:04:35.348+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2018-06-01T00:00:00",729,0,"Minas Gerais",2017,8,23,"2017-08-23T00:00:00","","2018-07-07T02:10:09.150+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000190650","001","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Estrada Vila Samarco, Estrada de terra para Vila Samarco","pt","BHCB",1853943286,"BRA:UFMG:BHCB:0000190650","Collection","Vieira, KIC; Resende, HC; Werneck, HA","190650","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Individuo com nº de ponto 012 - ID: RD 004","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.286444,-43.461528,"original coordinates","original coordinates outside municipality original in mariana falls in ouro preto"
"3","Inga vulpina",1587292419,-20.170833,-43.440833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.454+0000","2018-02-15T05:17:53.439+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2017-09-11T00:00:00",919,0,"Minas Gerais",2016,3,16,"2016-03-16T00:00:00","","2018-07-07T03:33:37.499+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186682","1070","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","","pt","BHCB",1587292419,"BRA:UFMG:BHCB:0000186682","Collection","Gontijo, FD; Tameirão Neto, E","186682","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.170833,-43.440833,"original coordinates","original coordinates OK"
"4","Inga vulpina",1438023161,-20.166667,-43.589722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.993+0000","2018-02-15T05:17:52.634+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","none",1166,0,"Minas Gerais",2016,12,8,"2016-12-08T00:00:00","2018-01-16T21:09:16.000+0000","2018-12-06T19:16:30.666+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184264","1301","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","RPPN Capivari I","pt","BHCB",1438023161,"BRA:UFMG:BHCB:0000184264","Collection","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","184264","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.166667,-43.589722,"original coordinates","original coordinates OK"
"5","Inga vulpina",1303588210,-20.228611,-43.848611,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.909+0000","2018-02-15T05:17:50.621+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"Minas Gerais",2015,8,20,"2015-08-20T00:00:00","2018-01-16T21:09:16.000+0000","2018-12-07T20:27:26.673+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178666","665","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Cata Branca","pt","BHCB",1303588210,"BRA:UFMG:BHCB:0000178666","Collection","Paiva, JAM; Tomich, S; Nascimento, L","178666","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.228611,-43.848611,"original coordinates","original coordinates OK"
"6","Inga vulpina",1143431671,-21.724942,-44.982678,"gass84,iddatunl","5bad80c7-8b9e-448a-84fe-df70288f16ac","d07d294b-8ae1-48ab-94e2-f7caae47707d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.171+0000","2018-11-23T15:39:28.263+0000",129,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2015-09-01T00:00:00",1400,0,"Minas Gerais",2015,9,6,"2015-09-06T00:00:00","","2018-11-23T15:39:31.627+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUSC - Herbário Unisanta","BRA:UNISANTA:HUSC:0000010792","1214","HUSC - Herbário Unisanta","São Thomé das Letras","Parque Municipal Antônio Rosa.","pt","HUSC",1143431671,"BRA:UNISANTA:HUSC:0000010792","Collection","Sampaio, P.S.P.; Sampaio, A.F.P.","10792","UNISANTA","Universidade Santa Cecília (UNISANTA)","Arvoreta 2m com flores rosa.; Transição Floresta Estacional Semidecidua Montana para o Campo rupestre.","Sampaio, P.S.P.","","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","São Thomé das Letras","Minas Gerais","brazil",1801,"São Thomé das Letras",3165206,-44.964472,-21.733926,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.724942,-44.982678,"original coordinates","original coordinates OK"
"7","Inga vulpina",1303588311,-20.197222,-43.605,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.937+0000","2018-02-15T05:17:50.569+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"Minas Gerais",2015,9,24,"2015-09-24T00:00:00","2018-01-16T21:09:16.000+0000","2018-12-07T20:27:26.672+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178780","779","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","RPPN Capanema","pt","BHCB",1303588311,"BRA:UFMG:BHCB:0000178780","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","178780","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.197222,-43.605,"original coordinates","original coordinates outside municipality original in ouro preto falls in santa barbara"
"8","Inga vulpina",1303588610,-21.6425,-43.663056,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.084+0000","2018-02-15T05:17:50.821+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"Minas Gerais",2015,10,7,"2015-10-07T00:00:00","2018-01-16T21:09:16.000+0000","2018-12-07T20:27:26.906+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000179125","2669","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Capivari II","pt","BHCB",1303588610,"BRA:UFMG:BHCB:0000179125","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","179125","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.6425,-43.663056,"original coordinates","original coordinates outside municipality original in itabirito falls in juiz de fora"
"9","Inga vulpina",1587292099,-19.353228,-43.292369,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.250+0000","2018-02-15T05:17:52.940+0000",121,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","2015-05-22T00:00:00",864,0,"Minas Gerais",2014,8,25,"2014-08-25T00:00:00","","2018-07-07T03:33:37.502+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185870","884","BHCB - Herbário da Universidade Federal de Minas Gerais","Itambé do Mato Dentro","","pt","BHCB",1587292099,"BRA:UFMG:BHCB:0000185870","Collection","Gontijo, FD; Tameirão Neto, E; Souza, DT","185870","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.353228,-43.292369,"original coordinates","original coordinates OK"
"10","Inga vulpina",1423898631,-20.372222,-43.496667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:33.999+0000","2018-09-24T19:57:47.866+0000",207,"none","PRESERVED_SPECIMEN",5357563,6,7707728,220,1370,5386,2965936,5357563,5357563,"Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga vulpina","Inga","vulpina","SPECIES","ACCEPTED","none",1350,NA,"Minas Gerais",2014,9,16,"2014-09-16T00:00:00","2017-10-14T02:46:45.587+0000","2018-12-06T16:55:18.198+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1051855","10386","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ouro Preto","Área de Proteção Ambiental das Andorinhas, Morro de São Sebastião.","","RB",1423898631,"urn:catalog:JBRJ:RB:1051855","PhysicalObject","J.A. Lombardi; L. Biral; M.N. Saka; C.E. Casella","RB01051855","JBRJ","","Arvoreta ca. 3m, folíolos papiráceos, cálice verde, filetes rosados de ápice branco","H.C. Lima","","RB 638158","Mata mesófila perturbada, cerrado e campo rupestre sobre afloramento rochoso","","","","","",NA,"","",NA,"",NA,"","",NA,"",NA,"","","","","","","","","",NA,"","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.372222,-43.496667,"original coordinates","original coordinates OK"
