"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","otherCatalogNumbers","individualCount","preparations","fieldNotes","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","associatedOccurrences","rights","infraspecificEpithet","habitat","georeferenceSources","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","higherGeography","taxonRemarks","georeferencedDate","verbatimElevation","identificationRemarks","identificationID","fieldNumber","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Abarema cochleata",1090153200,-0.756331,-48.51545,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.541+0000","2018-10-25T12:35:42.935+0000",130,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",4,0,"Pará",2017,9,19,"2017-09-19T00:00:00","2018-10-16T18:33:00.000+0000","2018-12-08T04:39:58.123+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002760","2076","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Salvaterra","pt","MFS",1090153200,"BRA:UEPA:MFS:0000002760","Collection","Lucas, F.C.A.","002760","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 5m de altura com inflorencência creme","Silva, CAS da","","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Salvaterra","Pará","brazil",5524,"Salvaterra",1506302,-48.603003,-0.798673,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-0.756331,-48.51545,"original coordinates","original coordinates OK"
"2","Abarema cochleata",1801352789,-1.014367,-48.962517,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:12.314+0000","2018-10-25T12:35:44.221+0000",130,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",9999,0,"Pará",2017,9,18,"2017-09-18T00:00:00","2018-10-16T18:33:00.000+0000","2018-12-08T01:46:37.797+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000007508","2001","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Cachoeira do Arari","pt","MFS",1801352789,"BRA:UEPA:MFS:0000007508","Collection","Lucas, F.C.A.","007508","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 4 m de altura com botões florais esverdiado.","","Ilha do Marajó","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Cachoeira do Arari","Pará","brazil",5517,"Cachoeira do Arari",1502004,-48.88309,-0.863342,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.014367,-48.962517,"original coordinates","original coordinates OK"
"3","Abarema cochleata",1455707923,-1.067778,-48.02,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:57.206+0000","2018-09-24T19:58:39.733+0000",207,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","2015-05-20T00:00:00",NA,NA,"Pará",2015,5,20,"2015-05-20T00:00:00","2017-04-03T13:27:37.000+0000","2018-09-24T19:58:52.636+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1302262","1045","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bujaru","","RB",1455707923,"urn:catalog:JBRJ:RB:1302262","PhysicalObject","E.D. Cruz; M.V.F. da Silva","RB01302262","JBRJ","","","","Área do Bujaru","RB 726689",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Bujaru","Pará","brazil",5471,"Bujaru",1501907,-48.091894,-1.632287,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.067778,-48.02,"original coordinates","original coordinates outside municipality original in bujaru falls in vigia"
"4","Abarema cochleata",1587327368,-1.611389,-48.02,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.103+0000","2018-11-23T18:21:40.281+0000",123,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",NA,NA,"Pará",2015,5,20,"2015-05-20T00:00:00","","2018-11-23T18:22:57.344+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095868","1045","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BUJARU","pt","CEN",1587327368,"BRA:Cenargen:CEN:0000095868","Collection","Eniel David Cruz","95868","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","DAP=17,8cm; AC=5m; AT=10m. Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 194331.","","Área do Bujaru","",1,"Exsicatas","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","BUJARU","Pará","brazil",5471,"Bujaru",1501907,-48.091894,-1.632287,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.611389,-48.02,"original coordinates","original coordinates OK"
"5","Abarema cochleata",1671186608,-2.663056,-42.831111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:14.005+0000","2018-09-24T19:58:53.512+0000",207,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",18,NA,"Maranhão",2015,5,19,"2015-05-19T00:00:00","2017-10-15T15:00:48.102+0000","2018-12-06T15:03:57.993+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1371033","3228","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barreirinhas","","RB",1671186608,"urn:catalog:JBRJ:RB:1371033","PhysicalObject","N.F.O. Mota; A.K. Kock; M.N.C. Bastos","RB01371033","JBRJ","","","","PARNA dos Lençóis Maranhenses, povoado do Mato Fome. Em frente à casa da Dona Graça","RB 749424",NA,"","Cerrado","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Barreirinhas","Maranhão","brazil",5391,"Barreirinhas",2101707,-42.91045,-2.839903,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.663056,-42.831111,"original coordinates","original coordinates OK"
"6","Abarema cochleata",1837387737,-3.325911,-55.643064,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.912+0000","2018-08-03T12:06:31.785+0000",127,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","2017-02-01T00:00:00",0,0,"Pará",2015,10,28,"2015-10-28T00:00:00","2018-07-19T12:34:35.000+0000","2018-12-08T03:39:45.833+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000016140","78","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Belterra","pt","EAFM",1837387737,"BRA:IFAM - CMZL:EAFM:0000016140","Collection","Alves, R.P.; Levis, C.; Ferreira, M.J. & Brasil, I.","16140","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Floresta de mata alta ; HA","Ramos, J.; Alves, R.P.; Levis, C.","FLONA Tapajós, São João","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.325911,-55.643064,"original coordinates","original coordinates outside municipality original in belterra falls in aveiro"
"7","Abarema cochleata",1913950031,-1.433333,-53.633333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.725+0000","2018-10-02T15:37:30.796+0000",207,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","2018-03-14T00:00:00",NA,NA,"Pará",2015,11,16,"2015-11-16T00:00:00","2018-09-24T16:42:07.408+0000","2018-12-10T13:39:19.502+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398703","287","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bragança","","RB",1913950031,"urn:catalog:JBRJ:RB:1398703","PhysicalObject","T.F.Schulte","RB01398703","JBRJ","","","Equipe IFN-PA","Conglomerado PA_757. Subunidade 1. Subparcela 10. Árvore n°1","RB 775867",NA,"","Contém substrato com folhas. Vegetação secundária pioneira (área com pouzio). Solo arenoso","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Bragança","Pará","brazil",5496,"Bragança",1501709,-46.764625,-1.193314,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.433333,-53.633333,"original coordinates","original coordinates outside municipality original in braganca falls in prainha"
"8","Abarema cochleata",1913950149,-1.2,-54.466667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.938+0000","2018-10-02T15:37:30.967+0000",207,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","2018-03-14T00:00:00",NA,NA,"Pará",2015,11,16,"2015-11-16T00:00:00","2018-09-27T10:33:38.232+0000","2018-12-10T13:39:19.513+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398795","1084","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Curuçá","","RB",1913950149,"urn:catalog:JBRJ:RB:1398795","PhysicalObject","E.A.Santos","RB01398795","JBRJ","","","Equipe IFN-PA","Conglomerado PA_563. Subunidade 3. Subparcela 1. Árvore n°3","RB 775950",NA,"","Solo arenoso em área juquirada","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Curuçá","Pará","brazil",5527,"Curuçá",1502905,-47.865658,-0.743977,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.2,-54.466667,"original coordinates","original coordinates outside municipality original in curuca falls in monte alegre"
"9","Abarema cochleata",1090894013,-2.488333,-44.037778,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:29.232+0000","2018-11-23T18:22:29.330+0000",122,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",NA,NA,"Maranhão",2014,1,23,"2014-01-23T00:00:00","2018-11-01T18:57:25.000+0000","2018-12-09T06:15:05.079+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000006925","94","MAR - Herbário do Maranhão","São José de Ribamar","pt","MAR",1090894013,"BRA:UFMA:MAR:0000006925","Collection","LIMA, G. P.","6925","UFMA","Universidade Federal do Maranhão (UFMA)","Árvore com cerca de 3,5m de alt., fruto castanho escuro","","Praia de Panaquatira","",NA,"","","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.488333,-44.037778,"original coordinates","original coordinates OK"
"10","Abarema cochleata",1424504423,-2.960556,-59.928056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:03.581+0000","2018-09-24T20:04:15.444+0000",207,"none","PRESERVED_SPECIMEN",2977929,6,7707728,220,1370,5386,2977807,2977929,2977929,"Abarema cochleata (Willd.) Barneby & J.W.Grimes","Abarema cochleata (Willd.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Abarema","Abarema cochleata","Abarema","cochleata","SPECIES","ACCEPTED","none",NA,NA,"Amazonas",2014,7,2,"2014-07-02T00:00:00","2017-10-17T12:09:30.237+0000","2018-12-06T17:01:04.152+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:931706","6975","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Manaus","","RB",1424504423,"urn:catalog:JBRJ:RB:931706","PhysicalObject","Dexter, K.G.; Correa, C.","RB00931706","JBRJ","","9m alt., 6,6cm DBH, brown bark fisssuring into square plaques, lots of scars on trunk from resprouts or cauliflory   - Material no Banco de DNA","Dexter, K.G.","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO7:4500.","RB 618859",NA,"","terra firme plateau, tan clay soil","","","","","",NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","","",NA,NA,"",NA,"","","","Manaus","Amazonas","brazil",5411,"Manaus",1302603,-60.251153,-2.607107,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.960556,-59.928056,"original coordinates","original coordinates OK"
