"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","locality","continent","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","institutionID","county","rights","taxonRemarks","typeStatus","references","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","typifiedName","verbatimElevation","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Andira cordata",1853944035,-12.748056,-47.056667,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:34.241+0000","2018-07-04T12:05:37.786+0000",129,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",9999,0,"Tocantins",2017,11,5,"2017-11-05T00:00:00","2018-07-07T02:06:45.152+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000007214","1864","HUTO - Herbário da Universidade de Tocantins","Arraias","pt","HUTO",1853944035,"BRA:UNITINS:HUTO:0000007214","Collection","Haidar, R.F.","7214","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore com cerca de 6 m de altura. Fruto imaturos verdes.; Cerrado stricto sensu.","","","","","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Arraias","Tocantins","brazil",3486,"Arraias",1702406,-47.047838,-12.817077,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.748056,-47.056667,"original coordinates","original coordinates OK"
"2","Andira cordata",1837839690,-7.480833,-39.330833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.878+0000","2018-11-14T17:20:04.922+0000",124,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",909,0,"Ceará",2016,9,10,"2016-09-10T00:00:00","2018-12-08T03:44:07.322+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239311","4129","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jardim","pt","HUEFS",1837839690,"BRA:UEFS:HUEFS:0000239311","Collection","Cardoso, D.","239311","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","2018-11-09T19:15:53.000+0000","CE-060, sentido Juazeiro do Norte-Salgueiro, antes de Gravatá.","","","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Jardim","Ceará","brazil",4381,"Jardim",2307106,-39.243376,-7.592311,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.480833,-39.330833,"original coordinates","original coordinates OK"
"3","Andira cordata",1806850649,-10.575278,-46.506361,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.386+0000","2018-09-25T14:05:51.947+0000",126,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",500,0,"Tocantins",2014,1,25,"2014-01-25T00:00:00","2018-12-10T04:45:39.156+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219935","391","SPF - Herbário da Universidade de São Paulo","Mateiros","pt","SPF",1806850649,"BRA:USP:SPF:0000219935","Collection","Antar, GM","219935","USP","Universidade de São Paulo, USP","","2018-08-21T18:30:45.000+0000","Parque Estadual do Jalapão","","Antar, GM","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.575278,-46.506361,"original coordinates","original coordinates OK"
"4","Andira cordata",1587324229,-10.575277,-46.506111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.543+0000","2018-11-23T18:21:38.690+0000",123,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",500,0,"Tocantins",2014,1,25,"2014-01-25T00:00:00","2018-11-23T18:22:55.186+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092749","391","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MATEIROS","pt","CEN",1587324229,"BRA:Cenargen:CEN:0000092749","Collection","Guilherme de M. Antar","92749","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Campo sujo há 10 anos sem queima. Cálice vináceo. Corola rosada, estandarte com máculas vináceas. Doação Universidade de São Paulo - Herbário SPF.","","Parque Estadual do Jalapão. Próximo à sede do parque.","","G. M. Antar","","",1,"Exsicatas","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","MATEIROS","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.575277,-46.506111,"original coordinates","original coordinates OK"
"5","Andira cordata",1077484841,-13.703611,-44.48,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.131+0000","2017-12-29T14:08:05.033+0000",136,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","2014-08-25T00:00:00",NA,NA,"Bahia",2014,8,15,"2014-08-15T00:00:00","2018-12-06T14:18:29.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003039","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Coribe","pt","HDJF",1077484841,"BRA:UFVJM:HDJF:0000003039","Collection","Lima, GCP; Otoni, TJO","3039","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Cerrado","2017-12-16T14:10:53.000+0000","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe","SOUTH_AMERICA","Otoni, TJO","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Coribe","Bahia","brazil",3368,"Coribe",2909109,-44.375972,-13.814427,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.703611,-44.48,"original coordinates","original coordinates OK"
"6","Andira cordata",1806850890,-10.573169,-46.504781,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.379+0000","2018-09-25T14:05:51.889+0000",126,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",521,0,"Tocantins",2014,9,17,"2014-09-17T00:00:00","2018-12-10T04:45:39.301+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219934","472","SPF - Herbário da Universidade de São Paulo","Mateiros","pt","SPF",1806850890,"BRA:USP:SPF:0000219934","Collection","Antar, GM","219934","USP","Universidade de São Paulo, USP","","2018-08-21T18:30:45.000+0000","Parque Estadual do Jalapão","","Antar, GM","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.573169,-46.504781,"original coordinates","original coordinates OK"
"7","Andira cordata",1324592968,-17.716389,-52.950278,"cdround,gass84","7aac2a16-2b16-410c-8649-6aae7a752ebb","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:40.959+0000","2018-11-07T17:23:02.098+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","2016-11-01T00:00:00",NA,NA,"Goiás",2013,1,19,"2013-01-19T00:00:00","2018-12-06T08:55:09.244+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HJ - Herbario Jataiense Prof. Germano Guarim Neto","BRA:UFG:HJ:0000007583","5521","HJ - Herbario Jataiense Prof. Germano Guarim Neto","Mineiros","pt","HJ",1324592968,"BRA:UFG:HJ:0000007583","Collection","Souza, L.F.; Sousa, E.C.A.","7583","Universidade Federal de Goiás (UFG)","Universidade Federal de Goiás (UFG)","Cerrado.","2018-10-10T13:22:03.000+0000","GO 206, ao lado do PARNAEMAS.","","L.F. Souza","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Mineiros","Goiás","brazil",2835,"Mineiros",5213103,-52.767551,-17.631289,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.716389,-52.950278,"original coordinates","original coordinates OK"
"8","Andira cordata",1090960513,-7.347417,-39.394444,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:03.337+0000","2018-06-04T12:04:29.951+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","2013-08-14T00:00:00",920,0,"Ceará",2012,5,27,"2012-05-27T00:00:00","2018-12-09T06:15:32.520+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000051693","9","PEUFR - Herbário Professor Vasconcelos Sobrinho","Barbalha","pt","PEUFR",1090960513,"BRA:UFRPE:PEUFR:0000051693","Collection","M.C. Cavalcanti; P. Cheque","51693","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore de baixo porte. Folhas com limbo bastante ondulado","2018-05-17T19:18:19.000+0000","Floresta Nacional do Araripe","","F. Gallindo e A. Bocage","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Barbalha","Ceará","brazil",4437,"Barbalha",2301901,-39.35014,-7.403732,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.347417,-39.394444,"original coordinates","original coordinates OK"
"9","Andira cordata",1090960491,-7.347417,-39.394444,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:03.322+0000","2018-08-03T12:10:26.034+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",920,0,"Ceará",2012,7,24,"2012-07-24T00:00:00","2018-12-09T06:15:32.590+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000051662","222","PEUFR - Herbário Professor Vasconcelos Sobrinho","Barreiros Novo","pt","PEUFR",1090960491,"BRA:UFRPE:PEUFR:0000051662","Collection","L.G.S.Nascimento","51662","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore com aproximadamente 3m de altura; flores de cor Roxa.","2018-07-17T19:57:46.000+0000","","","L.G.S.Nascimento","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Barreiros Novo","Ceará","brazil",NA,"",NA,NA,NA,"","","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.347417,-39.394444,"original coordinates","original coordinates outside municipality original in barreiros novo falls in barbalha"
"10","Andira cordata",1090960518,-7.347417,-39.394444,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:03.337+0000","2018-06-04T12:04:29.721+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","2013-08-14T00:00:00",920,0,"Ceará",2012,7,16,"2012-07-16T00:00:00","2018-12-09T06:15:32.669+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000051696","36","PEUFR - Herbário Professor Vasconcelos Sobrinho","Barbalha","pt","PEUFR",1090960518,"BRA:UFRPE:PEUFR:0000051696","Collection","M.C. Cavalcanti; Damásio","51696","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Folhas novas mais avermelhadas, flores roxas com pedúnculo roxo escuro.","2018-05-17T19:18:19.000+0000","Floresta Nacional do Araripe","","F. Gallindo e A. Bocage","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Barbalha","Ceará","brazil",4437,"Barbalha",2301901,-39.35014,-7.403732,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.347417,-39.394444,"original coordinates","original coordinates OK"
"11","Andira cordata",1090960397,-7.347417,-39.394444,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:03.249+0000","2018-06-04T12:04:29.931+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","none",920,0,"Ceará",2012,8,24,"2012-08-24T00:00:00","2018-12-09T06:15:32.617+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000051550","176","PEUFR - Herbário Professor Vasconcelos Sobrinho","Barbalha","pt","PEUFR",1090960397,"BRA:UFRPE:PEUFR:0000051550","Collection","R.S.Sousa; L.G.S. Nascimento","51550","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore com aproximadamente 3m de altura com flores roxas.","2018-05-17T19:18:19.000+0000","","","F. Gallindo & A. Bocage","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Barbalha","Ceará","brazil",4437,"Barbalha",2301901,-39.35014,-7.403732,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.347417,-39.394444,"original coordinates","original coordinates OK"
"12","Andira cordata",1089253030,-8.085333,-43.745417,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:26.368+0000","2018-09-24T19:20:41.288+0000",128,"none","PRESERVED_SPECIMEN",2952157,6,7707728,220,1370,5386,7858091,2952157,2952157,"Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira cordata","Andira","cordata","SPECIES","ACCEPTED","2010-06-01T00:00:00",NA,NA,"Piauí",2010,2,27,"2010-02-27T00:00:00","2018-12-08T04:39:23.068+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000047181","2281","EAC - Herbário Prisco Bezerra","Eliseu Martins","pt","EAC",1089253030,"BRA:UFC:EAC:0000047181","Collection","Castro, A.S.F.","47181","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arvoreta; flor lilás claro.; Cerradão","2018-08-13T19:43:27.000+0000","10km ao norte de Eliseu Martins, estrada p/ Manoel","SOUTH_AMERICA","Lima, H.C.","","",NA,"","","","","","","","","","","","","","",NA,NA,"",NA,"","",NA,"","","","Eliseu Martins","Piauí","brazil",4276,"Eliseu Martins",2203602,-43.659738,-7.969638,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.085333,-43.745417,"original coordinates","original coordinates outside municipality original in eliseu martins falls in colonia do gurgueia"
