"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","modified","otherCatalogNumbers","fieldNotes","occurrenceRemarks","continent","identifiedBy","individualCount","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","county","preparations","identificationRemarks","verbatimElevation","verbatimEventDate","endDayOfYear","startDayOfYear","identificationQualifier","georeferencedDate","georeferenceProtocol","georeferenceSources","higherGeography","higherClassification","coordinateUncertaintyInMeters","verbatimCoordinateSystem","fieldNumber","verbatimLocality","eventRemarks","typeStatus","organismID","datasetID","accessRights","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Moldenhawera blanchetiana",1234551766,-13.689722,-39.044444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.240+0000","2018-11-14T17:19:58.246+0000",124,"none","PRESERVED_SPECIMEN",3932226,6,7707728,220,1370,5386,2976897,2976903,3932226,"Moldenhawera blanchetiana var. multijuga L.P.Queiroz, G.P.Lewis & Allkin","Moldenhawera blanchetiana var. multijuga L.P.Queiroz, G.P.Lewis & Allkin","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","multijuga","VARIETY","ACCEPTED","none",7,0,"Bahia",2015,11,25,"2015-11-25T00:00:00","2018-11-14T17:19:58.268+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000219954","16171","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Nilo Peçanha","Jatimane. Trilha em frente ao restaurante Muzuán do Quilombo à beira do rio Cachoeira do Jatimane.","pt","HUEFS",1234551766,"BRA:UEFS:HUEFS:0000219954","Collection","Queiroz, L.P.de","219954","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Nilo Peçanha","Bahia","brazil",3382,"Nilo Peçanha",2922607,-39.181331,-13.65866,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.689722,-39.044444,"original coordinates","original coordinates OK"
"2","Moldenhawera blanchetiana",1234551733,-12.208611,-38.964167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.185+0000","2018-11-14T17:19:58.191+0000",124,"none","PRESERVED_SPECIMEN",2976903,6,7707728,220,1370,5386,2976897,2976903,2976903,"Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","","SPECIES","ACCEPTED","none",83,0,"Bahia",2015,11,24,"2015-11-24T00:00:00","2018-11-14T17:19:58.205+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000219941","16158","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","BA 001, entrada para Guaibim.","pt","HUEFS",1234551733,"BRA:UEFS:HUEFS:0000219941","Collection","Queiroz, L.P.de","219941","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.208611,-38.964167,"original coordinates","original coordinates outside municipality original in  falls in feira de santana"
"3","Moldenhawera blanchetiana",1094922438,-15.251667,-39.056667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.186+0000","2018-11-14T17:19:52.202+0000",124,"none","PRESERVED_SPECIMEN",7278528,6,7707728,220,1370,5386,2976897,2976903,7278528,"Moldenhawera blanchetiana var. blanchetiana","Moldenhawera blanchetiana var. blanchetiana","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","blanchetiana","VARIETY","ACCEPTED","none",22,0,"Bahia",2014,2,2,"2014-02-02T00:00:00","2018-11-14T17:19:52.344+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205855","248","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","RPPN Nova Angélica.","pt","HUEFS",1094922438,"BRA:UEFS:HUEFS:0000205855","Collection","Vivas, C.V.","205855","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.251667,-39.056667,"original coordinates","original coordinates OK"
"4","Moldenhawera blanchetiana",1094922468,-14.458611,-39.054722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.243+0000","2018-11-14T17:19:52.253+0000",124,"none","PRESERVED_SPECIMEN",7278528,6,7707728,220,1370,5386,2976897,2976903,7278528,"Moldenhawera blanchetiana var. blanchetiana","Moldenhawera blanchetiana var. blanchetiana","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","blanchetiana","VARIETY","ACCEPTED","none",72,0,"Bahia",2014,2,15,"2014-02-15T00:00:00","2018-11-14T17:19:52.407+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205856","249","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Uruçuca","Serra Grande.","pt","HUEFS",1094922468,"BRA:UEFS:HUEFS:0000205856","Collection","Vivas, C.V.","205856","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.458611,-39.054722,"original coordinates","original coordinates OK"
"5","Moldenhawera blanchetiana",1094922426,-14.339444,-39.075278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.233+0000","2018-11-14T17:19:52.239+0000",124,"none","PRESERVED_SPECIMEN",7278528,6,7707728,220,1370,5386,2976897,2976903,7278528,"Moldenhawera blanchetiana var. blanchetiana","Moldenhawera blanchetiana var. blanchetiana","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","blanchetiana","VARIETY","ACCEPTED","none",114,0,"Bahia",2014,2,16,"2014-02-16T00:00:00","2018-11-14T17:19:52.491+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205857","250","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","RPPN Capitão.","pt","HUEFS",1094922426,"BRA:UEFS:HUEFS:0000205857","Collection","Vivas, C.V.","205857","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.339444,-39.075278,"original coordinates","original coordinates OK"
"6","Moldenhawera blanchetiana",1424495922,-15.178889,-39.063333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:57.164+0000","2018-09-24T20:04:09.744+0000",207,"none","PRESERVED_SPECIMEN",7278528,6,7707728,220,1370,5386,2976897,2976903,7278528,"Moldenhawera blanchetiana var. blanchetiana","Moldenhawera blanchetiana var. blanchetiana","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","blanchetiana","VARIETY","ACCEPTED","none",76,NA,"Bahia",2014,3,11,"2014-03-11T00:00:00","2018-12-06T17:00:59.681+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:897725","15846","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Una","Reserva Biológica de Una.","","RB",1424495922,"urn:catalog:JBRJ:RB:897725","PhysicalObject","L.P. de Queiroz; et al","RB00897725","JBRJ","","2017-10-14T09:24:43.082+0000","RB 609073","Domínio Fitogeográfico: Mata Atlântica. Floresta ombrófila densa","Árvore ca. 6m alt. Folíolos cartáceos, discolores, tricomas ferrugíneos na face abaxial. Estéril","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.178889,-39.063333,"original coordinates","original coordinates OK"
"7","Moldenhawera blanchetiana",1264703182,-15.107778,-39.038056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.755+0000","2018-11-14T17:19:44.765+0000",124,"none","PRESERVED_SPECIMEN",2976903,6,7707728,220,1370,5386,2976897,2976903,2976903,"Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,6,7,"2014-06-07T00:00:00","2018-12-08T13:34:56.552+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186266","255","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","Estrada Vila Brasil - Lençois.","pt","HUEFS",1264703182,"BRA:UEFS:HUEFS:0000186266","Collection","Vivas, C.V.","186266","UEFS","Universidade Estadual de Feira de Santana (UEFS)","2018-11-09T19:11:08.000+0000","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.107778,-39.038056,"original coordinates","original coordinates OK"
"8","Moldenhawera blanchetiana",1264703181,-15.284167,-39.058333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.731+0000","2018-11-14T17:19:44.739+0000",124,"none","PRESERVED_SPECIMEN",2976903,6,7707728,220,1370,5386,2976897,2976903,2976903,"Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,6,7,"2014-06-07T00:00:00","2018-12-08T13:34:56.576+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186265","254","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","BA 001 próximo a Una.","pt","HUEFS",1264703181,"BRA:UEFS:HUEFS:0000186265","Collection","Vivas, C.V.","186265","UEFS","Universidade Estadual de Feira de Santana (UEFS)","2018-11-09T19:11:08.000+0000","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.284167,-39.058333,"original coordinates","original coordinates OK"
"9","Moldenhawera blanchetiana",1503028712,-13.799167,-39.186111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.739+0000","2018-11-14T17:19:44.749+0000",124,"none","PRESERVED_SPECIMEN",2976903,6,7707728,220,1370,5386,2976897,2976903,2976903,"Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,9,21,"2014-09-21T00:00:00","2018-12-08T12:54:57.521+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186273","262","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itubera","Reserva Ecológica da Michelin.","pt","HUEFS",1503028712,"BRA:UEFS:HUEFS:0000186273","Collection","Vivas, C.V.","186273","UEFS","Universidade Estadual de Feira de Santana (UEFS)","2018-11-09T19:11:08.000+0000","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Itubera","Bahia","brazil",3376,"Ituberá",2917300,-39.147155,-13.750476,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.799167,-39.186111,"original coordinates","original coordinates OK"
"10","Moldenhawera blanchetiana",1503028711,-14.053611,-39.223333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.713+0000","2018-11-14T17:19:44.719+0000",124,"none","PRESERVED_SPECIMEN",2976903,6,7707728,220,1370,5386,2976897,2976903,2976903,"Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Moldenhawera","Moldenhawera blanchetiana","Moldenhawera","blanchetiana","","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,9,22,"2014-09-22T00:00:00","2018-12-08T12:54:57.508+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186277","266","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Camamu","Orojo.","pt","HUEFS",1503028711,"BRA:UEFS:HUEFS:0000186277","Collection","Vivas, C.V.","186277","UEFS","Universidade Estadual de Feira de Santana (UEFS)","2018-11-09T19:11:08.000+0000","","","","","",NA,"","",NA,"","","","","","","","","","",NA,NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","","","Camamu","Bahia","brazil",3347,"Camamu",2905800,-39.176174,-14.01333,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.053611,-39.223333,"original coordinates","original coordinates OK"
