"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","elevation","elevationAccuracy","occurrenceRemarks","identifiedBy","locality","otherCatalogNumbers","continent","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","habitat","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","eventRemarks","taxonRemarks","identificationQualifier","higherClassification","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","verbatimCoordinateSystem","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Calliandra asplenioides",1914110336,-19.214,-43.3791,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.897+0000","2018-12-03T16:41:39.611+0000",122,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","none","Minas Gerais",2017,4,30,"2017-04-30T00:00:00","2018-11-21T16:26:38.000+0000","2018-12-10T13:40:53.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000201478","33","UEC - Herbário da Universidade Estadual de Campinas","Jaboticatubas","pt","UEC",1914110336,"BRA:UNICAMP:UEC:0000201478","Collection","Purgato, N.C.S.; Carli, B.F.; Guillen, A.C.M.; Silva, B.G.R.; Vergilio, R.; Carvalho, A.B.F.","201478","UNICAMP","Universidade Estadual de Campinas, UNICAMP",NA,NA,"","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Jaboticatubas","Minas Gerais","brazil",2549,"Jaboticatubas",3134608,-43.71839,-19.441166,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.214,-43.3791,"original coordinates","original coordinates outside municipality original in jaboticatubas falls in morro do pilar"
"2","Calliandra asplenioides",1837839688,-13.434444,-41.233056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.902+0000","2018-11-14T17:20:05.046+0000",124,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2017,10,15,"2017-10-15T00:00:00","2018-11-09T19:12:15.000+0000","2018-12-08T03:44:07.343+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239385","41","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ibicoara","pt","HUEFS",1837839688,"BRA:UEFS:HUEFS:0000239385","Collection","Paula, A.de P.de O.","239385","UEFS","Universidade Estadual de Feira de Santana (UEFS)",1023,0,"O solo com bastante matéria orgânica, ambiente aberto com formação rupestre.","L.P.Queiroz","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Ibicoara","Bahia","brazil",3416,"Ibicoara",2912202,-41.343595,-13.389108,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.434444,-41.233056,"original coordinates","original coordinates OK"
"3","Calliandra asplenioides",1837839655,-13.321667,-41.150278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.930+0000","2018-11-14T17:20:05.059+0000",124,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2017,10,3,"2017-10-03T00:00:00","2018-11-09T19:12:15.000+0000","2018-12-08T03:44:07.337+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239378","40","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ibicoara","pt","HUEFS",1837839655,"BRA:UEFS:HUEFS:0000239378","Collection","Paula, A.de P.de O.","239378","UEFS","Universidade Estadual de Feira de Santana (UEFS)",868,0,"O solo com bastante matéria orgânica, ambiente aberto com formação rupestre.","L.P.Queiroz","Ao leste do município Ibicoara.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Ibicoara","Bahia","brazil",3416,"Ibicoara",2912202,-41.343595,-13.389108,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.321667,-41.150278,"original coordinates","original coordinates OK"
"4","Calliandra asplenioides",1427600665,-17.891667,-43.806389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.581+0000","2018-09-24T19:58:13.079+0000",207,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","none","Minas Gerais",2016,11,1,"2016-11-01T00:00:00","2018-02-07T11:58:54.684+0000","2018-12-09T23:27:22.918+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1218948","19573","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","","RB",1427600665,"urn:catalog:JBRJ:RB:1218948","PhysicalObject","G.Martinelli; T.Lima, D.Maurenza","RB01218948","JBRJ","",1238,NA,"arbusto, 1,10m, heliófila, saxícola; folhas verdes, discolores; frutos castanho-esverdeados.","M.P.Morim","córrego Jequitaí. campos rupestres com afloramentos rochosos. Parque Nacional Sempre Vivas","RB 674074","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.891667,-43.806389,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
"5","Calliandra asplenioides",1427600722,-17.921111,-43.914167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.632+0000","2018-09-24T19:58:13.090+0000",207,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","none","Minas Gerais",2016,11,2,"2016-11-02T00:00:00","2018-02-07T11:57:18.396+0000","2018-12-09T23:27:22.918+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1218997","19623","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","","RB",1427600722,"urn:catalog:JBRJ:RB:1218997","PhysicalObject","G.Martinelli; T.Lima, D.Maurenza","RB01218997","JBRJ","",1145,NA,"arbusto, 1m, heliófila, saxícola, frequente; folhas verdes, discolores; flores com calice verde, estames alvos ou avermelhados; botões florais de cor verde; frutos imaturos de cor verde-nigrescentes.","M.P.Morim","localidade Rancho do Nico. cerrado com afloramentos rochosos. Parque Nacional Sempre Vivas","RB 674123","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.921111,-43.914167,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
"6","Calliandra asplenioides",1440657967,-10.308889,-41.429444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.429+0000","2018-11-14T17:20:00.433+0000",124,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","none","Bahia",2016,12,1,"2016-12-01T00:00:00","2018-11-09T19:12:15.000+0000","2018-12-09T10:45:53.966+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225864","16457","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","pt","HUEFS",1440657967,"BRA:UEFS:HUEFS:0000225864","Collection","Queiroz, L.P.de","225864","UEFS","Universidade Estadual de Feira de Santana (UEFS)",1254,0,"Afloramento rochoso.","","Trilha de Minas do Mimoso para o Alegre.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.308889,-41.429444,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"7","Calliandra asplenioides",1837839436,-17.073889,-43.310833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.807+0000","2018-11-14T17:20:04.839+0000",124,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2018-10-01T00:00:00","Minas Gerais",2015,3,10,"2015-03-10T00:00:00","2018-11-09T19:12:15.000+0000","2018-12-08T03:44:07.174+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239106","3728","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacambira","pt","HUEFS",1837839436,"BRA:UEFS:HUEFS:0000239106","Collection","Cardoso, D.","239106","UEFS","Universidade Estadual de Feira de Santana (UEFS)",1203,0,"","L.P.Queiroz","Estrada para a torre, na saída da cidade sentido Juramento.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Itacambira","Minas Gerais","brazil",2914,"Itacambira",3132008,-43.329403,-16.935661,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.073889,-43.310833,"original coordinates","original coordinates OK"
"8","Calliandra asplenioides",1275067805,-16.358611,-42.878611,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.981+0000","2018-11-14T17:19:58.988+0000",124,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2018-10-01T00:00:00","Minas Gerais",2014,6,24,"2014-06-24T00:00:00","","2018-11-14T17:19:59.009+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221679","7060","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Grão Mogol","pt","HUEFS",1275067805,"BRA:UEFS:HUEFS:0000221679","Collection","Verdi, M.","221679","UEFS","Universidade Estadual de Feira de Santana (UEFS)",1116,0,"Campo rupestre.","L.P.Queiroz","Parque Estadual de Grão Mogol. Serra do Curiacá, a partir da floresta no início dos campos rupestres até o ponto georreferenciado (meio encosta.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.358611,-42.878611,"original coordinates","original coordinates OK"
"9","Calliandra asplenioides",1077247781,-14.554444,-42.557222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.794+0000","2018-12-03T16:16:11.342+0000",122,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2014-11-07T00:00:00","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T19:05:23.000+0000","2018-12-06T14:16:41.550+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115507","4432","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","pt","ALCB",1077247781,"BRA:UFBA:ALCB:0000115507","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115507","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)",NA,NA,"ca. 1,5 m de altura, folíolulos discolores com nervura central vináceo, cálice amarelo-esverdeado, corola creme, estames vermelhos.","Ramos, G","Serra Geral, Cascarrento.","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.554444,-42.557222,"original coordinates","original coordinates OK"
"10","Calliandra asplenioides",1095182793,-18.530556,-43.736944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.473+0000","2017-12-29T14:08:05.120+0000",136,"none","PRESERVED_SPECIMEN",2981942,6,7707728,220,1370,5386,2981784,2981942,2981942,"Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize","Plantae","Tracheophyta","Fabales","Fabaceae","Calliandra","Calliandra asplenioides","Calliandra","asplenioides","SPECIES","ACCEPTED","2015-06-01T00:00:00","Minas Gerais",2014,12,12,"2014-12-12T00:00:00","","2018-07-07T12:38:38.737+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003231","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Gouveia","pt","HDJF",1095182793,"BRA:UFVJM:HDJF:0000003231","Collection","Pinheiro, AC","3231","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",NA,NA,"DUPLICATA n° 3230. Flores de cores rosa e branca no mesmo indivíduo. Cerca de 70 cm de altura.; Campo rupestre","Pinheiro, AC","Fazenda da Tracomal","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,NA,"Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.530556,-43.736944,"original coordinates","original coordinates OK"
