"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","habitat","associatedReferences","verbatimElevation","reproductiveCondition","acceptedNameUsage","nomenclaturalCode","verbatimEventDate","verbatimSRS","datasetID","bibliographicCitation","collectionID","references","institutionID","endDayOfYear","county","startDayOfYear","higherGeography","georeferenceProtocol","higherClassification","eventRemarks","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","taxonID","rights","verbatimCoordinateSystem","fieldNumber","organismID","accessRights","verbatimTaxonRank","georeferencedDate","verbatimLocality","taxonRemarks","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cenostigma macrophyllum",1913566212,-9.198056,-44.44,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.733+0000","2018-09-24T16:33:41.008+0000",136,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","2018-01-28T00:00:00",289,0,"SOUTH_AMERICA","Piauí",2018,1,29,"2018-01-29T00:00:00","2018-08-03T12:39:29.000+0000","2018-12-10T13:35:39.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005271","s.n.","HDJF - Herbário Dendrológico Jeanine Felfili","Bom Jesus","Fazenda Angical, zona rural, comunidade de Eugenópolis","pt","HDJF",1913566212,"BRA:UFVJM:HDJF:0000005271","Collection","Silva, LS","5271","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore. AC. 9m; Transição Cerrado/Caatinga","Silva, LS",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","Bom Jesus","Piauí","brazil",4042,"Bom Jesus",2201903,-44.539486,-9.245765,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.198056,-44.44,"original coordinates","original coordinates OK"
"2","Cenostigma macrophyllum",1889164790,-7.076944,-41.466944,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:18.761+0000","2018-08-03T12:02:43.415+0000",124,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",206,0,"","Piauí",2018,3,31,"2018-03-31T00:00:00","","2018-08-03T12:02:44.336+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000031631","","TEPB - Herbário Graziela Barroso","Picos","Sítio particular","pt","TEPB",1889164790,"BRA:UFPI:TEPB:0000031631","Collection","Francisco Rodrigues Leal","31631","UFPI","Universidade Federal do Piauí, UFPI","flor cor amarela; vargem verde. <ll>dwc_commonname:</ll> Caneleiro","",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","Picos","Piauí","brazil",4553,"Picos",2208007,-41.522307,-7.058889,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-7.076944,-41.466944,"original coordinates","original coordinates OK"
"3","Cenostigma macrophyllum",1587303422,-10.427056,-41.618639,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.507+0000","2018-05-05T12:05:52.852+0000",121,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","2017-10-23T00:00:00",419,0,"SOUTH_AMERICA","Bahia",2017,1,22,"2017-01-22T00:00:00","","2018-07-07T03:30:45.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023303","329","HVASF - Herbário Vale do São Francisco","Sento Sé","Área Proposta Parque Nacional do Boqueirão da Onça, Comunidade Brejo da Brásida,Baixão da Caiçara","pt","HVASF",1587303422,"BRA:UNIVASF:HVASF:0000023303","Collection","D.S. Fernandes","23303","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 1,7 m alt., folhas simples, alternas, fruto tipo legume, seco, imaturo verde.","R.T. Queiroz",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.427056,-41.618639,"original coordinates","original coordinates OK"
"4","Cenostigma macrophyllum",1840925782,-12.862694,-54.673689,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.920+0000","2018-11-24T12:22:49.934+0000",125,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","2017-02-19T00:00:00",379,0,"","Mato Grosso",2017,2,19,"2017-02-19T00:00:00","2018-11-16T16:26:43.000+0000","2018-12-08T19:50:37.363+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005619","210","CNMT - Herbário Centro Norte Mato Grossense","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. Região Centro-oeste. Estrada na margem da estação.","pt","CNMT",1840925782,"BRA:UFMT:CNMT:0000005619","Collection","Giacoppini, D.R.; Cordova, M.O.; Keffer, J.F.","5619","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Flores amarelas vistosas. Raque ferruginea. Fruto marromSeca.","Giacoppini, D.R.",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","Nova Ubiratã","Mato Grosso","brazil",3463,"Nova Ubiratã",5106240,-54.766309,-12.990348,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-12.862694,-54.673689,"original coordinates","original coordinates OK"
"5","Cenostigma macrophyllum",1913584008,-9.54,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.208+0000","2018-11-23T18:21:44.387+0000",123,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,5,25,"2017-05-25T00:00:00","2018-10-26T13:48:31.000+0000","2018-12-10T13:35:48.807+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103961","3214","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MIRACEMA DO TOCANTINS","Conglomerado: TO-247. Subunidade 2, subparcela 6, indivíduo 1RN.","pt","CEN",1913584008,"BRA:Cenargen:CEN:0000103961","Collection","Luiz Aquino Silva Santos","103961","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Arbusto com 1,90 m de altura, base reta. Fruto imaturo, 12 cm de dimensão, forma de vagem, consitência externa seca , possui arilo.","G. Pereira-Silva",5,"Exsicatas","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","MIRACEMA DO TOCANTINS","Tocantins","brazil",3950,"Miracema do Tocantins",1713205,-48.550085,-9.754173,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.54,-48.42,"original coordinates","original coordinates OK"
"6","Cenostigma macrophyllum",1913584051,-9.54,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.221+0000","2018-11-23T18:21:44.408+0000",123,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,5,25,"2017-05-25T00:00:00","2018-10-26T13:48:28.000+0000","2018-12-10T13:35:48.727+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103960","3213","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MIRACEMA DO TOCANTINS","Conglomerado: TO-247. Subunidade 2, subparcela 6, indivíduo 1.","pt","CEN",1913584051,"BRA:Cenargen:CEN:0000103960","Collection","Luiz Aquino Silva Santos","103960","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 4,8 m de altura, 6,1 cm de DAP, base reta. Fuste de casca externa grossa, do tipo áspera, cor","G. Pereira-Silva",5,"Exsicatas","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","MIRACEMA DO TOCANTINS","Tocantins","brazil",3950,"Miracema do Tocantins",1713205,-48.550085,-9.754173,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.54,-48.42,"original coordinates","original coordinates OK"
"7","Cenostigma macrophyllum",1913583996,-9.54,-48.6,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.250+0000","2018-11-23T18:21:44.397+0000",123,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,5,30,"2017-05-30T00:00:00","2018-10-26T13:48:31.000+0000","2018-12-10T13:35:48.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103977","48","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MIRANORTE","Conglomerado: TO-246. Subunidade 2, subparcela 7, indivíduo 9.","pt","CEN",1913583996,"BRA:Cenargen:CEN:0000103977","Collection","Rômullo Quirino de Souza Ferreira","103977","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 5,5 m de altura, e 16,1 cm de DAP, base reta. Fuste de casca externa fina, do tipo lisa, cor cinza, casca interna de cor branca.","G. Pereira-Silva",4,"Exsicatas","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","MIRANORTE","Tocantins","brazil",4011,"Miranorte",1713304,-48.682975,-9.416864,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.54,-48.6,"original coordinates","original coordinates OK"
"8","Cenostigma macrophyllum",1913583985,-8.82,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.203+0000","2018-11-23T18:21:44.368+0000",123,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,6,23,"2017-06-23T00:00:00","2018-10-26T13:48:31.000+0000","2018-12-10T13:35:48.757+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103971","178","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","GUARAI","Conglomerado: TO-178. Subunidade 4, subparcela 1, indivíduo 1 RN.","pt","CEN",1913583985,"BRA:Cenargen:CEN:0000103971","Collection","Teddy. D. R. Terra","103971","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 1,7 m de altura, base reta.","G. Pereira-Silva",5,"Exsicatas","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","GUARAI","Tocantins","brazil",4140,"Guaraí",1709302,-48.440962,-8.739254,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-8.82,-48.42,"original coordinates","original coordinates OK"
"9","Cenostigma macrophyllum",1835179272,-8.416667,-42.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.720+0000","2018-11-14T17:20:04.726+0000",124,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",NA,NA,"","Piauí",2017,12,8,"2017-12-08T00:00:00","","2018-11-14T17:20:04.745+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238814","222","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","Parque Nacional Serra da Capivara","pt","HUEFS",1835179272,"BRA:UEFS:HUEFS:0000238814","Collection","Mizushima, M.","238814","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.416667,-42.333333,"original coordinates","original coordinates outside municipality original in sao raimundo nonato falls in joao costa"
"10","Cenostigma macrophyllum",1901018937,-9.643333,-41.346111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.791+0000","2018-11-14T17:20:03.796+0000",124,"none","PRESERVED_SPECIMEN",2947119,6,7707728,220,1370,5386,2947114,2947119,2947119,"Cenostigma macrophyllum Tul.","Cenostigma macrophyllum Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Cenostigma","Cenostigma macrophyllum","Cenostigma","macrophyllum","SPECIES","ACCEPTED","none",400,0,"","Bahia",2016,3,13,"2016-03-13T00:00:00","2018-11-09T19:09:49.000+0000","2018-12-09T13:08:43.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234938","257","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Fazenda Santarém.","pt","HUEFS",1901018937,"BRA:UEFS:HUEFS:0000234938","Collection","Souza, I.M.","234938","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,"","","","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","","","","","Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.643333,-41.346111,"original coordinates","original coordinates OK"
