"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","individualCount","preparations","identifiedBy","continent","modified","occurrenceRemarks","otherCatalogNumbers","fieldNotes","infraspecificEpithet","identificationQualifier","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","higherGeography","higherClassification","verbatimElevation","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","eventRemarks","taxonRemarks","rights","verbatimCoordinateSystem","typeStatus","verbatimTaxonRank","identificationRemarks","georeferencedDate","typifiedName","created","associatedSequences","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Senna cana",1835179278,-13.446111,-40.406111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.663+0000","2018-11-14T17:20:04.685+0000",124,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",916,0,"Bahia",2018,2,13,"2018-02-13T00:00:00","2018-11-14T17:20:04.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238778","6","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Maracás","BA 250, cerca de 1.6 km do trevo de saída de Maracás, na estrada para Lajedo do Tabocal. Margem da rodovia.","pt","HUEFS",1835179278,"BRA:UEFS:HUEFS:0000238778","Collection","Oliveira, F.G.","238778","UEFS","Universidade Estadual de Feira de Santana (UEFS)",NA,"","","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Maracás","Bahia","brazil",3404,"Maracás",2920502,-40.553066,-13.497374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.446111,-40.406111,"original coordinates","original coordinates OK"
"2","Senna cana",1944855533,-15.383888,-42.4525,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.006+0000","2018-11-23T18:21:46.034+0000",123,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",996,0,"Minas Gerais",2018,3,2,"2018-03-02T00:00:00","2018-11-23T18:23:04.201+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106041","7169","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MONTEZUMA","Nascente do São Modesto - RDS - Nascentes Geraizeiras.","pt","CEN",1944855533,"BRA:Cenargen:CEN:0000106041","Collection","Anderson Cássio Sevilha","106041","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","B. M. T. Walter","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","MONTEZUMA","Minas Gerais","brazil",3189,"Montezuma",3143450,-42.469623,-15.191446,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.383888,-42.4525,"original coordinates","original coordinates OK"
"3","Senna cana",1944855682,-15.278611,-42.442777,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.187+0000","2018-11-23T18:21:46.214+0000",123,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",917,0,"Minas Gerais",2018,3,8,"2018-03-08T00:00:00","2018-11-23T18:23:04.217+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106192","7320","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MONTEZUMA","Vargem de Salinas. Área de lago temporário.","pt","CEN",1944855682,"BRA:Cenargen:CEN:0000106192","Collection","Anderson Cássio Sevilha","106192","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","B. M. T. Walter","","","","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","MONTEZUMA","Minas Gerais","brazil",3189,"Montezuma",3143450,-42.469623,-15.191446,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.278611,-42.442777,"original coordinates","original coordinates OK"
"4","Senna cana",1585968029,-14.215278,-41.836667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.128+0000","2018-12-03T16:16:32.324+0000",122,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","2017-03-01T00:00:00",1331,0,"Bahia",2017,3,11,"2017-03-11T00:00:00","2018-12-07T01:21:41.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127742","4901","ALCB - Herbário Alexandre Leal Costa","Piatã","Trilha Rio de Contas - Nascentes","pt","ALCB",1585968029,"BRA:UFBA:ALCB:0000127742","Collection","Roque, N; Alunos de Sistemática Evolução de Espermatófitas","127742","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)",NA,"","Roque, N","SOUTH_AMERICA","2018-08-28T19:07:58.000+0000","1,5m alt.; folhas discolores; cálice verde-amarelos, corola amarela, estames e gineceu verdes. Fruto castanho.; Gerais de Piatã","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.215278,-41.836667,"original coordinates","original coordinates outside municipality original in piata falls in brumado"
"5","Senna cana",1913584128,-15.22589,-42.81675,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.280+0000","2018-11-23T18:21:44.437+0000",123,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",1311,0,"Minas Gerais",2017,3,26,"2017-03-26T00:00:00","2018-12-10T13:35:48.914+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104065","6886","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO JOAO DO PARAISO","Alto da Serra do Espinhaço, base do morro Formoso.","pt","CEN",1913584128,"BRA:Cenargen:CEN:0000104065","Collection","Anderson Cássio Sevilha","104065","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","B. M. T. Walter","","2018-10-26T13:49:10.000+0000","Projeto Bem Diverso.","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","SAO JOAO DO PARAISO","Minas Gerais","brazil",3164,"São João do Paraíso",3162708,-41.976412,-15.343441,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.22589,-42.81675,"original coordinates","original coordinates outside municipality original in sao joao do paraiso falls in monte azul"
"6","Senna cana",1845614675,-12.5918,-41.2027,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.588+0000","2018-09-24T19:50:19.904+0000",132,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","2017-04-02T00:00:00",NA,NA,"Bahia",2017,4,2,"2017-04-02T00:00:00","2018-12-10T06:59:41.225+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:000038747A","707","ASE - Herbário da Universidade Federal de Sergipe","Mucugê","Parque Municipal de Mucugê (projeto Sempre-viva), Trilha do museu do garimpo em direção a Mucugê (trilha dos polinizadores).","pt","ASE",1845614675,"BRA:UFS:ASE:000038747A","Collection","Oliveira, EVS; Rocca, MA; et al.","38747A","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS",NA,"","Oliveira, EVS","SOUTH_AMERICA","2018-09-05T14:30:59.000+0000","Arbusto. Ca. de 3 m. Flores amarelas. Na trilha que dá acesso ao museu do garimpo, sobre entremeado de solo pedregoso.; Cerrado lato sensu e Campos Rupestres","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.5918,-41.2027,"original coordinates","original coordinates outside municipality original in mucuge falls in andarai"
"7","Senna cana",1657213212,-10.29143,-36.27417,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.884+0000","2018-09-24T19:50:18.467+0000",132,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","2017-05-09T00:00:00",NA,NA,"Sergipe",2017,5,4,"2017-05-04T00:00:00","2018-12-10T06:05:05.660+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038589","260","ASE - Herbário da Universidade Federal de Sergipe","Cristinápolis","Assentamento Sao Roque","pt","ASE",1657213212,"BRA:UFS:ASE:0000038589","Collection","Nunes, SS; Santos, E; Farias, MCV","38589","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS",NA,"","Nunes, SS","SOUTH_AMERICA","2018-08-31T18:26:28.000+0000","Árvore ca. 4 metros. Flor amarela.; Mata Atlântica","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Cristinápolis","Sergipe","brazil",3671,"Cristinápolis",2801702,-37.738719,-11.478687,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.29143,-36.27417,"original coordinates","original coordinates outside Brazil"
"8","Senna cana",1944855435,-15.343055,-42.428888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.895+0000","2018-11-23T18:21:45.926+0000",123,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",948,0,"Minas Gerais",2017,6,27,"2017-06-27T00:00:00","2018-11-23T18:23:04.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105941","7065","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RIO PARDO DE MINAS","Pequizeirão. Roça do Mato. Barragem. Sítio 28. Ponto 1. RDS - Nascentes geraizeiras.","pt","CEN",1944855435,"BRA:Cenargen:CEN:0000105941","Collection","Anderson Cássio Sevilha","105941","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","B. M. T. Walter","","","Projeto Bem Diverso.","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","RIO PARDO DE MINAS","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.343055,-42.428888,"original coordinates","original coordinates outside municipality original in rio pardo de minas falls in montezuma"
"9","Senna cana",1902144017,-7.38,-39.78,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.465+0000","2018-09-24T19:59:09.724+0000",207,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","none",NA,NA,"Pernambuco",2017,6,12,"2017-06-12T00:00:00","2018-12-06T11:56:04.380+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1397017","587","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Exu","Conglomerado do Inventário Florestal Nacional PE_5, 2-10-3RN","","RB",1902144017,"urn:catalog:JBRJ:RB:1397017","PhysicalObject","T. M. Moraes","RB01397017","JBRJ","",NA,"","M. A. Oliveira","","2018-08-30T10:32:28.495+0000","Fruto vagem","RB 774291","Área de transição caatinga-cerrado. Relevo suave ondulado. Solo arenoso","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Exu","Pernambuco","brazil",4402,"Exu",2605301,-39.748316,-7.516194,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.38,-39.78,"original coordinates","original coordinates OK"
"10","Senna cana",1802516582,-12.866667,-43.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.531+0000","2018-12-03T16:15:48.786+0000",122,"none","PRESERVED_SPECIMEN",2957880,6,7707728,220,1370,5386,2956904,2957880,2957880,"Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna cana","Senna","cana","SPECIES","ACCEPTED","2017-09-01T00:00:00",NA,NA,"Bahia",2017,8,11,"2017-08-11T00:00:00","2018-12-08T03:53:08.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128621","25862","ALCB - Herbário Alexandre Leal Costa","Brotas de Macaúbas","Estrada para pé do Morro.","pt","ALCB",1802516582,"BRA:UFBA:ALCB:0000128621","Collection","Guedes, ML; Alunos de Botânica BIO C05","128621","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)",NA,"","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:07:58.000+0000","Folhas com folíolos cartáceos, discolores, face abaxial com indumento ferrugíneo quando jovem e esbranquiçado quando senescente. Frutos jovens e maduros.","","","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","","",NA,NA,NA,"","","Brotas de Macaúbas","Bahia","brazil",3583,"Brotas de Macaúbas",2904506,-42.456965,-12.087331,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.866667,-43.15,"original coordinates","original coordinates outside municipality original in brotas de macaubas falls in paratinga"
