"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","modified","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","county","rights","identificationQualifier","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","taxonRemarks","coordinateUncertaintyInMeters","verbatimCoordinateSystem","identificationRemarks","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","locationRemarks","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Swartzia laurifolia",1944854843,-9.439722,-64.842777,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.230+0000","2018-11-23T18:21:45.280+0000",123,"none","PRESERVED_SPECIMEN",5,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",110,0,"Rondônia",2017,10,28,"2017-10-28T00:00:00","2018-11-23T18:23:03.755+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105326","3176","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Margem esquerda do rio Madeira, 14 km descendo o rio a partir do porto Palmeiral. Parcela T1P2.","pt","CEN",1944854843,"BRA:Cenargen:CEN:0000105326","Collection","Exsicatas","Marcelo Fragomeni Simon","105326","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore baixa, 3 m. Frutos ferrugíneos. Indivíduo 12005 do monitoramento da flora.","M. Simon","","","","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.439722,-64.842777,"original coordinates","original coordinates OK"
"2","Swartzia laurifolia",1913950050,-2.566667,-48.1,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.799+0000","2018-10-02T15:37:30.826+0000",207,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","2018-03-19T00:00:00",NA,NA,"Pará",2015,10,28,"2015-10-28T00:00:00","2018-12-10T13:39:19.525+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398704","240","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Tomé-Açu","Conglomerado PA_1113. Subunidade 1. Subparcela 10. Árvore n° 2","","RB",1913950050,"urn:catalog:JBRJ:RB:1398704","PhysicalObject","","T.F.Schulte","RB01398704","JBRJ","","","Equipe IFN-PA","RB 775868","Substrato ralo. Vegetação formada por pastagem, juquira e árvores pioneiras. Solo rochoso","","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","Tomé-Açu","Pará","brazil",5406,"Tomé-Açu",1508001,-48.267686,-2.636176,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.566667,-48.1,"original coordinates","original coordinates OK"
"3","Swartzia laurifolia",1424497211,-1.707222,-51.460278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:57.927+0000","2018-09-24T20:04:10.570+0000",207,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",4,NA,"Pará",2014,8,28,"2014-08-28T00:00:00","2018-12-06T17:01:00.332+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:903500","1981","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Melgaço","Flona Caxiuana, Estacao Cientifica Ferreira Pena, parcela de terra firme 1 do TEAM.","","RB",1424497211,"urn:catalog:JBRJ:RB:903500","PhysicalObject","","Neves, D.M.; Silva, A.S.L.; Carvalho, C.; Barbosa, C.V.O.; Teixeira, L.A.","RB00903500","JBRJ","","Arvore jovem ca. 4m alt., foliolos papiraceos, esteril, coletado material para DNA","","RB 610337","","2017-10-19T13:22:51.846+0000","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","Melgaço","Pará","brazil",5473,"Melgaço",1504505,-51.100337,-1.610662,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.707222,-51.460278,"original coordinates","original coordinates OK"
"4","Swartzia laurifolia",1423903404,-3.371111,-51.983889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:44.448+0000","2018-09-24T19:57:50.263+0000",207,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","2017-07-19T00:00:00",NA,NA,"Pará",2014,9,3,"2014-09-03T00:00:00","2018-12-06T16:55:21.531+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1094629","PSACF_EX03501","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Vitória do Xingu","","","RB",1423903404,"urn:catalog:JBRJ:RB:1094629","PhysicalObject","","Prado, J.S.","RB01094629","JBRJ","","","V.F.MANSANO","RB 642803","","2017-07-21T11:19:41.336+0000","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","Vitória do Xingu","Pará","brazil",5352,"Vitória do Xingu",1508357,-51.970011,-3.14154,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.371111,-51.983889,"original coordinates","original coordinates OK"
"5","Swartzia laurifolia",1928996833,-10.4606,-64.6886,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:53:38.539+0000","2018-11-18T14:53:38.641+0000",96,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",91.5,91.5,"Rondônia",2013,5,11,"2013-05-11T00:00:00","2018-12-08T19:30:57.517+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","56da6e57-4410-493c-928a-56f50dcaaa54","1013","Vascular plants","","Nova Mamoré, Parque Estadual de Guajará-Mirim, ramal de acesso a Serra dos Pacaás Novos (Linha 30).","en","NY",1928996833,"56da6e57-4410-493c-928a-56f50dcaaa54","PhysicalObject","sheet","N. C. Bigio","2422827","NY","","","","","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674528","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","11 May 2013",131,131,"600 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","","Rondônia","brazil",NA,"",NA,NA,NA,"","","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-10.4606,-64.6886,"original coordinates","original coordinates outside municipality original in  falls in nova mamore"
"6","Swartzia laurifolia",1930422998,-10.2242,-55.4686,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:55.605+0000","2018-11-18T15:58:55.665+0000",96,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","2014-01-01T00:00:00",130.5,130.5,"Mato Grosso",2013,8,28,"2013-08-28T00:00:00","2018-12-06T20:30:20.995+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","bbd2aee8-f22a-4fc7-bd7a-da118987931c","780","Vascular plants","","comunidade SÃ£o Pedro, sÃ­tio Castanheira","en","NY",1930422998,"bbd2aee8-f22a-4fc7-bd7a-da118987931c","PhysicalObject","sheet","F. Bonadeu da Silva","2063210","NY","","","B. M. Torke","","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2364799","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","28 Aug 2013",240,240,"856 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.2242,-55.4686,"original coordinates","original coordinates outside municipality original in  falls in colider"
"7","Swartzia laurifolia",1929842656,-9.1622,-64.1956,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:26:32.009+0000","2018-11-18T15:26:32.015+0000",96,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",60,60,"RondÃ´nia",2012,8,13,"2012-08-13T00:00:00","2018-12-07T03:40:23.410+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","92e81a8f-badb-4663-9794-e3a635a0d59b","16289","Vascular plants","","Linha de transmissÃ£o Jirau / St. Antonio, ponto 17.","en","NY",1929842656,"92e81a8f-badb-4663-9794-e3a635a0d59b","PhysicalObject","sheet","G. Pereira-Silva","02144751","NY","","","","","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2327114","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","13 Aug 2012",226,226,"394 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","Porto Velho","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-9.1622,-64.1956,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
"8","Swartzia laurifolia",1042701135,-9.162222,-64.2,"elmms,gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:24.738+0000","2014-11-24T14:46:03.749+0000",50,"none","PRESERVED_SPECIMEN",NA,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","2013-01-01T00:00:00",60,60,"Rondônia",2012,8,13,"2012-08-13T00:00:00","2018-07-07T16:29:53.224+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:235180","16289","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","UHE Jirau, Linha de transmissão Jirau/Santo Antonio, ponto 17.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042701135,"urn:catalog:inpa:herbarium:235180","Collection","","Pereira-Silva, G da","253538","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Mansano, V.F.","","","2014-09-26T00:00:00.000+0000","SOUTH_AMERICA","","01.263.896/0015-60","","",NA,NA,"","","Porto Velho","License Elements","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","","Rondônia","brazil",NA,"",NA,NA,NA,"","","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.162222,-64.2,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
"9","Swartzia laurifolia",1095259421,-9.162222,-64.195555,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.527+0000","2018-11-23T18:21:34.573+0000",123,"none","PRESERVED_SPECIMEN",8,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",120,0,"Rondônia",2012,8,13,"2012-08-13T00:00:00","2018-11-23T18:22:49.369+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000084361","16289","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Linha de transmissão Jirau/Stº Antonio, ponto 17.","pt","CEN",1095259421,"BRA:Cenargen:CEN:0000084361","Collection","Exsicatas","Glocimar Pereira-Silva","84361","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","V. F. Mansano","","","","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.162222,-64.195555,"original coordinates","original coordinates OK"
"10","Swartzia laurifolia",1587325064,-9.614444,-65.117777,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.042+0000","2018-11-23T18:21:39.142+0000",123,"none","PRESERVED_SPECIMEN",4,5352085,6,7707728,220,1370,5386,2950920,5352085,5352085,"Swartzia laurifolia Benth.","Swartzia laurifolia Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia laurifolia","Swartzia","laurifolia","SPECIES","ACCEPTED","none",90,0,"Rondônia",2012,9,25,"2012-09-25T00:00:00","2018-11-23T18:22:55.594+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093494","247","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Margem direita do rio Madeira, acesso pelo ramal do Corrego Castanho, à aprox. 25 km leste de Abunã, ao norte da BR-364 . Ponto de coleta aprox. 8km da entrada do ramal.","pt","CEN",1587325064,"BRA:Cenargen:CEN:0000093494","Collection","Exsicatas","Natália Alves Perigolo","93494","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Floresta Ombrófila Aberta ou Floresta de Terra Firme. Cauliflora, botão floral verde.","B. M. T. Walter","","","","","","","","",NA,NA,"","","","","","","","","","","",NA,"","","","",NA,"","","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.614444,-65.117777,"original coordinates","original coordinates OK"
