"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","infraspecificEpithet","individualCount","preparations","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","fieldNotes","habitat","verbatimTaxonRank","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","rights","eventRemarks","taxonRemarks","higherGeography","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimCoordinateSystem","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Chamaecrista orbiculata",1638350097,-15.718642,-48.962978,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.448+0000","2018-09-10T18:28:52.237+0000",135,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","2017-05-01T00:00:00",1016,0,"SOUTH_AMERICA","Goiás",2017,5,30,"2017-05-30T00:00:00","2018-08-17T14:52:26.000+0000","2018-12-06T03:12:54.412+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032688","1450","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Cidade de Pedra, Topo do morro","pt","HEPH",1638350097,"BRA:JBB:HEPH:0000032688","Collection","Chacon, RG; Rosa, PO","32688","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto de 1,60m. Flor amarela, frutos secos verdes. Comum; Cerrado rupestre","Chacon, RG","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.718642,-48.962978,"original coordinates","original coordinates OK"
"2","Chamaecrista orbiculata",1901019885,-16.196667,-43.078611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.255+0000","2018-11-14T17:20:06.279+0000",124,"none","PRESERVED_SPECIMEN",2949714,6,7707728,220,1370,5386,2949492,2949707,2949714,"Chamaecrista orbiculata var. ustulata (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista orbiculata var. ustulata (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","VARIETY","ACCEPTED","none",872,0,"","Minas Gerais",2017,6,24,"2017-06-24T00:00:00","2018-11-09T19:10:41.000+0000","2018-12-09T13:08:43.817+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243402","965","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Riacho dos Machados","MG-120, Estrada vicinal iniciando na BR-251 indo até Botumirim, passando por São Colares.","pt","HUEFS",1901019885,"BRA:UEFS:HUEFS:0000243402","Collection","Cota, M.M.T.","243402","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","ustulata",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Riacho dos Machados","Minas Gerais","brazil",3064,"Riacho dos Machados",3154507,-42.99402,-16.055289,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.196667,-43.078611,"original coordinates","original coordinates OK"
"3","Chamaecrista orbiculata",1901019972,-15.063611,-42.642222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.261+0000","2018-11-14T17:20:06.315+0000",124,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","none",9649,0,"","Minas Gerais",2017,6,26,"2017-06-26T00:00:00","2018-11-09T19:10:41.000+0000","2018-12-09T13:08:43.986+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243440","1003","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Espinosa","Estrada vicinal entre os municípios de Montezuma e Espinosa. Próximo a divisa dos municípios de Montezuma e Espinosa.","pt","HUEFS",1901019972,"BRA:UEFS:HUEFS:0000243440","Collection","Cota, M.M.T.","243440","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Espinosa","Minas Gerais","brazil",3237,"Espinosa",3124302,-42.965852,-14.859291,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.063611,-42.642222,"original coordinates","original coordinates outside municipality original in espinosa falls in montezuma"
"4","Chamaecrista orbiculata",1944854502,-9.36,-47.7,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.840+0000","2018-11-23T18:21:44.893+0000",123,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,7,12,"2017-07-12T00:00:00","","2018-11-23T18:23:03.526+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105006","414","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RIO SONO","Conglomerado: TO-232. Subunidade 4, subparcela 10, indivíduo 5 RN.","pt","CEN",1944854502,"BRA:Cenargen:CEN:0000105006","Collection","Teddy. D. R. Terra","105006","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 1,8 m de altura. Base reta.","T. A. Maia","",3,"Exsicatas","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","RIO SONO","Tocantins","brazil",3967,"Rio Sono",1718758,-47.495581,-9.647952,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.36,-47.7,"original coordinates","original coordinates OK"
"5","Chamaecrista orbiculata",1901019865,-16.331944,-42.693333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.240+0000","2018-11-14T17:20:06.265+0000",124,"none","PRESERVED_SPECIMEN",2949709,6,7707728,220,1370,5386,2949492,2949707,2949709,"Chamaecrista orbiculata var. cercidifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista orbiculata var. cercidifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","VARIETY","ACCEPTED","none",928,0,"","Minas Gerais",2016,11,21,"2016-11-21T00:00:00","2018-11-09T19:10:41.000+0000","2018-12-09T13:08:43.904+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243274","831","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Grão Mogol","Estrada vicinal no entorno do Parque Estadual de Grão Mogol.","pt","HUEFS",1901019865,"BRA:UEFS:HUEFS:0000243274","Collection","Cota, M.M.T.","243274","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","cercidifolia",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.331944,-42.693333,"original coordinates","original coordinates OK"
"6","Chamaecrista orbiculata",1291042710,-14.326667,-47.4925,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.258+0000","2018-11-14T17:19:59.274+0000",124,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","2018-01-01T00:00:00",1175,0,"","Goiás",2015,9,20,"2015-09-20T00:00:00","2018-11-09T19:10:41.000+0000","2018-12-09T19:42:25.096+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000222546","387","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alto Paraíso de Goiás","RPPN Fazenda Brancas, Parque dos Anões Km 144 da Rodovia GO-118, ca. de 20 Km de Alto Paraíso, sentido São João da Aliança de GO - Alto Paraíso de GO, acesso pelos caminhos 14,15, 16 e 17.","pt","HUEFS",1291042710,"BRA:UEFS:HUEFS:0000222546","Collection","São-Mateus, W.M.B.","222546","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo sujo de altitude.","L.P.Queiroz","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.326667,-47.4925,"original coordinates","original coordinates OK"
"7","Chamaecrista orbiculata",1829093197,-17.573222,-43.521,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:54.011+0000","2018-09-25T14:06:03.072+0000",126,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","2014-01-15T00:00:00",743,0,"","Minas Gerais",2014,1,15,"2014-01-15T00:00:00","","2018-09-25T14:06:03.099+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000221940","675","SPF - Herbário da Universidade de São Paulo","Diamantina","Escarpas do rio Jequitinhonha na rodovia Olhos d'Água-São Gonçalo do Rio Preto (BR 451); 2;1 a 2;5 km ao sul do rio; em direção a São Gonçalo.","pt","SPF",1829093197,"BRA:USP:SPF:0000221940","Collection","Cota, MMT","221940","USP","Universidade de São Paulo, USP","Arvoreta a arbusto de até 2;5 m. Frutos velhos.; Cerrado de encosta pedregoso.","Cota, MMT","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.573222,-43.521,"original coordinates","original coordinates OK"
"8","Chamaecrista orbiculata",1944964394,-16.722222,-42.9225,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:55.582+0000","2018-11-24T12:30:55.608+0000",126,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","2018-04-01T00:00:00",1240,0,"","Minas Gerais",2014,6,25,"2014-06-25T00:00:00","","2018-11-24T12:30:55.638+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000224749","7205","SPF - Herbário da Universidade de São Paulo","Cristália","Morro do Chapéu. Na base do morro.","pt","SPF",1944964394,"BRA:USP:SPF:0000224749","Collection","Verdi, M","224749","USP","Universidade de São Paulo, USP","","Cota, MMT","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Cristália","Minas Gerais","brazil",2945,"Cristália",3120300,-42.82104,-16.71925,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.722222,-42.9225,"original coordinates","original coordinates OK"
"9","Chamaecrista orbiculata",1587326626,-13.68,-47.8225,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.812+0000","2018-11-23T18:21:39.949+0000",123,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","none",794,0,"","Goiás",2014,7,25,"2014-07-25T00:00:00","","2018-11-23T18:22:56.758+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095098","2488","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAVALCANTE","RPPN Serra do Tombador, 3,9 km a SW da sede da reserva.","pt","CEN",1587326626,"BRA:Cenargen:CEN:0000095098","Collection","Marcelo Fragomeni Simon","95098","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore 4 m, casca espessa, fissurada. Cálice verde, corola amarela. Crescendo próxima à riacho.","M. Simon","",5,"Exsicatas","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","CAVALCANTE","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.68,-47.8225,"original coordinates","original coordinates OK"
"10","Chamaecrista orbiculata",1077247337,-12.162222,-44.979722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.762+0000","2018-12-03T16:16:11.010+0000",122,"none","PRESERVED_SPECIMEN",2949707,6,7707728,220,1370,5386,2949492,2949707,2949707,"Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Chamaecrista orbiculata (Benth.) H.S.Irwin & Barneby","Plantae","Tracheophyta","Fabales","Fabaceae","Chamaecrista","Chamaecrista orbiculata","Chamaecrista","orbiculata","SPECIES","ACCEPTED","2014-07-01T00:00:00",676,0,"SOUTH_AMERICA","Bahia",2014,7,2,"2014-07-02T00:00:00","2018-08-28T19:05:51.000+0000","2018-12-06T14:16:41.368+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000114756","414","ALCB - Herbário Alexandre Leal Costa","Barreiras","Serra do Mimo, próximo ao Teleférico.","pt","ALCB",1077247337,"BRA:UFBA:ALCB:0000114756","Collection","Ogasawara, HA; Pimentel, J","114756","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,20 m alt.; ramos vináceos; folhas discolores; cálice verde-avermelhado; corola e estames amarelos.","Ogasawara, HA","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","","","",NA,"","","",NA,"","","","Barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.162222,-44.979722,"original coordinates","original coordinates OK"
