"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","identificationRemarks","verbatimElevation","collectionID","georeferenceSources","county","higherGeography","higherClassification","identificationQualifier","georeferenceProtocol","typeStatus","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Chloroleucon dumosum",1503030003,-14.803056,-43.961111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.503+0000","2018-11-14T17:20:01.508+0000",124,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",479,0,"Minas Gerais",2015,3,7,"2015-03-07T00:00:00","2018-11-09T19:12:40.000+0000","2018-12-08T12:54:58.318+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000229039","2050","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Manga","Parque Estadual da Mata Seca","pt","HUEFS",1503030003,"BRA:UEFS:HUEFS:0000229039","Collection","Neves, D.M.","229039","UEFS","Universidade Estadual de Feira de Santana (UEFS)","caatinga arbórea","","","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Manga","Minas Gerais","brazil",3264,"Manga",3139300,-44.093317,-14.647475,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-14.803056,-43.961111,"original coordinates","original coordinates OK"
"2","Chloroleucon dumosum",1094928308,-15.158333,-39.535,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.841+0000","2018-11-14T17:19:54.920+0000",124,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",500,50,"Bahia",2014,1,30,"2014-01-30T00:00:00","","2018-11-14T17:19:55.072+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211847","1547","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jussari","RPPN Serra do Teimoso.","pt","HUEFS",1094928308,"BRA:UEFS:HUEFS:0000211847","Collection","Nascimento, F.H.F.","211847","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Jussari","Bahia","brazil",3197,"Jussari",2918555,-39.499726,-15.131669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.158333,-39.535,"original coordinates","original coordinates OK"
"3","Chloroleucon dumosum",1094928352,-15.158333,-39.535,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.888+0000","2018-11-14T17:19:54.963+0000",124,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",500,50,"Bahia",2014,1,30,"2014-01-30T00:00:00","","2018-11-14T17:19:55.118+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211846","1546","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jussari","RPPN Serra do Teimoso.","pt","HUEFS",1094928352,"BRA:UEFS:HUEFS:0000211846","Collection","Nascimento, F.H.F.","211846","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Jussari","Bahia","brazil",3197,"Jussari",2918555,-39.499726,-15.131669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.158333,-39.535,"original coordinates","original coordinates OK"
"4","Chloroleucon dumosum",1264693830,-4.499975,-39.600003,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.063+0000","2018-09-24T19:20:45.412+0000",128,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","2014-03-14T00:00:00",NA,NA,"Ceará",2014,2,18,"2014-02-18T00:00:00","2018-08-13T19:44:35.000+0000","2018-12-08T13:34:50.959+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056428","08","EAC - Herbário Prisco Bezerra","Canindé","congl. 131, sub. 2, árv. 2RN.&nf;Solo profundo e argiloso.","pt","EAC",1264693830,"BRA:UFC:EAC:0000056428","Collection","Silveira, J.M.D.","56428","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Árvore, presença de espinhos no fuste; flor branca.&nf;Dups RB.","SOUTH_AMERICA","Moura, R.","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Canindé","Ceará","brazil",5158,"Canindé",2302800,-39.418379,-4.398396,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.499975,-39.600003,"original coordinates","original coordinates OK"
"5","Chloroleucon dumosum",1087693285,-10.879639,-37.645278,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.400+0000","2018-09-24T19:50:14.767+0000",132,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","2014-04-01T00:00:00",NA,NA,"Sergipe",2014,3,25,"2014-03-25T00:00:00","2018-08-31T18:25:49.000+0000","2018-12-08T13:06:01.970+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000030530","15","ASE - Herbário da Universidade Federal de Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João.","pt","ASE",1087693285,"BRA:UFS:ASE:0000030530","Collection","Damasceno, SA; Déda, RM; Freire, GS; Santos, E","30530","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Ca. 5 m. Flores estaminadas alvas, sépalas verdes.; Área de transição.","SOUTH_AMERICA","Damasceno, SA","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Lagarto","Sergipe","brazil",3757,"Lagarto",2803500,-37.66533,-10.901924,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.879639,-37.645278,"original coordinates","original coordinates OK"
"6","Chloroleucon dumosum",1094928128,-5.162222,-40.888333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.690+0000","2018-11-14T17:19:54.708+0000",124,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",710,10,"Ceará",2014,6,15,"2014-06-15T00:00:00","","2018-11-14T17:19:54.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211650","1390","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","RPPN Serra das Almas.","pt","HUEFS",1094928128,"BRA:UEFS:HUEFS:0000211650","Collection","Nascimento, F.H.F.","211650","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.162222,-40.888333,"original coordinates","original coordinates OK"
"7","Chloroleucon dumosum",1094928419,-4.913056,-39.082778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.839+0000","2018-11-14T17:19:54.915+0000",124,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",225,5,"Ceará",2014,6,25,"2014-06-25T00:00:00","","2018-11-14T17:19:55.016+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211929","1629","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Quixadá","Assentamento Palmares.","pt","HUEFS",1094928419,"BRA:UEFS:HUEFS:0000211929","Collection","Nascimento, F.H.F.","211929","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Quixadá","Ceará","brazil",5086,"Quixadá",2311306,-38.950511,-4.958114,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.913056,-39.082778,"original coordinates","original coordinates OK"
"8","Chloroleucon dumosum",1424496775,-16.531945,-41.275278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:57.656+0000","2018-09-24T20:04:10.325+0000",207,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",255,NA,"Minas Gerais",2014,10,20,"2014-10-20T00:00:00","2017-10-16T23:06:56.615+0000","2018-12-06T17:01:00.117+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:902572","7864","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Jequitinhonha","Itaobim, BR-367, Km 187, Franco Duarte, margem do rio Jequitinhonha. Caatinga.","","RB",1424496775,"urn:catalog:JBRJ:RB:902572","PhysicalObject","Haroldo C. de Lima; Rogério Gribel & Marcus F.O. Silva","RB00902572","JBRJ","","Árvore pequena com 7 metros de altura. Tronco com casca lisa, branco acinzentada, DAP ca. 20 cm. Ramos com espinhos. Inflorescências nos ramos apicais, flores com cálice e corola esverdeada, estames alvos. flores perfumadas. Material para banco de DNA. Frequente.","","H.C. de Lima","RB 609890","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Jequitinhonha","Minas Gerais","brazil",3004,"Jequitinhonha",3135803,-41.082856,-16.389701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.531945,-41.275278,"original coordinates","original coordinates OK"
"9","Chloroleucon dumosum",1638347699,-15.480278,-40.860278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.331+0000","2018-09-24T19:58:50.293+0000",207,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,11,18,"2014-11-18T00:00:00","2017-08-31T15:26:45.242+0000","2018-12-06T03:12:52.900+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1358985","112","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Encruzilhada","Conglomerado BA_1339-3-10-2","","RB",1638347699,"urn:catalog:JBRJ:RB:1358985","PhysicalObject","Fernandes, M. H.","RB01358985","JBRJ","","Árvore, exsudado não observado. Casca amarelada e fina, casca interna amarelada, tipo: lisa, desprendimento em placas lenhosas, sem odor. Flor verde. Frutos com 5x2 cm, secos, forma espiralada, cor externa marrom e interna marrom, consistência em arilo  .","","H. C. Lima","RB 743622","Floresta AtLântica",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Encruzilhada","Bahia","brazil",3131,"Encruzilhada",2910404,-40.998631,-15.595632,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.480278,-40.860278,"original coordinates","original coordinates OK"
"10","Chloroleucon dumosum",1087707160,-14.353889,-40.265556,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.646+0000","2018-08-03T12:12:38.546+0000",121,"none","PRESERVED_SPECIMEN",2943096,6,7707728,220,1370,5386,2943030,2943096,2943096,"Chloroleucon dumosum (Benth.) G.P.Lewis","Chloroleucon dumosum (Benth.) G.P.Lewis","Plantae","Tracheophyta","Fabales","Fabaceae","Chloroleucon","Chloroleucon dumosum","Chloroleucon","dumosum","SPECIES","ACCEPTED","2014-01-01T00:00:00",683,0,"Bahia",2013,8,14,"2013-08-14T00:00:00","2018-07-31T12:27:19.000+0000","2018-12-08T13:06:06.150+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000006449","3016","HURB - Herbário do Recôncavo da Bahia","Boa Nova","Parque Nacional de Boa Nova; Setor leste, Fazenda Cotermaia, Região da Lagoa Danta, Lagedo do Seu Zequinha","pt","HURB",1087707160,"BRA:UFRB:HURB:0000006449","Collection","Aona, L.Y.S.; Moreira, D.M.; Pereira, C.D.V.; Zappi-Taylor, B.","6449","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: subarbusto","","G.P. Lewis","","",NA,"","","","","",NA,"",NA,"","","","","","","","","","",NA,"","",NA,"","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.353889,-40.265556,"original coordinates","original coordinates OK"
