"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","individualCount","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","taxonRemarks","institutionID","fieldNumber","organismID","datasetID","accessRights","verbatimEventDate","endDayOfYear","verbatimCoordinateSystem","county","startDayOfYear","typeStatus","dynamicProperties","coordinateUncertaintyInMeters","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Caesalpinia gardneriana",1844429419,-4.069444,-39.998889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.088+0000","2018-11-14T17:20:05.251+0000",124,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2017-02-01T00:00:00",273,0,"Ceará",2017,2,24,"2017-02-24T00:00:00","2018-11-09T19:11:14.000+0000","2018-12-10T07:12:50.887+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000240027","4448","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sobral","Teperuaba. Unidade de Conservação Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).","pt","HUEFS",1844429419,"BRA:UEFS:HUEFS:0000240027","Collection","Souza, E.B.","240027","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de vegetação de caatinga sobre solos arenosos e afloramentos graníticos.","E.B.Souza & F.F.Araújo","","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Sobral","Ceará","brazil",5253,"Sobral",2312908,-40.225893,-3.810357,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.069444,-39.998889,"original coordinates","original coordinates OK"
"2","Caesalpinia gardneriana",1702645873,-3.763028,-40.340944,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.055+0000","2018-09-24T19:20:47.202+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","none",NA,NA,"Ceará",2016,4,27,"2016-04-27T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T11:34:37.896+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060676","83","EAC - Herbário Prisco Bezerra","Sobral","EMBRAPA Caprinos e Ovinos, área sucessional de 5 anos após abandono.","pt","EAC",1702645873,"BRA:UFC:EAC:0000060676","Collection","Oliveira, C.C.","60676","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Flor amarela.","Loiola, M.I.B.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Sobral","Ceará","brazil",5253,"Sobral",2312908,-40.225893,-3.810357,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.763028,-40.340944,"original coordinates","original coordinates OK"
"3","Caesalpinia gardneriana",1303205693,-3,-39,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.575+0000","2018-09-24T19:20:46.302+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2015-10-23T00:00:00",75,0,"Ceará",2015,6,14,"2015-06-14T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-07T20:18:41.917+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058541","1","EAC - Herbário Prisco Bezerra","São Gonçalo do Amarante","Fazenda Pau d#?#Óleo, substrato terrícola.","pt","EAC",1303205693,"BRA:UFC:EAC:0000058541","Collection","Veras Santos, J.L.","58541","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Árvore com cerca de oito metros de altura, flor amarela, fruto vagem, situada no interior da área de reserva legal da propriedade, próxima ao catavento que abastece o tanque destinado à dessedentação do gado, a 100 m do portão de aces","Loiola, M.I.B.; Veras Santos, J.L.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"São Gonçalo do Amarante","Ceará","brazil",5287,"São Gonçalo do Amarante",2312403,-39.057763,-3.602697,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3,-39,"original coordinates","original coordinates outside Brazil"
"4","Caesalpinia gardneriana",1135074967,-5.582889,-36.944056,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.095+0000","2018-05-05T12:05:51.830+0000",121,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","HOMOTYPIC_SYNONYM","2015-06-18T00:00:00",93,0,"Rio Grande do Norte",2015,6,18,"2015-06-18T00:00:00","","2018-07-07T03:26:28.881+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022712","3444","HVASF - Herbário Vale do São Francisco","Açu","Floresta Nacional de Açu, próximo da casa de vegetação","pt","HVASF",1135074967,"BRA:UNIVASF:HVASF:0000022712","Collection","J.A. Siqueira Filho","22712","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta ca. de 5m alt., flores amarelas, frutos glutinosos. frequente","J.A. Siqueira Filho","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Açu","Rio Grande do Norte","brazil",4988,"Açu",2400208,-37.013885,-5.527135,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.582889,-36.944056,"original coordinates","original coordinates OK"
"5","Caesalpinia gardneriana",1264693834,-3.599994,-39.960014,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.072+0000","2018-09-24T19:20:45.568+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2015-08-10T00:00:00",NA,NA,"Ceará",2014,1,15,"2014-01-15T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T13:34:50.958+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056388","144","EAC - Herbário Prisco Bezerra","Miraíma","congl. 48, sub. 1, árv. 1.&nf;Estrato superior.","pt","EAC",1264693834,"BRA:UFC:EAC:0000056388","Collection","Batista, W.","56388","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Árvore, casca de cor cinza (quase prata), flor amarela, odor característico.&nf;Dups RB.","Queiroz, R.T.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Miraíma","Ceará","brazil",5294,"Miraíma",2308377,-39.909685,-3.560433,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.599994,-39.960014,"original coordinates","original coordinates OK"
"6","Caesalpinia gardneriana",1264693851,-4.320025,-39.780053,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.056+0000","2018-09-24T19:20:45.472+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2015-08-04T00:00:00",NA,NA,"Ceará",2014,2,6,"2014-02-06T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T13:34:50.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056389","232","EAC - Herbário Prisco Bezerra","Santa Quitéria","congl. 112, sub. 4, árv. 2.&nf;Estrato intermediário.","pt","EAC",1264693851,"BRA:UFC:EAC:0000056389","Collection","Batista, W.","56389","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Árvore, casca de cor cinza com estrias, flor amarela, fruto verde, odor forte nas folhas.&nf;Dups RB.","Queiroz, R.T.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Santa Quitéria","Ceará","brazil",5167,"Santa Quitéria",2312205,-40.042635,-4.340752,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.320025,-39.780053,"original coordinates","original coordinates OK"
"7","Caesalpinia gardneriana",1264693812,-5.039997,-39.960003,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.040+0000","2018-09-24T19:20:45.482+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2015-08-04T00:00:00",NA,NA,"Ceará",2014,3,12,"2014-03-12T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T13:34:50.966+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056390","69","EAC - Herbário Prisco Bezerra","Boa Viagem","congl. 191, sub. 2, árv. 3RN.&nf;Solo arenoso, raso e com rochas. Vegetação aberta com camada herbácea, arbustiva e arbórea baixa.","pt","EAC",1264693812,"BRA:UFC:EAC:0000056390","Collection","Silveira, J.M.D.","56390","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Árvore; casca cinza-claro, soltando lâminas, entrecasca branco-amarelada; fruto verde, odor desagradável nas folhas.&nf;Dups RB.","Queiroz, R.T.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Boa Viagem","Ceará","brazil",5064,"Boa Viagem",2302404,-39.808769,-5.088139,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.039997,-39.960003,"original coordinates","original coordinates OK"
"8","Caesalpinia gardneriana",1702656341,-5.94,-35.64,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.299+0000","2018-08-03T12:12:44.456+0000",121,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2016-06-14T00:00:00",NA,NA,"Rio Grande do Norte",2014,9,8,"2014-09-08T00:00:00","2018-07-31T12:25:39.000+0000","2018-12-08T11:34:43.123+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000016996","1","HURB - Herbário do Recôncavo da Bahia","São Pedro","","pt","HURB",1702656341,"BRA:UFRB:HURB:0000016996","Collection","Almeida, T.F.","16996","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","UFRN 22235Hábito: árvore","E.Córdula","","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"São Pedro","Rio Grande do Norte","brazil",4911,"São Pedro",2412708,-35.630301,-5.892568,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.94,-35.64,"original coordinates","original coordinates OK"
"9","Caesalpinia gardneriana",1090914080,-8.419083,-37.695444,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.826+0000","2018-05-05T12:05:47.645+0000",121,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2013-07-03T00:00:00",447,0,"Pernambuco",2013,1,24,"2013-01-24T00:00:00","2018-04-13T18:55:02.000+0000","2018-12-09T06:15:11.357+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019427","2386","HVASF - Herbário Vale do São Francisco","Ibimirim","Barro Branco, estrada de acesso a Jeritacó","pt","HVASF",1090914080,"BRA:UNIVASF:HVASF:0000019427","Collection","V.M. Cotarelli","19427","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. de 5m alt.. Espigas com flores alvas","L.P. Queiroz","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Ibimirim","Pernambuco","brazil",4162,"Ibimirim",2606606,-37.589272,-8.591763,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.419083,-37.695444,"original coordinates","original coordinates OK"
"10","Caesalpinia gardneriana",1264694192,-5.939994,-38.340011,"gass84,txmatfuz","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.514+0000","2018-09-24T19:20:45.773+0000",128,"none","PRESERVED_SPECIMEN",6709624,6,7707728,220,1370,5386,2958443,2958455,2958455,"Poincianella gardneriana (Benth.) L.P.Queiroz","Caesalpinia gardneriana Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia gardneriana","Poincianella","gardneriana","SPECIES","SYNONYM","2015-08-04T00:00:00",NA,NA,"Ceará",2013,12,12,"2013-12-12T00:00:00","2018-08-13T19:42:58.000+0000","2018-12-08T13:34:51.202+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057112","s.n.","EAC - Herbário Prisco Bezerra","Ererê","congl. 285, sub. , árv.","pt","EAC",1264694192,"BRA:UFC:EAC:0000057112","Collection","S/C","57112","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário Florestal Nacional - CE; Controle de qualidade.","Queiroz, R.T.","SOUTH_AMERICA","","",NA,"","","","","","","",NA,"","","",NA,NA,NA,"","","",NA,"",NA,NA,"","",NA,"Ererê","Ceará","brazil",4892,"Ererê",2304277,-38.315396,-5.980109,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.939994,-38.340011,"original coordinates","original coordinates OK"
