"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","rights","individualCount","coordinateUncertaintyInMeters","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","dynamicProperties","organismID","datasetID","accessRights","typeStatus","typifiedName","identificationQualifier","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Copaifera coriacea",1901018955,-9.412778,-41.146667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.811+0000","2018-11-14T17:20:03.826+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",408,0,"Bahia",2015,10,28,"2015-10-28T00:00:00","2018-11-09T19:15:11.000+0000","2018-12-09T13:08:43.427+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234911","230","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Caminho para Balneário.","pt","HUEFS",1901018955,"BRA:UEFS:HUEFS:0000234911","Collection","Souza, I.M.","234911","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.412778,-41.146667,"original coordinates","original coordinates OK"
"12","Copaifera coriacea",1901018935,-9.413889,-41.145,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.818+0000","2018-11-14T17:20:03.838+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",407,0,"Bahia",2015,10,28,"2015-10-28T00:00:00","2018-11-09T19:15:11.000+0000","2018-12-09T13:08:43.266+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234908","227","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Caminho para Balneário.","pt","HUEFS",1901018935,"BRA:UEFS:HUEFS:0000234908","Collection","Souza, I.M.","234908","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga (arenosa).","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.413889,-41.145,"original coordinates","original coordinates OK"
"13","Copaifera coriacea",1901018936,-9.528611,-41.353333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.848+0000","2018-11-14T17:20:03.862+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",442,0,"Bahia",2015,10,29,"2015-10-29T00:00:00","2018-11-09T19:15:11.000+0000","2018-12-09T13:08:43.300+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234929","248","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Fazenda Santarém.","pt","HUEFS",1901018936,"BRA:UEFS:HUEFS:0000234929","Collection","Souza, I.M.","234929","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga sobre areia.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.528611,-41.353333,"original coordinates","original coordinates OK"
"14","Copaifera coriacea",1094931274,-9.991111,-38.626944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.234+0000","2018-11-14T17:19:56.243+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",350,0,"Bahia",2014,5,30,"2014-05-30T00:00:00","","2018-11-14T17:19:56.265+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000215124","713","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jeremoabo","Estrada Jeremoabo-Canudos.","pt","HUEFS",1094931274,"BRA:UEFS:HUEFS:0000215124","Collection","Vasconcelos, L.V.","215124","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbórea-arbustiva.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Jeremoabo","Bahia","brazil",3925,"Jeremoabo",2918100,-38.549511,-9.938821,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.991111,-38.626944,"original coordinates","original coordinates OK"
"15","Copaifera coriacea",1303603653,-9.969167,-41.340556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.588+0000","2018-11-14T17:19:59.633+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",731,0,"Bahia",2014,7,12,"2014-07-12T00:00:00","2018-11-09T19:15:11.000+0000","2018-12-07T20:27:36.721+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000223345","3185","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Minas da Cabeluda, trilha da grotinha. Área prioritária para conservação: CA-423-Sento Sé 3-Alta.","pt","HUEFS",1303603653,"BRA:UEFS:HUEFS:0000223345","Collection","Siqueira-Filho, J.A.","223345","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. Fitofisionomia áreas de Tensão Ecológica. Solo Neossolo Litólito Eutrófico.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.969167,-41.340556,"original coordinates","original coordinates OK"
"16","Copaifera coriacea",1094928065,-10.032222,-42.819167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.657+0000","2018-11-14T17:19:54.683+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",422.5,2.5,"Bahia",2014,8,8,"2014-08-08T00:00:00","","2018-11-14T17:19:54.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211561","1302","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sento Sé","Brejo do Zacarias.","pt","HUEFS",1094928065,"BRA:UEFS:HUEFS:0000211561","Collection","Nascimento, F.H.F.","211561","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.032222,-42.819167,"original coordinates","original coordinates outside municipality original in sento se falls in pilao arcado"
"17","Copaifera coriacea",1424476741,-10.789722,-42.821667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:45.087+0000","2018-09-24T20:03:58.433+0000",207,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2013,7,31,"2013-07-31T00:00:00","2017-10-04T11:32:26.215+0000","2018-12-06T17:00:44.890+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:843035","1519","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barra","Duna no distrito de Ibiraba. Área Tree Atlan BAibir. Caatinga arenícola.","","RB",1424476741,"urn:catalog:JBRJ:RB:843035","PhysicalObject","D.M. Neves; Queiroz, L.P.; Dexter, K.G.; Baker, T.","RB00843035","JBRJ","","Árvore 3m. Fruto avermelhado quando maduro","","RB 595037","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.789722,-42.821667,"original coordinates","original coordinates OK"
"18","Copaifera coriacea",1094914677,-10.771667,-43.224444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.270+0000","2018-11-14T17:19:49.277+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",466,0,"Bahia",2012,10,4,"2012-10-04T00:00:00","","2018-11-14T17:19:49.526+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000198076","2861","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Brejoda Mutuca.","pt","HUEFS",1094914677,"BRA:UEFS:HUEFS:0000198076","Collection","Siqueira-Filho, J.A.","198076","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.771667,-43.224444,"original coordinates","original coordinates OK"
"19","Copaifera coriacea",1094894689,-9.170556,-43.614444,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.513+0000","2018-11-14T17:19:39.551+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","2014-12-01T00:00:00",416,0,"Piauí",2011,7,16,"2011-07-16T00:00:00","","2018-11-14T17:19:39.617+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000177619","10080","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Caracol","Povoado de Bom Sucesso.","pt","HUEFS",1094894689,"BRA:UEFS:HUEFS:0000177619","Collection","Melo, E.","177619","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado, próximo aos cálices rochosos.","L.P.Queiroz","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Caracol","Piauí","brazil",4076,"Caracol",2202505,-43.346841,-9.089046,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.170556,-43.614444,"original coordinates","original coordinates outside municipality original in caracol falls in guaribas"
"20","Copaifera coriacea",1094896950,-8.896389,-38.720556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:40.967+0000","2018-11-14T17:19:40.971+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",352,0,"Bahia",2011,11,13,"2011-11-13T00:00:00","","2018-11-14T17:19:40.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000179888","10699","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rodelas","Dunas do Sorobabel.","pt","HUEFS",1094896950,"BRA:UEFS:HUEFS:0000179888","Collection","Melo, E.","179888","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Rodelas","Bahia","brazil",4054,"Rodelas",2927101,-38.689768,-9.214443,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-8.896389,-38.720556,"original coordinates","original coordinates OK"
"21","Copaifera coriacea",1090908268,-9.220083,-43.489417,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.786+0000","2018-05-05T12:05:40.388+0000",121,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","2013-07-03T00:00:00",580,0,"Piauí",2011,12,9,"2011-12-09T00:00:00","2018-04-13T18:53:10.000+0000","2018-12-09T06:15:09.549+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000013617","2622","HVASF - Herbário Vale do São Francisco","Caracol","Parque Nacional Serra das Confusões, Serra das Confusões propriamente dita. Lajedo de acesso à gruta do Riacho do Boi","pt","HVASF",1090908268,"BRA:UNIVASF:HVASF:0000013617","Collection","J.A. Siqueira Filho","13617","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. de 6m de alt., em plena floração, flores creme, melitófilas com odor adocicado, monoclamídeas.","L.P. Queiroz","","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Caracol","Piauí","brazil",4076,"Caracol",2202505,-43.346841,-9.089046,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.220083,-43.489417,"original coordinates","original coordinates OK"
"22","Copaifera coriacea",1089108574,-10.4718,-42.4917,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:47.102+0000","2018-12-03T16:41:24.374+0000",122,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","2010-05-01T00:00:00",430,0,"Bahia",2010,5,19,"2010-05-19T00:00:00","2018-11-21T16:27:04.000+0000","2018-12-08T04:38:23.840+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000172453","14661","UEC - Herbário da Universidade Estadual de Campinas","Barra","Ibiraba, (Icatu), ca. 37km N de Barra.","pt","UEC",1089108574,"BRA:UNICAMP:UEC:0000172453","Collection","Queiroz, L.P.; Salas, R.M.; Ribeiro, P.G.; Cardoso, D.","172453","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 4m de altura, muito ramificada na copa alargada. Folíolos coriáceos. Flores com sépalas brancas.; Caatinga sobre dunas arenosas, ca. 30-40m de altura. Vegetação em moitas.","Queiroz, L.P.","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.4718,-42.4917,"original coordinates","original coordinates outside municipality original in barra falls in xique-xique"
"23","Copaifera coriacea",1094877886,-10.788333,-42.821389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:29.171+0000","2018-11-14T17:19:29.185+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",430,0,"Bahia",2010,5,20,"2010-05-20T00:00:00","","2018-11-14T17:19:29.229+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000160782","2946","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Distrito de Ibiraba (Icatu), a ca. 40 Km da cidade de Barra, duna do alto do cruzeiro em frente da vila.","pt","HUEFS",1094877886,"BRA:UEFS:HUEFS:0000160782","Collection","Cardoso, D.","160782","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Vegetação de caatinga arbustiva, com poucas árvores esparsas, sobre duna de ca. 30 m alt.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.788333,-42.821389,"original coordinates","original coordinates OK"
"24","Copaifera coriacea",1094878804,-10.788333,-42.821389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:29.739+0000","2018-11-14T17:19:29.744+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",430,0,"Bahia",2010,5,19,"2010-05-19T00:00:00","","2018-11-14T17:19:29.810+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000161721","14667","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Ibiraba (Icatu), ca. 37 Km N de Barra.","pt","HUEFS",1094878804,"BRA:UEFS:HUEFS:0000161721","Collection","Queiroz, L.P.de","161721","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga sobre dunas arenosas, ca 30-40 m alt. Vegetação em moitas.","","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.788333,-42.821389,"original coordinates","original coordinates OK"
"25","Copaifera coriacea",1424450826,-9.624444,-46.817222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:30.957+0000","2018-09-24T20:03:44.837+0000",207,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","none",429,NA,"Tocantins",2010,5,4,"2010-05-04T00:00:00","2017-10-14T07:13:04.118+0000","2018-12-06T17:00:31.757+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:784182","10","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Lizarda","Bacia do Tocantins, Sub-bacia Rio Perdido.","","RB",1424450826,"urn:catalog:JBRJ:RB:784182","PhysicalObject","M.M. Brandão; et al","RB00784182","JBRJ","","Árvore. Frutos e sementes","M.M. Brandão","RB 576396","","Cerrado denso","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Lizarda","Tocantins","brazil",3995,"Lizarda",1712405,-46.938506,-9.525281,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.624444,-46.817222,"original coordinates","original coordinates OK"
"26","Copaifera coriacea",1094891496,-7.209722,-39.59,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:37.331+0000","2018-11-14T17:19:37.373+0000",124,"none","PRESERVED_SPECIMEN",2978146,6,7707728,220,1370,5386,2978115,2978146,2978146,"Copaifera coriacea Mart.","Copaifera coriacea Mart.","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera coriacea","Copaifera","coriacea","SPECIES","ACCEPTED","2014-12-01T00:00:00",NA,NA,"Ceará",2010,10,27,"2010-10-27T00:00:00","","2018-11-14T17:19:37.384+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000174433","4049","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santana do Cariri","Cancelão. APA da Chapada do Araripe","pt","HUEFS",1094891496,"BRA:UEFS:HUEFS:0000174433","Collection","Andrade, I.M.de","174433","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","L.P.Queiroz","","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,"","",NA,"","","","",NA,"","","","",NA,"Santana do Cariri","Ceará","brazil",4491,"Santana do Cariri",2312106,-39.754003,-7.224861,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.209722,-39.59,"original coordinates","original coordinates outside municipality original in santana do cariri falls in crato"
