"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","modified","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","institutionID","county","preparations","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","organismID","datasetID","accessRights","rights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Bauhinia catingae",1835179262,-13.303056,-44.119167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.734+0000","2018-11-14T17:20:04.744+0000",124,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","none",662,0,"Bahia",2018,2,10,"2018-02-10T00:00:00","2018-11-14T17:20:04.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238775","3","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santa Maria da Vitória","Morro onde se encontra a torre de telefone. Acesso pela BA 172, sentido Santana, estrada de terra à direita, após a igreja. Na subida para a antena, entrando ca. 20m a direita na mata.","pt","HUEFS",1835179262,"BRA:UEFS:HUEFS:0000238775","Collection","Oliveira, F.G.","238775","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbórea sobre afloramento rochoso.","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Santa Maria da Vitória","Bahia","brazil",3431,"Santa Maria da Vitória",2928109,-44.384326,-13.224389,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.303056,-44.119167,"original coordinates","original coordinates OK"
"2","Bauhinia catingae",1889189033,-11.933333,-39.3,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.753+0000","2018-12-03T16:16:30.456+0000",122,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","2018-05-01T00:00:00",NA,NA,"Bahia",2018,4,21,"2018-04-21T00:00:00","2018-12-03T16:17:57.773+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132492","30423","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Salgadália, Fazenda do Sr. Jackson, Morro do Mocambo.","pt","ALCB",1889189033,"BRA:UFBA:ALCB:0000132492","Collection","Guedes, ML; Lopes, RB; Gama, HC","132492","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas membranáceas, discolores, quando jovens, pubescentes. Flores com pétalas alvas.","SOUTH_AMERICA","2018-08-28T19:05:13.000+0000","Guedes, ML","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.933333,-39.3,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in candeal"
"3","Bauhinia catingae",1848369209,-11.943889,-39.474167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.185+0000","2018-12-03T16:16:32.087+0000",122,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","2018-01-01T00:00:00",553,0,"Bahia",2017,12,1,"2017-12-01T00:00:00","2018-12-08T15:09:26.285+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130198","30053","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Serra do Mucambo.","pt","ALCB",1848369209,"BRA:UFBA:ALCB:0000130198","Collection","Guedes, ML; Alunos de Botânica Econômica","130198","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","espinescente. Folhas membranáceas, discolores, face abaxial tomentosa. Flores alvas. Frutos jovens.","SOUTH_AMERICA","2018-08-28T19:05:13.000+0000","Guedes, ML","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.943889,-39.474167,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe"
"4","Bauhinia catingae",1848369222,-14.533333,-41.933333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.163+0000","2018-12-03T16:16:32.111+0000",122,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","2018-04-01T00:00:00",NA,NA,"Bahia",2017,12,15,"2017-12-15T00:00:00","2018-12-08T15:09:26.195+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130288","30142","ALCB - Herbário Alexandre Leal Costa","Guajerú","Serra Geral","pt","ALCB",1848369222,"BRA:UFBA:ALCB:0000130288","Collection","Guedes, ML; Alunos de Botânica BIO C05","130288","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","virgado, ramos jovens pubérulos e armados com acúleos internodal cônico, ligeiramente recurvado. Folha com lâmina cartácea, dividida no ápice. Botões estreitamente elipsóides, 5 costados, flores com cálice verde e pétalas alvas. Frut","SOUTH_AMERICA","2018-08-28T19:05:13.000+0000","Guedes, ML; Ramos, G","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Guajerú","Bahia","brazil",3276,"Guajeru",2911659,-42.013179,-14.582561,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.533333,-41.933333,"original coordinates","original coordinates OK"
"5","Bauhinia catingae",1944983638,-12.771944,-39.523333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.529+0000","2018-11-24T12:34:55.552+0000",122,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2016,2,17,"2016-02-17T00:00:00","2018-11-24T12:36:01.936+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153595","1192","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA TEREsINHA","Conglomerado BA_855_P19-1-10-4RN","pt","CEPEC",1944983638,"BRA:CEPLAC:CEPEC:0000153595","Collection","Santos, E.A.","153595","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","","H.C. Lima","9/6/2017","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","SANTA TEREsINHA","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.771944,-39.523333,"original coordinates","original coordinates OK"
"6","Bauhinia catingae",1503028935,-12.053611,-39.973333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.116+0000","2018-11-14T17:20:01.137+0000",124,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","none",296,0,"Bahia",2016,9,16,"2016-09-16T00:00:00","2018-12-08T12:54:57.657+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000227855","13307","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ipirá","BA-052, estrada para Baixa Grande.","pt","HUEFS",1503028935,"BRA:UEFS:HUEFS:0000227855","Collection","Melo, E.","227855","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","2018-11-09T19:14:51.000+0000","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Ipirá","Bahia","brazil",3566,"Ipirá",2914000,-39.782055,-12.19977,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.053611,-39.973333,"original coordinates","original coordinates OK"
"7","Bauhinia catingae",1901019832,-15.512222,-44.441667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.181+0000","2018-11-14T17:20:06.201+0000",124,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","none",508,0,"Minas Gerais",2016,11,23,"2016-11-23T00:00:00","2018-12-09T13:08:43.803+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243296","853","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Januária","Afloramentos calcários próximos a cidade.","pt","HUEFS",1901019832,"BRA:UEFS:HUEFS:0000243296","Collection","Cota, M.M.T.","243296","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","2018-11-09T19:14:51.000+0000","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Januária","Minas Gerais","brazil",3170,"Januária",3135209,-44.846873,-15.322006,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.512222,-44.441667,"original coordinates","original coordinates OK"
"8","Bauhinia catingae",1440657958,-10.308889,-41.429444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.422+0000","2018-11-14T17:20:00.427+0000",124,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","none",1254,0,"Bahia",2016,12,1,"2016-12-01T00:00:00","2018-12-09T10:45:53.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225882","16475","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","Trilha de Minas do Mimoso para o Alegre.","pt","HUEFS",1440657958,"BRA:UEFS:HUEFS:0000225882","Collection","Queiroz, L.P.de","225882","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Afloramento rochoso.","","2018-11-09T19:14:51.000+0000","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.308889,-41.429444,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"9","Bauhinia catingae",1213658873,-17.172778,-50.834444,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.415+0000","2018-01-05T18:34:59.193+0000",114,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","2014-05-01T00:00:00",673,0,"Goiás",2014,4,12,"2014-04-12T00:00:00","2018-07-08T01:31:53.258+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000202419","8194","UB - Herbário da Universidade de Brasília","Paraúna","","pt","UB",1213658873,"BRA:UnB:UB:0000202419","Collection","Munhoz, CBR; Turma de Vegetação do Cerrado","202419","UnB","Universidade de Brasília (UnB)","Arbusto, 1,8 metros, frutos verdes.; Floresta estacional semidecidual","SOUTH_AMERICA","","Santos, RV","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Paraúna","Goiás","brazil",2899,"Paraúna",5216403,-50.638058,-17.046597,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.172778,-50.834444,"original coordinates","original coordinates OK"
"10","Bauhinia catingae",1095854156,-12.463417,-41.01225,"gass84,iddatunl","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:35.483+0000","2018-11-24T12:31:35.757+0000",126,"none","PRESERVED_SPECIMEN",2953595,6,7707728,220,1370,5386,2952935,2953595,2953595,"Bauhinia catingae Harms","Bauhinia catingae Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Bauhinia","Bauhinia catingae","Bauhinia","catingae","SPECIES","ACCEPTED","2015-04-01T00:00:00",616,0,"Bahia",2014,12,26,"2014-12-26T00:00:00","2018-11-24T12:31:41.435+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000010751","2317","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Lajedinho","Lapinha","pt","HUESB",1095854156,"BRA:UESB:HUESB:0000010751","Collection","Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","10751","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Arboréo. Folha composta, aculeos no caule. Flor em botão verde.; Caatinga.","","","Macedo, G.E.L.","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,"","","Lajedinho","Bahia","brazil",3546,"Lajedinho",2919009,-40.971833,-12.382982,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.463417,-41.01225,"original coordinates","original coordinates OK"
