"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","otherCatalogNumbers","elevationAccuracy","continent","fieldNotes","institutionID","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","eventRemarks","higherClassification","georeferencedDate","higherGeography","fieldNumber","organismID","datasetID","accessRights","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Leucochloron incuriale",1840925106,-22.047161,-47.799203,"cdround,gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.176+0000","2018-06-04T12:02:27.796+0000",129,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2017-11-28T00:00:00","São Paulo",2017,10,5,"2017-10-05T00:00:00","2018-05-22T12:53:23.000+0000","2018-12-08T19:50:36.930+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056624","s/nº","IAC - Herbário do Instituto Agronômico de Campinas","São Carlos","Rodovia SP-215, KM 139. sentido leste","pt","IAC",1840925106,"BRA:IAC:IAC:0000056624","Collection","A.C.Q. Silva; J.A. Teixeira; A.J. Cavalheiro et al.","56624","IAC","Instituto Agronômico de Campinas, IAC","Nome popular: angico-rajado. Coordenadas originais: 22°2#?#49.78""S, 47°47#?#57.13""W! Em 15/6/17, havia frutos imaturos e não havia flores. Coletor adicional Isael","N.A.G. Escobar & J.Y. Tamashiro",NA,"",NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","São Carlos","São Paulo","brazil",1735,"São Carlos",3548906,-47.866943,-21.918565,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.047161,-47.799203,"original coordinates","original coordinates OK"
"2","Leucochloron incuriale",1423927764,-21.9425,-41.9925,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:29.836+0000","2018-09-24T19:58:02.461+0000",207,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2016-10-14T00:00:00","Rio de Janeiro",2016,8,30,"2016-08-30T00:00:00","2017-10-15T11:55:10.877+0000","2018-12-06T16:55:35.557+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1176960","1004","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Pedra Dubois. Picada para a direita durante a subida final. Área com abundância de bromélias no afloramento rochoso.","","RB",1423927764,"urn:catalog:JBRJ:RB:1176960","PhysicalObject","C. Baez; Thalis Lima, Patrícia da Rosa, Daniel Maurenza e João Marins","RB01176960","JBRJ","","Rupícola, heliófila. Raque e pecíolos com tricomas ferrugíneos/castanhos. Folhas discolores. Cálice e corola verdes. Estames alvos. Pouco frequente.","D. Machado & H. Lima",1161,"RB 659941",NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.9425,-41.9925,"original coordinates","original coordinates OK"
"3","Leucochloron incuriale",1455395512,-22.526667,-45.266389,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.202+0000","2018-11-24T08:57:00.318+0000",126,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2016-09-16T00:00:00","Minas Gerais",2014,4,3,"2014-04-03T00:00:00","2018-11-05T15:53:30.000+0000","2018-12-09T07:19:26.887+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051091","304","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","pt","SPSF",1455395512,"BRA:IF:SPSF:0000051091","Collection","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","51091","IF","Instituto Florestal, IF","COLETA: Árvore de 4,5 m. Indivíduo 9311 da fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;","M.G.K.Cornia",1307,"",0,"SOUTH_AMERICA","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.526667,-45.266389,"original coordinates","original coordinates OK"
"4","Leucochloron incuriale",1252586708,-23.08,-46.898611,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.770+0000","2017-12-29T14:14:17.902+0000",129,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2014-05-29T00:00:00","São Paulo",2014,5,29,"2014-05-29T00:00:00","2017-10-31T16:18:31.000+0000","2018-12-08T15:43:20.634+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056004","223","IAC - Herbário do Instituto Agronômico de Campinas","Louveira","Fragmento B","pt","IAC",1252586708,"BRA:IAC:IAC:0000056004","Collection","C.F. Nardin; J.F. Benedito & L.C. Bernacci","56004","IAC","Instituto Agronômico de Campinas, IAC","coordenadas originais: 23°04#?#48""S, 46°53#?#55""W","C.F. Nardin et al.",NA,"",NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Louveira","São Paulo","brazil",1310,"Louveira",3527306,-46.937132,-23.084175,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.08,-46.898611,"original coordinates","original coordinates OK"
"5","Leucochloron incuriale",1077480514,-24.578389,-50.2555,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.475+0000","2018-11-24T12:32:09.495+0000",118,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2015-01-01T00:00:00","Paraná",2014,10,24,"2014-10-24T00:00:00","2018-10-30T18:00:21.000+0000","2018-12-06T14:18:26.942+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000015253","5676","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Tibagi","Sítio Sete Quedas","pt","HCF",1077480514,"BRA:UTFPR:HCF:0000015253","Collection","M.G. Caxambu","15253","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 3,5 m, heliófita. Capítulos alvos. Casca gretada.","J. Cordeiro",1020,"",0,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.578389,-50.2555,"original coordinates","original coordinates OK"
"6","Leucochloron incuriale",1424511953,-16.532222,-41.2475,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.111+0000","2018-09-24T20:04:19.394+0000",207,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","none","Minas Gerais",2014,10,20,"2014-10-20T00:00:00","2017-10-08T16:24:37.036+0000","2018-12-06T17:01:08.400+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:975738","7859","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Jequitinhonha","Itaobim, BR-367, km 186, Mumbuca, estrada vicinal para plantação de Eucaliptos.","","RB",1424511953,"urn:catalog:JBRJ:RB:975738","PhysicalObject","Haroldo C. de Lima; R. Griebel e M.F.O. Silva","RB00975738","JBRJ","","Árvore com 12 m de altura. Tronco com casca suberosa, pardo-acinzentada, DAP ca. 25 cm. Botões esverdeados e frutos acastanhados. Material para banco de DNA e Carpoteca RBCarpo= 7813","H.C. de Lima",241,"RB 626986",NA,"","Caatinga/floresta estacional","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Jequitinhonha","Minas Gerais","brazil",3004,"Jequitinhonha",3135803,-41.082856,-16.389701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.532222,-41.2475,"original coordinates","original coordinates OK"
"7","Leucochloron incuriale",1213677457,-24.578389,-50.2555,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:37.880+0000","2018-06-04T19:36:09.865+0000",118,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2015-01-01T00:00:00","Paraná",2014,10,24,"2014-10-24T00:00:00","","2018-07-08T01:34:24.743+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000399613","5676","MBM - Herbário do Museu Botânico Municipal","Tibagi","Sítio Sete Quedas","pt","MBM",1213677457,"BRA:MBM:MBM:0000399613","Collection","Caxambu, MG","399613","MBM","Museu Botânico Municipal de Curitiba, MBM","Arvoreta ca. 3,5m, heliófita. Capítulos alvos. Casca gretada.; Relevo: ondulado. Vegetação: Savana (Cerrado Sensu Strictu).","Cordeiro, J",1020,"",0,"SOUTH_AMERICA","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.578389,-50.2555,"original coordinates","original coordinates OK"
"8","Leucochloron incuriale",1424361329,-21.566389,-44.468889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:37.713+0000","2018-09-24T20:02:46.865+0000",207,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","none","Minas Gerais",2011,4,28,"2011-04-28T00:00:00","2017-10-18T13:44:00.745+0000","2018-12-06T16:59:39.779+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:650955","475","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Vicente de Minas","Parcela P4 dos estudos para o EIA do Minerioduto Bom Sucesso, MG - Itaguaí, RJ.","","RB",1424361329,"urn:catalog:JBRJ:RB:650955","PhysicalObject","E.M.Saddi; Pedro Samor, João Henrique Martins & Robson Oliveira","RB00650955","JBRJ","","Árvore com tronco cascudo. Mata próxima a córrego com influência de cerrado.","H.C.Lima",NA,"RB 513165",NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","São Vicente de Minas","Minas Gerais","brazil",1826,"São Vicente de Minas",3165305,-44.474988,-21.667279,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.566389,-44.468889,"original coordinates","original coordinates OK"
"9","Leucochloron incuriale",1086965163,-24.047222,-50.392389,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:53.162+0000","2018-09-14T17:57:09.881+0000",126,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2012-06-04T00:00:00","Paraná",2011,8,29,"2011-08-29T00:00:00","2018-09-12T15:51:18.000+0000","2018-12-08T13:01:41.530+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000049983","224","FUEL - Herbário da Universidade Estadual de Londrina","Curiúva","Distrito Alecrim, Rodovia Curiúva-Ventania","pt","FUEL",1086965163,"BRA:UEL:FUEL:0000049983","Collection","Ferreira Jr, M; Rossetto, EFS; Francisco, EM","49983","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Árvore 10m. Flores brancas. Fruto seco marrom.","Ferreira Jr, M",0,"",0,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","Curiúva","Paraná","brazil",1049,"Curiúva",4107009,-50.465157,-24.013078,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.047222,-50.392389,"original coordinates","original coordinates OK"
"10","Leucochloron incuriale",1042692865,-9.411389,-64.77,"elmms,gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:22.902+0000","2014-11-24T14:45:53.085+0000",50,"none","PRESERVED_SPECIMEN",2944288,6,7707728,220,1370,5386,2944287,2944288,2944288,"Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","Plantae","Tracheophyta","Fabales","Fabaceae","Leucochloron","Leucochloron incuriale","Leucochloron","incuriale","SPECIES","ACCEPTED","2011-08-01T00:00:00","Rondônia",2011,9,1,"2011-09-01T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:25:49.433+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:227029","3505","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","UHE Jirau, Fazenda ao lado da supressão do ramal Arrependido, margem direita do rio Madeira.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042692865,"urn:catalog:inpa:herbarium:227029","Collection","","244339","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Santos, A.J.B. dos",50.5,"",50.5,"SOUTH_AMERICA","","01.263.896/0015-60","Porto Velho","License Elements","","","","",NA,"",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","","","","","Rondônia","brazil",NA,"",NA,NA,NA,"","","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.411389,-64.77,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
