"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","continent","individualCount","preparations","fieldNotes","institutionID","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","higherGeography","higherClassification","georeferencedDate","georeferenceProtocol","georeferenceSources","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Peltogyne pauciflora",1913573898,-12.685833,-39.684444,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:32.857+0000","2018-09-24T16:40:08.601+0000",126,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","2018-07-24T00:00:00","Bahia",2018,7,24,"2018-07-24T00:00:00","2018-08-22T18:10:15.000+0000","2018-12-10T13:35:43.579+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000069868","750","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Itatim","BR-116, Proximo a entrada de Itatim-BA, Pousada Renascer, do outro lado da rodovia. Encosta de formação rochosa.","pt","CGMS",1913573898,"BRA:UFMS:CGMS:0000069868","Collection","F.J. Kochanovski","69868","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Zona de transição Caatinga e Mata Atlântica.; HABITO:Árvore, arbustiva, 4-5 m de altura. Ramificada desde a base, caule liso acinzentado à amarelado, foliolos verde claros.;FLOR:Flor ausente.;FRUTO:Fruto castanho escuro, com semente exteriorizada","F.J.Kochanovski",NA,NA,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.685833,-39.684444,"original coordinates","original coordinates OK"
"2","Peltogyne pauciflora",1901019181,-13.665,-39.038056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.879+0000","2018-11-14T17:20:03.911+0000",124,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","none","Bahia",2017,8,17,"2017-08-17T00:00:00","2018-11-09T19:15:31.000+0000","2018-12-09T13:08:43.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235139","457","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Próximo Pov. Brejo dos Olhos D#?#Água.","pt","HUEFS",1901019181,"BRA:UEFS:HUEFS:0000235139","Collection","Souza, I.M.","235139","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,NA,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.665,-39.038056,"original coordinates","original coordinates outside municipality original in barra falls in nilo pecanha"
"3","Peltogyne pauciflora",1705511671,-10.786944,-42.769722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.104+0000","2018-11-14T17:20:04.112+0000",124,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","none","Bahia",2017,8,18,"2017-08-18T00:00:00","2018-11-09T19:15:31.000+0000","2018-12-09T16:22:35.233+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235692","4195","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Comunidade Paulista, ca. 10 km de Ibiraba, trilha sobre as dunas de areia branca em direção à Ibiraba. Vegetação de Caatinga. Plot 2 Projeto Nordeste.","pt","HUEFS",1705511671,"BRA:UEFS:HUEFS:0000235692","Collection","Cardoso, D.","235692","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",421,0,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.786944,-42.769722,"original coordinates","original coordinates OK"
"4","Peltogyne pauciflora",1423920016,-11.084444,-41.314167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:16.900+0000","2018-09-24T19:57:58.590+0000",207,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","none","Bahia",2016,4,14,"2016-04-14T00:00:00","","2018-12-06T16:55:30.978+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152069","1574","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.","","RB",1423920016,"urn:catalog:JBRJ:RB:1152069","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio","RB01152069","JBRJ","","Tronco perfilhado; ritidoma cinza, áspero; folhas membranáceas e discolores; frutos passados, marrom","",966,NA,"RB 656028","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.084444,-41.314167,"original coordinates","original coordinates OK"
"5","Peltogyne pauciflora",1440657862,-10.571111,-41.303611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.329+0000","2018-11-14T17:20:00.340+0000",124,"none","PRESERVED_SPECIMEN",2952725,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne glaziovii (Taub.) Dwyer","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","glaziovii","SPECIES","SYNONYM","none","Bahia",2016,11,30,"2016-11-30T00:00:00","2018-11-09T19:15:31.000+0000","2018-12-09T10:45:53.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225782","16375","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","19,3 Km do entrocamento para Umburanas.","pt","HUEFS",1440657862,"BRA:UEFS:HUEFS:0000225782","Collection","Queiroz, L.P.de","225782","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",811,0,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.571111,-41.303611,"original coordinates","original coordinates OK"
"6","Peltogyne pauciflora",1585967119,-6.793889,-36.733056,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:05:55.654+0000","2018-12-03T16:16:32.399+0000",122,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","2018-07-23T00:00:00","Rio Grande do Norte",2015,8,11,"2015-08-11T00:00:00","2018-08-28T19:07:22.000+0000","2018-12-07T01:21:40.737+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000007538","403","ALCB - Herbário Alexandre Leal Costa","Santana do Seridó","Área para instalação do Complexo Eólico Santapape.","pt","ALCB",1585967119,"BRA:UFBA:ALCB:0000007538","Collection","Moura, EO; Soares, AS; Sousa, VF","07538","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 3 m. Folhas verdes escuras brilhantes na face adaxial e verde claro na abaxial. Frutos passados, marrons com indumento esbranquiçado. Sementes castanhas. Frequente.; Caatinga arbórea. Solo pedregoso.","Kochanovski, FJ",513,0,"","SOUTH_AMERICA",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Santana do Seridó","Rio Grande do Norte","brazil",4669,"Santana do Seridó",2411429,-36.764654,-6.732359,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.793889,-36.733056,"original coordinates","original coordinates OK"
"7","Peltogyne pauciflora",1901019033,-9.409167,-41.151667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.798+0000","2018-11-14T17:20:03.806+0000",124,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","none","Bahia",2015,10,28,"2015-10-28T00:00:00","2018-11-09T19:15:31.000+0000","2018-12-09T13:08:43.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000234906","225","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Casa Nova","Estrada para Balneário.","pt","HUEFS",1901019033,"BRA:UEFS:HUEFS:0000234906","Collection","Souza, I.M.","234906","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","",406,0,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.409167,-41.151667,"original coordinates","original coordinates OK"
"8","Peltogyne pauciflora",1077582462,-7.710556,-36.096389,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.896+0000","2018-08-03T12:05:13.247+0000",130,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","2014-03-17T00:00:00","Paraíba",2014,3,17,"2014-03-17T00:00:00","2018-07-10T14:13:43.000+0000","2018-12-09T10:54:49.096+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089832","5781","IPA - Herbário - IPA Dárdano de Andrade Lima","","Alcantil, T136-2.","pt","IPA",1077582462,"BRA:IPA:IPA:0000089832","Collection","Oliveira, M.","89832","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","Oliveira, M.",NA,NA,"","SOUTH_AMERICA",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","","Paraíba","brazil",NA,"",NA,NA,NA,"","","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.710556,-36.096389,"original coordinates","original coordinates outside municipality original in  falls in alcantil"
"9","Peltogyne pauciflora",1090914048,-8.606278,-37.492028,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.776+0000","2018-05-05T12:05:47.564+0000",121,"none","PRESERVED_SPECIMEN",2952724,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","pauciflora","SPECIES","ACCEPTED","2013-09-25T00:00:00","Pernambuco",2013,1,22,"2013-01-22T00:00:00","2018-04-13T18:54:48.000+0000","2018-12-09T06:15:11.351+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019390","2349","HVASF - Herbário Vale do São Francisco","Ibimirim","Estrada vicinal entre Povoado Troncado e Salgado","pt","HVASF",1090914048,"BRA:UNIVASF:HVASF:0000019390","Collection","V.M. Cotarelli","19390","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. de 4m alt.. Botões florais verdes. Flores diminutas alvas","D.G. Oliveira",546,0,"","SOUTH_AMERICA",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Ibimirim","Pernambuco","brazil",4162,"Ibimirim",2606606,-37.589272,-8.591763,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.606278,-37.492028,"original coordinates","original coordinates OK"
"10","Peltogyne pauciflora",1094906735,-12.932222,-39.899722,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.962+0000","2018-11-14T17:19:45.973+0000",124,"none","PRESERVED_SPECIMEN",2952725,6,7707728,220,1370,5386,2952686,2952724,2952724,"Peltogyne glaziovii (Taub.) Dwyer","Peltogyne pauciflora Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Peltogyne","Peltogyne pauciflora","Peltogyne","glaziovii","SPECIES","SYNONYM","2015-09-01T00:00:00","Bahia",2012,9,7,"2012-09-07T00:00:00","","2018-11-14T17:19:45.988+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000189844","11465","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itatim","Rio Ribeirão, margem do rio.","pt","HUEFS",1094906735,"BRA:UEFS:HUEFS:0000189844","Collection","Melo, E.","189844","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","I.Souza & L.P.Queiroz",482,0,"","",NA,"",NA,"","","","","","","",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","","Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.932222,-39.899722,"original coordinates","original coordinates outside municipality original in itatim falls in milagres"
