"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","occurrenceRemarks","identifiedBy","elevationAccuracy","language","ownerInstitutionCode","continent","individualCount","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationQualifier","verbatimElevation","habitat","fieldNumber","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","georeferenceSources","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Machaerium cantarellianum",1449776068,-22.695,-42.591389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:51.419+0000","2018-09-24T19:58:35.139+0000",207,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",62,"Rio de Janeiro",2016,7,3,"2016-07-03T00:00:00","2017-10-15T12:31:53.076+0000","2018-12-09T10:47:31.647+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1289783","935","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio Bonito","Jacuba, após a Capela de São Paulo Apóstolo","RB",1449776068,"urn:catalog:JBRJ:RB:1289783","PhysicalObject","D.N.S. Machado; G.A. Queiroz","RB01289783","RB 692324","JBRJ","Mata atlântica, fragmento de mata a beira da estrada","Arbusto escandente, heliófilo. Folhas membranáceas discolores verdes. Frutos verdes","D.N.S. Machado",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Rio Bonito","Rio de Janeiro","brazil",1437,"Rio Bonito",3304300,-42.592374,-22.732916,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.695,-42.591389,"original coordinates","original coordinates OK"
"2","Machaerium cantarellianum",1500100211,-22.709722,-42.736389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:59.006+0000","2018-09-24T19:58:41.240+0000",207,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",287,"Rio de Janeiro",2015,8,1,"2015-08-01T00:00:00","2017-10-15T12:38:43.767+0000","2018-12-08T21:23:44.055+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1312097","711","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Tanguá","Minério, Serra do Barbosão, acima da EMITANG (Empresa de Mineração Tanguá Ltda)","RB",1500100211,"urn:catalog:JBRJ:RB:1312097","PhysicalObject","D.N.S. Machado; L.R. Caires; G.A. de Queiroz","RB01312097","RB 728740","JBRJ","Mata Atlântica, Floresta Ombrófila Densa Submontana","","D.N.S. Machado; F. Filardi",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Tanguá","Rio de Janeiro","brazil",1420,"Tanguá",3305752,-42.726732,-22.779468,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.709722,-42.736389,"original coordinates","original coordinates OK"
"3","Machaerium cantarellianum",1424489794,-22.6125,-43.269722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:52.806+0000","2018-09-24T20:04:06.122+0000",207,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",265,"Rio de Janeiro",2014,3,5,"2014-03-05T00:00:00","2017-10-08T14:02:45.537+0000","2018-12-06T17:00:56.025+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:873162","7756","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Duque de Caxias","Vista Alegre, Santo Antonio da Serra, Sítio Sinal do Vale, Trilha para o cume dos Anjos Verdes.","RB",1424489794,"urn:catalog:JBRJ:RB:873162","PhysicalObject","Haroldo C. de Lima","RB00873162","RB 604589","JBRJ","","Trepadeira com ramos volúveis. Inflorescência pêndula, flores com cálice fusco-tomentoso e corola alvacenta; vexilo com face externa fusco-tomentosa. Frutos jovens esverdeados. Ocasional no bordo da mata degradada. Material para banco DNA.","H.C. de Lima",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Duque de Caxias","Rio de Janeiro","brazil",1484,"Duque de Caxias",3301702,-43.296925,-22.626515,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.6125,-43.269722,"original coordinates","original coordinates OK"
"4","Machaerium cantarellianum",1135944425,-24.0525,-47.381388,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:42.060+0000","2018-01-05T16:39:50.509+0000",81,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",NA,"São Paulo",2013,3,28,"2013-03-28T00:00:00","2015-08-18T19:30:30.000+0000","2018-12-06T21:48:28.578+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA125500","1849","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Juquiá","Reserva Particular da Votorantim (CBA). Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","ESA",1135944425,"BRA:ESALQ:ESA:0ESA125500","Collection","Flores, T.B.","ESA125500","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","",NA,"pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Juquiá","São Paulo","brazil",1015,"Juquiá",3526100,-47.653364,-24.213812,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0525,-47.381388,"original coordinates","original coordinates outside municipality original in juquia falls in miracatu"
"5","Machaerium cantarellianum",1135945969,-24.03059,-47.35173,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.101+0000","2018-01-05T16:39:51.252+0000",81,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",NA,"São Paulo",2013,3,30,"2013-03-30T00:00:00","2015-08-18T19:30:30.000+0000","2018-12-06T21:48:29.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128416","898","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","ESA",1135945969,"BRA:ESALQ:ESA:0ESA128416","Collection","Cabral, F.N.","ESA128416","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","",NA,"pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.03059,-47.35173,"original coordinates","original coordinates outside municipality original in tapirai falls in miracatu"
"6","Machaerium cantarellianum",1087721206,-23.051194,-48.345083,"gass84","e1278068-7d2d-44e0-8274-a46ae6ebf957","69e3ffff-c8fa-43a5-8d76-0c24261df2d7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:23.464+0000","2018-09-25T14:06:14.288+0000",128,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",NA,"São Paulo",2013,4,10,"2013-04-10T00:00:00","2018-08-07T16:59:19.000+0000","2018-12-08T13:06:10.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade","BRA:UFSCar:SORO:0000003659","1","SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade","Pardinho","Ponta da cuesta (Pedra Furada), floresta estacional semidecidual","SORO",1087721206,"BRA:UFSCar:SORO:0000003659","Collection","Joanitti, S.A.; Miralha, D.; Saldanha, L.L.","3659","","UFSCar","","Arbusto com frutos","",NA,"pt","Universidade Federal de São Carlos (UFSCar)","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Pardinho","São Paulo","brazil",1303,"Pardinho",3536109,-48.40162,-23.10177,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.051194,-48.345083,"original coordinates","original coordinates OK"
"7","Machaerium cantarellianum",1094920937,-22.55,-42.5,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:51.574+0000","2018-11-14T17:19:51.584+0000",124,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",1109,"Rio de Janeiro",2013,5,31,"2013-05-31T00:00:00","","2018-11-14T17:19:51.614+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000204332","7677","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Nova Friburgo","Estrada para Macaé de Cima, Ca. 2 km após o hotel Garllip.","HUEFS",1094920937,"BRA:UEFS:HUEFS:0000204332","Collection","Lima, H.C.","204332","","UEFS","","Mata degradada.","",0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.55,-42.5,"original coordinates","original coordinates outside municipality original in nova friburgo falls in silva jardim"
"8","Machaerium cantarellianum",1087389881,-23.467,-46.1722,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:46.406+0000","2018-09-25T13:57:57.681+0000",120,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","2010-06-01T00:00:00",NA,"São Paulo",2010,6,NA,"2010-06-01T00:00:00","2018-09-10T11:07:54.000+0000","2018-12-08T13:04:30.577+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:000442481A","294","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Santo André","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 49.","SP",1087389881,"BRA:IBt:SP:000442481A","Collection","Villagra, BLP","442481A","","Instituto de Botânica, IBT","","","Villagra, BLP",NA,"pt","Instituto de Botânica, IBT","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.467,-46.1722,"original coordinates","original coordinates outside municipality original in santo andre falls in mogi das cruzes"
"9","Machaerium cantarellianum",1096931737,-19.154127,-40.082024,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:34.778+0000","2018-07-04T19:29:24.165+0000",138,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","2009-06-15T00:00:00",35,"Espírito Santo",2009,6,15,"2009-06-15T00:00:00","","2018-07-07T13:14:10.469+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000012331","6361","CVRD - Herbário da Reserva Natural Vale","LINHARES","","CVRD",1096931737,"BRA:CVRD:CVRD:0000012331","Collection","Folli, D.A.","12331","","Reserva Natural Vale (CVRD)","","<ll>dwc_commonname:</ll> Bico falso","Domingos A. Folli",0,"pt","Reserva Natural Vale (CVRD)","SOUTH_AMERICA",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.154127,-40.082024,"original coordinates","original coordinates outside municipality original in linhares falls in sooretama"
"10","Machaerium cantarellianum",1424233735,-22.390833,-42.591944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:20.459+0000","2018-09-24T20:01:38.709+0000",207,"none","PRESERVED_SPECIMEN",5355007,6,7707728,220,1370,5386,2959589,5355007,5355007,"Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne","Plantae","Tracheophyta","Fabales","Fabaceae","Machaerium","Machaerium cantarellianum","Machaerium","cantarellianum","SPECIES","ACCEPTED","none",1000,"Rio de Janeiro",2008,1,17,"2008-01-17T00:00:00","","2018-12-06T16:58:24.633+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:516973","6853","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Macaé de Cima. Hotel Fazenda São João, atrás do galpão. Mata de encosta secundária.","RB",1424233735,"urn:catalog:JBRJ:RB:516973","PhysicalObject","H.C. de Lima; J.E. Meireles & R.D. Ribeiro","RB00516973","RB 459840","JBRJ","","Trepadeira com ramos roliços. Inflorescência pendulas com flores perfumadas, cálice fusco-tomentoso e corola com pétalas alvas, vexilo fusco tomentoso na face externa. Muito frequente.","",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","",NA,"","","",NA,NA,"","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.390833,-42.591944,"original coordinates","original coordinates outside municipality original in nova friburgo falls in cachoeiras de macacu"
