"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","habitat","higherGeography","georeferenceProtocol","eventRemarks","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceSources","fieldNumber","verbatimLocality","rights","taxonRemarks","identificationRemarks","georeferencedDate","organismID","datasetID","accessRights","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ormosia arborea",1840911699,-22.926667,-42.4575,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.504+0000","2018-09-24T19:59:03.706+0000",207,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,3,21,"2018-03-21T00:00:00","2018-04-27T11:54:12.170+0000","2018-12-08T19:50:28.301+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385311","1525","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol","RB",1840911699,"urn:catalog:JBRJ:RB:1385311","PhysicalObject","C. Baez; E. Fernandez, T. Lima, R. Gomes","RB01385311","RB 762900","JBRJ","Árvore matriz nº 242; CAP 62+36 cm; Corte amarelado. Folhas verdes discolores com indumento castanho nas nervuras da face abaxial. Frutos maduros castanhos deiscentes com sementes pretas e vermelhas sendo dispersadas.","C. Baez","","",NA,NA,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.926667,-42.4575,"original coordinates","original coordinates OK"
"2","Ormosia arborea",1840911644,-22.926389,-42.453889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.461+0000","2018-09-24T19:59:03.619+0000",207,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,3,20,"2018-03-20T00:00:00","2018-05-07T16:22:51.433+0000","2018-12-08T19:50:28.301+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385257","1471","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol","RB",1840911644,"urn:catalog:JBRJ:RB:1385257","PhysicalObject","C. Baez; E. Fernandez, T. Lima, R. Gomes","RB01385257","RB 762846","JBRJ","Árvore matriz nº 188; CAP 113+74 cm; Folhas verdes discolores. Frutos castanhos secos deiscentes. Sementes no solo de coloracção vermelha e preta.","H. C. Lima & A. Novaes","","",NA,NA,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.926389,-42.453889,"original coordinates","original coordinates OK"
"3","Ormosia arborea",1889165819,-28.44,-48.87,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.518+0000","2018-10-24T15:38:20.837+0000",121,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2018-06-06T00:00:00","Santa Catarina",2018,6,6,"2018-06-06T00:00:00","","2018-10-24T15:39:04.374+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059508","2762","FURB - Herbário Dr. Roberto Miguel Klein","Laguna","","FURB",1889165819,"BRA:FURB:FURB:0000059508","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59508","","Universidade Regional de Blumenau, FURB","fruto seco","Kassner-Filho, A.","pt","Universidade Regional de Blumenau, FURB",NA,NA,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Laguna","Santa Catarina","brazil",339,"Laguna",4209409,-48.825678,-28.485399,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.44,-48.87,"original coordinates","original coordinates outside municipality original in laguna falls in pescaria brava"
"4","Ormosia arborea",1913570850,-27.904722,-48.599444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.888+0000","2018-11-23T15:39:30.899+0000",121,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2018-07-17T00:00:00","Santa Catarina",2018,7,17,"2018-07-17T00:00:00","2018-11-20T14:26:51.000+0000","2018-12-10T13:35:41.669+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060075","3115","FURB - Herbário Dr. Roberto Miguel Klein","Palhoça","","FURB",1913570850,"BRA:FURB:FURB:0000060075","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60075","","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","pt","Universidade Regional de Blumenau, FURB",NA,NA,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Palhoça","Santa Catarina","brazil",468,"Palhoça",4211900,-48.671008,-27.779709,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.904722,-48.599444,"original coordinates","original coordinates OK"
"5","Ormosia arborea",1944984253,-25.5587,-48.3043,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:25.293+0000","2018-11-24T12:35:25.322+0000",123,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2018-09-22T00:00:00","Paraná",2018,9,22,"2018-09-22T00:00:00","","2018-11-24T12:36:09.239+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000017389","280","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Praia do Miguel - Ilha do Mel","EFC",1944984253,"BRA:UFPR:EFC:0000017389","Collection","Souza, I.","17389","","Universidade Federal do Paraná, UFPR","Árvore 7 m, frutos maduros em processo de deiscência. Formação Pionéira Marinha","Souza, I.","pt","Universidade Federal do Paraná, UFPR",13,0,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5587,-48.3043,"original coordinates","original coordinates OK"
"6","Ormosia arborea",1848245182,-25.092222,-48.548056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.636+0000","2018-06-04T19:36:11.024+0000",118,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2016-04-15T00:00:00","Paraná",2016,4,8,"2016-04-08T00:00:00","2018-05-10T18:56:47.000+0000","2018-12-08T15:08:32.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402788","2292","MBM - Herbário do Museu Botânico Municipal","Campina Grande do Sul","Serra da Virgem Maria, vale do rio Pardinho","MBM",1848245182,"BRA:MBM:MBM:0000402788","Collection","Brotto, ML","402788","","MBM","Árvore com 5m de altura; frutos secos.; Floresta Ombrófila Densa Montana.","Brotto, ML","pt","Museu Botânico Municipal de Curitiba, MBM",900,0,"SOUTH_AMERICA","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.092222,-48.548056,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in guaraquecaba"
"7","Ormosia arborea",1801097132,-18.904722,-43.427222,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.462+0000","2017-12-29T14:08:06.648+0000",136,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2016-10-02T00:00:00","Minas Gerais",2016,7,17,"2016-07-17T00:00:00","2017-12-15T12:55:25.000+0000","2018-12-08T01:46:24.281+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004814","1993","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","","HDJF",1801097132,"BRA:UFVJM:HDJF:0000004814","Collection","Moreira, SN; Pereira, E","4814","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Fruto Castanho; Remanescente de Floresta Estacional Semidecidual em transição com Cerrado","Moreira, SN","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)",851,0,"SOUTH_AMERICA","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904722,-43.427222,"original coordinates","original coordinates OK"
"8","Ormosia arborea",1426804336,-22.290833,-41.673889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.382+0000","2018-09-24T19:58:12.989+0000",207,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,7,5,"2016-07-05T00:00:00","2017-10-15T12:25:10.298+0000","2018-12-09T23:21:29.425+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1218286","949","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Cabiúnas, Parque Nacional da Restinga de Jurubatiba, entorno da Lagoa de Cabiúnas.","RB",1426804336,"urn:catalog:JBRJ:RB:1218286","PhysicalObject","D.N.S. Machado; G.A. de Queiroz","RB01218286","RB 673995","JBRJ","","D.V.S. Machado","","",7,NA,"","Restinga, Formação aberta arbustiva de Clusia.","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.290833,-41.673889,"original coordinates","original coordinates outside municipality original in macae falls in carapebus"
"9","Ormosia arborea",1077424434,-29.159444,-49.9525,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.632+0000","2018-10-24T15:38:15.427+0000",121,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","2015-01-09T00:00:00","Santa Catarina",2015,1,9,"2015-01-09T00:00:00","2018-10-11T17:20:25.000+0000","2018-12-06T14:18:06.878+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045384","930","FURB - Herbário Dr. Roberto Miguel Klein","Praia Grande","Fortaleza.","FURB",1077424434,"BRA:FURB:FURB:0000045384","Collection","Oliveira, A.A. de","45384","","Universidade Regional de Blumenau, FURB","Fito IFFSC 04 /O/2","Oliveira, AA de","pt","Universidade Regional de Blumenau, FURB",323,0,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Praia Grande","Santa Catarina","brazil",222,"Praia Grande",4213807,-49.987585,-29.180732,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-29.159444,-49.9525,"original coordinates","original coordinates OK"
"10","Ormosia arborea",1424504802,-22.365,-42.203889,"cdround,gass84,muluriiv","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:03.804+0000","2018-10-02T15:43:03.810+0000",207,"none","PRESERVED_SPECIMEN",5355439,6,7707728,220,1370,5386,2960439,5355439,5355439,"Ormosia arborea Harms","Ormosia arborea Harms","Plantae","Tracheophyta","Fabales","Fabaceae","Ormosia","Ormosia arborea","Ormosia","arborea","SPECIES","ACCEPTED","none","Rio de Janeiro",2015,2,2,"2015-02-02T00:00:00","2017-10-08T15:40:07.300+0000","2018-12-06T17:01:04.534+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:932971","7934","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Barra do Sana, cerca 1 km na estrada para Sana. Mata degradada.","RB",1424504802,"urn:catalog:JBRJ:RB:932971","PhysicalObject","Haroldo C. de Lima; Aline.S. Oliveira, Marina M. de Lima, Isabele O. de Lima, Martim L. dos Santos & Marcos Vinicius dos Santos","RB00932971","RB 619241","JBRJ","Árvore com 12 m alt. Tronco com casca levemente fissurada e pardo-escuro, DAP cerca 30 cm. Flores com cálice fulvo-tomentoso e corola lilás-rosada, vexilo com mácula central amarelo-esverdeada; frutos passados, acastanhados; sementes bicolores, vermelho e preto. Ocasional. Material banco DNA.","H.C. de Lima","","",200,NA,"","","","","",NA,"","","","","","","","",NA,"","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","","","","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.365,-42.203889,"original coordinates","original coordinates OK"
