"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","associatedOccurrences","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","fieldNotes","elevation","elevationAccuracy","continent","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","identificationQualifier","references","habitat","nomenclaturalCode","verbatimEventDate","county","preparations","verbatimElevation","collectionID","infraspecificEpithet","georeferencedDate","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","verbatimLocality","locationAccordingTo","previousIdentifications","datasetID","reproductiveCondition","identificationRemarks","organismID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Andira legalis",1840911650,-22.926389,-42.453333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.461+0000","2018-09-24T19:59:03.577+0000",207,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,3,20,"2018-03-20T00:00:00","2018-05-16T07:34:55.354+0000","2018-12-08T19:50:28.367+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","rb/1/38/80/52/01388052.JPG|rb/1/38/80/52/01388052.JPG","urn:catalog:JBRJ:RB:1385263","1477","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur""). Parque Estadual da Costa do Sol","RB",1840911650,"urn:catalog:JBRJ:RB:1385263","PhysicalObject","C. Baez; E. Fernandez, T. Lima & R. Gomes","RB01385263","RB 762852","JBRJ","Árvore matriz nº 196;  CAP 37 cm; Folhas verde-escura de face abaxial ferrugínea. Frutos pardos. RBcarpo 8662","H.C. Lima & A. Novaes","","","",NA,NA,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.926389,-42.453333,"original coordinates","original coordinates OK"
"2","Andira legalis",1944983582,-12.263056,-38.041667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.452+0000","2018-11-24T12:34:55.474+0000",122,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Bahia",2016,3,15,"2016-03-15T00:00:00","","2018-11-24T12:36:01.911+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","","BRA:CEPLAC:CEPEC:0000153465","356","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITANAGRA","Conglomerado BA_724-3-10-89","CEPEC",1944983582,"BRA:CEPLAC:CEPEC:0000153465","Collection","Schulte, T.F.","153465","7/6/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","H.C. Lima","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","",NA,NA,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","ITANAGRA","Bahia","brazil",3553,"Itanagra",2915908,-38.052921,-12.312109,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.263056,-38.041667,"original coordinates","original coordinates OK"
"3","Andira legalis",1424479056,-16.095,-38.958056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:46.413+0000","2018-09-24T20:03:59.613+0000",207,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","2014-03-15T00:00:00","Bahia",2014,3,15,"2014-03-15T00:00:00","2017-10-18T12:44:32.134+0000","2018-12-06T17:00:46.691+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","","urn:catalog:JBRJ:RB:851384","1787","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Cruz Cabrália","BA 001, 20km ao norte de Cabralia, em frente a fazenda Mogiquicaba.","RB",1424479056,"urn:catalog:JBRJ:RB:851384","PhysicalObject","Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.","RB00851384","RB 596328","JBRJ","Arvore 15m","Pennington, R.T.","","","Borda de mata de tabuleiro, beira da BR 101",NA,NA,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Santa Cruz Cabrália","Bahia","brazil",3034,"Santa Cruz Cabrália",2927705,-39.203176,-16.228954,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.095,-38.958056,"original coordinates","original coordinates OK"
"4","Andira legalis",1802837306,-16.3825,-39.174167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.945+0000","2018-11-14T17:20:02.950+0000",124,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Bahia",2014,3,14,"2014-03-14T00:00:00","2018-11-09T19:15:57.000+0000","2018-12-08T07:12:37.627+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","BRA:UEFS:HUEFS:0000232728","1746","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Seguro","Estação Pau-Brasil, CEPLAC.","HUEFS",1802837306,"BRA:UEFS:HUEFS:0000232728","Collection","Neves, D.M.","232728","","UEFS","mata ombrofila.","","pt","Universidade Estadual de Feira de Santana (UEFS)","",110,0,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.3825,-39.174167,"original coordinates","original coordinates outside municipality original in porto seguro falls in santa cruz cabralia"
"5","Andira legalis",1089189146,-7.1375,-34.846381,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:24.017+0000","2018-11-24T12:33:24.049+0000",128,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","2013-02-01T00:00:00","Paraíba",2013,2,1,"2013-02-01T00:00:00","2018-11-05T21:15:03.000+0000","2018-12-08T04:38:52.690+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","","BRA:UFPB:JPB:0000053016","1325","JPB - Herbário Lauro Pires Xavier","João Pessoa","Campus I da UFPB, Próximo a entrada da Reitoria do Campus I.","JPB",1089189146,"BRA:UFPB:JPB:0000053016","Collection","Lima, IB; Gadelha Neto, PC","53016","","UFPB","Árvore ca. 30-50m de altura. Folhas compostas imparipinadas, 3-4 pares de foliolos.; DESC: Árvore ca. 30-50m de altura. Folhas compostas imparipinadas, 3-4 pares de foliolos.","Lima, IB","pt","Universidade Federal da Paraíba, UFPB","",47,0,"SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","João Pessoa","Paraíba","brazil",4512,"João Pessoa",2507507,-34.869897,-7.1651,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.1375,-34.846381,"original coordinates","original coordinates OK"
"6","Andira legalis",1094926525,-19.15,-40.05,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.000+0000","2018-11-14T17:19:54.009+0000",124,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Espírito Santo",2013,3,15,"2013-03-15T00:00:00","","2018-11-14T17:19:54.022+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","BRA:UEFS:HUEFS:0000209931","1030","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Reserva Natural Vale.","HUEFS",1094926525,"BRA:UEFS:HUEFS:0000209931","Collection","Nascimento, F.H.F.","209931","","UEFS","Floresta Estacional Perenifólia.","","pt","Universidade Estadual de Feira de Santana (UEFS)","",65,5,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.15,-40.05,"original coordinates","original coordinates OK"
"7","Andira legalis",1899818440,-15.818611,-39.243889,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.978+0000","2018-12-03T16:15:52.272+0000",122,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-08-28T19:05:06.000+0000","2018-12-03T16:16:09.138+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","","BRA:UFBA:ALCB:0000121219","1438","ALCB - Herbário Alexandre Leal Costa","Belmonte","","ALCB",1899818440,"BRA:UFBA:ALCB:0000121219","Collection","Gomes, FS","121219","","Universidade Federal da Bahia (UFBA)","Folhas pinadas, pinas subsésseis, folíolos grandes. Material estéril.","Gomes, FS","pt","Universidade Federal da Bahia (UFBA)","",NA,NA,"SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Belmonte","Bahia","brazil",3079,"Belmonte",2903409,-39.185654,-15.936505,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.818611,-39.243889,"original coordinates","original coordinates OK"
"8","Andira legalis",1094926500,-19.15,-40.05,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:53.981+0000","2018-11-14T17:19:53.997+0000",124,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Espírito Santo",2013,3,15,"2013-03-15T00:00:00","","2018-11-14T17:19:54.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","BRA:UEFS:HUEFS:0000209930","1029","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Reserva Natural Vale.","HUEFS",1094926500,"BRA:UEFS:HUEFS:0000209930","Collection","Nascimento, F.H.F.","209930","","UEFS","Floresta Estacional Perenifólia.","","pt","Universidade Estadual de Feira de Santana (UEFS)","",65,5,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.15,-40.05,"original coordinates","original coordinates OK"
"9","Andira legalis",1424451540,-19.677778,-40.154167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:31.333+0000","2018-09-24T20:03:45.244+0000",207,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Espírito Santo",2013,5,22,"2013-05-22T00:00:00","2017-10-07T21:22:54.332+0000","2018-12-06T17:00:32.110+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","","urn:catalog:JBRJ:RB:785275","2036","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Aracruz","Rodovia ES-445, km 10, Fazenda Limoeiro. Fragmento de mata degradada.  .","RB",1424451540,"urn:catalog:JBRJ:RB:785275","PhysicalObject","R.T. Pennington; H.C. Lima; D.R.M. Neves; C.N. Fraga","RB00785275","RB 576995","JBRJ","Tree 8 m x 6 cm and 10 cm (2 stemmed). Bark pale brown, fissuring vertically and flaking slightly. Small area of disturbed forest in farmland.","","","","Small area of disturbed forest in farmland",40,NA,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Aracruz","Espírito Santo","brazil",2480,"Aracruz",3200607,-40.176413,-19.767401,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.677778,-40.154167,"original coordinates","original coordinates OK"
"10","Andira legalis",1424482405,-22.916667,-42.233333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:48.314+0000","2018-09-24T20:04:01.504+0000",207,"none","PRESERVED_SPECIMEN",2952226,6,7707728,220,1370,5386,7858091,2952226,2952226,"Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo","Plantae","Tracheophyta","Fabales","Fabaceae","Andira","Andira legalis","Andira","legalis","SPECIES","ACCEPTED","none","Rio de Janeiro",2012,4,4,"2012-04-04T00:00:00","2017-10-18T13:43:53.443+0000","2018-12-06T17:00:51.891+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","rb/0/86/66/83/00866683.jpg|rb/0/86/66/83/00866683.jpg","urn:catalog:JBRJ:RB:857065","104","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","","RB",1424482405,"urn:catalog:JBRJ:RB:857065","PhysicalObject","A.C.S. Andrade","RB00857065","RB 598957","JBRJ","Fruto maduro de cor marrom, muito duro. Carp. nº 7728","","","","",NA,NA,"",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","","","","",NA,"","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.916667,-42.233333,"original coordinates","original coordinates outside municipality original in rio de janeiro falls in arraial do cabo"
