"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","identifiedBy","elevation","elevationAccuracy","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","language","preparations","startDayOfYear","verbatimElevation","collectionID","occurrenceRemarks","ownerInstitutionCode","individualCount","rights","coordinateUncertaintyInMeters","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","georeferencedDate","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","verbatimCoordinateSystem","fieldNumber","taxonRemarks","organismID","datasetID","accessRights","identificationQualifier","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Swartzia recurva",1585333949,-2.914722,-55.033611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.355+0000","2018-09-24T19:58:45.572+0000",207,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","none","Pará",2017,2,8,"2017-02-08T00:00:00","2017-07-10T15:56:59.557+0000","2018-12-07T01:15:09.844+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1337759","2044","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belterra","FLONA do Tapajós, along access road that departs BR-163 Km 72","RB",1585333949,"urn:catalog:JBRJ:RB:1337759","PhysicalObject","B.M. Torke; M. Falcão; M. Oliveira","RB01337759","RB 735294","JBRJ","Relatively open forest on terra firme, with many trees leafless, soil sandy-clay mix","B.M. Torke",NA,NA,"","","","","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.914722,-55.033611,"original coordinates","original coordinates OK"
"2","Swartzia recurva",1931349173,-2.9147,-55.0336,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:26:30.305+0000","2018-11-18T16:26:30.428+0000",96,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","2017-02-01T00:00:00","ParÃ¡",2017,2,8,"2017-02-08T00:00:00","","2018-12-07T05:44:19.473+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","fd971565-cd5a-4c07-a4a7-82c27bb35998","2044","vascular plants","","FLONA do TapajÃ³s, along access road that departs BR-163 at Km 72","NY",1931349173,"fd971565-cd5a-4c07-a4a7-82c27bb35998","PhysicalObject","B. M. Torke","03270095","","NY","","B. M. Torke",101,0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3502898","Relatively open forest on terra firme, with many trees leafless, soil sandy-clay mix","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","8 Feb 2017",39,"Belterra","en","Sheet",39,"331 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.9147,-55.0336,"original coordinates","original coordinates outside municipality original in  falls in belterra"
"3","Swartzia recurva",1840911507,-3.348055,-54.929167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.298+0000","2018-09-24T19:59:03.529+0000",207,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","none","Pará",2017,2,13,"2017-02-13T00:00:00","2018-04-24T15:48:38.749+0000","2018-12-08T19:50:28.200+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385132","1174","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belterra","Flona Tapajós, estrada do Km 72. Flona Tapajós, estrada do Km 72.","RB",1840911507,"urn:catalog:JBRJ:RB:1385132","PhysicalObject","Vidal F Mansano; Benjamin M. Torke, Marcus J Falcão, Fabio Kochanovski","RB01385132","RB 762722","JBRJ","","",NA,NA,"","","","","","",NA,"","","",NA,"","","Árvore 6m, frutos verdes, sementes, bege, arilo branco","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.348055,-54.929167,"original coordinates","original coordinates OK"
"4","Swartzia recurva",1929015278,-3.3481,-54.9292,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:53:46.945+0000","2018-11-18T14:53:46.987+0000",96,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","none","ParÃ¡",2017,11,13,"2017-11-13T00:00:00","","2018-12-08T19:31:07.330+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","583a4eed-9f1e-4fb8-96e1-e39f42686ca5","1174","Vascular plants","","Flona TapajÃ³s, estrada do km 72.","NY",1929015278,"583a4eed-9f1e-4fb8-96e1-e39f42686ca5","PhysicalObject","V. de F. Mansano","03270070","","NY","","",0,0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3547122","Terra firme.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","13 Nov 2017",317,"Belterra","en","sheet",317,"","http://biocol.org/urn:lsid:biocol.org:col:15556","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-3.3481,-54.9292,"original coordinates","original coordinates outside municipality original in  falls in belterra"
"5","Swartzia recurva",1423902863,1.383889,-60.985833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:43.163+0000","2018-09-24T19:57:50.107+0000",207,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","2017-07-19T00:00:00","Roraima",2016,2,12,"2016-02-12T00:00:00","2017-10-08T18:20:39.706+0000","2018-12-06T16:55:21.143+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1092978","8146","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Estrada da Perdida, Km 12, entre o segundo e terceiro bueiro. Parque Nacional do Viruá","RB",1423902863,"urn:catalog:JBRJ:RB:1092978","PhysicalObject","Haroldo C. de Lima; R. Gribel; P.A.C.L. Assunção; W.S. da Costa","RB01092978","RB 642235","JBRJ","","V.F.MANSANO",57,NA,"","","","","","",NA,"","","",NA,"","","Arvoreta com 5 m alt. Tronco com casca lisa, DAP 5 cm. Estéril. Material banco DNA. Ocasional.","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",1.383889,-60.985833,"original coordinates","original coordinates OK"
"6","Swartzia recurva",1889177015,-9.235556,-57.011389,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.562+0000","2018-08-03T12:12:58.043+0000",118,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","2016-10-14T00:00:00","Pará",2016,3,4,"2016-03-04T00:00:00","","2018-08-03T12:12:58.056+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000011788","46","HERBAM - Herbário da Amazônia Meridional","Jacareacanga","UHE São Manoel - Pousada","HERBAM",1889177015,"BRA:UNEMAT:HERBAM:0000011788","Collection","Zanzini, LP; W. Carvalhais, E dos Sant; R. Silva","11788","","UNEMAT","","Rodrigues, DS",NA,NA,"","","","","","",NA,"","pt","",NA,"","","Flora UHE São Manoel - FAESPE- HERBAM","Universidade do Estado de Mato Grosso (UNEMAT)",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Jacareacanga","Pará","brazil",4424,"Jacareacanga",1503754,-57.303127,-7.445992,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-9.235556,-57.011389,"original coordinates","original coordinates outside municipality original in jacareacanga falls in paranaita"
"7","Swartzia recurva",1899818927,-2.516389,-54.948056,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.356+0000","2018-12-03T16:15:52.512+0000",122,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","none","Pará",2016,4,8,"2016-04-08T00:00:00","2018-08-28T19:08:24.000+0000","2018-12-03T16:16:09.724+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000131720","4027","ALCB - Herbário Alexandre Leal Costa","Santarém","Alter do Ch?o, vegeta??o periodicamente inund?vel no entorno do balne?rio ao longo do Rio Tapaj?s.","ALCB",1899818927,"BRA:UFBA:ALCB:0000131720","Collection","Cardoso, D; Giacomin, L","131720","","Universidade Federal da Bahia (UFBA)","","",7,0,"SOUTH_AMERICA","","","","","",NA,"","pt","",NA,"","","ca. 10 m alt. Foto. DNA.","Universidade Federal da Bahia (UFBA)",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Santarém","Pará","brazil",5404,"Santarém",1506807,-55.239613,-2.675716,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.516389,-54.948056,"original coordinates","original coordinates OK"
"8","Swartzia recurva",1457569378,-3.052778,-54.928611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.257+0000","2018-09-24T19:58:40.688+0000",207,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","none","Pará",2016,11,21,"2016-11-21T00:00:00","2017-10-11T11:33:33.022+0000","2018-12-08T14:37:11.542+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1308060","8998","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belterra","Próximo ao Alojamento LBA, BR 163, Km 84. FLONA Tapajós","RB",1457569378,"urn:catalog:JBRJ:RB:1308060","PhysicalObject","R.C. Forzza; F. A. Obermuller; L. Giacomin; T. André; E.C. Oliveira; A. Silva; E.S.C. Gomes; G.R.S. Sousa","RB01308060","RB 727993","JBRJ","","V.F.MANSANO",98,NA,"","","","","","",NA,"","","",NA,"","","Árvore 18 m. Frutos verdes.","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.052778,-54.928611,"original coordinates","original coordinates OK"
"9","Swartzia recurva",1840925253,-9.483,-55.819278,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.676+0000","2018-11-24T12:22:49.688+0000",125,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","2015-02-25T00:00:00","Mato Grosso",2015,2,NA,"2015-02-01T00:00:00","2018-11-16T16:26:49.000+0000","2018-12-08T19:50:37.076+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005087","389","CNMT - Herbário Centro Norte Mato Grossense","Cotiguaçu","FazendaSão Nicolau","CNMT",1840925253,"BRA:UFMT:CNMT:0000005087","Collection","Santos, J.P.; França, A.L.; Giacoppini, D.R.;Silva, G.M.X.","5087","","Universidade Federal de Mato Grosso (UFMT)","","França, A. L.",200,0,"","","","","","",NA,"","pt","",NA,"","","RitidomaSujo-áspero, cinza-acastanhado. Os frutosSão legumes deiscentes, achatados e ovóides, adquirindo a coloração amarronzada quando atingem o ponto de maturação.","Universidade Federal de Mato Grosso (UFMT)",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Cotiguaçu","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.483,-55.819278,"original coordinates","original coordinates outside municipality original in cotiguacu falls in novo mundo"
"10","Swartzia recurva",1585336325,-2.494722,-54.957778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:05.884+0000","2018-09-24T19:58:46.985+0000",207,"none","PRESERVED_SPECIMEN",5352080,6,7707728,220,1370,5386,2950920,5352080,5352080,"Swartzia recurva Poepp.","Swartzia recurva Poepp.","Plantae","Tracheophyta","Fabales","Fabaceae","Swartzia","Swartzia recurva","Swartzia","recurva","SPECIES","ACCEPTED","2016-10-17T00:00:00","Pará",2015,10,13,"2015-10-13T00:00:00","2017-07-18T14:27:53.680+0000","2018-12-07T01:15:11.912+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1340503","79","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santarém","Praia do Lago Verde de Alter do Chão","RB",1585336325,"urn:catalog:JBRJ:RB:1340503","PhysicalObject","T. André; L. Giacomin; E. Farias; F. Silva","RB01340503","RB 737811","JBRJ","","V.F. Mansano",NA,NA,"","","","","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"",NA,"","","","","","","Santarém","Pará","brazil",5404,"Santarém",1506807,-55.239613,-2.675716,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.494722,-54.957778,"original coordinates","original coordinates OK"
