"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","collectionID","individualCount","rights","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","verbatimElevation","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceSources","georeferencedDate","verbatimCoordinateSystem","typeStatus","organismID","datasetID","accessRights","dynamicProperties","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Caesalpinia bracteosa",1848112038,-5.199722,-40.839667,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.986+0000","2018-09-24T19:20:47.027+0000",128,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","2017-03-27T00:00:00",306,0,"SOUTH_AMERICA","Ceará",2017,1,11,"2017-01-11T00:00:00","2018-08-13T19:42:58.000+0000","2018-12-08T15:07:36.529+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060515","22","EAC - Herbário Prisco Bezerra","Crateús","Assentamento Xavier.","pt","EAC",1848112038,"BRA:UFC:EAC:0000060515","Collection","Meneses, H.M.","60515","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Meliponicultura: reintrodução de abelhas nativas sem ferrão em área de recuperação ambiental da Reserva Natural Serra das Almas.; Arbustiva, flor amarela.","Lima-Verde, L.W.","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.199722,-40.839667,"original coordinates","original coordinates OK"
"2","Caesalpinia bracteosa",1585192884,-6.307778,-39.095278,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.830+0000","2018-09-24T19:20:46.976+0000",128,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","2017-05-02T00:00:00",NA,NA,"SOUTH_AMERICA","Ceará",2017,3,15,"2017-03-15T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-07T01:13:48.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060249","s.n.","EAC - Herbário Prisco Bezerra","Iguatu","Sítio Catingueira.","pt","EAC",1585192884,"BRA:UFC:EAC:0000060249","Collection","Rodrigues, A.M.","60249","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arvoreta; flor amarela; fruto vagem, marrom.","Lima-Verde, L.W.","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Iguatu","Ceará","brazil",4784,"Iguatu",2305506,-39.278535,-6.356099,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-6.307778,-39.095278,"original coordinates","original coordinates OK"
"3","Caesalpinia bracteosa",1946178640,-16.132897,-57.695644,"gass84","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:08.638+0000","2018-12-03T15:21:08.684+0000",111,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","2018-07-31T00:00:00",NA,NA,"","Mato Grosso",2017,3,9,"2017-03-09T00:00:00","2018-11-12T15:14:39.000+0000","2018-12-03T15:21:49.642+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000043840","19","UFMT - Herbário UFMT","Cáceres","Horto Florestal Prof.ª Michelle Carmelinda Pegorini Bordini, IFMT Campus Cáceres #?# Prof. Olegário Baldo","pt","UFMT",1946178640,"BRA:UFMT:UFMT:0000043840","Collection","Verly, O.M.","43840","UFMT","Universidade Federal de Mato Grosso (UFMT)","NEURODENDRO #?# Sistema Inteligente de Identificação de Espécies Florestais do Pantanal Matogrossense; Arbusto 5,0m, galhos finos, cilíndricos ou ligeiramente achatados, ramos de coloração escura com lenticelas esparsas, inflorescência em panículas te","Queiroz, R.T.","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Cáceres","Mato Grosso","brazil",2977,"Cáceres",5102504,-57.841886,-16.551667,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.132897,-57.695644,"original coordinates","original coordinates OK"
"4","Caesalpinia bracteosa",1699901531,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.291+0000","2018-11-14T17:20:03.310+0000",124,"none","PRESERVED_SPECIMEN",9246166,6,7707728,220,1370,5386,2958443,2958555,2958555,"Cenostigma bracteosum (Tul.) Gagnon & G.P.Lewis","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Cenostigma","bracteosum","SPECIES","SYNONYM","2017-11-01T00:00:00",486,0,"","Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-11-09T19:09:45.000+0000","2018-12-05T23:54:03.835+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233394","441","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.","pt","HUEFS",1699901531,"BRA:UEFS:HUEFS:0000233394","Collection","Moonlight, P.W.","233394","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","P.W.Moonlight","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"5","Caesalpinia bracteosa",1705511630,-4.099722,-41.713889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.082+0000","2018-11-14T17:20:04.095+0000",124,"none","PRESERVED_SPECIMEN",9246166,6,7707728,220,1370,5386,2958443,2958555,2958555,"Cenostigma bracteosum (Tul.) Gagnon & G.P.Lewis","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Cenostigma","bracteosum","SPECIES","SYNONYM","none",NA,NA,"","Piauí",2017,4,17,"2017-04-17T00:00:00","2018-11-09T19:09:45.000+0000","2018-12-09T16:22:35.234+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235626","154","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sete Cidades","","pt","HUEFS",1705511630,"BRA:UEFS:HUEFS:0000235626","Collection","Mizushima, M.","235626","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Sete Cidades","Piauí","brazil",NA,"",NA,NA,NA,"","","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.099722,-41.713889,"original coordinates","original coordinates outside municipality original in sete cidades falls in piracuruca"
"6","Caesalpinia bracteosa",1848739959,-3.870278,-41.195556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.620+0000","2018-11-14T17:20:05.624+0000",124,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","2017-05-01T00:00:00",605,0,"","Ceará",2017,5,19,"2017-05-19T00:00:00","2018-11-09T19:11:12.000+0000","2018-12-08T22:44:20.650+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000241579","4597","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Tianguá","Planalto da Ibiapaba. Localidade de Queimadas.","pt","HUEFS",1848739959,"BRA:UEFS:HUEFS:0000241579","Collection","Souza, E.B.","241579","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de carrasco sobre associações de solos litólicos e areias quartzarênicas.","E.B.Souza & F.F.Araújo","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Tianguá","Ceará","brazil",5266,"Tianguá",2313401,-41.055399,-3.736619,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.870278,-41.195556,"original coordinates","original coordinates OK"
"7","Caesalpinia bracteosa",1848112211,-3.968444,-40.812694,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.439+0000","2018-09-24T19:20:47.264+0000",128,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","2017-05-01T00:00:00",NA,NA,"SOUTH_AMERICA","Ceará",2017,5,14,"2017-05-14T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T15:07:36.654+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000061127","223","EAC - Herbário Prisco Bezerra","Graça","Sítio Santa Clara.","pt","EAC",1848112211,"BRA:UFC:EAC:0000061127","Collection","Araújo, F.F.","61127","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arvoreta, ca. 3 m alt.; caule acinxentado; folhas coriáceas; flores com cálice ferrugíneo, corola amarela; frutos verdes im","Araújo, F.F.","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Graça","Ceará","brazil",5210,"Graça",2304657,-40.776806,-4.048471,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.968444,-40.812694,"original coordinates","original coordinates OK"
"8","Caesalpinia bracteosa",1835179417,-8.416667,-42.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.689+0000","2018-09-10T18:27:56.795+0000",124,"none","PRESERVED_SPECIMEN",9246166,6,7707728,220,1370,5386,2958443,2958555,2958555,"Cenostigma bracteosum (Tul.) Gagnon & G.P.Lewis","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Cenostigma","bracteosum","SPECIES","HOMOTYPIC_SYNONYM","none",NA,NA,"","Piauí",2017,12,8,"2017-12-08T00:00:00","","2018-09-10T18:28:21.584+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238790","197","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","Parque Nacional Serra da Capivara","pt","HUEFS",1835179417,"BRA:UEFS:HUEFS:0000238790","Collection","Mizushima, M.","238790","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.416667,-42.333333,"original coordinates","original coordinates outside municipality original in sao raimundo nonato falls in joao costa"
"9","Caesalpinia bracteosa",1270102088,-8.422472,-41.011722,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.377+0000","2018-05-05T12:05:52.460+0000",121,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","HOMOTYPIC_SYNONYM","2016-04-23T00:00:00",677,0,"SOUTH_AMERICA","Pernambuco",2016,4,24,"2016-04-24T00:00:00","","2018-07-07T10:29:21.781+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023062","3734","HVASF - Herbário Vale do São Francisco","Afrânio","Serra de Dois Irmãos, próximo à gruta soterradana parte mais alta da serra em solo degradado.","pt","HVASF",1270102088,"BRA:UNIVASF:HVASF:0000023062","Collection","J.A. Siqueira Filho","23062","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. de 3 m alt., isolada, flores amarelas. Polinizada por abelhas Xylocopa.","J.A. Siqueira Filho","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Afrânio","Pernambuco","brazil",4158,"Afrânio",2600203,-41.004322,-8.617578,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.422472,-41.011722,"original coordinates","original coordinates OK"
"10","Caesalpinia bracteosa",1702645865,-4.816083,-38.964639,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.064+0000","2018-09-24T19:20:47.163+0000",128,"none","PRESERVED_SPECIMEN",8230925,6,7707728,220,1370,5386,2958443,2958555,2958555,"Poincianella bracteosa (Tul.) L.P.Queiroz","Caesalpinia bracteosa Tul.","Plantae","Tracheophyta","Fabales","Fabaceae","Caesalpinia","Caesalpinia bracteosa","Poincianella","bracteosa","SPECIES","SYNONYM","none",NA,NA,"SOUTH_AMERICA","Ceará",2016,4,18,"2016-04-18T00:00:00","2018-08-13T19:42:06.000+0000","2018-12-08T11:34:37.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060674","84","EAC - Herbário Prisco Bezerra","Quixadá","Fazenda Não Me Deixes, área sucessional de 35 anos.","pt","EAC",1702645865,"BRA:UFC:EAC:0000060674","Collection","Oliveira, C.C.","60674","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Flor amarela.","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"Quixadá","Ceará","brazil",5086,"Quixadá",2311306,-38.950511,-4.958114,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.816083,-38.964639,"original coordinates","original coordinates OK"
