"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","fieldNotes","individualCount","higherGeography","organismID","datasetID","accessRights","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceProtocol","eventRemarks","identificationRemarks","coordinateUncertaintyInMeters","fieldNumber","identificationQualifier","taxonRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Luetzelburgia auriculata",1699901562,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.305+0000","2018-11-14T17:20:03.317+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","2017-11-01T00:00:00",486,0,"Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-11-09T19:18:09.000+0000","2018-12-05T23:54:03.869+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233421","468","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.","pt","HUEFS",1699901562,"BRA:UEFS:HUEFS:0000233421","Collection","Moonlight, P.W.","233421","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","D.Cardoso","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"2","Luetzelburgia auriculata",1848739159,-7.558333,-36.885556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.051+0000","2018-11-14T17:20:05.271+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",590,0,"Paraíba",2017,8,27,"2017-08-27T00:00:00","2018-11-09T19:18:08.000+0000","2018-12-08T22:44:20.297+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239862","315","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São José dos Cordeiros","Estrada entre Sumé e S.J. dos Cordeiros","pt","HUEFS",1848739159,"BRA:UEFS:HUEFS:0000239862","Collection","Pezzini, F.F.","239862","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","São José dos Cordeiros","Paraíba","brazil",4431,"São José dos Cordeiros",2514800,-36.863749,-7.426358,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.558333,-36.885556,"original coordinates","original coordinates outside municipality original in sao jose dos cordeiros falls in sume"
"3","Luetzelburgia auriculata",1837838998,-10.8,-48.416667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.476+0000","2018-11-14T17:20:04.493+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",285,0,"Tocantins",2016,8,18,"2016-08-18T00:00:00","2018-11-09T19:18:09.000+0000","2018-12-08T03:44:06.919+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237125","109","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. São Judas - Porto Nacional - TO","pt","HUEFS",1837838998,"BRA:UEFS:HUEFS:0000237125","Collection","Chagas, D.B.das","237125","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.8,-48.416667,"original coordinates","original coordinates outside municipality original in porto nacional falls in brejinho de nazare"
"4","Luetzelburgia auriculata",1837839638,-7.937222,-38.301944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.875+0000","2018-11-14T17:20:04.928+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",606,0,"Pernambuco",2016,9,11,"2016-09-11T00:00:00","2018-11-09T19:18:09.000+0000","2018-12-08T03:44:07.328+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239349","4168","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","Estrada para a torre no alto da serra.","pt","HUEFS",1837839638,"BRA:UEFS:HUEFS:0000239349","Collection","Cardoso, D.","239349","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.937222,-38.301944,"original coordinates","original coordinates OK"
"5","Luetzelburgia auriculata",1424509016,-6.034167,-37.465833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:07.519+0000","2018-09-24T20:04:17.801+0000",207,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",160,NA,"Rio Grande do Norte",2015,4,22,"2015-04-22T00:00:00","2017-10-18T13:59:02.109+0000","2018-12-06T17:01:06.475+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:953074","1053","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Janduís","acesso de estrada de chão a partir da BR-226. Coordenada do Indivíduo (WGS84). Savana-estépica arborizada com solo arenoso a pedregoso.","","RB",1424509016,"urn:catalog:JBRJ:RB:953074","PhysicalObject","L.J.T. Cardoso; P. Farag, P. Gomes & J. Ferreirinha","RB00953074","JBRJ","","Folhas membranáceas. Sâmaras quebradiças, de coloração cinza.","","RB 623288","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Janduís","Rio Grande do Norte","brazil",4886,"Janduís",2405207,-37.478018,-5.994716,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.034167,-37.465833,"original coordinates","original coordinates OK"
"6","Luetzelburgia auriculata",1208835854,-4.684722,-42.146111,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:57.534+0000","2018-11-14T17:19:57.548+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","2016-08-01T00:00:00",119,0,"Piauí",2015,7,25,"2015-07-25T00:00:00","","2018-11-14T17:19:57.571+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000218597","2537","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Nossa Senhora de Nazaré","Lagoa da Panela, Loreto.","pt","HUEFS",1208835854,"BRA:UEFS:HUEFS:0000218597","Collection","Alencar, M.E.","218597","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo Cerrado.","L.P.Queiroz","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Nossa Senhora de Nazaré","Piauí","brazil",5120,"Nossa Senhora de Nazaré",2206753,-42.188785,-4.642532,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.684722,-42.146111,"original coordinates","original coordinates OK"
"7","Luetzelburgia auriculata",1265934485,-7.036111,-38.142778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.011+0000","2018-11-14T17:19:59.049+0000",124,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",353,0,"Paraíba",2015,7,2,"2015-07-02T00:00:00","","2018-11-14T17:19:59.069+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221750","129","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Aguiar","Serra do Sítio Tapuio","pt","HUEFS",1265934485,"BRA:UEFS:HUEFS:0000221750","Collection","Souza, D.P.","221750","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Savana Estépica. Neossolo Litólico Distrófico","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Aguiar","Paraíba","brazil",4546,"Aguiar",2500205,-38.21373,-7.072839,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.036111,-38.142778,"original coordinates","original coordinates OK"
"8","Luetzelburgia auriculata",1252588402,-7.796944,-36.659444,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:32.071+0000","2018-11-24T12:33:32.105+0000",128,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",480,0,"Paraíba",2015,7,23,"2015-07-23T00:00:00","2018-11-05T21:15:50.000+0000","2018-12-08T15:43:21.888+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000061583","38","JPB - Herbário Lauro Pires Xavier","Congo","","pt","JPB",1252588402,"BRA:UFPB:JPB:0000061583","Collection","Moreira, LHL; Queiroz, RT; Soares Neto, RL","61583","UFPB","Universidade Federal da Paraíba, UFPB","Árvore ca. De 4m de altura; Ramos acizentados; Flores brancas com estrias roxas.; Caatinga; HABITAT: Caatinga; DESC: Árvore ca. De 4m de altura; Ramos acizentados; Flores brancas com estrias roxas.","","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Congo","Paraíba","brazil",4314,"Congo",2504702,-36.644441,-7.799545,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.796944,-36.659444,"original coordinates","original coordinates OK"
"9","Luetzelburgia auriculata",1929300836,-7.80047606167715,-36.6591800991063,"cdrep,elmms","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:21:45.861+0000","2018-11-18T15:21:45.933+0000",96,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",240,240,"ParaÃ­ba",2015,7,23,"2015-07-23T00:00:00","","2018-12-06T06:37:50.935+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","6c777b22-a75d-4939-ae19-24419f694188","38","Vascular plants","","","en","NY",1929300836,"6c777b22-a75d-4939-ae19-24419f694188","PhysicalObject","L. Moreira","02636864","NY","","","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952542","Caatinga","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","23 Jul 2015",204,"Congo","sheet",204,"1575 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","IBGE (Instituto Brasileiro de Geografia e EstatÃ­stica)","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","ParaÃ­ba","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-7.80047606167715,-36.6591800991063,"original coordinates","original coordinates outside municipality original in  falls in congo"
"10","Luetzelburgia auriculata",1424514361,-7.542222,-45.223333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.821+0000","2018-09-24T20:04:20.563+0000",207,"none","PRESERVED_SPECIMEN",2947743,6,7707728,220,1370,5386,2947738,2947743,2947743,"Luetzelburgia auriculata Ducke","Luetzelburgia auriculata Ducke","Plantae","Tracheophyta","Fabales","Fabaceae","Luetzelburgia","Luetzelburgia auriculata","Luetzelburgia","auriculata","SPECIES","ACCEPTED","none",290,NA,"Maranhão",2015,7,9,"2015-07-09T00:00:00","2017-10-08T16:38:15.956+0000","2018-12-06T17:01:09.549+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:990697","1097","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Loreto","Margem do Rio Parnaíba, na margem oposta e a nordeste da Cidade de Ribeiro Gonçalves-PI. Savana arborizada.","","RB",1424514361,"urn:catalog:JBRJ:RB:990697","PhysicalObject","L.J.T. Cardoso; S. Neves","RB00990697","JBRJ","","Planta totalmente despida de folhas. Flores com cálice marrom, corola alva, com estrias vináceas. Alguns vexilos com mácula vinácea outros com mácula amarela.","D.CARDOSO","RB 629554","","","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","Loreto","Maranhão","brazil",4493,"Loreto",2106102,-45.219609,-7.220184,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.542222,-45.223333,"original coordinates","original coordinates OK"
