"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","continent","coordinateUncertaintyInMeters","references","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","typeStatus","verbatimElevation","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","verbatimLocality","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Senegalia paganuccii",1835179431,-8.416667,-42.333333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.683+0000","2018-11-14T17:20:04.706+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-03-01T00:00:00","Piauí",2017,12,8,"2017-12-08T00:00:00","2018-11-14T17:20:04.728+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238795","202","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","Parque Nacional Serra da Capivara","pt","HUEFS",1835179431,"BRA:UEFS:HUEFS:0000238795","Collection","Mizushima, M.","238795","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","L.P. Queiroz",NA,NA,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.416667,-42.333333,"original coordinates","original coordinates outside municipality original in sao raimundo nonato falls in joao costa"
"2","Senegalia paganuccii",1440657818,-10.571111,-41.303611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.347+0000","2018-11-14T17:20:00.361+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2016,11,30,"2016-11-30T00:00:00","2018-12-09T10:45:53.913+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225770","16363","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","19,3 Km do entrocamento para Umburanas.","pt","HUEFS",1440657818,"BRA:UEFS:HUEFS:0000225770","Collection","Queiroz, L.P.de","225770","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","D.S.Seigler & P.G.Ribeiro",811,0,"2018-11-09T19:14:31.000+0000",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.571111,-41.303611,"original coordinates","original coordinates OK"
"3","Senegalia paganuccii",1440657989,-10.308889,-41.429444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.399+0000","2018-11-14T17:20:00.404+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2016,12,1,"2016-12-01T00:00:00","2018-12-09T10:45:53.974+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000225911","16504","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Umburanas","Trilha de Minas do Mimoso para o Alegre.","pt","HUEFS",1440657989,"BRA:UEFS:HUEFS:0000225911","Collection","Queiroz, L.P.de","225911","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Afloramento rochoso.","D.S.Seigler & P.G.Ribeiro",1254,0,"2018-11-09T19:14:31.000+0000",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Umburanas","Bahia","brazil",3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.308889,-41.429444,"original coordinates","original coordinates outside municipality original in umburanas falls in sento se"
"4","Senegalia paganuccii",1913583187,-16.129444,-41.908333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.476+0000","2018-11-23T18:21:43.889+0000",123,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","none","Minas Gerais",2016,12,4,"2016-12-04T00:00:00","2018-12-10T13:35:48.354+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103158","6185","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SALINAS","Sítio 6.","pt","CEN",1913583187,"BRA:Cenargen:CEN:0000103158","Collection","Anderson Cássio Sevilha","103158","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","M. Simon",917,0,"2018-10-26T13:53:12.000+0000",4,"Exsicatas","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","SALINAS","Minas Gerais","brazil",3053,"Salinas",3157005,-42.153218,-16.1096,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.129444,-41.908333,"original coordinates","original coordinates outside municipality original in salinas falls in santa cruz de salinas"
"5","Senegalia paganuccii",1087705667,-14.351944,-40.25,"gass84,txmatfuz","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.602+0000","2018-08-03T12:12:37.565+0000",121,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2013,1,8,"2013-01-08T00:00:00","2018-12-08T13:06:05.563+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000004947","2013","HURB - Herbário do Recôncavo da Bahia","Boa Nova","P.N. de Boa Nova; Rancho Sacramento, Setor Sudoeste, Gurutunga","pt","HURB",1087705667,"BRA:UFRB:HURB:0000004947","Collection","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","4947","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: árvore","P.G. Ribeiro",925,0,"2018-07-31T12:27:21.000+0000",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.351944,-40.25,"original coordinates","original coordinates OK"
"6","Senegalia paganuccii",1094910220,-12.504722,-41.216944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.270+0000","2018-11-14T17:19:47.280+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2012,6,9,"2012-06-09T00:00:00","2018-11-14T17:19:47.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193557","15517","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Estrada Wagner-Lençois, próximo ao povoado São José ca. de 500 m do povoado.","pt","HUEFS",1094910220,"BRA:UEFS:HUEFS:0000193557","Collection","Queiroz, L.P.de","193557","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Estacional Decidual","D.S.Seigler & P.G.Ribeiro",403,0,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.504722,-41.216944,"original coordinates","original coordinates outside municipality original in andarai falls in lencois"
"7","Senegalia paganuccii",1094910214,-12.504722,-41.216944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.250+0000","2018-11-14T17:19:47.264+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2012,6,9,"2012-06-09T00:00:00","2018-11-14T17:19:47.278+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193556","15516","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Estrada Wagner-Lençois, próximo ao povoado São José ca. de 500 m do povoado.","pt","HUEFS",1094910214,"BRA:UEFS:HUEFS:0000193556","Collection","Queiroz, L.P.de","193556","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Estacional Decidual","D.S.Seigler & P.G.Ribeiro",403,0,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.504722,-41.216944,"original coordinates","original coordinates outside municipality original in andarai falls in lencois"
"8","Senegalia paganuccii",1094910216,-12.504722,-41.216944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.271+0000","2018-11-14T17:19:47.286+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2012,6,9,"2012-06-09T00:00:00","2018-11-14T17:19:47.314+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193559","15519","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Estrada Wagner-Lençois, próximo ao povoado São José ca. de 500 m do povoado.","pt","HUEFS",1094910216,"BRA:UEFS:HUEFS:0000193559","Collection","Queiroz, L.P.de","193559","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Estacional Decidual","D.S.Seigler & P.G.Ribeiro",403,0,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.504722,-41.216944,"original coordinates","original coordinates outside municipality original in andarai falls in lencois"
"9","Senegalia paganuccii",1094910210,-12.504722,-41.216944,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.289+0000","2018-11-14T17:19:47.296+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2012,6,9,"2012-06-09T00:00:00","2018-11-14T17:19:47.324+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193558","15518","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Estrada Wagner-Lençois, próximo ao povoado São José ca. de 500 m do povoado.","pt","HUEFS",1094910210,"BRA:UEFS:HUEFS:0000193558","Collection","Queiroz, L.P.de","193558","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Estacional Decidual","D.S.Seigler & P.G.Ribeiro",403,0,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.504722,-41.216944,"original coordinates","original coordinates outside municipality original in andarai falls in lencois"
"10","Senegalia paganuccii",1094893526,-12.533611,-41.590278,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.767+0000","2018-11-14T17:19:38.779+0000",124,"none","PRESERVED_SPECIMEN",8050352,6,7707728,220,1370,5386,7989631,8050352,8050352,"Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Plantae","Tracheophyta","Fabales","Fabaceae","Senegalia","Senegalia paganuccii","Senegalia","paganuccii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2011,6,16,"2011-06-16T00:00:00","2018-11-14T17:19:38.792+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000176459","714","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","","pt","HUEFS",1094893526,"BRA:UEFS:HUEFS:0000176459","Collection","Souza, E.R.de","176459","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","D.S.Seigler & P.G.Ribeiro",756,0,"",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"","","","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.533611,-41.590278,"original coordinates","original coordinates OK"
