"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","preparations","county","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","eventRemarks","identificationQualifier","higherClassification","verbatimElevation","higherGeography","organismID","datasetID","accessRights","individualCount","taxonRemarks","georeferencedDate","typeStatus","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Inga barbata",1914110261,-25.2651,-49.0056,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.687+0000","2018-12-03T16:41:39.582+0000",122,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","2018-08-06T00:00:00",990,0,"Paraná",2018,1,20,"2018-01-20T00:00:00","2018-11-21T16:27:50.000+0000","2018-12-10T13:40:53.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000199632","2575","UEC - Herbário da Universidade Estadual de Campinas","Piraquara","Recreio da Serra.","pt","UEC",1914110261,"BRA:UNICAMP:UEC:0000199632","Collection","Brotto, M.L.","199632","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore com 6m de altura; cálice esverdeado, corola amarelada, fiteles/estilete brancos.; Transição entre F.O.M. e F.O.D.","Brotto, M.L.","","","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2651,-49.0056,"original coordinates","original coordinates outside municipality original in piraquara falls in campina grande do sul"
"2","Inga barbata",1423929732,-22.438055,-42.529722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:33.722+0000","2018-09-24T19:58:03.347+0000",207,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","none",1460,NA,"Rio de Janeiro",2016,8,11,"2016-08-11T00:00:00","2017-10-15T13:56:03.915+0000","2018-12-06T16:55:36.605+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181550","820","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Mata de enconsta. Trilha para a Pedra Bicuda. APA Macaé de Cima","","RB",1423929732,"urn:catalog:JBRJ:RB:1181550","PhysicalObject","C. Baez; Patrícia da Rosa, Daniel Maurenza, Lucas Moraes, Rafael Overney","RB01181550","JBRJ","","Terrícola, heliófila, 4m. Caule, folhas e frutos com indumento ferrugíneo. Folhas discolores, frutos verdes. Ocasional","D. Machado & H. Lima","RB 660935","","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.438055,-42.529722,"original coordinates","original coordinates OK"
"3","Inga barbata",1571775833,-22.294167,-44.419444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.516+0000","2018-11-14T17:20:02.521+0000",124,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","none",1032,0,"Rio de Janeiro",2015,5,4,"2015-05-04T00:00:00","2018-11-09T19:12:48.000+0000","2018-12-08T17:23:30.973+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000231225","1401","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Resende","Parque Estadual da Pedra Selada. Serra do Eme. Floresta Ombrófila Densa.","pt","HUEFS",1571775833,"BRA:UEFS:HUEFS:0000231225","Collection","Cardoso, L.J.T.","231225","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.294167,-44.419444,"original coordinates","original coordinates OK"
"4","Inga barbata",1095360434,-25.515556,-48.981944,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:23.001+0000","2018-12-03T15:52:57.578+0000",122,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","none",1335,0,"Paraná",2014,1,28,"2014-01-28T00:00:00","2018-11-14T19:03:58.000+0000","2018-12-03T15:54:17.402+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000179409","5181","ICN - Herbário do Instituto de Ciências Naturais","Piraquara","Morro do Canal, alto do morro","pt","ICN",1095360434,"BRA:UFRGS:ICN:0000179409","Collection","Cordeiro, J","179409","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","Doação Herbário MBM","Figueira, M","","SOUTH_AMERICA","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.515556,-48.981944,"original coordinates","original coordinates OK"
"5","Inga barbata",1424492912,-22.455278,-44.606111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:55.160+0000","2018-09-24T20:04:07.866+0000",207,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2013,6,30,"2013-06-30T00:00:00","2016-09-13T14:46:17.183+0000","2018-12-06T17:00:58.235+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:880925","1388","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaia","Parque Nacional do Itatiaia.","","RB",1424492912,"urn:catalog:JBRJ:RB:880925","PhysicalObject","Neves, D.M.; Lima, H.C.; Dexter, K.G.","RB00880925","JBRJ","","Tree 7m; 8cm DBH; thin stalked nectaries; immature flat pods","Garcia, F.C.P.","RB 606972","","Lower montane forest","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.455278,-44.606111,"original coordinates","original coordinates OK"
"6","Inga barbata",1424514813,-25.440833,-49.239167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.151+0000","2018-09-24T20:04:20.847+0000",207,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","2013-09-20T00:00:00",915,NA,"Paraná",2013,9,19,"2013-09-19T00:00:00","2017-10-14T08:44:39.159+0000","2018-12-06T17:01:09.763+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:992219","8351","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Curitiba","Jardim Botânico.","","RB",1424514813,"urn:catalog:JBRJ:RB:992219","PhysicalObject","J.M. Silva; L.M. Martins","RB00992219","JBRJ","","Arbusto de 2m com flor rosada. Cultivada","E. Barboza","RB 629982","","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.440833,-49.239167,"original coordinates","original coordinates OK"
"7","Inga barbata",1252589776,-25.440833,-49.239167,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:11.673+0000","2018-11-24T12:32:11.683+0000",118,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","2013-09-20T00:00:00",915,0,"Paraná",2013,9,19,"2013-09-19T00:00:00","2018-10-30T18:00:17.000+0000","2018-12-08T15:43:23.011+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000018524","8351","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Curitiba","Jardim Botânico Municipal","pt","HCF",1252589776,"BRA:UTFPR:HCF:0000018524","Collection","J.M. Silva","18524","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto de 2 m com flor rosada. Cultivada.","E. Barboza","","","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.440833,-49.239167,"original coordinates","original coordinates OK"
"8","Inga barbata",1087655575,-18.906667,-43.430556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:41.070+0000","2017-12-29T14:10:14.800+0000",121,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","none",850,0,"Minas Gerais",2012,2,5,"2012-02-05T00:00:00","2017-03-31T17:51:50.000+0000","2018-12-08T13:05:45.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000156224","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","pt","BHCB",1087655575,"BRA:UFMG:BHCB:0000156224","Collection","Paiva, JAM","156224","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","SOUTH_AMERICA","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.906667,-43.430556,"original coordinates","original coordinates OK"
"9","Inga barbata",1086914230,-24.184167,-48.145833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.875+0000","2018-11-24T08:56:58.072+0000",126,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","2012-02-28T00:00:00",NA,NA,"São Paulo",2012,2,1,"2012-02-01T00:00:00","2018-11-05T15:53:26.000+0000","2018-12-08T13:01:19.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000045941","1503","SPSF - Herbário Dom Bento José Pickel","Capão Bonito","Parque Estadual Nascentes do Paranapanema","pt","SPSF",1086914230,"BRA:IF:SPSF:0000045941","Collection","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & M.M.Queiroz & P.U. da Mota","45941","IF","Instituto Florestal, IF","COLETA: Árvore, 2 metros, flores brancas.; GEOGRAFIA: Proximidades do rancho de Matias Queiroz; Vegetação de Campo.&nf;Altitude aproximada de 840 m.;","G.A.D.C. Franco","","SOUTH_AMERICA","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Capão Bonito","São Paulo","brazil",1045,"Capão Bonito",3510203,-48.289336,-24.038887,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.184167,-48.145833,"original coordinates","original coordinates OK"
"10","Inga barbata",1086913071,-23.770278,-46.300833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.430+0000","2018-11-24T08:56:57.632+0000",126,"none","PRESERVED_SPECIMEN",5357818,6,7707728,220,1370,5386,2965936,5357818,5357818,"Inga barbata Benth.","Inga barbata Benth.","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","Inga barbata","Inga","barbata","SPECIES","ACCEPTED","2010-05-21T00:00:00",NA,NA,"São Paulo",2010,4,20,"2010-04-20T00:00:00","2018-11-05T15:53:26.000+0000","2018-12-08T13:01:18.795+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000044712","623","SPSF - Herbário Dom Bento José Pickel","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","pt","SPSF",1086913071,"BRA:IF:SPSF:0000044712","Collection","B.A.Aranha","44712","IF","Instituto Florestal, IF","COLETA: Árvore 3,5m altura; frutos com indumento.; GEOGRAFIA: Trilha da Pontinha.;","G.A.D.C. Franco","","SOUTH_AMERICA","","","",NA,"",NA,"","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.770278,-46.300833,"original coordinates","original coordinates OK"
