"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","rights","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Astronium concinnum",1503028880,-13.838333,-40.231389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.087+0000","2018-09-10T18:27:48.848+0000",124,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",283,0,"Bahia",2016,8,20,"2016-08-20T00:00:00","2018-09-06T20:12:37.000+0000","2018-12-08T12:54:57.621+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000227809","13261","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jequié","Proximidades da Barragem da Pedra.","pt","HUEFS",1503028880,"BRA:UEFS:HUEFS:0000227809","Collection","Melo, E.","227809","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar.","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.838333,-40.231389,"original coordinates","original coordinates OK"
"2","Astronium concinnum",1503028903,-13.838333,-40.231389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.105+0000","2018-09-10T18:27:48.781+0000",124,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",283,0,"Bahia",2016,8,20,"2016-08-20T00:00:00","2018-09-06T20:12:37.000+0000","2018-12-08T12:54:57.629+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000227810","13262","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jequié","Proximidades da Barragem da Pedra.","pt","HUEFS",1503028903,"BRA:UEFS:HUEFS:0000227810","Collection","Melo, E.","227810","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar.","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.838333,-40.231389,"original coordinates","original coordinates OK"
"3","Astronium concinnum",1668718632,-19.83786,-40.72255,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:59.455+0000","2018-12-03T16:41:34.196+0000",122,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","2016-10-16T00:00:00",181,0,"Espírito Santo",2016,10,3,"2016-10-03T00:00:00","2018-11-21T16:16:44.000+0000","2018-12-03T16:43:01.240+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000194811","4687","UEC - Herbário da Universidade Estadual de Campinas","São Roque do Canaã","Estrada para a Cachoeira do Strutz","pt","UEC",1668718632,"BRA:UNICAMP:UEC:0000194811","Collection","Santos, K.; Monge, M.; Shimizu, G.H.; Jönnson, K.","194811","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 15 m. Frutos rosados.","Shimizu, G.H.","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"São Roque do Canaã","Espírito Santo","brazil",2493,"São Roque do Canaã",3204955,-40.679896,-19.719964,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.83786,-40.72255,"original coordinates","original coordinates outside municipality original in sao roque do canaa falls in santa teresa"
"4","Astronium concinnum",1500373984,-12.567778,-38.037222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.970+0000","2018-12-03T16:16:22.348+0000",122,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","2017-03-01T00:00:00",31,0,"Bahia",2016,12,17,"2016-12-17T00:00:00","2018-08-28T18:55:24.000+0000","2018-12-08T21:27:06.436+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127486","44","ALCB - Herbário Alexandre Leal Costa","Mata de São João","Reserva de Sapiranga, trilha da corredeira.","pt","ALCB",1500373984,"BRA:UFBA:ALCB:0000127486","Collection","Sousa, TS; Barberena, FFVA","127486","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Árvore, ca.8m; forófito de Brassavola tuberculata Hook. Datum: WGS-84.","Sousa, TS","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.567778,-38.037222,"original coordinates","original coordinates OK"
"5","Astronium concinnum",1423897425,-21.518333,-41.622778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:31.273+0000","2018-09-24T19:57:47.283+0000",207,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",233,NA,"Rio de Janeiro",2014,9,21,"2014-09-21T00:00:00","2017-10-15T10:50:29.575+0000","2018-12-06T16:55:17.436+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1040570","554","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cardoso Moreira","localidade de Vinhático. no interior da mata da bicuíba.","","RB",1423897425,"urn:catalog:JBRJ:RB:1040570","PhysicalObject","I.G. Costa","RB01040570","JBRJ","","folíolo papiráceo esverdeado.","C.FARNEY","","RB 636903","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Cardoso Moreira","Rio de Janeiro","brazil",1872,"Cardoso Moreira",3301157,-41.501879,-21.525639,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.518333,-41.622778,"original coordinates","original coordinates OK"
"6","Astronium concinnum",1563894751,-14.940278,-39.780556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:01.439+0000","2018-09-24T19:58:43.377+0000",207,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,9,30,"2014-09-30T00:00:00","2017-06-06T12:31:37.790+0000","2018-12-07T14:56:02.684+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1323678","381","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Cruz da Vitória","Conglomerado BA_1299-4-5-5","","RB",1563894751,"urn:catalog:JBRJ:RB:1323678","PhysicalObject","Nogueira, M. G. C.","RB01323678","JBRJ","","Árvore, exsudado não observado. Casca e externa salão e grossa, casca interna salmão, tipo: estriada, desprendimento: escamoso, com odor. Frutos com 0,12 cm, carnoso, forma arredondada, cor externa verde e interna amarela, consistência em polpa","R. Asprino","","RB 731656","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Santa Cruz da Vitória","Bahia","brazil",3235,"Santa Cruz da Vitória",2927804,-39.815818,-14.891009,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.940278,-39.780556,"original coordinates","original coordinates OK"
"7","Astronium concinnum",1563167616,-12.729194,-39.707694,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:52.002+0000","2018-09-25T14:05:49.163+0000",126,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","2014-10-22T00:00:00",310,0,"Bahia",2014,10,22,"2014-10-22T00:00:00","2018-08-21T18:21:35.000+0000","2018-12-07T14:50:37.769+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000216450","305","SPF - Herbário da Universidade de São Paulo","Itatim","BR 101 em direção a Vitória da Conquista. Mata na base do afloramento Morro das Tocas.","pt","SPF",1563167616,"BRA:USP:SPF:0000216450","Collection","Silva-Luz, CL","216450","USP","Universidade de São Paulo, USP","Árvore ca. 12 m alt. Copa verde-vinácea. Folhas verdes discolores. Frutos verdes, sépalas acrescidas verde-vináceas.; Floresta Estacional Semidecidual na encosta do afloramento em área de caatinga antropizada.","Silva-Luz, CL","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.729194,-39.707694,"original coordinates","original coordinates OK"
"8","Astronium concinnum",1226940686,-12.7275,-39.776389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.104+0000","2018-09-10T18:27:44.852+0000",124,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",297,0,"Bahia",2012,7,3,"2012-07-03T00:00:00","2018-09-06T20:12:37.000+0000","2018-12-07T20:00:36.426+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000219615","46RGV","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itatim","Morro do Letreiro Face Norte T2 4 1.","pt","HUEFS",1226940686,"BRA:UEFS:HUEFS:0000219615","Collection","Paiva, M.","219615","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.7275,-39.776389,"original coordinates","original coordinates OK"
"9","Astronium concinnum",1226940747,-12.7275,-39.776389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.117+0000","2018-09-10T18:27:44.846+0000",124,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",297,0,"Bahia",2012,7,3,"2012-07-03T00:00:00","2018-09-06T20:12:37.000+0000","2018-12-07T20:00:36.426+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000219612","43RGV","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itatim","Morro do Letreiro Face Norte T2 2 4.","pt","HUEFS",1226940747,"BRA:UEFS:HUEFS:0000219612","Collection","Paiva, M.","219612","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.7275,-39.776389,"original coordinates","original coordinates OK"
"10","Astronium concinnum",1944964309,-12.932222,-39.899722,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:55.377+0000","2018-11-24T12:30:55.521+0000",126,"none","PRESERVED_SPECIMEN",3660518,6,7707728,220,933,2398,7321564,3660518,3660518,"Astronium concinnum Schott","Astronium concinnum Schott","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Astronium","Astronium concinnum","Astronium","concinnum","SPECIES","ACCEPTED","none",482,0,"Bahia",2012,9,7,"2012-09-07T00:00:00","","2018-11-24T12:30:55.546+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000224662","11464","SPF - Herbário da Universidade de São Paulo","Itatim","Rio Ribeirão, margem do rio.","pt","SPF",1944964309,"BRA:USP:SPF:0000224662","Collection","Melo, E","224662","USP","Universidade de São Paulo, USP","","Anônimo","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"Itatim","Bahia","brazil",3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.932222,-39.899722,"original coordinates","original coordinates outside municipality original in itatim falls in milagres"
