"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","created","associatedSequences","taxonID","higherClassification","habitat","county","fieldNotes","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","individualCount","nomenclaturalStatus","bibliographicCitation","higherGeography","fieldNumber","organismID","datasetID","accessRights","georeferencedDate","establishmentMeans","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Spondias venulosa",1852375903,-21.386389,-41.083056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.616+0000","2018-09-24T19:59:08.224+0000",207,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,7,8,"2018-07-08T00:00:00","2018-07-13T16:42:04.552+0000","2018-12-09T17:12:38.008+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1393962","8670","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Antes da entrada da trilha da Pitomba, Módulo PPBio, parcela 4. Estação Ecológica Estadual de Guaxindiba","RB",1852375903,"urn:catalog:JBRJ:RB:1393962","PhysicalObject","Haroldo C. de Lima; E.A. Fortes, M.T. Nascimento, I.S. Broggio, H.B.N. Viana & N.B. Neves Neto","RB01393962","RB 771394","JBRJ","Árvore com 22 metros de altura. Tronco liso e pardo-clara, DAP 63 cm. Frutos com polpacom nodosidades. CAP 60,3 cm. Frutos amarelos a alvo-amarelados quado maduros, esverdeados e a amarelo-esverdeados quando imaturos; polpa levemente adocicada, muito ácida. Frequente. Sementes para viveiro JBRJ. Fotos EAF. RBcarpo 8676","","","",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.386389,-41.083056,"original coordinates","original coordinates OK"
"2","Spondias venulosa",1835735789,-22.8075,-41.959167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.728+0000","2018-09-24T19:59:01.737+0000",207,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","2018-02-28T00:00:00","Rio de Janeiro",2017,12,8,"2017-12-08T00:00:00","2018-03-06T15:26:26.513+0000","2018-12-09T09:26:12.362+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382644","7526","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Estrada das Caravelas para a Praia das Caravelas. Parque Estadual da Costa do Sol","RB",1835735789,"urn:catalog:JBRJ:RB:1382644","PhysicalObject","M. Verdi; E. Fernandez, R. Gomes","RB01382644","RB 760272","JBRJ","Árvore matriz nº 2; CAP 99 cm; muito frequente; folhas com pecíolo e raque de coloração vinácea e folíolos concolores verdes; inflorescência e cálice de cor creme-esverdeada e corola alva; coletada no interior do fragmento","M. Verdi","","",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.8075,-41.959167,"original coordinates","original coordinates OK"
"3","Spondias venulosa",1835735778,-22.808889,-41.953056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.754+0000","2018-09-24T19:59:01.702+0000",207,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","2018-02-28T00:00:00","Rio de Janeiro",2017,12,9,"2017-12-09T00:00:00","2018-03-06T15:26:29.168+0000","2018-12-09T09:26:12.115+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382645","7538","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas. Parque Estadual da Costa do Sol","RB",1835735778,"urn:catalog:JBRJ:RB:1382645","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes","RB01382645","RB 760273","JBRJ","Árvore matriz nº 6; CAP 64 cm; muito frequente; folhas com pecíolo e raque de coloração vinácea e folíolos concolores verdes; fruto imaturo verde; coletada no interior do fragmento","M. Verdi","","",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.808889,-41.953056,"original coordinates","original coordinates OK"
"4","Spondias venulosa",1835735831,-22.811944,-41.951389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.741+0000","2018-09-24T19:59:01.788+0000",207,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,12,10,"2017-12-10T00:00:00","2018-03-06T15:27:05.733+0000","2018-12-09T09:26:12.395+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382658","7571","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Estrada para a Casa Oito. Parque Estadual da Costa do Sol","RB",1835735831,"urn:catalog:JBRJ:RB:1382658","PhysicalObject","M. Verdi; E. Fernandez, R. Gomes","RB01382658","RB 760286","JBRJ","Árvore matriz nº 63; CAP 72 cm; muito frequente; folhas com pecíolo e raque de coloração vinácea e folíolos concolores verdes; inflorescência e cálice de cor creme-esverdeada e corola alva, fruto imaturo verde; coletada no interior do fragmento","M. Verdi","","",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.811944,-41.951389,"original coordinates","original coordinates OK"
"5","Spondias venulosa",1944983848,-12.266667,-38.966667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.821+0000","2018-11-24T12:34:55.859+0000",122,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","none","Bahia",2016,2,29,"2016-02-29T00:00:00","","2018-11-24T12:36:02.033+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153740","1338","CEPEC - Herbário do Centro de Pesquisas do Cacau","FEIRA DE SANTANA","Conglomerado BA_670_F-2-5-19","CEPEC",1944983848,"BRA:CEPLAC:CEPEC:0000153740","Collection","Santos, E.A.","153740","26/4/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","FEIRA DE SANTANA","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.266667,-38.966667,"original coordinates","original coordinates OK"
"6","Spondias venulosa",1638347399,-12.160278,-39.331667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.042+0000","2018-09-24T19:58:50.128+0000",207,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","2017-04-26T00:00:00","Bahia",2016,3,4,"2016-03-04T00:00:00","2017-08-30T10:53:40.242+0000","2018-12-06T03:12:52.680+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1357879","1402","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Serra Preta","Conglomerado BA_668_P33-1-8-52","RB",1638347399,"urn:catalog:JBRJ:RB:1357879","PhysicalObject","Santos, E. A.","RB01357879","RB 743270","JBRJ","Árvore","R. Asprino","","",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Serra Preta","Bahia","brazil",3581,"Serra Preta",2930402,-39.374347,-12.097434,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.160278,-39.331667,"original coordinates","original coordinates OK"
"7","Spondias venulosa",1944983876,-12.160278,-39.331667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.870+0000","2018-11-24T12:34:55.902+0000",122,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","none","Bahia",2016,3,7,"2016-03-07T00:00:00","","2018-11-24T12:36:02.065+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153830","1428","CEPEC - Herbário do Centro de Pesquisas do Cacau","serra preta","Conglomerado BA_668_P39-1-1-4","CEPEC",1944983876,"BRA:CEPLAC:CEPEC:0000153830","Collection","Santos, E.A.","153830","26/4/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","serra preta","Bahia","brazil",3581,"Serra Preta",2930402,-39.374347,-12.097434,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.160278,-39.331667,"original coordinates","original coordinates OK"
"8","Spondias venulosa",1324591668,-11.5,-39.2,"gass84,preneglat,preneglon","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:58.220+0000","2018-08-03T12:12:42.034+0000",121,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","2017-11-01T00:00:00","Bahia",2016,10,1,"2016-10-01T00:00:00","2018-07-31T12:24:36.000+0000","2018-12-06T08:55:08.336+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000011860","2032","HURB - Herbário do Recôncavo da Bahia","Conceição do Coité","Morro do Mucambo;","HURB",1324591668,"BRA:UFRB:HURB:0000011860","Collection","Costa, G.; Carvalho, D.N.","11860","","UFRB","Hábito: árvore","M.Machado","pt","Universidade Federal do Recôncavo da Bahia (UFRB)",NA,NA,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.5,-39.2,"original coordinates","original coordinates OK"
"9","Spondias venulosa",1801350119,-10.815556,-55.587778,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.296+0000","2018-11-24T12:32:17.346+0000",118,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","2015-03-01T00:00:00","Mato Grosso",2015,1,22,"2015-01-22T00:00:00","2018-10-30T17:58:16.000+0000","2018-12-08T01:46:37.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024411","434","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Colider","Resgate de FLORA da UHE Colider. Estrada","HCF",1801350119,"BRA:UTFPR:HCF:0000024411","Collection","M. Lautert","24411","","Universidade Tecnológica Federal do Paraná (UTFPR)","Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica e solo úmido. Árvore, ca. 30 m altura, 15 cm CAP. Base reta, tronco reto, casca rugosa, casca morta marrom, casca viva branca. Folhas discolores, cartáceas. Frutos carnosos, imaturos verdes, elípticos.","M. Lautert","pt","Universidade Tecnológica Federal do Paraná (UTFPR)",320,0,"","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Colider","Mato Grosso","brazil",3806,"Colíder",5103205,-55.470156,-10.621949,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.815556,-55.587778,"original coordinates","original coordinates OK"
"10","Spondias venulosa",1848245917,-10.815556,-55.587778,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.807+0000","2018-06-04T19:36:11.163+0000",118,"none","PRESERVED_SPECIMEN",3660775,6,7707728,220,933,2398,3190592,3660775,3660775,"Spondias venulosa Mart. ex Engl.","Spondias venulosa Mart. ex Engl.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias venulosa","Spondias","venulosa","SPECIES","ACCEPTED","none","Mato Grosso",2015,1,22,"2015-01-22T00:00:00","2018-05-10T18:36:44.000+0000","2018-12-08T15:08:32.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000403109","434","MBM - Herbário do Museu Botânico Municipal","Colíder","Resgate da Flora da UHE Colíder, Estrada de supressão","MBM",1848245917,"BRA:MBM:MBM:0000403109","Collection","Lautert, M; Thomé, RS; Virtuoso, VF; Scuteri, IL","403109","","MBM","Árvore, ca. 30m de altura, CAP=15cm. Base reta, tronco reto, casca rugosa, casca morta marrom, casca viva branca. Folhas discolores, cartáceas. Frutos carnosos, imaturos verdes, elípticos.; Floresta do ""Planalto dos Parecís"", região","","pt","Museu Botânico Municipal de Curitiba, MBM",320,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","","","Colíder","Mato Grosso","brazil",3806,"Colíder",5103205,-55.470156,-10.621949,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.815556,-55.587778,"original coordinates","original coordinates OK"
