"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","locality","coordinateUncertaintyInMeters","individualCount","nomenclaturalStatus","nomenclaturalCode","fieldNumber","taxonID","bibliographicCitation","collectionID","otherCatalogNumbers","fieldNotes","verbatimEventDate","verbatimTaxonRank","higherClassification","depth","depthAccuracy","scientificNameID","institutionID","dynamicProperties","county","preparations","acceptedNameUsage","endDayOfYear","verbatimCoordinateSystem","locationID","startDayOfYear","datasetID","accessRights","georeferenceSources","identificationID","parentNameUsage","references","verbatimElevation","eventID","higherGeography","samplingProtocol","habitat","georeferencedBy","georeferenceProtocol","associatedReferences","vernacularName","reproductiveCondition","created","associatedSequences","eventRemarks","organismQuantity","organismQuantityType","occurrenceStatus","georeferencedDate","verbatimLocality","disposition","establishmentMeans","informationWithheld","previousIdentifications","rights","georeferenceRemarks","eventTime","georeferenceVerificationStatus","identificationQualifier","infraspecificEpithet","organismID","island","higherGeographyID","coordinatePrecision","associatedOccurrences","locationAccordingTo","identificationRemarks","typeStatus","islandGroup","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Spondias purpurea",1889163613,-14.299427,-43.770379,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.781+0000","2018-08-03T12:01:43.255+0000",136,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2018-01-03T00:00:00","SOUTH_AMERICA","Bahia",2018,1,3,"2018-01-03T00:00:00","2018-08-03T12:01:43.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005247","07","HDJF - Herbário Dendrológico Jeanine Felfili","Carinhanha","pt","HDJF",1889163613,"BRA:UFVJM:HDJF:0000005247","Collection","Machado, ELM","5247","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Planta cultivada","Machado, ELM",NA,NA,"","",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Carinhanha","Bahia","brazil",3346,"Carinhanha",2907103,-43.847293,-14.01835,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.299427,-43.770379,"original coordinates","original coordinates OK"
"2","Spondias purpurea",1585202492,-8.0237,-34.9787,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.815+0000","2018-04-05T12:08:13.779+0000",123,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2017-01-24T00:00:00","","Pernambuco",2017,1,24,"2017-01-24T00:00:00","2018-12-07T01:13:53.677+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015442","","EFC - Herbário Escola de Florestas Curitiba","Camaragibe","pt","EFC",1585202492,"BRA:UFPR:EFC:0000015442","Collection","Souza, I.","15442","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore de 5m, flores rosa, cultivada.","Souza, I.",45,0,"2018-03-23T20:51:23.000+0000","Camaragibe",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Camaragibe","Pernambuco","brazil",4271,"Camaragibe",2603454,-34.995311,-7.986443,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.0237,-34.9787,"original coordinates","original coordinates OK"
"3","Spondias purpurea",1676474992,-22.203561,-51.760686,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:48.654+0000","2017-12-29T14:22:52.248+0000",131,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2017-08-01T00:00:00","","São Paulo",2017,8,15,"2017-08-15T00:00:00","2018-12-10T07:36:51.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000031666","03","HUEM - Herbário UEM","Presidente Prudente","pt","HUEM",1676474992,"BRA:UEM:HUEM:0000031666","Collection","Lorrane Davi Brito","31666","UEM","Universidade Estadual de Maringá, UEM","Arbórea, porte médio, folhas de coloração verde claro; solo arenoso; planta cultivada, próximo a uma horta.","G. de Oliveira, D...G...",NA,NA,"2017-12-14T12:55:56.000+0000","Universidade do Oeste Paulista - UNIOESTE",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Presidente Prudente","São Paulo","brazil",1711,"Presidente Prudente",3541406,-51.342853,-21.992618,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.203561,-51.760686,"original coordinates","original coordinates outside municipality original in presidente prudente falls in presidente bernardes"
"4","Spondias purpurea",1270103983,-15.083056,-59.884917,"gass84","8dd06261-d1a7-4c2b-9007-c3a4d93dfee3","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:52.594+0000","2017-12-29T14:07:52.340+0000",127,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2016-03-11T00:00:00","","Mato Grosso",2016,2,7,"2016-02-07T00:00:00","2018-07-07T10:30:51.323+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HPAN - Herbário do Pantanal ""Vali Joana Pott""","BRA:UNEMAT:HPAN:00003844.1","62","HPAN - Herbário do Pantanal ""Vali Joana Pott""","Vila Bela da Santís. Trindade","pt","HPAN",1270103983,"BRA:UNEMAT:HPAN:00003844.1","Collection","Viana, IG; Silveira, M","3844.1","Universidade do Estado de Mato Grosso (UNEMAT)","Universidade do Estado de Mato Grosso (UNEMAT)","Projeto: Biodiversidade para a segurança alimentar de comunidades rurais no vale do Rio Guaporé, Mato Grosso, Amazônia Meridional.","Carniello, MA",181,0,"","Comunidade Boqueirão",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Vila Bela da Santís. Trindade","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.083056,-59.884917,"original coordinates","original coordinates outside municipality original in vila bela da santis. trindade falls in vila bela da santissima trindade"
"5","Spondias purpurea",1801097403,-16.764722,-42.012778,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.638+0000","2017-12-29T14:08:06.922+0000",136,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Minas Gerais",2016,7,22,"2016-07-22T00:00:00","2018-12-08T01:46:24.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005089","CB32","HDJF - Herbário Dendrológico Jeanine Felfili","Araçuaí","pt","HDJF",1801097403,"BRA:UFVJM:HDJF:0000005089","Collection","Otoni, TCO","5089","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore, flores rosas, fruto vermelho; Quintal","",292,0,"2017-12-15T12:55:14.000+0000","Itira",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Araçuaí","Minas Gerais","brazil",2915,"Araçuaí",3103405,-41.992641,-16.929927,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.764722,-42.012778,"original coordinates","original coordinates OK"
"6","Spondias purpurea",1902144080,-7.033333,-50.666667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.557+0000","2018-09-24T19:59:09.697+0000",207,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2017-07-20T00:00:00","","Pará",2015,2,24,"2015-02-24T00:00:00","2018-12-06T11:56:04.357+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1397168","778","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Água Azul do Norte","","RB",1902144080,"urn:catalog:JBRJ:RB:1397168","PhysicalObject","E.A.Santos","RB01397168","JBRJ","","","Equipe IFN-PA",NA,NA,"2018-08-30T16:13:32.406+0000","Conglomerado PA_2513. Subunidade 1. Subparcela 7. Árvore n°3",NA,NA,NA,"",NA,NA,NA,"","RB 774398","Solo com pedras de seixo","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Água Azul do Norte","Pará","brazil",4653,"Água Azul do Norte",1500347,-50.430791,-6.772876,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-7.033333,-50.666667,"original coordinates","original coordinates OK"
"7","Spondias purpurea",1213662985,-16.196667,-47.870278,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:37.836+0000","2018-01-05T18:35:00.994+0000",114,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Goiás",2015,3,2,"2015-03-02T00:00:00","2018-07-08T01:36:37.063+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000206551","1","UB - Herbário da Universidade de Brasília","Luziânia","pt","UB",1213662985,"BRA:UnB:UB:0000206551","Collection","Reis, BC","206551","UnB","Universidade de Brasília (UnB)","Testemunha do projeto de mestrado: Frutas cultivadas no Cerrado do Distrito Federal - maturação, composição fenólica, atividade antioxidante e aplicação em emulsões; Árvore 4m. Cumprimento, diâmetro e peso dos frutos variam entre: 1,2 a 2cm; 0,35 a 1","",0,0,"","Setor de Chácaras Brito",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Luziânia","Goiás","brazil",2989,"Luziânia",5212501,-47.992749,-16.481968,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.196667,-47.870278,"original coordinates","original coordinates OK"
"8","Spondias purpurea",1837388006,-27.676853,-49.000481,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:15.063+0000","2018-08-03T12:06:31.809+0000",127,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2015-06-10T00:00:00","","Santa Catarina",2015,6,10,"2015-06-10T00:00:00","2018-12-08T03:39:46.011+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000016699","64","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Governador Celso Ramos","pt","EAFM",1837388006,"BRA:IFAM - CMZL:EAFM:0000016699","Collection","Ludwinsky, R.H.; Favaro, J.","16699","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Arbórea. ; DE","Ludwinsky, R.H.",0,0,"2018-07-19T12:33:10.000+0000","Área de Proteção Ambiental do Anhatomirim, Comunid, Quintal",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Governador Celso Ramos","Santa Catarina","brazil",577,"Governador Celso Ramos",4206009,-48.582943,-27.361335,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.676853,-49.000481,"original coordinates","original coordinates outside municipality original in governador celso ramos falls in rancho queimado"
"9","Spondias purpurea",1143417512,-14.781389,-39.227778,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:28.974+0000","2018-09-25T15:15:09.582+0000",81,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","none","","Bahia",2015,9,9,"2015-09-09T00:00:00","2018-09-25T15:15:09.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000020474","5","UESC - Herbário Universidade Estadual de Santa Cruz","Ilhéus","pt","UESC",1143417512,"BRA:UESC:UESC:0000020474","Collection","Flávia L. da Silveira,","20474","UESC","Universidade Estadual de Santa Cruz (UESC)","Árvore de pequeño porte, 7 m de altura.","",50,0,"","",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.781389,-39.227778,"original coordinates","original coordinates OK"
"10","Spondias purpurea",1275069357,-15.788056,-48.170278,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.352+0000","2018-01-05T18:35:05.628+0000",114,"none","PRESERVED_SPECIMEN",3190598,6,7707728,220,933,2398,3190592,3190598,3190598,"Spondias purpurea L.","Spondias purpurea L.","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Spondias","Spondias purpurea","Spondias","purpurea","SPECIES","ACCEPTED","2016-05-01T00:00:00","SOUTH_AMERICA","Distrito Federal",2015,9,27,"2015-09-27T00:00:00","2018-07-07T08:19:44.007+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216943","5","UB - Herbário da Universidade de Brasília","Ceilândia","pt","UB",1275069357,"BRA:UnB:UB:0000216943","Collection","Reis, BC","216943","UnB","Universidade de Brasília (UnB)","Na última frutificação (15/102014): comprimento, diâmetro e peso dos frutos variam entre: 3,5 a 4,3 cm x 2,4 a 3,4 cm e 13,77 a 28,52 g, respectivamente e aproximadamente.&nf;&nf;Testemunha do Projeto de mestrado: Frutas Cultivadas no Cerrado do Distrito","Proença, CEB",9999,0,"","",NA,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Ceilândia","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.788056,-48.170278,"original coordinates","original coordinates outside municipality original in ceilandia falls in brasilia"
