"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","infraspecificEpithet","typeStatus","typifiedName","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Kielmeyera neglecta",1899819391,-14.283333,-39.05,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.691+0000","2018-12-03T16:15:48.922+0000",122,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","2018-08-01T00:00:00","SOUTH_AMERICA","Bahia",2018,3,2,"2018-03-02T00:00:00","2018-08-28T19:01:07.000+0000","2018-12-03T16:15:57.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132416","30348","ALCB - Herbário Alexandre Leal Costa","Uruçuca","Litoral Sul, Serra Grande, caminho do Mirante II.","pt","ALCB",1899819391,"BRA:UFBA:ALCB:0000132416","Collection","Guedes, ML","132416","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","latescente. Folhas coriáceas. Inflorescência com flores de pétalas alvas.","Guedes, ML","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.283333,-39.05,"original coordinates","original coordinates outside municipality original in urucuca falls in itacare"
"2","Kielmeyera neglecta",1455393289,-13.207222,-38.906389,"gass84,txmatfuz","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:01.102+0000","2018-08-03T12:12:43.617+0000",121,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","2018-03-06T00:00:00","","Bahia",2017,2,11,"2017-02-11T00:00:00","2018-07-31T12:25:01.000+0000","2018-12-09T07:19:25.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000015313","2375","HURB - Herbário do Recôncavo da Bahia","Jaguaripe","Praia dos Garcês;","pt","HURB",1455393289,"BRA:UFRB:HURB:0000015313","Collection","Costa, G.; Martins, M.L.L.; Correia, F.R.; Silva, T.T. & Cerqueira, T.S.","15313","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: branca; Hábito: arvoreta","A.P.B.Santos","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.207222,-38.906389,"original coordinates","original coordinates OK"
"3","Kielmeyera neglecta",1944983329,-12.135556,-38.419167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.112+0000","2018-11-24T12:34:55.134+0000",122,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2016,3,4,"2016-03-04T00:00:00","","2018-11-24T12:36:01.813+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153316","207","CEPEC - Herbário do Centro de Pesquisas do Cacau","alagoinhas","Conglomerado BA_674-2-10-10","pt","CEPEC",1944983329,"BRA:CEPLAC:CEPEC:0000153316","Collection","Schulte, T.F.","153316","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L.C. Marinho & C. Pessoa","17/1/2017",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.135556,-38.419167,"original coordinates","original coordinates OK"
"4","Kielmeyera neglecta",1143428982,-14.473611,-39.031667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:57.181+0000","2018-09-10T18:27:43.966+0000",124,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2015,1,14,"2015-01-14T00:00:00","","2018-09-10T18:28:10.516+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000217906","57","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","Serra Grande, mirante 2.","pt","HUEFS",1143428982,"BRA:UEFS:HUEFS:0000217906","Collection","Santos, A.P.B.","217906","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.473611,-39.031667,"original coordinates","original coordinates outside municipality original in itacare falls in urucuca"
"5","Kielmeyera neglecta",1094944081,-11.45,-37.35,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.644+0000","2018-12-03T16:16:33.138+0000",122,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","2015-04-01T00:00:00","SOUTH_AMERICA","Bahia",2015,2,27,"2015-02-27T00:00:00","2018-08-28T19:01:07.000+0000","2018-12-03T16:18:04.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000120253","23383","ALCB - Herbário Alexandre Leal Costa","Jandaíra","Litoral Norte, Próximo a parcela 30.","pt","ALCB",1094944081,"BRA:UFBA:ALCB:0000120253","Collection","Guedes, ML; Kelmo, F; et al.","120253","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex amarelado. Folhas coriáceas, discolores. Flores em botões.","Guedes, ML","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.45,-37.35,"original coordinates","original coordinates OK"
"6","Kielmeyera neglecta",1094922440,-15.213889,-39.034444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.179+0000","2018-09-10T18:27:36.856+0000",124,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2014,2,13,"2014-02-13T00:00:00","","2018-09-10T18:28:03.426+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205828","47","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","BA-001, margem direita da rodovia no sentido Ilhéus-Una,","pt","HUEFS",1094922440,"BRA:UEFS:HUEFS:0000205828","Collection","Santos, A.P.B.","205828","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.213889,-39.034444,"original coordinates","original coordinates OK"
"7","Kielmeyera neglecta",1094922442,-14.336944,-39.018333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.195+0000","2018-09-10T18:27:36.944+0000",124,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2014,2,14,"2014-02-14T00:00:00","","2018-09-10T18:28:03.962+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205831","50","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","Estrada de Serra Grande para sede da cidade, margem do Rio Jeribucaçu.","pt","HUEFS",1094922442,"BRA:UEFS:HUEFS:0000205831","Collection","Santos, A.P.B.","205831","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.336944,-39.018333,"original coordinates","original coordinates OK"
"8","Kielmeyera neglecta",1094922416,-14.473611,-39.031667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.193+0000","2018-09-10T18:27:36.914+0000",124,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2014,2,14,"2014-02-14T00:00:00","","2018-09-10T18:28:03.633+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000205829","48","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Grande","Mirante 2.","pt","HUEFS",1094922416,"BRA:UEFS:HUEFS:0000205829","Collection","Santos, A.P.B.","205829","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Serra Grande","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.473611,-39.031667,"original coordinates","original coordinates outside municipality original in serra grande falls in urucuca"
"9","Kielmeyera neglecta",1094929912,-14.473611,-39.031667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.650+0000","2018-09-10T18:27:41.928+0000",124,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","none","","Bahia",2014,2,14,"2014-02-14T00:00:00","","2018-09-10T18:28:08.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213666","49","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","Serra Grande, mirante 2.","pt","HUEFS",1094929912,"BRA:UEFS:HUEFS:0000213666","Collection","Santos, A.P.B.","213666","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.473611,-39.031667,"original coordinates","original coordinates outside municipality original in itacare falls in urucuca"
"10","Kielmeyera neglecta",1077246689,-11.8,-37.6,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.345+0000","2018-12-03T16:16:10.617+0000",122,"none","PRESERVED_SPECIMEN",7330242,6,7707728,220,1414,4907584,7330103,7330242,7330242,"Kielmeyera neglecta Saddi","Kielmeyera neglecta Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera neglecta","Kielmeyera","neglecta","SPECIES","ACCEPTED","2014-05-01T00:00:00","SOUTH_AMERICA","Bahia",2014,4,26,"2014-04-26T00:00:00","2018-08-28T19:01:07.000+0000","2018-12-06T14:16:41.104+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113816","21553","ALCB - Herbário Alexandre Leal Costa","Camaçari","Caminho Diogo para Conde.","pt","ALCB",1077246689,"BRA:UFBA:ALCB:0000113816","Collection","Guedes, ML; Santos, TRM dos; Alunos de Botânica BIO C05; Fernandes, I; Costa, TF","113816","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex amarelado. Folhas coriáceas. Inflorescência terminal, flores com pétalas carnosas, alvas, vários estames. Frutos jovens, marrons, cápsula lenhosa.","Guedes, ML","",NA,NA,"","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,NA,NA,NA,NA,"","Camaçari","Bahia","brazil",3510,"Camaçari",2905701,-38.207021,-12.66877,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8,-37.6,"original coordinates","original coordinates outside municipality original in camacari falls in conde"
