"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","fieldNotes","language","ownerInstitutionCode","continent","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Kielmeyera membranacea",1671186380,-22.320833,-41.719444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:13.904+0000","2018-09-24T19:58:53.385+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","none",8,"Rio de Janeiro",2017,3,9,"2017-03-09T00:00:00","2018-08-23T16:36:12.150+0000","2018-12-06T15:03:57.758+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1370805","1716","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Restinga da Praia do Lagomar, entre a Rod. Amaral Peixoto (RJ-106) e a Av. Atlântica e a Rua Ercília da Silva Santos e a Av. W seis . Coordenadas próximas ao ponto de coleta (WGS84). Fragmento de restinga em bom estado de conservação.","RB",1671186380,"urn:catalog:JBRJ:RB:1370805","PhysicalObject","L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago","RB01370805","RB 749218","JBRJ","Folhas semi-coriáceas; frutos imaturos marrom","R.J.Trad","","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.320833,-41.719444,"original coordinates","original coordinates OK"
"2","Kielmeyera membranacea",1835735905,-22.808056,-41.952222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.745+0000","2018-09-24T19:59:01.780+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","none",NA,"Rio de Janeiro",2017,12,9,"2017-12-09T00:00:00","2018-03-06T15:26:40.261+0000","2018-12-09T09:26:12.275+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382649","7544","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas. Parque Estadual da Costa do Sol","RB",1835735905,"urn:catalog:JBRJ:RB:1382649","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes","RB01382649","RB 760277","JBRJ","Árvore matriz nº 19; CAP 55; frequente; caule quando cortado libera exsudado viscoso de coloração hialina; folhas levemente discolores verdes; flores em botões de cor verde; coletada no interior do fragmento","M. Verdi","","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.808056,-41.952222,"original coordinates","original coordinates OK"
"3","Kielmeyera membranacea",1835735695,-22.806111,-41.950833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.733+0000","2018-09-24T19:59:01.695+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","none",NA,"Rio de Janeiro",2017,12,9,"2017-12-09T00:00:00","2018-03-06T15:27:00.334+0000","2018-12-09T09:26:12.177+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382656","7568","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Armação dos Búzios","Área de Proteção Ambiental - APA do Pau-Brasil. Trilha das Caravelas. Parque Estadual da Costa do Sol","RB",1835735695,"urn:catalog:JBRJ:RB:1382656","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes","RB01382656","RB 760284","JBRJ","Árvore matriz nº 34; CAP 62; frequente; caule quando cortado libera exsudado viscoso de coloração hialina; folhas levemente discolores verdes; flores em botões de cor verde; coletada no interior do fragmento","M. Verdi","","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.806111,-41.950833,"original coordinates","original coordinates OK"
"4","Kielmeyera membranacea",1423920368,-22.648333,-43.132778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:17.445+0000","2018-09-24T19:57:58.707+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","none",170,"Rio de Janeiro",2016,7,19,"2016-07-19T00:00:00","2017-10-08T20:48:03.647+0000","2018-12-06T16:55:31.212+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152880","1671","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Magé","Fazenda Suruí, próximo a BR-493, mata de encosta. Coordenadas do indivíduo (WGS84). Floresta Ombrófila Densa submontana.","RB",1423920368,"urn:catalog:JBRJ:RB:1152880","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; L.P. Alves; P.Ghorayeb; P. Olaya & J. Dadalti","RB01152880","RB 656319","JBRJ","Tronco densamente corberto por liquens; ritidoma cinza, bem áspero; ramos com muitas epífitas do gênero Tillandsia (Bromeliaceae); folhas coriáceas, lâmina verde-escuro e nervura principal amarelada; frutos imaturos e maduros marrom-claro","R.J.TRAD","","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Magé","Rio de Janeiro","brazil",1489,"Magé",3302502,-43.112115,-22.608989,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.648333,-43.132778,"original coordinates","original coordinates OK"
"5","Kielmeyera membranacea",1585338144,-18.776944,-40.440278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:06.966+0000","2018-09-24T19:58:47.816+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","none",NA,"Espírito Santo",2016,12,15,"2016-12-15T00:00:00","2018-08-23T16:36:13.946+0000","2018-12-07T01:15:13.221+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1342827","3733","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Venécia","APA Pedra do Elefante, Pedra da Torre","RB",1585338144,"urn:catalog:JBRJ:RB:1342827","PhysicalObject","C.N. Fraga; L. Kollmann; F.R.M. Fraga; M.F.O. Silva","RB01342827","RB 739579","JBRJ","","R.J.Trad","Inselberg","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Nova Venécia","Espírito Santo","brazil",2688,"Nova Venécia",3203908,-40.523444,-18.698823,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.776944,-40.440278,"original coordinates","original coordinates OK"
"6","Kielmeyera membranacea",1135146334,-19.112278,-40.028111,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.543+0000","2018-02-15T04:28:53.818+0000",138,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","2015-01-22T00:00:00",NA,"Espírito Santo",2015,1,21,"2015-01-21T00:00:00","","2018-07-07T03:24:13.794+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000015272","77","CVRD - Herbário da Reserva Natural Vale","LINHARES","","CVRD",1135146334,"BRA:CVRD:CVRD:0000015272","Collection","Santos, A.P.B.","15272","","Reserva Natural Vale (CVRD)","Estrada Louro (Sentido BR 001), Mussununga, Flores branco-amareladas, odor adocicado <ll>dwc_commonname:</ll> Pau Santo branco","Santos, A.P.B.","","pt","Reserva Natural Vale (CVRD)","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.112278,-40.028111,"original coordinates","original coordinates OK"
"7","Kielmeyera membranacea",1095883032,-23.0039,-43.2512,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.157+0000","2018-12-03T16:41:06.149+0000",122,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","2015-03-15T00:00:00",15,"Rio de Janeiro",2015,2,27,"2015-02-27T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:42:02.668+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184880","602","UEC - Herbário da Universidade Estadual de Campinas","Rio de Janeiro","Condomínio Mansões da Barra (Av. das Américas). Mata que fica no portão de acesso à balsa.","UEC",1095883032,"BRA:UNICAMP:UEC:0000184880","Collection","Trad, R.J.; Trad, M.F.D.J.","184880","","UNICAMP","Árvore ca. 2,5 m. Frutos imaturos. Látex.","Trad, R.J.","","pt","Universidade Estadual de Campinas, UNICAMP","",0,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.0039,-43.2512,"original coordinates","original coordinates outside Brazil"
"8","Kielmeyera membranacea",1455891519,-20.596667,-40.424167,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.497+0000","2018-10-09T15:49:05.759+0000",142,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","2016-10-10T00:00:00",NA,"Espírito Santo",2015,10,10,"2015-10-10T00:00:00","","2018-10-09T15:49:45.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000039385","80","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo Cesar Vinha. Aberto de moita.","VIES",1455891519,"BRA:UFES:VIES:0000039385","Collection","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","39385","","UFES","Látex branco.","Wandekoken, D.T.","","pt","Universidade Federal do Espírito Santo, UFES","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.596667,-40.424167,"original coordinates","original coordinates OK"
"9","Kielmeyera membranacea",1423941797,-20.250556,-40.278056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:56.653+0000","2018-09-24T19:58:09.545+0000",207,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","2015-12-15T00:00:00",2,"Espírito Santo",2015,12,15,"2015-12-15T00:00:00","2017-10-08T23:07:33.244+0000","2018-12-06T16:55:42.916+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1202885","3715","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Vitória","Camburi, área de ampliação do aeroporto de Vitória. Restinga.","RB",1423941797,"urn:catalog:JBRJ:RB:1202885","PhysicalObject","C.N. Fraga; I.S. Bergher","RB01202885","RB 669184","JBRJ","Abusto ereto, ca. 2.. Folhas verde discolores, brilhosas. Flores com sépalas verdes, pétalas brancas, estames amarelos. Frutos castanho escuro com","C.N. Fraga","","","","",NA,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Vitória","Espírito Santo","brazil",2322,"Vitória",320530,-40.287866,-20.311627,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.250556,-40.278056,"original coordinates","original coordinates OK"
"10","Kielmeyera membranacea",1095883109,-19.0906,-40.0412,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.092+0000","2018-12-03T16:41:06.129+0000",122,"none","PRESERVED_SPECIMEN",3713803,6,7707728,220,1414,4907584,7330103,3713803,3713803,"Kielmeyera membranacea Casar.","Kielmeyera membranacea Casar.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera membranacea","Kielmeyera","membranacea","SPECIES","ACCEPTED","2015-03-15T00:00:00",58,"Espírito Santo",2014,3,17,"2014-03-17T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:42:02.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184966","343","UEC - Herbário da Universidade Estadual de Campinas","Linhares","Reserva Natural Vale do Rio Doce. Estacionamento próximo ao herbário.","UEC",1095883109,"BRA:UNICAMP:UEC:0000184966","Collection","Trad, R.J.; Trad, M.F.D.J.","184966","","UNICAMP","Árvore ca. 5 m. Botões florais verdes e brancos. Flor com sépalas verdes e pétalas brancas; odor adocicado. Látex.","Trad, R.J.","","pt","Universidade Estadual de Campinas, UNICAMP","",0,"","","","","",NA,"","",NA,"","","","","",NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.0906,-40.0412,"original coordinates","original coordinates OK"
