"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","continent","fieldNotes","individualCount","nomenclaturalStatus","nomenclaturalCode","fieldNumber","taxonID","bibliographicCitation","collectionID","typeStatus","typifiedName","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","verbatimElevation","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Kielmeyera albopunctata",1090877761,-20.586111,-40.421111,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:06.725+0000","2018-10-09T15:49:00.027+0000",142,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","none","Espírito Santo",2018,1,25,"2018-01-25T00:00:00","2018-10-03T13:50:15.000+0000","2018-12-09T06:14:59.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000024234","21","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo César Vinha.","pt","VIES",1090877761,"BRA:UFES:VIES:0000024234","Collection","Silva, H.L. da.; Caitano, H.A.; Guarnier, J.C.; Mota, R.H.","24234","UFES","Universidade Federal do Espírito Santo, UFES","Flores brancas","",NA,NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.586111,-40.421111,"original coordinates","original coordinates OK"
"2","Kielmeyera albopunctata",1090877590,-20.587778,-40.420556,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:06.641+0000","2018-10-09T15:48:59.946+0000",142,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2018-02-01T00:00:00","Espírito Santo",2018,1,8,"2018-01-08T00:00:00","2018-10-03T13:50:15.000+0000","2018-12-09T06:14:59.400+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000024091","28","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo César Vinha. Restinga próxima às antenas da Rodovia do Sol.","pt","VIES",1090877590,"BRA:UFES:VIES:0000024091","Collection","Guarnier, J.C.; Caitano, H.A.; Cardoso, W.C. & Pereira, W.C","24091","UFES","Universidade Federal do Espírito Santo, UFES","Flor branca. Arbusto 1,8m de altura.","Gomes, J.M.L.",NA,NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.587778,-40.420556,"original coordinates","original coordinates OK"
"3","Kielmeyera albopunctata",1915275111,-20.817222,-40.668333,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:08.937+0000","2018-10-09T15:49:01.912+0000",142,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2018-09-12T00:00:00","Espírito Santo",2018,7,25,"2018-07-25T00:00:00","2018-10-03T13:50:15.000+0000","2018-12-07T10:57:45.891+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028482","297","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Anchieta","Praia Marvilla. Afloramento rochoso.","pt","VIES",1915275111,"BRA:UFES:VIES:0000028482","Collection","Wandekoken, D.T.; Oliveira-Filho, N.E.; Vasconcelos, A.P.","28482","UFES","Universidade Federal do Espírito Santo, UFES","Árvore decídua.","Wandekoken, D.T.",NA,NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Anchieta","Espírito Santo","brazil",2178,"Anchieta",3200409,-40.68709,-20.719253,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.817222,-40.668333,"original coordinates","original coordinates outside Brazil"
"4","Kielmeyera albopunctata",1503029384,-20.598333,-40.418333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.311+0000","2018-09-10T18:27:49.040+0000",124,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","none","Espírito Santo",2016,1,21,"2016-01-21T00:00:00","2018-09-06T20:00:19.000+0000","2018-12-08T12:54:57.941+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228493","8131","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Guarapari","APA Setiba, Rodovia do Sol km 35,5.","pt","HUEFS",1503029384,"BRA:UEFS:HUEFS:0000228493","Collection","Lima, H.C.de","228493","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga.","",15,0,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.598333,-40.418333,"original coordinates","original coordinates OK"
"5","Kielmeyera albopunctata",1143429003,-19.135556,-39.887222,"gass84,txmatfuz","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:57.220+0000","2018-09-10T18:27:43.968+0000",124,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","none","Bahia",2015,1,22,"2015-01-22T00:00:00","","2018-09-10T18:28:10.516+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000217923","78","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Rserva da Vale, estrada Paraju, mussununga.","pt","HUEFS",1143429003,"BRA:UEFS:HUEFS:0000217923","Collection","Santos, A.P.B.","217923","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Linhares","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-19.135556,-39.887222,"original coordinates","original coordinates OK"
"6","Kielmeyera albopunctata",1096934123,-19.135444,-40.059028,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.295+0000","2018-02-15T04:28:53.749+0000",138,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2014-02-28T00:00:00","Espírito Santo",2014,2,17,"2014-02-17T00:00:00","","2018-07-07T13:13:14.241+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014760","939","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096934123,"BRA:CVRD:CVRD:0000014760","Collection","Biral, L.","14760","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Entre o estacionamento e viveiro de mudas <ll>dwc_commonname:</ll> Nagib","Geovane S. Siqueira",NA,NA,"","SOUTH_AMERICA","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.135444,-40.059028,"original coordinates","original coordinates OK"
"7","Kielmeyera albopunctata",1095883099,-19.0905,-40.0411,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.112+0000","2018-12-03T16:41:06.107+0000",122,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2015-03-15T00:00:00","Espírito Santo",2014,3,17,"2014-03-17T00:00:00","2018-11-21T16:22:53.000+0000","2018-12-03T16:42:02.590+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184963","342","UEC - Herbário da Universidade Estadual de Campinas","Linhares","Reserva Natural Vale do Rio Doce. Estacionamento próximo ao herbário.","pt","UEC",1095883099,"BRA:UNICAMP:UEC:0000184963","Collection","Trad, R.J.; Trad, M.F.D.J.","184963","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 13 m. Botões florais verdes e brancos. Flor com sépalas verdes e pétalas brancas; odor adocicado. Látex.","Trad, R.J.",65,0,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.0905,-40.0411,"original coordinates","original coordinates OK"
"8","Kielmeyera albopunctata",1095883060,-20.3446,-40.2459,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.053+0000","2018-12-03T16:41:06.161+0000",122,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","none","Espírito Santo",2014,3,15,"2014-03-15T00:00:00","2018-11-21T16:22:53.000+0000","2018-12-03T16:42:02.731+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184961","338","UEC - Herbário da Universidade Estadual de Campinas","Guarapari","Parque Estadual Paulo César Vinha, margem da estrada (BR-101, km 34-35).","pt","UEC",1095883060,"BRA:UNICAMP:UEC:0000184961","Collection","Trad, R.J.; Trad, M.F.D.J.","184961","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 3 m. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex.; Restinga","",23,0,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.3446,-40.2459,"original coordinates","original coordinates outside Brazil"
"9","Kielmeyera albopunctata",1500375227,-19.1318,-39.5811,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.184+0000","2018-12-03T16:41:09.217+0000",122,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2015-03-15T00:00:00","Espírito Santo",2014,3,17,"2014-03-17T00:00:00","2018-11-21T16:22:53.000+0000","2018-12-08T21:27:07.210+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196157","345","UEC - Herbário da Universidade Estadual de Campinas","Linhares","Reserva Natural Vale do Rio Doce. Estrada da Gávea, a 22 km da entrada, estrada do Flamengo.","pt","UEC",1500375227,"BRA:UNICAMP:UEC:0000196157","Collection","Trad, R.J.; Trad, M.F.D.J.","196157","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 11 m. Botões florais verdes e brancos. Flor com sépalas verdes e pétalas brancas; odor adocicado. Látex.","Trad, R.J.",38,0,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.1318,-39.5811,"original coordinates","original coordinates outside Brazil"
"10","Kielmeyera albopunctata",1095883071,-19.1315,-39.581,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.063+0000","2018-12-03T16:41:06.186+0000",122,"none","PRESERVED_SPECIMEN",3712776,6,7707728,220,1414,4907584,7330103,3712776,3712776,"Kielmeyera albopunctata Saddi","Kielmeyera albopunctata Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera albopunctata","Kielmeyera","albopunctata","SPECIES","ACCEPTED","2015-03-15T00:00:00","Espírito Santo",2014,3,17,"2014-03-17T00:00:00","2018-11-21T16:22:53.000+0000","2018-12-03T16:42:02.750+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184965","347","UEC - Herbário da Universidade Estadual de Campinas","Linhares","Reserva Natural Vale do Rio Doce. Estrada da Gávea a 21,5 km da entrada da estrada do Flamengo.","pt","UEC",1095883071,"BRA:UNICAMP:UEC:0000184965","Collection","Trad, R.J.; Trad, M.F.D.J.","184965","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 8 m. Botões florais verdes e brancos. Flor com sépalas verdes e pétalas brancas; odor adocicado. Látex.","Trad, R.J.",26,0,"","","",NA,"","","",NA,"","","","",NA,"","","","","","","",NA,NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.1315,-39.581,"original coordinates","original coordinates outside Brazil"
