"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","preparations","otherCatalogNumbers","fieldNotes","nomenclaturalCode","verbatimEventDate","higherGeography","verbatimCoordinateSystem","startDayOfYear","collectionID","habitat","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","references","institutionID","endDayOfYear","county","verbatimElevation","taxonRemarks","coordinateUncertaintyInMeters","georeferenceSources","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Kielmeyera lathrophyton",1899819379,-13.65,-41.65,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.651+0000","2018-12-03T16:15:48.921+0000",122,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","2018-07-01T00:00:00","SOUTH_AMERICA","Bahia",2018,2,18,"2018-02-18T00:00:00","2018-08-28T19:01:06.000+0000","2018-12-03T16:15:57.220+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132397","30329","ALCB - Herbário Alexandre Leal Costa","Mucugê","Mucugezinho.","pt","ALCB",1899819379,"BRA:UFBA:ALCB:0000132397","Collection","Guedes, ML","132397","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","láteiscente. Folhas com longo pecíolo . Flores com pétalas alvas, muito vistosas.","Guedes, ML",NA,NA,NA,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.65,-41.65,"original coordinates","original coordinates outside municipality original in mucuge falls in rio de contas"
"2","Kielmeyera lathrophyton",1913584156,-15.563611,-42.165833,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.341+0000","2018-11-23T18:21:44.492+0000",123,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","none","","Minas Gerais",2017,3,27,"2017-03-27T00:00:00","2018-10-26T13:44:47.000+0000","2018-12-10T13:35:48.884+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104110","6931","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","INDAIABIRA","Sítio 22. Ponto 1.","pt","CEN",1913584156,"BRA:Cenargen:CEN:0000104110","Collection","Anderson Cássio Sevilha","104110","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Botão floral. Projeto Bem Diverso.","B. M. T. Walter",4,1009,0,"Exsicatas","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"INDAIABIRA","Minas Gerais","brazil",3135,"Indaiabira",3130655,-42.142521,-15.561711,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.563611,-42.165833,"original coordinates","original coordinates OK"
"3","Kielmeyera lathrophyton",1913583739,-9.898333,-48.24,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.141+0000","2018-11-23T18:21:44.321+0000",123,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","none","","Tocantins",2017,7,19,"2017-07-19T00:00:00","2018-10-26T13:44:47.000+0000","2018-12-10T13:35:48.593+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103790","3411","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","LAJEADO","Conglomerado:TO-288. Subunidade 2, subparcela 1, indivíduo 1.","pt","CEN",1913583739,"BRA:Cenargen:CEN:0000103790","Collection","Luiz Aquino Silva Santos","103790","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 5,2 m de altura, 8,4 cm de DAP, base reta. Fruto imaturo, 10 cm de dimensão, cor interna verde, forma de fuso, consistência externa seca, possui arilo.","L. M. Brauner",4,NA,NA,"Exsicatas","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"LAJEADO","Tocantins","brazil",3937,"Lajeado",1712009,-48.289414,-9.849182,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.898333,-48.24,"original coordinates","original coordinates OK"
"4","Kielmeyera lathrophyton",1090153209,-14.038822,-47.622975,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.561+0000","2018-07-04T12:09:01.423+0000",130,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","2017-10-02T00:00:00","","Goiás",2017,9,27,"2017-09-27T00:00:00","2018-06-14T13:42:26.000+0000","2018-12-08T04:39:58.142+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002769","1599","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Campo rupeste, areia quartizoza e relevo plano.","pt","MFS",1090153209,"BRA:UEPA:MFS:0000002769","Collection","Chacon, RG","002769","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 4m, fruto seco, comido por psitacídeos e látex amarelado.","Oliveira, JAS",NA,9999,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.038822,-47.622975,"original coordinates","original coordinates outside municipality original in alto paraiso de goias falls in cavalcante"
"5","Kielmeyera lathrophyton",1705519085,-14.116111,-47.746667,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.752+0000","2018-09-10T18:28:52.584+0000",135,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","2017-10-02T00:00:00","SOUTH_AMERICA","Goiás",2017,9,27,"2017-09-27T00:00:00","2018-08-17T14:55:09.000+0000","2018-12-09T16:22:38.684+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033139","1599A,B","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha da Sete Quedas, após o ponto de apoio até o córrego","pt","HEPH",1705519085,"BRA:JBB:HEPH:0000033139","Collection","Chacon, RG; Oliveira, JAS; Mercadante, M","33139","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore de 4m, fruto seco, comido por psitacídeos e látex amarelado; Campo rupestre, areia quartizoza e relevo plano","Oliveira, JAS",NA,1221,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.116111,-47.746667,"original coordinates","original coordinates OK"
"6","Kielmeyera lathrophyton",1837838906,-10.666667,-48.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.456+0000","2018-09-10T18:27:56.556+0000",124,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","none","","Tocantins",2016,4,26,"2016-04-26T00:00:00","2018-09-06T20:00:20.000+0000","2018-12-08T03:44:06.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237039","23","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. Canaã - Porto Nacional -TO","pt","HUEFS",1837838906,"BRA:UEFS:HUEFS:0000237039","Collection","Chagas, D.B.das","237039","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","",NA,274,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.666667,-48.333333,"original coordinates","original coordinates OK"
"7","Kielmeyera lathrophyton",1913583318,-15.388611,-42.779444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.944+0000","2018-11-23T18:21:43.998+0000",123,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","none","","Minas Gerais",2016,12,8,"2016-12-08T00:00:00","2018-10-26T13:44:47.000+0000","2018-12-10T13:35:48.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103227","6334","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RUBELITA","Sítio 10. Ponto 2.","pt","CEN",1913583318,"BRA:Cenargen:CEN:0000103227","Collection","Anderson Cássio Sevilha","103227","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","A. C. Servilha",3,990,0,"Exsicatas","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"RUBELITA","Minas Gerais","brazil",3011,"Rubelita",3156502,-42.234507,-16.368376,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.388611,-42.779444,"original coordinates","original coordinates outside municipality original in rubelita falls in mato verde"
"8","Kielmeyera lathrophyton",1094929972,-10.565278,-45.686111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.648+0000","2018-09-10T18:27:41.970+0000",124,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","none","","Bahia",2015,1,9,"2015-01-09T00:00:00","","2018-09-10T18:28:08.684+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000213731","12986","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Formosa do Rio Preto","Estrada de terra para Empresa Coaceral.","pt","HUEFS",1094929972,"BRA:UEFS:HUEFS:0000213731","Collection","Melo, E.","213731","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,780,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Formosa do Rio Preto","Bahia","brazil",3741,"Formosa do Rio Preto",2911105,-45.761366,-11.020387,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.565278,-45.686111,"original coordinates","original coordinates OK"
"9","Kielmeyera lathrophyton",1095883026,-12.2703,-41.2845,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.366+0000","2018-12-03T16:41:06.150+0000",122,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","2015-03-15T00:00:00","","Bahia",2014,4,16,"2014-04-16T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:42:02.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184858","385","UEC - Herbário da Universidade Estadual de Campinas","Palmeiras","Parque Municipal do Pai Inácio.","pt","UEC",1095883026,"BRA:UNICAMP:UEC:0000184858","Collection","Trad, R.J.; Kato, L.","184858","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 3 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Cerrado","Trad, R.J.",NA,967,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.2703,-41.2845,"original coordinates","original coordinates outside municipality original in palmeiras falls in lencois"
"10","Kielmeyera lathrophyton",1500375301,-14.0859,-47.3142,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.184+0000","2018-12-03T16:41:09.047+0000",122,"none","PRESERVED_SPECIMEN",3713846,6,7707728,220,1414,4907584,7330103,3713846,3713846,"Kielmeyera lathrophyton Saddi","Kielmeyera lathrophyton Saddi","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera lathrophyton","Kielmeyera","lathrophyton","SPECIES","ACCEPTED","2015-03-15T00:00:00","","Goiás",2014,5,11,"2014-05-11T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-08T21:27:07.179+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196249","427","UEC - Herbário da Universidade Estadual de Campinas","Alto Paraíso de Goiás","Estrada entre Alto Paraíso e São Jorge, a 1 km do trevo de Alto Paraíso, margem direita.","pt","UEC",1500375301,"BRA:UNICAMP:UEC:0000196249","Collection","Trad, R.J.; Trad, M.F.D.J.","196249","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 2 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Cerrado","Trad, R.J.",NA,1233,0,"","","","","","","",NA,"","","","","","",NA,"","","",NA,"","","",NA,"",NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.0859,-47.3142,"original coordinates","original coordinates OK"
