"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","identificationRemarks","collectionID","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","verbatimElevation","georeferenceProtocol","eventRemarks","coordinateUncertaintyInMeters","georeferenceSources","infraspecificEpithet","typeStatus","typifiedName","taxonRemarks","verbatimTaxonRank","georeferencedDate","georeferencedBy","verbatimSRS","disposition","bibliographicCitation","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Kielmeyera petiolaris",1913587171,-19.004444,-43.773611,"gass84,txmatfuz","3345dcbc-a43d-4307-9cd8-084cb293d6bb","99e6e602-8dbd-46fe-aebb-ab1993168565","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:37.060+0000","2018-09-24T19:24:09.923+0000",130,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2016,1,12,"2016-01-12T00:00:00","2018-08-23T14:36:30.000+0000","2018-12-10T13:35:50.479+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","OUPR - Herbário ""Professor José Badini""","BRA:UFOP:OUPR:0000029055","154","OUPR - Herbário ""Professor José Badini""","Santana de Pirapama","Inhames, Comunidade de São José da Cachoeira","pt","OUPR",1913587171,"BRA:UFOP:OUPR:0000029055","Collection","Rossi, B.; Messias, M.C.T.B.","29055","UFOP","Universidade Federal de Ouro Preto (UFOP)","Arbusto, ca. 2m, presença de muito látex, flores brancas. Cerrado","",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.004444,-43.773611,"original coordinates","original coordinates OK"
"2","Kielmeyera petiolaris",1806850762,-10.928222,-47.037389,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.389+0000","2018-09-25T14:05:51.862+0000",126,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-04-01T00:00:00",436,0,"Tocantins",2015,1,29,"2015-01-29T00:00:00","2018-08-21T18:26:00.000+0000","2018-12-10T04:45:39.130+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219889","696","SPF - Herbário da Universidade de São Paulo","Ponte Alta do Tocantins","Estação Ecológica Serra Geral do Tocantins, Lagoa do Caldeirão.","pt","SPF",1806850762,"BRA:USP:SPF:0000219889","Collection","Antar, GM","219889","USP","Universidade de São Paulo, USP","Arbusto ca. 1,5 m alt. Látex branco abundante. Cálice esverdeado, corola alva, androceu amarelo.; Campo cerrado. Solo arenoso seco.","Trad, RJ",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.928222,-47.037389,"original coordinates","original coordinates OK"
"3","Kielmeyera petiolaris",1587324437,-10.928055,-47.037222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.545+0000","2018-11-23T18:21:38.711+0000",123,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","none",436,0,"Tocantins",2015,1,29,"2015-01-29T00:00:00","","2018-11-23T18:22:55.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092823","696","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PONTE ALTA DO TOCANTINS","Estação Ecológica Serra Geral do Tocantins. Lagoa do Caldeirão.","pt","CEN",1587324437,"BRA:Cenargen:CEN:0000092823","Collection","Guilherme de M. Antar","92823","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Látex branco abundante. Cálice esverdeado, corola alva, androceu amarelo. Doação do Herbário SPF.","",1,"Exsicatas","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"PONTE ALTA DO TOCANTINS","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.928055,-47.037222,"original coordinates","original coordinates OK"
"4","Kielmeyera petiolaris",1291043173,-13.956111,-47.496667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.478+0000","2018-09-10T18:27:47.008+0000",124,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","none",NA,NA,"Goiás",2015,9,23,"2015-09-23T00:00:00","2018-09-06T20:00:21.000+0000","2018-12-09T19:42:25.269+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000223027","111","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alto Paraíso de Goiás","Entrada do Cruzeiro no Parque Nacional da Chapada dos Veadeiros. Afloramento rochoso.","pt","HUEFS",1291043173,"BRA:UEFS:HUEFS:0000223027","Collection","Santos, A.P.B.","223027","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.956111,-47.496667,"original coordinates","original coordinates outside municipality original in alto paraiso de goias falls in cavalcante"
"5","Kielmeyera petiolaris",1455753501,-10.32028,-45.27434,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.331+0000","2018-12-03T16:40:59.049+0000",122,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-04-01T00:00:00",543,0,"Tocantins",2014,1,22,"2014-01-22T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:41:47.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189192","s.n.","UEC - Herbário da Universidade Estadual de Campinas","Mateiros","Parque Estadual do Jalapão. Próximo a fazenda Lua Cheia, acessado pela antiga estrada São Felix-Mateiros.","pt","UEC",1455753501,"BRA:UNICAMP:UEC:0000189192","Collection","Antar, G.M.; Nascimento, L.F.","189192","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore. Látex branco abundante. Cálice verde, corola alva, anteras amarelas.; Campo sujo queimado há 2 anos. Solo arenoso seco.","Trad, R.J.",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.32028,-45.27434,"original coordinates","original coordinates outside municipality original in mateiros falls in corrente"
"6","Kielmeyera petiolaris",1806850767,-10.541111,-45.462056,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.404+0000","2018-09-25T14:05:51.858+0000",126,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-04-01T00:00:00",543,0,"Tocantins",2014,1,22,"2014-01-22T00:00:00","2018-08-21T18:26:00.000+0000","2018-12-10T04:45:39.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219888","362","SPF - Herbário da Universidade de São Paulo","Mateiros","Parque Estadual do Jalapão","pt","SPF",1806850767,"BRA:USP:SPF:0000219888","Collection","Antar, GM","219888","USP","Universidade de São Paulo, USP","","Trad, RJ",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.541111,-45.462056,"original coordinates","original coordinates outside municipality original in mateiros falls in formosa do rio preto"
"7","Kielmeyera petiolaris",1095883003,-12.5951,-41.2723,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.095+0000","2018-12-03T16:41:06.482+0000",122,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-03-15T00:00:00",1025,0,"Bahia",2014,4,16,"2014-04-16T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:42:03.168+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184854","391","UEC - Herbário da Universidade Estadual de Campinas","Mucugê","Estrada de terra Palmeiras-Guiné; 26 km após Guiné.","pt","UEC",1095883003,"BRA:UNICAMP:UEC:0000184854","Collection","Trad, R.J.; Kato, L.","184854","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 2,2 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Cerrado","Trad, R.J.",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.5951,-41.2723,"original coordinates","original coordinates outside municipality original in mucuge falls in andarai"
"8","Kielmeyera petiolaris",1095883004,-12.4053,-41.3355,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.012+0000","2018-12-03T16:41:06.495+0000",122,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-03-15T00:00:00",1105,0,"Bahia",2014,4,16,"2014-04-16T00:00:00","2018-11-21T16:23:04.000+0000","2018-12-03T16:42:03.258+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000184860","388","UEC - Herbário da Universidade Estadual de Campinas","Palmeiras","Estrada de terra Palmeiras-Guiné, entre km 19 e 24.","pt","UEC",1095883004,"BRA:UNICAMP:UEC:0000184860","Collection","Trad, R.J.; Kato, L.","184860","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 2 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Fruto imaturo, verde. Látex alaranjado.; Cerrado","Trad, R.J.",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.4053,-41.3355,"original coordinates","original coordinates outside municipality original in palmeiras falls in lencois"
"9","Kielmeyera petiolaris",1440659584,-10.356389,-46.500833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:10.951+0000","2018-09-24T19:58:14.631+0000",207,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","none",520,NA,"Tocantins",2014,9,18,"2014-09-18T00:00:00","2017-10-15T12:27:38.809+0000","2018-12-09T10:45:54.906+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1226880","480","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mateiros","Parque Estadual do Jalapão. Estrada para a cachoeira do Formiga.","","RB",1440659584,"urn:catalog:JBRJ:RB:1226880","PhysicalObject","G.M. Antar; P.T. Sano; R. Viana V.L. Scatena; E.M.B. Dessen; M. Martins","RB01226880","JBRJ","","","R.J. Trad",NA,"","RB 677053","Cerrado sensu stricto. Solo arenso seco.","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.356389,-46.500833,"original coordinates","original coordinates OK"
"10","Kielmeyera petiolaris",1500375253,-19.1746,-43.3609,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.327+0000","2018-12-03T16:41:09.192+0000",122,"none","PRESERVED_SPECIMEN",7330231,6,7707728,220,1414,4907584,7330103,7330231,7330231,"Kielmeyera petiolaris Mart. & Zucc.","Kielmeyera petiolaris Mart. & Zucc.","Plantae","Tracheophyta","Malpighiales","Calophyllaceae","Kielmeyera","Kielmeyera petiolaris","Kielmeyera","petiolaris","SPECIES","ACCEPTED","2015-03-15T00:00:00",1078,0,"Minas Gerais",2014,11,13,"2014-11-13T00:00:00","2018-11-21T16:23:05.000+0000","2018-12-08T21:27:07.122+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196164","526","UEC - Herbário da Universidade Estadual de Campinas","Santana do Riacho","MG-10 sentido Diamantina.","pt","UEC",1500375253,"BRA:UNICAMP:UEC:0000196164","Collection","Trad, R.J.; Lima, D.F.","196164","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore ca. 3,5 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Campo rupestre.","Trad, R.J.",NA,"","","","","","","","","",NA,"",NA,"","","",NA,NA,"","","","","","",NA,"","","","","","","",NA,NA,NA,NA,"Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.1746,-43.3609,"original coordinates","original coordinates outside municipality original in santana do riacho falls in morro do pilar"
