"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","individualCount","preparations","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","typeStatus","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Weinmannia humilis",1086604994,-25.2842,-48.8317,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:21.304+0000","2018-04-05T12:08:10.691+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2014-02-12T00:00:00",NA,NA,"","Paraná",2014,2,8,"2014-02-08T00:00:00","2018-03-23T20:52:00.000+0000","2018-12-06T13:38:19.899+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000012150","31","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Morro Ciririca","pt","EFC",1086604994,"BRA:UFPR:EFC:0000012150","Collection","Bizarro, O.M.R.","12150","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta; Encontrada a 1705m s.n.m.; Frutos imaturos avermelhados. __COMMOM_NAME__: Gramimunha","Bizarro, O.M.R.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2842,-48.8317,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in antonina"
"12","Weinmannia humilis",1095854607,-25.1376,-48.8218,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.267+0000","2018-04-05T12:08:11.551+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2014-11-20T00:00:00",1600,0,"","Paraná",2014,3,16,"2014-03-16T00:00:00","","2018-07-07T12:46:54.740+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013302","50","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","pt","EFC",1095854607,"BRA:UFPR:EFC:0000013302","Collection","Bizarro, O.M.R.","13302","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto próximo ao cume","Bizarro, O.M.R.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1376,-48.8218,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in antonina"
"13","Weinmannia humilis",1086605486,-22.4273,-44.8515,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:21.682+0000","2018-04-05T12:08:11.070+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2014-04-20T00:00:00",NA,NA,"","Minas Gerais",2014,4,20,"2014-04-20T00:00:00","2018-03-23T20:51:59.000+0000","2018-12-06T13:38:20.170+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000012738","123","EFC - Herbário Escola de Florestas Curitiba","Passa Quatro","Serra da Mantiqueira - Morro Pedra da Mina","pt","EFC",1086605486,"BRA:UFPR:EFC:0000012738","Collection","Vieira, R.S.","12738","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta comum em refúgio altomontano. Com frutos avermelhados.","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.4273,-44.8515,"original coordinates","original coordinates OK"
"14","Weinmannia humilis",1503331555,-22.397778,-44.669722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:59.276+0000","2018-09-24T19:58:41.457+0000",207,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","none",2451,NA,"","Rio de Janeiro",2014,11,15,"2014-11-15T00:00:00","2017-10-15T12:39:27.364+0000","2018-12-08T09:14:14.150+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1313856","1084a","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaia","Parque Nacional do Itatiaia. Base das prateleiras","","RB",1503331555,"urn:catalog:JBRJ:RB:1313856","PhysicalObject","L.M. Borges; et al","RB01313856","JBRJ","","","G.M. Antar","RB 729064",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.397778,-44.669722,"original coordinates","original coordinates outside municipality original in itatiaia falls in resende"
"15","Weinmannia humilis",1913579564,-22.397777,-44.669722,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.884+0000","2018-11-23T18:21:41.935+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","none",2451,0,"","Rio de Janeiro",2014,11,15,"2014-11-15T00:00:00","2018-10-26T13:45:29.000+0000","2018-12-10T13:35:46.531+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000099581","1084","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ITATIAIA","Parque Nacional de Itatiaia, base para as Prateleira","pt","CEN",1913579564,"BRA:Cenargen:CEN:0000099581","Collection","Leonardo Maurici Borges","99581","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramos marrons, folhas verdes, estipulas creme com ápice avermelhado, botões verdes passando a vermelhos amostra em sílica gel, (RBdna e /ou SPF) Doação Universidade de São Paulo. Herbário SPF.","G. M. Antar","",1,"Exsicatas","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","ITATIAIA","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.397777,-44.669722,"original coordinates","original coordinates outside municipality original in itatiaia falls in resende"
"16","Weinmannia humilis",1095854672,-25.2324,-48.8279,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.339+0000","2018-04-05T12:08:11.596+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2014-11-19T00:00:00",1600,0,"","Paraná",2014,11,19,"2014-11-19T00:00:00","","2018-07-07T12:46:54.799+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013366","639","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","pt","EFC",1095854672,"BRA:UFPR:EFC:0000013366","Collection","Vieira, R.S.; Bizarro, O.M.R.","13366","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto com 1,5 m, frequente., Com botões florais.","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2324,-48.8279,"original coordinates","original coordinates OK"
"17","Weinmannia humilis",1086604424,-28.1277,-49.4816,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.811+0000","2018-04-05T12:08:10.175+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2013-04-24T00:00:00",NA,NA,"","Santa Catarina",2013,4,24,"2013-04-24T00:00:00","2018-03-23T20:52:00.000+0000","2018-12-06T13:38:19.534+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011568","178","EFC - Herbário Escola de Florestas Curitiba","Urubici","Morro da Igreja","pt","EFC",1086604424,"BRA:UFPR:EFC:0000011568","Collection","Vieira, R.S.; Roderjan, C.V.","11568","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","árvore com apro. 4m, comum na floresta nebular. Com frutos avermelhados. __COMMOM_NAME__: gramimunha-miúda","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Urubici","Santa Catarina","brazil",414,"Urubici",4218905,-49.578366,-28.038901,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.1277,-49.4816,"original coordinates","original coordinates outside municipality original in urubici falls in orleans"
"18","Weinmannia humilis",1086604350,-25.1377,-48.8215,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.721+0000","2018-04-05T12:08:10.137+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2013-04-11T00:00:00",NA,NA,"","Paraná",2013,4,11,"2013-04-11T00:00:00","2018-03-23T20:52:00.000+0000","2018-12-06T13:38:19.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011486","180","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Serra do Capivari","pt","EFC",1086604350,"BRA:UFPR:EFC:0000011486","Collection","Vieira, R.S.","11486","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","arvoreta em floresta altomontana. Com frutos. __COMMOM_NAME__: gramimunha-miúda","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1377,-48.8215,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in antonina"
"19","Weinmannia humilis",1086604459,-25.241,-48.8287,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.779+0000","2018-04-05T12:08:10.211+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2013-05-05T00:00:00",NA,NA,"","Paraná",2013,5,5,"2013-05-05T00:00:00","2018-03-23T20:52:00.000+0000","2018-12-06T13:38:19.531+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011584","194","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Pico Caratuva","pt","EFC",1086604459,"BRA:UFPR:EFC:0000011584","Collection","Vieira, R.S.","11584","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","arvoreta com 1,5m em refúgio vegetacional altomontano.Com frutos avermelhados abertos. __COMMOM_NAME__: gramimunha-miúda","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.241,-48.8287,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in antonina"
"20","Weinmannia humilis",1095633616,-25.132861,-48.820528,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:32.019+0000","2018-06-04T19:36:07.731+0000",118,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2012-01-01T00:00:00",1576,0,"SOUTH_AMERICA","Paraná",2012,2,2,"2012-02-02T00:00:00","","2018-07-07T12:46:54.700+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000388861","3712","MBM - Herbário do Museu Botânico Municipal","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL)","pt","MBM",1095633616,"BRA:MBM:MBM:0000388861","Collection","Caxambu, MG","388861","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto heliófito ca. 2m Flores vermelhas.; Relevo: montanhoso. Floresta Ombrófila Densa Altomontana.","Picoli, AC; Barboza, E","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.132861,-48.820528,"original coordinates","original coordinates OK"
"21","Weinmannia humilis",1077475516,-25.132861,-48.820528,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:06.982+0000","2018-11-24T12:32:07.004+0000",118,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2012-01-01T00:00:00",1576,0,"","Paraná",2012,2,2,"2012-02-02T00:00:00","2018-10-30T17:59:41.000+0000","2018-12-06T14:18:24.629+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000010259","3712","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL)","pt","HCF",1077475516,"BRA:UTFPR:HCF:0000010259","Collection","M.G. Caxambu","10259","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto heliófito ca. 2 m. Flores vermelhas.","E. Barboza & A.C. Picoli","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.132861,-48.820528,"original coordinates","original coordinates OK"
"22","Weinmannia humilis",1077475482,-25.132944,-48.8205,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:06.973+0000","2018-11-24T12:32:06.988+0000",118,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2012-01-01T00:00:00",1574,0,"","Paraná",2012,2,2,"2012-02-02T00:00:00","2018-10-30T17:59:41.000+0000","2018-12-06T14:18:24.698+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000010249","3702","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL)","pt","HCF",1077475482,"BRA:UTFPR:HCF:0000010249","Collection","M.G. Caxambu","10249","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto heliófito, ca. 1,30 m. Flores alvas.","E. Barboza & A.C. Picoli","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.132944,-48.8205,"original coordinates","original coordinates OK"
"23","Weinmannia humilis",1089114010,-25.07586,-48.49138,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:50.864+0000","2018-12-03T16:41:35.719+0000",122,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2012-01-01T00:00:00",1574,0,"","Paraná",2012,2,2,"2012-02-02T00:00:00","2018-11-21T16:24:45.000+0000","2018-12-08T04:38:26.453+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000179460","3702","UEC - Herbário da Universidade Estadual de Campinas","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL).","pt","UEC",1089114010,"BRA:UNICAMP:UEC:0000179460","Collection","Caxambu, M.G.; et al.","179460","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto heliófito, ca. 1,30m. Flores alvas.; Relevo: montanhoso. Vegetação: Floresta Ombrófila Densa Altomontana.","Barbosa, E.; Picoli, A.C.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.07586,-48.49138,"original coordinates","original coordinates outside municipality original in campina grande do sul falls in guaraquecaba"
"24","Weinmannia humilis",1095369084,-29.464444,-50.630278,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.336+0000","2018-12-03T15:53:10.959+0000",122,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","none",822,0,"SOUTH_AMERICA","Rio Grande do Sul",2012,2,21,"2012-02-21T00:00:00","2018-10-15T19:21:33.000+0000","2018-12-03T15:54:54.758+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000192386","s.n.","ICN - Herbário do Instituto de Ciências Naturais","São Francisco de Paula","RS 020, encosta da serra","pt","ICN",1095369084,"BRA:UFRGS:ICN:0000192386","Collection","Molz, M","192386","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","Molz, M","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","São Francisco de Paula","Rio Grande do Sul","brazil",221,"São Francisco de Paula",4318200,-50.559952,-29.199375,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.464444,-50.630278,"original coordinates","original coordinates OK"
"25","Weinmannia humilis",1086604361,-25.3558,-48.8979,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:20.731+0000","2018-04-05T12:08:10.061+0000",123,"none","PRESERVED_SPECIMEN",3613768,6,7707728,220,7224021,2405,3032536,3613768,3613768,"Weinmannia humilis Engl.","Weinmannia humilis Engl.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Weinmannia","Weinmannia humilis","Weinmannia","humilis","SPECIES","ACCEPTED","2012-12-08T00:00:00",NA,NA,"","Paraná",2012,12,8,"2012-12-08T00:00:00","2018-03-23T20:52:00.000+0000","2018-12-06T13:38:19.478+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000011500","76","EFC - Herbário Escola de Florestas Curitiba","Morretes","Morro Sete","pt","EFC",1086604361,"BRA:UFPR:EFC:0000011500","Collection","Vieira, R.S.","11500","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta em refúgio altomontano. Com botões florais __COMMOM_NAME__: gramimunha-miúda","Vieira, R.S.","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,"","",NA,"","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3558,-48.8979,"original coordinates","original coordinates OK"
