"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","individualCount","preparations","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","habitat","verbatimElevation","identificationQualifier","verbatimTaxonRank","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","rights","fieldNumber","verbatimLocality","identificationRemarks","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Lamanonia ternata",1835735729,-22.354722,-43.733056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.634+0000","2018-09-24T19:59:01.643+0000",207,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,2,2,"2018-02-02T00:00:00","2018-04-27T10:53:22.669+0000","2018-12-09T09:26:12.163+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382396","1417","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Valença","Cumeeira acessada por um pasto próximoa Estrada Parque que liga o PESC e o PNM Açude da Concórdia . Parque Estadual da Serra da Concórdia","RB",1835735729,"urn:catalog:JBRJ:RB:1382396","PhysicalObject","C. Baez; E. Fernandez, R. Gomes, D. Maurenza","RB01382396","RB 760132","JBRJ","Árvore matriz nº 46; CAP 151 cm; Tronco cascudo. Corte vermelho. Folhas pilosas verdes discolores . Flores em botão verdes.","C. Baez",NA,NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Valença","Rio de Janeiro","brazil",1623,"Valença",3306107,-43.856373,-22.234282,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.354722,-43.733056,"original coordinates","original coordinates OK"
"2","Lamanonia ternata",1835736409,-21.929167,-41.918611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.185+0000","2018-09-24T19:59:02.226+0000",207,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,3,10,"2018-03-10T00:00:00","2018-04-27T11:47:03.042+0000","2018-12-09T09:26:12.538+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383265","1450","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Trilha para Pedra do Desengano. Parque Estadual do Desengano","RB",1835736409,"urn:catalog:JBRJ:RB:1383265","PhysicalObject","C. Baez; R. Gomes, T. Lima, R. Nines","RB01383265","RB 760875","JBRJ","Árvore matriz nº 195; CAP 207 cm; Corte vermelho. Inflorescência em botão verde. Folhas verdes discolores.","",NA,NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.929167,-41.918611,"original coordinates","original coordinates OK"
"3","Lamanonia ternata",1853940623,-27.81,-49.59,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.887+0000","2018-10-24T15:38:20.286+0000",121,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2018-03-17T00:00:00","Santa Catarina",2018,3,17,"2018-03-17T00:00:00","","2018-10-24T15:39:03.729+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058756","2406","FURB - Herbário Dr. Roberto Miguel Klein","Bom Retiro","","FURB",1853940623,"BRA:FURB:FURB:0000058756","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","58756","","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.",101,0,"pt","Universidade Regional de Blumenau, FURB","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Bom Retiro","Santa Catarina","brazil",466,"Bom Retiro",4202602,-49.563885,-27.785316,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.81,-49.59,"original coordinates","original coordinates OK"
"4","Lamanonia ternata",1853954744,-28.811667,-49.9275,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:46.554+0000","2018-10-25T12:34:37.913+0000",128,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2017-03-23T00:00:00","Santa Catarina",2017,3,23,"2017-03-23T00:00:00","","2018-10-25T12:34:56.149+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000012286","","CRI - Herbário Pe. Dr. Raulino Reitz","Timbé do Sul","Paredão da Serra da Rocinha antes da pavimentação.","CRI",1853954744,"BRA:UNESC:CRI:0000012286","Collection","Guilherme Alves Elias; Peterson Teodoro Padilha & Altamir Antunes","12286","","UNESC","","Guilherme Alves Elias, Peterson Teodoro Padilha & Altamir Antunes",NA,NA,"pt","Universidade do Extremo Sul Catarinense (UNESC)","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Timbé do Sul","Santa Catarina","brazil",281,"Timbé do Sul",4218103,-49.870191,-28.809055,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.811667,-49.9275,"original coordinates","original coordinates OK"
"5","Lamanonia ternata",1840912123,-26.100833,-50.489167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.759+0000","2018-09-24T19:59:03.874+0000",207,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2017-03-30T00:00:00","Santa Catarina",2017,3,30,"2017-03-30T00:00:00","2018-04-27T13:11:27.600+0000","2018-12-08T19:50:28.635+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385760","185","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Canoinhas","","RB",1840912123,"urn:catalog:JBRJ:RB:1385760","PhysicalObject","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","RB01385760","RB 763349","JBRJ","fruto maduro","Kassner-Filho, A.",NA,NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Canoinhas","Santa Catarina","brazil",790,"Canoinhas",4203808,-50.53356,-26.249221,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.100833,-50.489167,"original coordinates","original coordinates OK"
"6","Lamanonia ternata",1638350140,-15.914656,-47.892614,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.481+0000","2018-09-10T18:28:52.285+0000",135,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2017-05-03T00:00:00","Distrito Federal",2017,5,3,"2017-05-03T00:00:00","2018-08-17T14:57:57.000+0000","2018-12-06T03:12:54.556+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032737","1841","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília","HEPH",1638350140,"BRA:JBB:HEPH:0000032737","Collection","Rosa, PO; Chacon, RG","32737","","Jardim Botânico de Brasília (JBB)","Arvoreta ca. 2,5 m frutos imaturos verde acinzentados; Cerrado","Rosa, PO",1113,0,"pt","Jardim Botânico de Brasília (JBB)","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.914656,-47.892614,"original coordinates","original coordinates OK"
"7","Lamanonia ternata",1656070650,-22.464167,-43.183611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:12.095+0000","2018-09-24T19:58:52.023+0000",207,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2017-07-23T00:00:00","Rio de Janeiro",2017,7,23,"2017-07-23T00:00:00","2017-10-09T05:12:07.206+0000","2018-12-08T02:00:03.848+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1365916","17-025","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Petrópolis","Serra dos Órgãos, Carangola, Seio de Vênus, próximo do cume.","RB",1656070650,"urn:catalog:JBRJ:RB:1365916","PhysicalObject","J.M.A.Braga","RB01365916","RB 746516","JBRJ","Árvore isolada sobre afloramento rochoso, ca. 8 m de altura, copa larga e destoando na paisagem. Folhas cartáceas. Frutos escassos, secos. Única grande árvore remanescente próximo ao cume. Área aberto, predominantemente campestre e degradada, com vestígio de fogo recente.","João Marcelo Alvarenga Braga",1440,NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Petrópolis","Rio de Janeiro","brazil",1574,"Petrópolis",3303906,-43.155902,-22.393567,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.464167,-43.183611,"original coordinates","original coordinates OK"
"8","Lamanonia ternata",1931786402,-21.220764,-44.503994,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.417+0000","2018-10-25T12:34:59.851+0000",140,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","2018-03-01T00:00:00","Minas Gerais",2017,10,28,"2017-10-28T00:00:00","2018-10-09T13:42:12.000+0000","2018-12-07T06:15:08.858+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009575","1239","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército.","HUFSJ",1931786402,"BRA:UFSJ:HUFSJ:0000009575","Collection","Costa, MTR; et al.","9575","","UFSJ","Arbusto, flores brancas.","Sobral, M",1162,0,"pt","Universidade Federal de São João Del Rei (UFSJ)","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.220764,-44.503994,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in conceicao da barra de minas"
"9","Lamanonia ternata",1913584680,-15.744166,-47.943888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.528+0000","2018-11-23T18:21:44.613+0000",123,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","none","Distrito Federal",2017,12,3,"2017-12-03T00:00:00","2018-10-26T13:45:28.000+0000","2018-12-10T13:35:49.286+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104593","2834","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília. Entorno da margem do córrego Acampamento.","CEN",1913584680,"BRA:Cenargen:CEN:0000104593","Collection","Carlos Romero Martins","104593","","Cenargen","Início da floração. Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",NA,NA,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","",1,"Exsicatas","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.744166,-47.943888,"original coordinates","original coordinates OK"
"10","Lamanonia ternata",1499295114,-22.336944,-42.716389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.615+0000","2018-09-24T19:58:40.787+0000",207,"none","PRESERVED_SPECIMEN",3613895,6,7707728,220,7224021,2405,8565379,3613895,3613895,"Lamanonia ternata Vell.","Lamanonia ternata Vell.","Plantae","Tracheophyta","Oxalidales","Cunoniaceae","Lamanonia","Lamanonia ternata","Lamanonia","ternata","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,4,5,"2016-04-05T00:00:00","","2018-12-06T10:28:16.136+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1309280","4203","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Parque Estadual dos Três Picos, República dos três Picos, trilha para o Menor e Médio. 1654m","RB",1499295114,"urn:catalog:JBRJ:RB:1309280","PhysicalObject","M.G.Bovini; J.F.Baumgratz, M.Nadruz et D.Caldas","RB01309280","RB 728338","JBRJ","Árvore ca. 2,5m, heliófila. Folhas membranáceas, levemente discolores. Frutos pardacentos. Lugar alto.","M.G.Bovini",NA,NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.336944,-42.716389,"original coordinates","original coordinates OK"
