"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","otherCatalogNumbers","fieldNotes","individualCount","preparations","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","habitat","typeStatus","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","organismID","datasetID","accessRights","fieldNumber","rights","verbatimElevation","verbatimTaxonRank","verbatimLocality","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Erythroxylum caatingae",1889188937,-9.45,-41.883333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.752+0000","2018-12-03T16:16:30.499+0000",122,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Bahia",2018,1,20,"2018-01-20T00:00:00","2018-08-28T19:03:05.000+0000","2018-12-03T16:17:57.837+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132310","30241","ALCB - Herbário Alexandre Leal Costa","Sobradinho","pt","ALCB",1889188937,"BRA:UFBA:ALCB:0000132310","Collection","Guedes, ML; Alunos de Botânica Econômica","132310","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Frutos imaturos.","Guedes, ML",NA,NA,"","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Sobradinho","Bahia","brazil",3960,"Sobradinho",2930774,-40.886076,-9.684588,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.45,-41.883333,"original coordinates","original coordinates outside municipality original in sobradinho falls in remanso"
"2","Erythroxylum caatingae",1705511473,-11.483333,-41.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.946+0000","2018-09-10T18:27:54.200+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","none","","Bahia",2017,3,6,"2017-03-06T00:00:00","2018-09-06T20:00:53.000+0000","2018-12-09T16:22:35.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235373","5258","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","pt","HUEFS",1705511473,"BRA:UEFS:HUEFS:0000235373","Collection","Särkinen, T.","235373","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer. On c. 30 degree slope on rocky soil","",876,0,"ca. 750m W of BA-052 road at km 289. Part of voucher specimen collections of a permanent 0.5 ha plot MOR02 during project NordEste.","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.483333,-41.333333,"original coordinates","original coordinates OK"
"3","Erythroxylum caatingae",1699901462,-11.4925,-41.331944,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.264+0000","2018-09-10T18:27:51.569+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Bahia",2017,3,3,"2017-03-03T00:00:00","2018-09-06T20:00:53.000+0000","2018-12-05T23:54:03.829+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233284","332","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","pt","HUEFS",1699901462,"BRA:UEFS:HUEFS:0000233284","Collection","Moonlight, P.W.","233284","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer. Shallow sandy soil on sandstone.","T.Särkinen",930,0,"ca. 200m W of BA-052 road at km 287.","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.4925,-41.331944,"original coordinates","original coordinates OK"
"4","Erythroxylum caatingae",1889188646,-14.883333,-41.966667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.260+0000","2018-12-03T16:16:30.338+0000",122,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","2018-04-01T00:00:00","SOUTH_AMERICA","Bahia",2017,12,15,"2017-12-15T00:00:00","2018-08-28T19:03:05.000+0000","2018-12-03T16:17:57.485+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130308","30162","ALCB - Herbário Alexandre Leal Costa","Condeúba","pt","ALCB",1889188646,"BRA:UFBA:ALCB:0000130308","Collection","Guedes, ML; Alunos de Botânica BIO C05","130308","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Material estéril.","Guedes, ML",NA,NA,"","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Condeúba","Bahia","brazil",3229,"Condeúba",2908705,-42.050977,-14.921468,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.883333,-41.966667,"original coordinates","original coordinates OK"
"5","Erythroxylum caatingae",1835179246,-8.416667,-42.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.675+0000","2018-09-10T18:27:56.707+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","none","","Piauí",2017,12,8,"2017-12-08T00:00:00","","2018-09-10T18:28:21.332+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238811","219","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Raimundo Nonato","pt","HUEFS",1835179246,"BRA:UEFS:HUEFS:0000238811","Collection","Mizushima, M.","238811","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","",NA,NA,"Parque Nacional Serra da Capivara","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"São Raimundo Nonato","Piauí","brazil",4095,"São Raimundo Nonato",2210607,-42.715282,-8.96647,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.416667,-42.333333,"original coordinates","original coordinates outside municipality original in sao raimundo nonato falls in joao costa"
"6","Erythroxylum caatingae",1657212415,-10.39155,-36.51099,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.631+0000","2018-09-24T19:50:18.047+0000",132,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","2016-01-14T00:00:00","SOUTH_AMERICA","Sergipe",2016,1,14,"2016-01-14T00:00:00","2018-08-31T18:24:55.000+0000","2018-12-10T06:05:05.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037754","6","ASE - Herbário da Universidade Federal de Sergipe","Pirambu","pt","ASE",1657212415,"BRA:UFS:ASE:0000037754","Collection","Duarte, MC; Carregosa, T; Santos, E; Santana Júnior, JA","37754","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto com inflorescência esverdeada.; Restinga","Carregosa, T",NA,NA,"Povoado Lagoa Redonda, Margem da Lagoa do Sangradouro","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Pirambu","Sergipe","brazil",3802,"Pirambu",2805307,-36.804759,-10.653941,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.39155,-36.51099,"original coordinates","original coordinates outside municipality original in pirambu falls in penedo"
"7","Erythroxylum caatingae",1901019349,-13.8825,-40.108056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.998+0000","2018-09-10T18:28:00.911+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","none","","Bahia",2016,10,26,"2016-10-26T00:00:00","2018-09-06T20:00:53.000+0000","2018-12-09T13:08:43.606+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242740","2567","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jequié","pt","HUEFS",1901019349,"BRA:UEFS:HUEFS:0000242740","Collection","Costa-Lima, J.L.","242740","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",382,0,"Na subida do Morro das Torres.","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.8825,-40.108056,"original coordinates","original coordinates OK"
"8","Erythroxylum caatingae",1848113100,-8.559167,-39.618611,"gass84","afae313d-2283-49fc-97fd-6825da4cb49b","903d4412-04a3-47c7-8584-7911a3d7e2d1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:06.163+0000","2018-09-24T19:26:11.383+0000",133,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","2015-01-27T00:00:00","","Pernambuco",2015,1,27,"2015-01-27T00:00:00","2018-08-16T13:17:28.000+0000","2018-12-08T15:07:37.172+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HTSA - Herbário do Trópico Semiárido","BRA:CPATSA:HTSA:0000006694","2195","HTSA - Herbário do Trópico Semiárido","Cabrobó","pt","HTSA",1848113100,"BRA:CPATSA:HTSA:0000006694","Collection","Costa-Lima, J.L.; Fontana, A.P.; Souza, D.P.; Oliveira, J.S.","6694","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbustivo, ca. 2,5 m alt.; sobre afloramento rochoso granítico. Folhas cartáceas, levemente discolores, verde-escuras. Botões verde-amarelados. Flores passada.; Caatinga; HABITAT: Caatinga","Costa-Lima, J.L.",0,0,"Serra do Joá, ca. de 20 Km ao S da sede municipal de Terra Nova.","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.559167,-39.618611,"original coordinates","original coordinates outside municipality original in cabrobo falls in oroco"
"9","Erythroxylum caatingae",1252591285,-8.341111,-39.381111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.176+0000","2018-09-10T18:27:50.099+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","none","","Pernambuco",2015,1,27,"2015-01-27T00:00:00","2018-09-06T20:00:53.000+0000","2018-12-08T15:43:23.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230385","2058","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Cabrobó","pt","HUEFS",1252591285,"BRA:UEFS:HUEFS:0000230385","Collection","Costa-Lima, J.L.","230385","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Savana Estépica, Neossolo Regolítico Eutrófico","",434,0,"Serra do Joá, ca. de 20 Km ao S da sede municipal de Terra Nova","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.341111,-39.381111,"original coordinates","original coordinates OK"
"10","Erythroxylum caatingae",1252591409,-8.218333,-39.558611,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.233+0000","2018-09-10T18:27:50.175+0000",124,"none","PRESERVED_SPECIMEN",3694143,6,7707728,220,1414,6686,2873937,3694143,3694143,"Erythroxylum caatingae Plowman","Erythroxylum caatingae Plowman","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum caatingae","Erythroxylum","caatingae","SPECIES","ACCEPTED","none","","Pernambuco",2015,5,15,"2015-05-15T00:00:00","2018-09-06T20:00:53.000+0000","2018-12-08T15:43:24.110+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230508","9404","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Parnamirim","pt","HUEFS",1252591409,"BRA:UEFS:HUEFS:0000230508","Collection","Fontana, A.P.","230508","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Savana Estépica, Neossolo Regolítico Eutrófico","",484,0,"Serra do Lajedo","","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Parnamirim","Pernambuco","brazil",4238,"Parnamirim",2610400,-39.771598,-8.160164,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.218333,-39.558611,"original coordinates","original coordinates OK"
