"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","modified","locality","occurrenceRemarks","continent","otherCatalogNumbers","references","created","associatedSequences","taxonID","higherClassification","individualCount","fieldNotes","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","identificationRemarks","georeferenceSources","coordinateUncertaintyInMeters","nomenclaturalStatus","bibliographicCitation","georeferencedDate","georeferenceProtocol","higherGeography","organismID","datasetID","accessRights","verbatimTaxonRank","rights","typeStatus","infraspecificEpithet","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Erythroxylum cuspidifolium",1889165996,-28.259444,-49.049167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.617+0000","2018-10-24T15:38:21.010+0000",121,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2018-06-06T00:00:00","Santa Catarina",2018,6,6,"2018-06-06T00:00:00","2018-10-24T15:39:04.548+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059660","2984","FURB - Herbário Dr. Roberto Miguel Klein","Armazém","pt","FURB",1889165996,"BRA:FURB:FURB:0000059660","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59660","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.",NA,NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Armazém","Santa Catarina","brazil",381,"Armazém",4201505,-49.015919,-28.238237,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.259444,-49.049167,"original coordinates","original coordinates OK"
"2","Erythroxylum cuspidifolium",1837394402,-26.2233,-48.4978,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.562+0000","2018-11-24T12:35:24.570+0000",123,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2017-12-21T00:00:00","Santa Catarina",2017,3,1,"2017-03-01T00:00:00","2018-12-08T03:39:49.721+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016378","1454","EFC - Herbário Escola de Florestas Curitiba","São Francisco do Sul","pt","EFC",1837394402,"BRA:UFPR:EFC:0000016378","Collection","Völtz, R.R.","16378","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Völtz, R.R.",100,0,"2018-11-19T18:52:42.000+0000","São Francisco do Sul","Arvoreta 3 m, flores com pétalas alvo-esverdeadas; frutos verdes e alaranjados; interior de Floresta Ombrófila Densa Submontana de topo de morro","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.2233,-48.4978,"original coordinates","original coordinates OK"
"3","Erythroxylum cuspidifolium",1703306016,-28.7,-49.049167,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.908+0000","2018-12-03T15:53:09.705+0000",122,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2017-05-19T00:00:00","Santa Catarina",2017,5,19,"2017-05-19T00:00:00","2018-12-08T08:21:10.778+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000195302","259","ICN - Herbário do Instituto de Ciências Naturais","Jaguaruna","pt","ICN",1703306016,"BRA:UFRGS:ICN:0000195302","Collection","Rabuske, C; Santos-Jr, R; Llanos, FH","195302","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","R.; Rabuske, C; Santos-Jr.",NA,NA,"2018-10-15T19:21:39.000+0000","Baln. Arroio Corrente.","","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Jaguaruna","Santa Catarina","brazil",308,"Jaguaruna",4208807,-49.044336,-28.657822,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.7,-49.049167,"original coordinates","original coordinates OK"
"4","Erythroxylum cuspidifolium",1563169589,-23.498611,-46.219444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.292+0000","2018-11-24T08:57:00.394+0000",126,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2016-10-01T00:00:00","São Paulo",2015,7,27,"2015-07-27T00:00:00","2018-12-07T14:50:38.964+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051517","1741","SPSF - Herbário Dom Bento José Pickel","Mogi das Cruzes","pt","SPSF",1563169589,"BRA:IF:SPSF:0000051517","Collection","F.A.R.D.P. Arzolla et al.","51517","IF","Instituto Florestal, IF","R.D.V. da Silva",832,0,"2018-11-05T15:56:05.000+0000","estrada da Gruta","GEOGRAFIA: Floresta Ombrófila Densa Montana;","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Mogi das Cruzes","São Paulo","brazil",1157,"Mogi das Cruzes",3530607,-46.186298,-23.569535,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.498611,-46.219444,"original coordinates","original coordinates OK"
"5","Erythroxylum cuspidifolium",1226940010,-28.619167,-49.232222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.495+0000","2018-10-24T15:38:16.622+0000",121,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2015-11-24T00:00:00","Santa Catarina",2015,11,24,"2015-11-24T00:00:00","2018-12-07T20:00:35.907+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048815","2774","FURB - Herbário Dr. Roberto Miguel Klein","Morro da Fumaça","pt","FURB",1226940010,"BRA:FURB:FURB:0000048815","Collection","Oliveira, A.A. de","48815","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de",50,0,"2018-10-11T17:19:44.000+0000","Vila Rica.","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Morro da Fumaça","Santa Catarina","brazil",313,"Morro da Fumaça",4211207,-49.243608,-28.639303,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.619167,-49.232222,"original coordinates","original coordinates OK"
"6","Erythroxylum cuspidifolium",1423897257,-21.558889,-41.553889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:31.135+0000","2018-09-24T19:57:47.237+0000",207,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","none","Rio de Janeiro",2014,4,18,"2014-04-18T00:00:00","2018-12-06T16:55:17.387+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1040425","407","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cardoso Moreira","","RB",1423897257,"urn:catalog:JBRJ:RB:1040425","PhysicalObject","I.G. Costa","RB01040425","JBRJ","","James Lucas C. Lima",300,NA,"2017-10-08T17:21:20.945+0000","Fazenda Santa Rita, Serra da Bandeira. em fragmento de mata.","lâmina cartácea esverdeada.","","RB 636760","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Cardoso Moreira","Rio de Janeiro","brazil",1872,"Cardoso Moreira",3301157,-41.501879,-21.525639,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.558889,-41.553889,"original coordinates","original coordinates OK"
"7","Erythroxylum cuspidifolium",1944981861,-14.4,-39.06,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.031+0000","2018-11-24T12:34:53.055+0000",122,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","none","Bahia",2014,10,28,"2014-10-28T00:00:00","2018-11-24T12:36:00.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150649","487","CEPEC - Herbário do Centro de Pesquisas do Cacau","URUÇUCA","pt","CEPEC",1944981861,"BRA:CEPLAC:CEPEC:0000150649","Collection","Oliveira, N.E.","150649","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","L. Daneu",NA,NA,"","Conglomerado BA_1220-4-10-73","<ll>dwc_commonname:</ll>","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"URUÇUCA","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.4,-39.06,"original coordinates","original coordinates outside municipality original in urucuca falls in itacare"
"8","Erythroxylum cuspidifolium",1899818584,-15.281944,-39.181667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.037+0000","2018-12-03T16:15:52.691+0000",122,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:16:10.792+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121301","1519","ALCB - Herbário Alexandre Leal Costa","Una","pt","ALCB",1899818584,"BRA:UFBA:ALCB:0000121301","Collection","Gomes, FS","121301","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Gomes, FS",NA,NA,"2018-08-28T19:03:06.000+0000","","Folhas cartáceas, discolores, ápice cuspidado. 35.1, parcela 03.","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.281944,-39.181667,"original coordinates","original coordinates OK"
"9","Erythroxylum cuspidifolium",1899819685,-15.349444,-39.195833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:57.356+0000","2018-12-03T16:15:49.335+0000",122,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:15:59.247+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:000121282A","1501","ALCB - Herbário Alexandre Leal Costa","Una","pt","ALCB",1899819685,"BRA:UFBA:ALCB:000121282A","Collection","Gomes, FS","121282A","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Gomes, FS",NA,NA,"2018-08-28T19:03:06.000+0000","","Folhas cartáceas. 33.2, parcela 02.","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.349444,-39.195833,"original coordinates","original coordinates OK"
"10","Erythroxylum cuspidifolium",1094931853,-14.256667,-39.028333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.509+0000","2018-09-10T18:27:42.971+0000",124,"none","PRESERVED_SPECIMEN",3694220,6,7707728,220,1414,6686,2873937,3694220,3694220,"Erythroxylum cuspidifolium Mart.","Erythroxylum cuspidifolium Mart.","Plantae","Tracheophyta","Malpighiales","Erythroxylaceae","Erythroxylum","Erythroxylum cuspidifolium","Erythroxylum","cuspidifolium","SPECIES","ACCEPTED","none","Bahia",2013,3,23,"2013-03-23T00:00:00","2018-09-10T18:28:09.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000215849","3562","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","pt","HUEFS",1094931853,"BRA:UEFS:HUEFS:0000215849","Collection","Matos, E.","215849","UEFS","Universidade Estadual de Feira de Santana (UEFS)","",NA,NA,"","Santo amaro","Floresta","","","","","",NA,"",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","",NA,"","","",NA,"","","",NA,"Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.256667,-39.028333,"original coordinates","original coordinates OK"
